,0
0,DDDCAA AADCDB BBADDA BAADDC DDDDAA DDDCBA DDDDAA DDDDAA AAAADD AAAADD AAAADD BBBDCA AABACD AAAADD AAAADD AAAADD AAABDD AAAADD AAAADD AAAADD AAAADD AAACDB DDDDAA DDDDAA DDDDAA DDDBAB DDDBAA DDDDAA DDDDBA DDDDAB AAAADD AAACCD AAAADD AAAADD AAAADD CCDAAD DDDDAB DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAABDD AAACDC AAAADD AABADD DDCAAC AAAADC AAAADD AAAADD AAACDD AAAADD DDDDAA DDDCAA DDDCAA DDDCAA AAAADD AABADD AABADD AAADDB DDCDAA AAAADD ABDDAA AAAADD AAADDC AAAADD AABADD AACABD AAAADD AAABDD DDDDAA DDDDAA DDDDAA DDCDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDBAA
1,CCBDCA AAAADD DDDDAA BBAACD AAAADD AAABDD DDDDAA DDDDAA DDDDAA DDDCAA DDDDAA DDBAAD AACADD AAABDD AAAADD AAAADD DDAAAD AAABDD AAAADD CCDDAA DDDAAC AAAADD AAAADD DDCBAA AAAADD AAADDA CCBDDA DDDCAA DDDDAA DDDDAA AABDDB DDDCAA DDDDAA AAAADD DDDDAA DDDDAA DDDBAA DDDDAA AAAADD AAAADD AABADD AAAADD AAAADD AAAADC DDDDAA DDCDAA AABADD AAAADD AAACDD AAABDD AAAADD DDDDAA AAAADD AAAADD DDCDAA DDDDAA DDDDAA DDDDAA DDDCAA DDDCAA AADADD AAAADD AAAADD AAAADD AAAADD AAABDC DDDDAA DDDDAA AAAADD AAAADD AAABDC BBAADD AABADD BCDDBA DDDDAA DDDDAA DDDCAA DDDCAA AAAADD AAAADD DDDDAA DDDCAA DDDAAD AAAADD DDAADC
2,AAAADD AABADD AAAADD AAAADD AAAADD DDDDAA DDCDAA DDDDAA DDDCAA DDDCAA DDDDAA DDDDAA DDDCAA DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAB DDDDAA DDDBAB AAAADD AAAADD AAAADD AAAADD AAAADD DDDCAD AAAADD AAAADD AABADD AAAADD AAADDD BCCDAA DDBDCA BAAADD AAABDD AAAADD AAAADD AABBDD DDDADA BBDAAD AACDCB DDCDAB CCABAD CCCDDA CDDDCA DDDDAA DDDDAA DDDDAA DDDDCA DDDDAA DDDDAA DDDDAA AAABDC AAAADD AABADD AAAADD BBDDAA AAABDD DDDDAA DDCDAA DDDDAA DDDDAA DDDCAA AACDDB DDDCAA DDCCAA DDDBAB AAAADD DDDBDA DDCDAB DDDACA DDDBAB AABACD AAAADD AAAADD AAAADD AAAADD AAABDD AAAADD AAABDD AAAADD BCDAAA DDDDAA
3,CDDDBA DDBDAD DDCDAB DDDACB DDDDBA AAAADD AAAADD AAAADD DDDDAA DDDBCA DDDCAA DDDDAA DDDADA AAACDC DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAABDD AAAADD AAAADD AAABDD AAABDD DDDDAA DDDDAA DDDDAA DDDBBA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAABDD AABADD AAAADD BCDADA DDDDAA AABBDD AAADCD ABDDAB BBAADD AAABDD BCCDBA DDDCAA CCAADD AAAADD AAAADD AAAADD AAABCD AAAADD AAAADD DDDCAA DDDCAA DDDDAA DDDAAA AAABDD AAAADD AAAADD AACAAD AABADD AAAADD DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AACADD CBAADB CDDCAB DDDDAA DDDDAA AAAADD AAAADD AAABDD AAAADD DDDDAA DDDDAA DDDCAA DDDDAA DDDDAA CCBACD AAAADD AAAADD
4,AAABDD AAACDD CBAAAD AACADD AABADD AABDAB DDDCAA DCABAD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAABDD DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA AACADD DDDDAA AAABDD AAAADD AAACDD DDBABC DDDAAB BBDDDA DDADAA AAAADD AAABDD AAAADD DDDDAA AABADD AABADD DDDDAA AAAADD AAACDD AAABDD DDDDAA DDDDAA DDDDAA DDDCAB DDADAB AAAADD AAABDD AAABDD AABDDB DDDAAC AAAADD AAAADD AAACDD AAAADD AAABDD AAAADD DDDDAA DDDDAA DDDCAA DDDDAA BBAACD CCDDAA DDDDAA DDDDAA ABCDCA DDDDAA DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA DDDDAA CBABDB DDDCAA DDDAAD CCDDAA CCCDCA DDDDAA DDDDAA BBAADD DDDDAA DDDDAA
5,AADDAC AAAADC DDDDAA CCDDBA CDDDAA DDDBAB AAAADD AAAADD AAAADD CDDDAA AAAADD DDDDAA AAAADD DDDDAA CCCDCA DDDCAA DDABAD DDDDAA DDDDAA DDDDAA DDCADA AAAACD AAAADD AAAADD AAAADD AAAADD AAAADD CCDDAA DDCDAA DCAADD DDDDAA DDDDAA DDDCAB AADDDA DDDDAA DDCDAA DDDDAA AAAADD AAAADD DDDBAA DDDDAA DDDABA DDDDAA CCBAAD BCDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD CDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDCDAA DDDDAA DDDDAA DDDDAA DDCDAA AAAADD AAAADD AAAADD AAABDC AAAADD AAAADD CCDBAD AAAADD DDDDAA DDDDAA AAAADD AAAADD AAAADD AAABDB DDDCAA CCDADA DDBDCA AACACD
6,AABADC AAABDD AAABDD DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA DCBAAD AAAADD AAAADD AAAADD AAAADD AAAADD AABDDC DDDDAA DDDDAA AAABDC DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA BBBADD AAAADD AAAADD AAAADD AAAADD BBDDAA DDDDAA DDDDAA DDDCAA DDCDAA DDDDAA DDDDAA AAAADD AAABDD DDDAAD AAAADD CCBDAA AAAADD AAAADD AAAADD AAACDD DDDDAA DDDBAA AAADBD DDBDAA DDDDAA DDDDAA DDDDAA DDDDAA CCCDBA AAAADD DDDDAA AAAADD AACACD AAABDD AAABDD AAAADD AAAADD AAAADD AAAADD CCDDAA DDDDAA DDCDAA DDDDAA DDDCAA DDDDAA DDCAAC AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AABDDB DDDDAA DDDDAA DDDDAA DCBAAD AAAADD AABBDD AADDCA DDDDAA
7,DDDDAA DDDDAA DDDDAA AAAADD AAAADD AABADD AAABDD DDBAAD AAAADD BCDDAA AAAADD AAAADD AAACDB DDDDAA DDDDAA DDACAC AAABDD DDDDAA AAABCD BCDDBA DDDAAB AABADD AABDAD AAACDD AAACDC DDDDAA DDDDAA DDDDAA BCDDDA DDDDAA DDDDAA DDDDAB AAAADD AABADD BBCDAD AAAADD AAAADC DDDDAB AAAADD AAAADD BBCABD AAABCD AAAADD DDDDAA DDDDAA DDDABB DDDDAA DDDCAB ABCDDA DDCDAA DDDDAA DDDDAA BBBAAD AAACDD AAAADD AAAACD AAAADD AAAADD AAAADD DDDCAA DDDAAA DDDCAA AAADDA DDCDBA CBBABD BCDDAA DDDCAB DDDBAB BCDDBA DDDDAA AAAADD AAAADD AAAADD DDDBBA DDDDAA DDDDAA DDDDAA BBAADD DDDCAA DDDDAA DDDDAA DDDCAA DDDAAC AAAADD AAAADD
8,AAAADD AAAADD AAAADD AACDDC DDDCAA AAADDB DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD ABCDDA CBAABD AAAADD AAADDA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA DDCAAC AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA DDDDAA AAAADD AAAADD AAAADD AAAADD AABADD AAAADD DDDDAA DDDDAA DDDDAB CCDDAA DDDDAA DDDDAA DDDDAA DDDCAA AAAADD AAAADD AABDDA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD DDDCAA AAAACD DDDDAA DDDDAA DDCDAA BBDDAB AAAADD AAABDD AAAADD AAAADD AAAADD AABDAB DDDCBA DDDDAA DDDDAA
9,DDDDAA DDDBAA DDDDAA CBAADC AAAADD AABADD AAAADD AAAADD DDCDAA DDDDAA DDDDAA DDDDAA CCBADD AAACDD AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAACCD AAABDD AAAADD AABACD AAAADD AAAADD AAAADD CCDDAA DDCDAA DDDDAA DDDDAA DDCDAA AAAADD AAAADD AAABDD AABDDA DDDCAA AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD AAADDB DDDDAA AAABDD AAABDD AABADD ABDDCA DDDCAA DDDDAA DDDDAA AAAADD DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA BAAACD AAAADD AAAADD AAAADD AAAACD AAAADD AAAADD CCDDAA DDCDBA DDDDAA DDDDAA DDDDAA CBAACD
