,0
0,DBACCDCCCBA DDDCBAAAABC AABBAABCDDD AAABBBCCDDD BCDDDCBBAAA DDDCCCBBAAA AAAABBCCDDD CCDDDDCBAAA DDDCCBBBAAA AAABBCCCDDD ABBAABBCDDD BCDDDDCBAAA AAAABBCCDDD AAAABCBCDDD AAABBBCCDDD DDDCCBBBAAA DDDDCBBAAAA
1,BBBCCBAABDD CDDDCCBBAAA BAAAABBCDDD AAAABBCCDDD BBBCDDDBAAB DDDDCCBBAAA DDDCCBAABBA DDCCBAAABBC AAAABCDDDDC AAAAABCDDDD BCCAAABCDDD DDDDCCBAAAA AAAABBCCDDD DDDCBBAAAAB ABAABCDDDBA DDCCBAAAACD DDCBAAABCBB
2,AAAABCCDDDD DDDDCCCBAAA DDDCCBBBAAA DDDDCCBBAAA DBBAAABCDDD AAABBBBCDDD AAABCDDDDCC AAABBCCDDDD CCAACDDCBBB DDDDCCBAAAA DDDDCBBAAAA AAABBCCDDDD DDDDCCBBAAA DDDCBBAAABC DDDCCBBAAAC AAAABBCDDDD AAABCDDDDCB
3,DDCCCCCBBAA AAABCDDDDCC DDDBAAACCBB DDDCCBAAAAB AAABBCCDDDD DDDCCCBBAAA CCBAAABBCDD BBBCDDDBAAB AABBBBBCDDD CBAAAABCDDD AABCDDDCBAA DCAAAABCDDD ABBCDDDDBAA DCAAAABCDDD DCCBBAAACDD ABCDDDCBBAA DDCBAAABBCD
4,AAABCCCCDDD BBBBAAACDDD AAABBCCDDDD DDDCCBBBAAA DDCBBBBBAAB AACDDBCBCDC AAAABCCDDDD AABCDCBCDDD DDDDCCBBAAA AAAABBCDDDD AAAABBCDDDD BCDDDDCBAAA DDCCDDCBAAA DDCBAAAACDD AAABCDDDCCB DDDCBABCBAA DDDCBBBBBAA
5,DDDDDBABAAA AAAABCCDDDD ABCBBDDDCBB DDCCCCCBAAA AAAAABCDDDD AABCDDDCBBB DDDCBABBBAA CCAAAACDDDC DDDCCBAAABB DDCBAAAABCD AAAABBCCDDD BCCDDDCCAAA DDDCCCBBAAA CBAAAABCDDD AAAABCCCDDD DDCBAAABCCD DDDCCCBAAAA
6,AAACDDDDCCB DDDCBBAAABB AAABBCCDDDD DDDCBCCBAAA DDDCBAAAABC AAABCCDDDDC DDDCCCBBAAA AABCCCCDDDD AAAABBCDDDD DCCDDCCBAAA DDDCBBAABBA AAABBCCDDDD AAABCDDDDCA DDDCCBBAAAA AAAABBCCDDD BCDDDDCBAAA AAABCDDDDDC
7,DDCBAAAACDD AABCBABCDDD ABCCDDDCBAA AABDDBABCDD AAAABBCCDDD DDDCCBBBAAA DCBAAABCDDD ABBCBAABDDD AAABCDDDDCB DDDCBAABBAA CCBAAAABCDD AAABBCCDDDD DDDCBCBBAAA DDDCCABCBAA AAABCDDDDCC DDDCBBBBBAA DDCBAAABBCD
8,AAABCCDDDDD DDDDDCCBAAA DDDCCBBAAAA AAABCDCBCDD DDDDCBBBAAA DDBBAAAABDD AAABBBCCDDD CDDDCBAAABB AAABBCCDDDD DDCCCDCBAAA BBAAAABCDDD DDDDCBBAAAA DDCBAAAABCD AAABBCCCDDD DDCDDCBAAAA AAAABBCCDDD CDDDDCCBAAA
9,DDCCBAAAABD AABBCDDDCCB DCBAAAABCDD AAABBCCDDDD DDDDCBBAAAA BAAABBBCDDD AAABCCDDDCB DDCBAAAABCD AACCBAABCDD DDDDCCBBAAA BAAABBBCDDD AABCBABCDDD CCDDDCBBAAA DDDDCCBAAAA DCBAAAABCDD AAAABCCDDDD DDDDCCBAAAA
10,DDDDCCBBAAA AABBBBBCDDD AAABBCCDDDD DDDCCAAAABB AAABCCDDDBA CBAAAABCDDD CCDDDCCBAAA AAABBCCDDDD DDCCBAAABCD AAABCDDDDCB DDDCBAAABCD ABCDDDCBAAA DDDCCBAAAAB ABDDDCCBBAA DCBBAABDDCB DDDCCBBBAAA AAAABCCDDDD
11,AAABCDDDDCB DDDDCCCBAAA DDDCBAAAABB AABBBBABCDD CCDDDDCBAAA AAABBBCCDDD CDDDDCBAAAA AABCDDDDCBA DDDCCBBAAAA AAABBCCDDDD DDDCCCBBAAA DDDCCBBAAAA AAAABBCCDDD CDDDCCBAAAA DDDCBAAAABC AAABBCCDDDD BCDDDDCBAAA
12,BABBAADDDCB ACDDDCBABBA AAAABCDDDDC DDDDDCBBAAA AAAABBCCDDD DDDDCBBAAAA AAAACCDDCDD CCCDDDCBAAA AAAABCBCDDD BAAABBCCDDD DDDDCBBAAAA DDCBAAAABCD AABBCDDDBCD AAAABBCDDDD DDDCBAAABBA DDDDCBBAAAA AAABBBCCDDD
