,0
0,EBBDDFDDDBA FFFDCBAABCD ABCCBBCDEFF AABBCCDEFFF CEFFFECBBAA FFFEEDCBBAA AAABBCDEFFF EEEEEEDCBAA FFEEDCCBBAA AABCCDDEEFF ABBABCCDEFF CDEFFEDBBAA BAABBCDEFFF BAABCDCDEFF AABBCCDEEFF FFEEDCCBBAA FFFEECBBAAA
1,CCCDECAABEF EFFFEDCBBAA CBBABBCDEFF ABBBBCDEFFF CCCDEFFBAAC FFEEEDCBAAA FFFEDBAABCB FFEDCBAACCD AAABCDEFFED BAAABCDEFFF CEEBAACDFFE FFFEDDCBAAA AAABBCDEEFF FFFECBAAABC ABBBCEFFFCA FFEDCAAABDF FFECBABCDCC
2,AAABCDEEEFF FFEEEDDBBAA FFEDDCCBBAA FFFEDDCBBAA ECBAABBDEFF AABCCCCDEFF AAACDEEFEDD AAABCDEEFFF EDAADFEDCBC FFFEEDCBAAA FFFEDCBBAAB AABBCDEEEEF FFEEEDCBAAA FFFECBAAABD FFEDECCAABD AAABCCDEFFF AABCDEFFFEB
3,FEEDEDDCCAA AABCDEFEEDD FFECBAADDCB FFFEDCBAABC AAABCDDEFFF FFEEDDCBBAA EDBAABBCEFF BCCEFFEBABC AABCBBCEFFF DCAAABCEFFF ABCDEFFECBA FDBAABCDEEF BBCDEFFECBA FDBAABCDEFF EEECBAABDEF ACEFFEDCBAA FFDCAAABCDE
4,AAACDDDEEFF CCCBBABDEFF AABBCDEEEFF FFFEDCCBBAA FFECBBCBBBB ABDEECDCDFD AAABCDEEFFE AACDEDBDEEF FFFEDDCBBAA AAABBCDEFFF AAABBCDEFFF CDEFFEDCBAA FEDDEEDCBAA EEDCBAABDEF AABCEFFFEDC FFFDCABDBBA FFEDBBCCBBA
5,FFEFECBCBBA AAABCDDEFFF ABDBCEFEDCB FEEDEEDCAAA BBAABCDEFFF AACEFFEECBB FFEECBBCBBA EDBAABDEFFD FFEDDCBABBB FEDCBAABCEF AABBCCDEFFF CDEEFFEDBAA FFEEDDCBBAA DCBAABCDEFF AAAABDEEEFF FFDBAABCDEF FFEDDDCBAAA
6,AABDEFFEEDB FFFECBBAABC AAABCDEEFFF FFEDCDDCBAA FFEDCBAABCE AABCDEEEEEE FFEEDDCBBAA AABDDDDEEFE AAABBCEFFFE FEEEEEDCBAA FFFECCBACBA AABBCDDEEFF AABCDEFFFDA FFFEDCCBAAA AAABCCDEEFF CDEFFEDCBAA AAACDEEFEED
7,FEDCBAABDEF AACDCBCDFFF BCDEEFFDBAA AACEFCACDFE AAABCCDEEFF FFEEDCBBBAA FEBAAABDEFF ABCECAACEFF AABBDEFFEDC FFFECBBCBAA EDCBAABCDFF AAABCDEEFFF FFFECDCBBAA FFEDDABDCBA AABCDEFEEED FFEDCCCCBAA FEDCAAABCEF
8,AABCDEEEEEE EEEEEEDBAAA FFFEDCBBAAA AABCDFDCDEF FFFEDCCBBAA FECBAAABCEF AABBCCDEEFF EFFFDBAABBC AAABCDEFFFE FEEDEEDCBAA CBBAABCDFFF FFFEDCCBAAA FEDCBAAACEF AABBCDDEEFF FEEEFECBAAA AAABBCDEEFF EEEEEEDCBAA
9,FFEDCBAABCE AABCEEFEEDC FECBAAACDFF AABBCDDEFFE FFFEDCCBAAA BBAABCCDFFF AABCDEFFEDC FFDCBAABCEF ABDECBBCEFF EFFEEDCBBAA CBABBBCDEFF ABCDCBBDEFF DEFFEDCCBAA EFFFEDCBAAA FECBAABCDFF AABBCDDEFFF FFFEEDCBAAA
10,FFFEEDCBAAA ABBCBBCEFFF AAABBDEEEFF FFFEDBAABBC AABCDEFFECB DCBAABCDEFF DEEFFEDBAAA AAABCDDEFFE FFEDBAAACDF AABCDEFFEDC FFEDBAAACDF BCEFFEDCBAA FFFEDCBBABC ACEFFEDCBAA FECBAACFFEB FFFEDCBBAAA AAABCDDEFFF
11,AABBDEFFEDC FFEEEDDCBAA FFEDBBBBBBC ABBCCBBCEFF EEEEEEDCAAA AABBCCDEEFF EFFFEDBAAAB AACEEFFEDCA FFEEDCCBAAA AAABCDEEFFF FFFEDDCBAAA FFEEDCBBAAA AAABBCDEEFF EFFFEDCBAAA FFEDCBBAABE AAABCDDEEFF BDEFFFEBAAA
12,BBCBBAFFFEB ADFFEDCBCBA BAAABDFFEEE FEFFEDCBAAA BAAABCDEFFF FFFEDCBAAAA AAABDEEEEEF EEDEEFECBAA AAABCDCEEFF BBAABCDDEFF FFFEDCCBAAA FFECBAABCEE AABCDEFECDF AABBBCEEFFE FFFECBABCCB FFFEDCBBAAB AABBCCDEEFF
13,EEEEDDEBAAD FFFEEDCBAAA AAABCDDEFFF ABDEFFEDCBA EEFFEDCBBAA AAABBCDEFFF FFEEDCCBBAA FEEDCAAACEF AAABCDDEFFF FFFEDDCBAAA AAAABCEEEFF FFFEDBBAABC AAABCDEFFEE BBCDEFFECAA FFEEEDCBAAA AAABCDDEEFF FFECCCDCBAA
14,AABBDDEEEFF AABBCDDEEFF AABCDEEFEDD BDEFFECBABA FFFEDCCBBAA FFEDBAAABDE AABDEFFEDCB FFEEDDCBAAA FFEDCCCBBAA AAABBCDEFFF AABBBCDEEFF AABCDEFFEDC AAABCCDEFFF FFEEDCCBAAA FFFEEDCBAAA FFFEDCCBAAA FFEEEDCBAAA
