,0
0,FDBADDC CFEBADC FEEDCBA FEDCBAA AABCEFF AACDFFD AABCDFF AABDEFF ABBCEEF AACDDEF AABDEFF FFDCBBA FFEDBAA FEEDCBA FFEDBAA ABCCEFF AABDEFF AACEEEF EEDDEBA FEDDCAA FFECBAA FEDDCAA FECBABD ABCDDFF ABBBDFF BDEFCAB ABDBCEF ABCCDFF CDFFDBA FEEDBAA FCAABDF AABCEEF DFFDBBA AACDFEE AABDEFF AACDEEF AABCEFF ACEFECA FFDCCBA FFECBAA FFDCCBA FFDCBBA
1,CDBABEF FFDBABC AABDEFF FFEDBAA FFECBAA FFCCBBB ABBCDFF AABDEFF BABCDFF AACEEEE BBBBCEF DEFFBAA AABDEFE FFEDBAA FFDCCBA DFFECAA FECAABE FFEDBAA FEEDBAA AADDDEF BBCBCFF AABDEFF FFECBAA ABBCDFF ABCCDEF BDFFDBA AABDEFF FFECBAA FFDCCBA FEDDCAA ABBCCEF ABBCDFF AABDEFF FFDCBAA AABCDFF ADFDBCF AACDFFD FFDCBBA FEEDBAA AABCDFF FFEDBAA BBACDFF
2,AABCEEF AACDEEF AADEFEC FEEDDAA FEDDBAA FFDCBBA FEEDCAA FEEDBAA FFECBBA FFECBAA FEDCBAA AABCEFF AABDEFF AADFEDE AABCEFF AACCDFF ABCDFFD DCBBBEF AABDEFF ABDDDEF FEFCBAC CFEDBAA DCDEEDA FFEDCAA FEDDCAA FFEDCAA FFECBAA ABCBDFF ABBCEFF BDBACEF FFECBBA FFDDCAA FCAADED FEECBBA BBABDFF FEECBAA FEEDBAA ABBCEEF AABCEFF AABDEFF AABCEFF AADEFEE
3,FFDCBAB FEADDAC EECAACF AABDEFF FEDCBBA FEEDCAA BABBEFF FFDDBBA FFECBBA DBABCEF ABBCEFF AABDEFF BDEFEBA FEDCCAA FEEDCAA FFDDBBA ABCCDEF ABDEEEE AACEFED FDAACDE AABDFEE AABCDFF EFEDBAA BABCCEF ABDDDFF AABDEEF CEFECAA FEEDBAA DBABCEF ABCCDEF ABBCEEF CEFEDBA FFDCBAA DBABCEF AACEDFE FEEECAA DCAACEF AABDEFF ACEFEBA FFEDCAA FFECBBA BABCEFF
4,ABBCDFF AABDEEF AACDEFE FEECAAC AABCEFF AABDEFF AACDEFF DEFEDAA FFEDBAA FFEDBAA FFECBAA BCEFECA ABBCDFF DEFFBAB DBBCFFB DDBABEF ABBDEFF FFCABCD BCDFFBA ABCDDEF DEEEDAA FFDCBBA FCACCCC ABBCDFF AABDEFE CBABCEF AABCEFF AABCEFF CEFFDBA FFDCBBA FFDBABC FFEDCAA FEBACCB FFECBAA AABCEFF AABCEFF ADFFECA FFDBABB FEDCBAB FFECBBA FFEDBAA AADFFEB
5,DEECACD FDABEDA FFEDBAA AACDEEF AACEFEC ABDFFDD ACEFEBA FFEDBAA DBBEFDA FFECBBA FEDBABD AABDEFF AABDEFF AACEFED FFECAAB FEDCCBA EBABEED FFECBBA DCABBEF BDFFDBA FFECBAA FFDBBAC EFEDCBA FFECBAA AABCEFF AACDEEF AABCEFF AABDEFF ABDEFEB FFECBAA FFEDBAA FFEDBAA FFDDBAA CBABDFF AABCEFF ADECADF AACEEEE ABDFFDB FFDBABC ABBCEFF EEFDBAA FFFDBBA
6,BBBBDFF DEEEEBA FFEDCAA FFECBAA BABCDFF AABCEFF AABDEFF CEFECBA FECABCC FFEDBAA FFECBAA FECBABD AABDEFF AACDEFF EFEECAA FEEDBAA FFECBAA CBABDFF ABDEEEE ABDEEED AABCEFF AABDEFF FFEDBAA CEEFDCA FFEDCAA FEEDCBA EFDAABE FDAABDF ABBCDFF ABBDEFF AABCDFF ABCEFFD FFECBBA FFEDBAA FFDCBAB AABCEFF AABDEFF AABCEFF CEEEDBA FFECBAA BABCDFF ABCDEEE
7,FFEDBAA DCBACEF AABDEFF DEFEBAB AACEFFD AACDEEF EEFECAA FFDCBAB BDEFEBA ABBDFFD CAABEEF ABBCEFF DEFECAA FFEDBAA EFEDCAA FFECBAA ABBCEEF BBACEFF DEFECAA ABCDEEF AABCEFF ABDFFDB FFECBAA FFDDBAA EFEDBBA FFEDCAA AABCEFF AACDEEF AABDDEF ABEFEDC FEEDBAA EFFDBBA BABDFFD FEDDBAA EFEDCAA AABCEFF ACFFECB FEBDDBA FEDBABC FEEDCAA FFDCBAA BABCDFF
8,AACDEEF ABCEEEE FEAACEC FEDDEBA FEDCBAA FFEDBAA FFDCBAA FDAABDF ABCDFFD BABCDFF EEEECAA FFDCBAA FFDCBAA FEDCBBB AABCDFF AABDEFF AABCEFF AABDEFF FFEDBAA AABCEFF AABCDFF AABCEFF FFEDBAA ECACFEA FFEDBAA FFDCBAA AABCDFF EFFDCAA FFEDBAA FFECBAA FFECBAA DCBBBEF AABDEFF AABDEFF AABCEFF FDCBABF FFDCBAA FEBBDBB AABCEFF AABCEFF AACDEFE FEEDCAA
9,FFEDBAA FEBBABC AABCEEF AABDEEF FFEDCAA FFECBBA BABCEFF AABDEFF AACDEFF ABDFFEC FEEDCAA FFECBAA FFDCBAA ABBDEFF AACDEEF AABDEEF ABCEFEC FFEDCAA FFDCBBA AACDEFF AABDEFE DBABCFF AABDEFF FFEDCAA FFEDBAA FECABCD AABCDFF AABDEFF DFFDCAA AACCEFF AABDFFE FEDCCBA FDBABDF FFECBAA FEEDBAA FFEDCAA AABCEFF ABBCDFF AABCEFF AACEFED FFEDBAA FFECBAA
10,FFDDCAA FFECBAA ECBABEF CFDBACF ABCEFFD EAABDFF AACEEEE AACCDFF FEDDBAA AABDEEF ABCCDEF ABCEFEC FFEDBAA ECAACEF AACDEEF ABCDEFF FEEDBAA FFECBAA ABCDDEF ABDFFDA FFECBAA EDBABDF AABCEFF ABBCDFF FFEDBAA FEEDCAA EDAABEF AACDDEF ACFFECA FEDDCAA FEEECAA FEDBCCA AABCEFF CFFECBA FFDCABA FFDCCBA AABCEFF FFDBBBA FEEDBAA FFECBAA ABBCEFF AABDEFF
11,AACDEEF ABEEEEC FEEDBAA FFEDCAA FFECBAA FFEDBAA FECBBCC ABCDEEF BCEEFBA AACCEFF AABDEEF FEEDCAA BABCDFF AABCEFF AABDEFF ABDEFEC FFECBAA AABCEFF ABCDEEF FEEDCAA FFDCBAA FFEDBAA AABCDFF ABBCEFF ABDEFED FFEDBAA FFEDBAA FFEDCAA FEEDBAA FFDCBAA ABBCDFF AABCEFF AACDEFF FFEDBAA FFDCBBA FFECBAA FEECAAB ABBCDFF AABDEFF ABBCEFF AACDEFF FFEDBAA
12,BBBDFDC AACFEEE DDCAADF FFDCBBA DBEFDCA FEDCAAD AACEFEE FFEDBAB FFEDCAA FFDCBAA FECAABE AABCEFF BDFFEBA FFEDCAA FABCCDE ABBCDEF ABDFFDB AACDEFE ABDDFFC FFEDBAA ABBCDEF BCABDFF ABCFFEB AABCDFF AABCDFF DEFECAA FFEDBAA FFECBAA FFDCBAB AABDEFF AABDEFF BCEFEBA AABCEFF BBACDEF ACEFECA FEDCCBA FDBABDF FFEDBAA FFECBAA FDCBABF AABDEEF AABCEFF
