,0
0,FFEDCA ACEDFC BCDFEA BAAFFD FFEDCA FFECEA FFECBA FFEDBA AABCEF AABCEF ABBCDF CDEFEA BBBBBF AABCDF AABCDF AABCDF AABDDF ABBCCF AABCDF AABCDF ABBCDF ABCEFC FEEDCA FEDDCA FEEECA FEDBAB FEDBBB FEEDDA EFFDDA FEDCAB AABCEF ABCDBF AABCDF AABCDF AABCDF DDCAAF FEEEAB EEEEDA FFEDBA FFEDBA FFEDCA FFEDCA FFEDCA FFEDCA FFECBA BBBBCF ABCDDF AABDEF AABEFD AABDFE ABCCDF FECBAD ABCCFE ABBCDF ABBCEF AACDDF AABCDF FFEDCA FFECBA FFECBA FFECCA ABBCDF ABCCCF ABBBDF ABDFFC FEDEBA AABCEF BEFFBB ABCCDF ABDFED AABCEF ABBACF ABCBBF AABBEF AABDDF FEEDCA FEEDBA EFEDDA FEEFDA FFEBAB FFEDCA EEEECA FFEDCA FEEECA FFEBBB
1,DDDFEA AABCEF FFEDCA CBBABF ABBCDF AABDEF EFEDCA FFEDBA FFEDDA FFECCA FFEDBA FCBAAF ABCBDF AABDDF AABCDF AABCEF FCAABE AABCDF AABCDF DEFEDA FECAAD AABCDF AABCDF FEDCCA AABBCF ACEFFA DDDFFA FEDCCA FFEDAA FFEDCA ABDFFB FFECCA FFEDCA BBBBCF FEEDDA FEEDCA FFDCCA FFECBA AABCEF BAABDF BBBAFF AABCEF ABBBDF ABCDFE FEEDCA FEDDCA ABCAEF ABBCDF AABDDF AABDCF AABCDF FFECCA AABCCF AABCEF FEDDCA FFEDCA FFEDCA FFEDCA FFECBA FFECCA ACDBEF AABBEF AABCEF AABCEF AABCDF AACDFE FFEDCA FFEDCA BABBFF AABCDF AACEFE CBAADF ABCBDF CEFFEA FFEDCA FEEDCA FFECCA FFDCBA AABCDF AABCDF FFEDCA FFECCA EEDAAF ABBCDF FCAAED
2,ABBBEF ABBBDF AABCDF ABBBFF ABBBEF EEEECA FEDDCA FFEDBA FFECBA FFDCCA FEEDBA FFEDCA FEDDCA FFEDBA FFDCBA FEDCBA FFEDCA FFEECA FEEDCA FFDBAB FFEDAA FEDBAB ABBCCF AABCDF ABBCDF AABCEF ABBBDF EDCBAF AABCDF ABBCDF ABBBEF AABCEF ABCEEE CDEFCA FECEEA BAACDF AABCCF ABBCEF AACDFE ABCCCF EEDAFA CDDAAF ACEFDC FEDCAB EBACBF EEEEFA EEEEEA FEEDBA FFDCAA FFECBA FEEEEA FFEDCA FEEDCA FEEDCA AACDFE AABCDF ABCCDF AABCDF BEFFBA ABBCCF FEEEDA FEEEAA FFEDBA FFEDCA FFECBA ABEFFC FFECCA FEDDDA FFDBAC AABCDF FEECFA FEDDAC FEDAEA FFEBAB ABCCBF ABBCDF ABBCDF AABCDF AABCDF AACDDF AABCEF ABCDDF ABBCDF CFFBCB FEEEDA
3,EEEEEA FDCEAE FEDEAC FEDADC EEEDEA BBBBCF AABCDF AABCDF FFECBA FEDCEA FFECCA FFEDBA FECAFB AACEFD FFEDAB FEEDCA FFEDCA FEEEDA FFECAB AABCEF AABDEF AABCDF AABCDF AABDEF AABDEF FFEDCA FFDCAB FFEDBA FFECDA FFEDCA FFEDBA FEEDDA AABCEF AABCDF AABDEF ABBADF BAABEF CEEBFA FFEDAB ABCDDF AABECF AEFECB CBBACF AABDDF CEEFEA FEDDDA EBABCF AABBEF AABCFE AAADFE ABCCCF BBBAEF ABCCFE FFECCA FFECBA FEEDCA FFDBBB ABBCCF AABCEF AABCEF ABDCAF ABCBCF AABDFE FFEDCA FFEDCA FEDDBA FEDDAB AABCDF ABCACF DBACFB EFFBAC FFEDBA FFEDCA AABCDF AABCDF AABDDF ABBCDF FFEDCA FFEDDA FFECDA FFEDCA FFEDDA ECBABF AABCFE AABCDF
4,AABDCF AABEDF DBAAAF ABCBEF ABBAEF ACEFCB FEDCCA ECBBAF ABBCDF AABCDF ABBCDF AABCDF ABBCDF AABCDF AABDFE FFEDCA FFEDCA FFEDCA FFEDCA FFEDCA FFEDCA FFECBA ABCAFF FFEDCA AABDDF AABDDF AABDDF FDBACD FFDABC CEEFFA FDCFCA AABCEF ABCDCF AABCDF EFEEBA ABCCEF ABCBCF FFEDAA ABBCDF AABDCF AABDFE FFEDCA FFEDBA FEEDDA FFDCAB FDCFAC ABCCFF AABDDF AABDDF ACEFEC FEDAAD AABCDF AABDEF AACEEF AABCEF AABDDF AABDEF FFEDCA FFEDCA FEDCDA FFEDCA CBABCF EEFEDA FFEDCA FFEDCA BDFFEA FEDDCA FFEDCA AABCDF ABBCDF AABCDF AABCDF AABDEF FFEDCA FEEDDA DBAEFC FFECCA FEDAAE DEFEDA EEEFEA EEEEDA FFEDCA CAABCF EEEECA FFECBA
5,ACFFBD BBBAFD FFECBA DEFEEA EFFEBA FEDBAC AABCDF ABBCCF AABCDF EFFECA AABCEF FFECAB AABCDF FFEDBA DEEFEA FFECCA FDBBAE EFFECA FEEECA FFEDCA FEDCEA BAACBF AABCDF AABCEF ABBCDF AABCDF AABCDF DEFFDA FEEECA ECAAEE FFEDCA FEEECA FFDBAB ADEFFA FEEDDA FEDEDA FFEDBA AABCDF AABCEF FFECDA FEEDCA FECADB FFEDCA ECBAAF CEFFCA FFEDCA FEEDCA FFEDBA AABCEF AABCDF ABBCDF ABBCDF ABBCDF AABCDF AABCDF ABCCDF AABCDF EEEEDA FFEDCA FFEDCA FFEDCA FFEDCA FEEECA FFEDAA FFEDBA FFEDBA FEDDAB AABCDF AABCDF ABBCDF ABCDFE BAABDF AABCDF EEDBAF ABBBDF FFEDCA FFEDCA AABCDF AABDEF AABDEF ABCEFB FFDCAB DDECFA FEDEEA ABCBBF
6,ABCDFE AABDEF AABDFE FFEDDA FFEDCA FFEDCA FFEDCA FFECCA ECBAAF AABCDF AABCDF AABCDF AABCDF AABCEF ABDEEE FEEDDA FFEDCA AACDFE FFEDCA FFEDCA FFEDCA FFEDCA FFDCBA CBBAEF AABCDF AABCDF AABCDF AABDEF BEFFDA FEEDCA FFECBA FFECCA FEEECA FFEDCA FFECAA AABCDF ABCDEF EEDAAF ABCCEF EDEFAB ABBBEF AABCDF AABCDF AACEEE FEEECA FFDBAB AACFBF FEDEDA FFEDCA FFEDCA FEEDCA FEEDDA DEEFEA BABBCF FFECBA AABCEF ABDCBF AABDDF AABDDF ABBCDF ABBCDF AABCDF AABCDF DEFFDA FFEDCA FEEECA FFEDBA FFECCA FFEDBA FEBAAD AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF ABDEFC FFEDDA FFEDCA FFEDCA ECBAAF AABDEF ABCDEE ADFFEB FFEDDA
7,FFEDCA FEEDCA FFEDBA AABCDF AABCDF ABCCDF AABDEF FDBAAE ABBBEF CEFFCA ABBCDF BBBBDF ABCEFC FFEDBA FFEDCA FDBCAD AABDEF FFEDBA ABBDCF CEFFEA FEDBAC ABCCDF ABDFAF AACDCF AACEFE FFEDCA FEEDCA FEEDCA CEEFFA FFEDCA FFEDCA FFDCAB AABCDF ABBBCF BCCCAF AABDEF ABCDFD FFDCAC AABCEF ABBBDF CCBABF ABCDBF AABCDF FFEDCA FEEDCA FECACC FFEDBA FEDBAC BDEFFA FEDDCA EEEEDA FFEDCA CCBAAF ABCDCF AABCDF BBBBCF ABBCDF AABCDF AABCEF FFEDCA FFDBCA FEECDA ACDFFA FEDEEA DCBABF CEFEDA FFEBAC FEDBAC CEFEEA FFEDAB AABCDF AABCDF AABDEF FFECEA FFEDAB FFEDDA FEEDCA CBAAFF FFECAB FFEDCA FFEDCA FFECCA FECABE ABBCDF AABCDF
8,AABCEF AABCDF ABCCEF ABEEED FFECBA ABDFFC FFECAB EFEDCA FFEDBA FFEDCA FFEDCA FFEDCA FFEDCA FFEDBA FFECAA ABBCCF AABCEF BDEFFA DBAABF ABBCDF ABDFFB FFEDCA FFEDCA FFEDCA FFEDCA FEEDCA FEDCCA FECAAE AABCDF ABBCCF AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF FFEDCA FFEDCA AABCEF AABCDF ABBCDF AABCDF ABCBCF AABCFE FFEDCA FFEDCA FEDCAC DEFEDA FFEDCA FFEDCA FFEDCA FFDCAB AABCDF AABCDF ABDFFB FFEDCA EFEECA FFEDCA FFEDCA FFEDCA FFEDCA FFEDCA FFECAA ABBCCF AABCDF AABCDF AABCDF AABCDF ABBCDF AABCDF FEDCCA BBBBBF FEEDCA FFEDBA FEEEBA BEFFAC AABCDF ABCDDF AABCDF AABDEF ABBCCF ACEFCC FEECEA FFEDBA FFEDCA
9,FEEDCA FFDCCA FEEDAA DBABFE AABCEF ABCCDF ABBCDF ABBBDF FEDDCA FFEDCA FEEEDA FEEDDA DCBADF AACEEF AABCDF AABCDF AABCDF AABCEF AABCDF EFEEDA FFECDA FFEDCA FFEDCA FFEDBA FFEDCA FEEDBA AABDBF ABCDEE ABBBDF ABBBBF AABCDF ABBCDF AABCDF DFFDDA FEDDCA FFEDCA FFEDBA FEDDAA AABCDF ABBCEF ABBDCF ACEFFB FFDCBB AABDEF AABCDF AABDFE FEEDCA FEEDCA FEEDDA FFEDCA FFEDCA AABCCF BBBBCF AABCDF AABCDF AABCEF ABDFFB FFECAB AABDEF ABCDDF ABCCDF BDFFEA FFEDCA FFEDCA FFECAB ABBCDF FFEDCA FFEDCA FFDCBA FFEDBA FEEDCA FFEDBA BAACCF ABBCEF ABBCDF ABBCDF ABBCCF AABCDF AABCDF DEFFDA FEEDDA FEEDBA FFEDCA FEEDCA DBABBF
