,0
0,DDDBDA AADDDB BBADDA BBADDC DDDCCA DDDBDA DDDBBA DDDCBA AAAABD AAABCD AAABAD BBADDA AABAAD AAABBD AAABAD AAABBD AAADBD AAAAAD AAABBD AAABAD AAABAD AAADDB DDDCCA DDDCDA DDDDCA DDDAAA DDDABA DDDCDA DCDDDA DDDBAA AAACCD AAADAD AAABBD AAABBD AAABBD CCDAAD DDDDAA DDDDDA DDDBAA DDDBBA DDDCCA DDDBCA DDDCCA DDDCCA DDDBBA ABAAAD AAACBD AAADCD AAADDD AAADDD AABAAD DDDAAD AAACDD AAABAD AAABCD AAADBD AAABBD DDDCCA DDDBBA DDDABA DDDBCA AAAABD AABAAD AAAABD AAADDA DDCDBA AAABBD AADDBA AAAABD AAADDC AAABBD AACAAD AADAAD AAAABD AAACBD DDDCCA DDDDCA DDDDDA DDBDDA DDDAAA DDDCDA DDDDCA DDDCCA DDDDCA DDDAAA
1,CCADDA AAAACD DDDDCA BBAAAD AAABAD AAACCD DDDDDA DDDCBA DDDDDA DDDBDA DDDCBA DDBAAD AACAAD AAACBD AAABAD AAABCD DDAAAD AAACAD AAABBD CCDDDA DDDAAD AAABBD AAABBD DDDACA AAAAAD AAADDA CCADDA DDDBDA DDDCAA DDDCCA AAADDA DDDBCA DDDCCA AAAAAD DDDCDA DDDCCA DDDACA DDDBCA AAABCD AAAABD AABADD AAABBD AAAAAD AAADDD DDDCDA DDDCCA AACADD AAAABD AAADAD AAACAD AAAABD DDDBCA AAAAAD AAAACD DDCDCA DDDCCA DDDCCA DDDCCA DDDABA DDDBCA AADACD AAAACD AAABCD AAABBD AAABBD AAADDD DDDCCA DDDCCA AAAADD AAABBD AAADDD BBAAAD AABAAD BBDDDA DDDCCA DDDDCA DDDACA DDDABA AAABAD AAABBD DDDCCA DDDBCA DDDAAD AAAABD DDAADC
2,AAAACD AABAAD AAABBD AAAADD AAAACD DDDDDA DDCDCA DDDCBA DDDABA DDDACA DDDDCA DDDCCA DDDBCA DDDDBA DDDBBA DDDBBA DDDDCA DDDDDA DDDCCA DDDAAA DDDBAA DDDAAA AAAAAD AAABBD AAABAD AAACBD AAAAAD DDDAAD AAABBD AAAABD AABACD AAABBD AAADCD BBBDDA DDADDA BBAAAD AAABAD AAAABD AAACDD AAABAD DDDADA BADAAD AABDDA DDDBAA CDABAD CCDDDA CCDDDA DDDDBA DDDBAA DDDBCA DDDDDA DDDCDA DDDCCA DDDDCA AAADDD AAACBD AABABD AAABBD BADDBA AAABAD DDDDDA DDCDAA DDDCAA DDDCCA DDDAAA AABDDA DDDBDA DDDCDA DDDAAB AAABBD DDDBDA DDCCAB DDDADA DDDAAA AABAAD AAAABD AAABAD AAABBD AAABBD AAADBD AAABCD AAACAD AAAAAD BBDACA DDDDDA
3,CCDDDA DDADAD DDDDAA DDDACB DDDCDA AAAAAD AAABBD AAABBD DDDBAA DDDBDA DDDBCA DDDCCA DDDADA AAADDD DDDBAA DDDCCA DDDCCA DDDDDA DDDAAA AAABCD AAADBD AAACBD AAABBD AAADCD AAADCD DDDDDA DDDBAA DDDCBA DDDADA DDDDCA DDDDBA DDDCDA AAABCD AAABAD AAACDD AACAAD AAAACD BBDADA DDDBAA AAACBD AAADAD AADDBA BBBAAD AAADBD BBCDDA DDDBDA CDAAAD AAAACD AAACDD AAACDD AAABAD AAAABD AAACDD DDDBCA DDDBBA DDDCDA DDDABA AAABAD AAABCD AAABBD AACAAD AACAAD AAACDD DDDDCA DDDCCA DDDBBA DDDBAA AAABBD AACAAD CCAADA CCDAAB DDDCBA DDDBDA AAABBD AAAAAD AAADAD AAAABD DDDBCA DDDCDA DDDBDA DDDCCA DDDCDA CDDAAD AAACDD AAACBD
4,AAADAD AAADBD CCAAAD AADADD AACACD AAADCA DDDBCA DDAAAD AAABBD AAABBD AAABBD AAABAD AAABBD AAABBD AAADDD DDDCCA DDDCCA DDDCCA DDDCDA DDDCCA DDDCCA DDDBCA AADADD DDDDCA AAACBD AAACBD AAADBD DDCAAD DDDAAB BBDDDA DDADCA AAAABD AAACAD AAABBD DDDDBA AAABCD AABAAD DDDCAA AAABBD AAADAD AAADDD DDDCCA DDDCCA DDDCDA DDDAAA DDADAA AAABDD AAACBD AAACBD AAADDA DDDAAC AAABBD AAACCD AAADCD AAABCD AAACBD AAACDD DDDCCA DDDCCA DDDBDA DDDCCA BBAAAD CCDDDA DDDCCA DDDCCA AACDDA DDDCCA DDDCCA AAABAD AAABAD AAABBD AAABBD AAACCD DDDDCA DDDDDA CDADDA DDDBCA DDDAAD CBDDDA CCCDDA DDDDDA DDDCCA BBAAAD DDDDDA DDDBCA
5,AADDAC AAAADD DDDBBA CCDDDA CCDDCA DDDAAB AAABBD AAAAAD AAABBD CCDDCA AAACBD DDDBAA AAABBD DDDCBA CCCDDA DDDACA DDAAAD DCDDCA DDDDCA DDDDDA DDDADA AAABAD AAABBD AAACCD AAABBD AAABBD AAABBD CCDDDA DDDDCA DDAACD DDDCCA DDDDDA DDDAAA AACDDA DDDDDA DDBDDA DDDCCA AAAABD AAABCD DDDADA DDDDCA DDDADA DDDCCA CDCAAD BBDDDA DDDDDA DDDCCA DDDCCA AAABCD AAABBD AAABBD AAAAAD AAABBD AAABBD AAABBD AAABBD AAABBD CCDDDA DDDDCA DDDCCA DDDCCA DDDCCA DDCDDA DDDBAA DDDCBA DDDCBA DDDBAA AAABBD AAABBD AAAABD AAADDD ABAAAD AAABAD CCDAAD AAAABD DDDDDA DDDCCA AAABBD AAACCD AAACCD AAADDA DDDAAA CBDCDA DDBDDA AACAAD
6,AABCDD AAACCD AAADDD DDDCDA DDDCCA DDDCDA DDDCCA DDDBCA DDCAAD AAABBD AAABBD AAABBD AAABBD AAACBD AAADDD DDDCDA DDDCCA AAADDD DDDCCA DDDCCA DDDCCA DDDCCA DDDBBA BBBACD AAABBD AAABBD AAACBD AAACCD BADDDA DDDCCA DDDBBA DDDBCA DDCDCA DDDCCA DDDBAA AAABBD AAADCD DDDAAD AAABCD CCADAA AAAABD AAABBD AAABAD AAADDD DDDDCA DDDAAA AAADAD DDBDDA DDDCCA DDDCCA DDDCCA DDDDDA CCCDDA AAAAAD DDDBAA AAABBD AADAAD AAACBD AAACBD AAABBD AAAAAD AAABAD AAABBD CBDDDA DDDCCA DDCDCA DDDCBA DDDBCA DDDBCA DDCAAD AAAABD AAABAD AAABBD AAABBD AAACBD AAABBD AABDDB DDDDDA DDDCCA DDDCDA DDBAAD AAACBD AAADDD AADDDA DDDCDA
7,DDDCCA DDDCCA DDDBCA AAABBD AAABAD AAABBD AAADDD DDCAAD AAAACD BBDDCA AAABBD AAAABD AAADDB DDDCCA DDDCCA DDAAAC AAACCD DDDCBA AAACAD BBDDDA DDDAAB AAABAD AAADAD AAADAD AAADDD DDDCCA DDDDCA DDDCCA BBDDDA DDDCCA DDDCCA DDDAAA AAABAD AAAAAD BBCBAD AAACCD AAADDC DDDAAA AAABBD AAAAAD BBDAAD AAACAD AAABBD DDDDCA DDDDDA DDDACA DDDCBA DDDAAA AABDDA DDDDDA DDDDDA DDDCCA BBCAAD AAADAD AAABBD AAAAAD AAAABD AAAAAD AAABCD DDDBCA DDDACA DDDBDA AAADDA DDBDDA CCCAAD BBDDDA DDDAAA DDDAAB BBDDDA DDDBAA AAAAAD AAABBD AAACDD DDDADA DDDCAA DDDCDA DDDCCA BBAADD DDDAAA DDDCDA DDDCCA DDDBCA DDDAAD AAABAD AAABAD
8,AAABCD AAABBD AAABCD AABDDD DDDBBA AAADDA DDDAAA DDDDDA DDDBCA DDDCCA DDDCCA DDDCCA DDDCCA DDDBBA DDDBAA AAAAAD AAACCD AABDDA CCAAAD AAAABD AAADDA DDDCCA DDDBCA DDDCCA DDDCCA DDDCDA DDDBCA DDDAAD AAAAAD AAABAD AAABBD AAABBD AAABBD AAABBD AAACBD AAABBD DDDCCA DDDCCA AAAABD AAACBD AAAAAD AAABBD AABAAD AAACDD DDDCDA DDDCCA DDDAAA CBDDDA DDDCCA DDDCCA DDDCCA DDDAAA AAAABD AAABBD AAADDA DDDCCA DDDDDA DDDCCA DDDCCA DDDBCA DDDCCA DDDCCA DDDBAA AAABAD AAABBD AAABBD AAABBD AAABBD AAAAAD AAABBD DDDACA AAAAAD DDDCCA DDDCBA DDDDBA BADDAA AAAAAD AAACBD AAABBD AAACDD AAAAAD AAADBA DDDBDA DDDCBA DDDCCA
9,DDDDDA DDDACA DDDCAA CDAADD AAAACD AAAAAD AAABBD AAAABD DDDDDA DDDCDA DDDDDA DDDCDA CCCABD AAADCD AAABBD AAABBD AAABBD AAAACD AAABBD DDDDDA DDDBDA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA AAADAD AAADCD AAAABD AACAAD AAACBD AAABBD AAABBD CCDDDA DDDDCA DDDCCA DDDBBA DDDCAA AAABBD AAABBD AAACAD AAADDA DDDAAA AAACBD AAABBD AAACDD DDDCDA DDDDCA DDDDDA DDDCCA DDDCCA AAABAD AAAAAD AAABBD AAABBD AAACBD AAADDA DDDBAA AAACCD AAACBD AAAABD AADDDA DDDBDA DDDDCA DDDBAA AAABBD DDDDCA DDDCCA DDDBBA DDDBBA DDDDCA DDDBBA BBAAAD AAABBD AAABBD AAABBD AAABAD AAABBD AAABBD CBDDDA DDDDDA DDDCCA DDDCCA DDDCCA CCAAAD
