,0
0,DBAABBCDC CDDDCBBAA DDCBBAAAB AAABCCDDD AAABBCDDD AAABCCDDD AAABBCDDD DDDCCBAAA DDDCBBAAA DDCCCBAAA AAABBCDDD AAABCDDDD DDDDCBBAA DDCCCBAAA DDDCCBAAA AAABCCDDD AAABCCDDD BAABCCCDD AABBBCDDD DDDCBBAAA BAAABCDDD AABDDDCBA AABCCCCDD AAABBCDDD AAABBCDDD DDDCBBAAA DDDCBBBAA DDDCCBAAA
1,CCBACDDBA AAABBCDDD DDDCBBAAA DDDCBAAAA AAABBCDDD AABBBBCDD AACDDCCCC BBCCDDCAA AABCDCCCC DDDCBBAAA DDDCCBAAA BBDDDCBAA DDDCBAABC AABCCCCDD AABCDDDBA CBAABBCDD AABBBCCDD DBAAABCDD DDDCCBBAA DDDCBBAAA AAAABCCDD AAABCCDDD DDCCBAAAA AABCDDCCD BBCDDCBAA DDDCBBAAA AAABCDDDC DCBAAABCD
2,AAABBCDDD AAABCDDDC DDDDCBBAA DDDCBBAAA DDDCCBAAA DDDCCBAAA DDDCBBBAA BAAABBCDD AAABCCDDD AAAABCDDD AAABCCDDD DDDBAAABC AAABCCDDD BCDDDDAAB CDDCBBAAB DDCCCCBAA DDDCBBAAA DDDCBBAAA AAAABCDDD AABCCBCDD DDDCCBBAA DDCBAAABB DDDCBBAAA AACDDCCCC DCCBAAACD AAABBCDDD AAABCCDDD AAACCDDDD
3,DDCBBBCAA DDDCBAAAD AABCCDDCC DDDCCBAAA AAACDDDCB DDDCCBAAA BAAABCDDD AAABBCDDD CDDDCBAAA DDDCCBAAA DDCBBAABB AABCCDDDD ABCDDDBAA AAABCCDDD AAAACCDDC DDCAAAABD AABBCCDDD AABCDDCBA DDDCBBAAA AAABCCCDD AAABBCDDD DDDCCBAAA BAAABCDDD DDDCCCBAA BAAABCDDD AABCCDDCB DDDCCBBAA DDCAAABCD
4,AAABCCDDD AAABCCDDD CBBAAACDD AAABBCDDD AAABCCDDD DDDCCBAAA DDDCCBAAA DCBBBBCBA AAABCCDDD CABCABDDB BBAABCDDD ACDDDAABC ABCDBAACD BBCCDDCAA DDDCCBAAA AAABBCCDD AABDDDCBB AAABBCDDD AAABCCDDD DDDCBBAAA DDBAABCCB DDCCBAABA DDCBAAACD AAABBCDDD CDDDCBAAA DDDCBBAAA DDDCCBAAA DDBAABCCA
5,CDDCCDBAA DDCCCBAAA AAABBCDDD BAAACDDDC BCDDCBAAA DDCBABCBA DDDCCBAAA AAABBCDDD AAABBCDDD DDDCCBAAA DDCCCBAAA DDDCCBAAA BAAABCDDD DDDCCBAAA DDBAAACCC DDDCCBAAA AAABCCDDD AAABBCDDD AAABCCDDD DDDCCBAAA DDDCBBAAA DDDCBBAAA AAAABCDDD AABCDDCCD AABCBCDDD DDDCBAAAA AAABCCDDD DCCCCCAAA
6,AAABCDDDD DDDCCBBAA DDDCBBAAA AAABBCDDD AAABCCDDD DDDCBAAAA DDDCCBAAA DDDCBAAAB AAABBCDDD ABCDDDCBA DDDCBBAAA DCCBAABCD AABBBBCDD AAAABBCDD AABCDDDCC DCBBBCBBA DDDCCBAAA DDCBBAAAB CAAABCDDD AAABCCDDD AAABBCDDD DDDCCBAAA DDDCBBAAA AAABBCDDD AAABBCDDD AABCDDDCB DDDCBBAAA AABCCCDDD
7,DDDCCBAAA AAABBCDDD BCCAAACDD ABAABCDDD DDDCCBAAA BAACDDDCA BCCDDCBAA AAABBBDDD DDDCCBAAA DDCCCCBAA DDCBAAABB AABBBBCDD CDDBAABCD AAABBCDDD BCDDDCBAA DDDCCBAAA DDDCCBAAA DCBAAACDD AABBBCDDD AAABCDDDC DDDCBBAAA CCBAABDDC DDCBAACCB BAAAABCDD ACDDCCBAA DDDCBAAAA DDDCCBAAA DDCAAABCD
8,AABBCCDDD ACCDCAACC DDDDCBAAA DDDCCBAAA DDDCBBAAA AAABCCDDD AAABBCDDD DDDCBBAAA DDDCCBAAA AAAABCCDD AAABCCDDD AAABCCDDD DDDCBAAAB AAABBCDDD AAABDDDCC DDCBAACBA DDDCBBAAA AAAABCCDD DDDCBBAAA DDDCBBAAA DDDCBBAAA AAABBCDDD AAABCCDDD AACDCCCCD DDCCBBAAA AAAABBDDD AAABCDDDD DDDDCBBAA
9,DDDCBBAAA AAAABBDDD AABCCDDCC DDCCCBAAA AAABCCDDD AAABCCDDD BCDDDCBAA DDDCBBAAA DDCBBAAAB AAABBCDDD AAABBCDDD DDDCCBAAA DDBAAABCD AAABCCDDD BAAABCCDD CDDDCBBAA DDDCBBAAA AAABBCCDD AAABCCDDD AAAABCDDD ABCDDDCAA DDDBAAABB DDDCBBAAA DDDCCBBAA AAABBCDDD AAABBCDDD ABCDDCBBA DDDCCBAAA
