,0
0,EDCBA BACED CABDE EDBBA ADDDC EDCBA EDCBA EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE ABCDE DEDBA BBBCE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCEE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA DEDBA EDDBA EDCBA DEDBA EECBA ABCDE ABCDE ABCCE ABCDE ABCDE ABCDE ABCDE CABCE DDDCA DCDDA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBBB ABCDE ABDEE ABDDE AACEE ABCDE BABDE ABDED DBABE ABCDE BABDE ACCCE ACDEC ABCDE ABCDE EDCBA EDCBA EDCBA EDBBA EDCBA ABCDE ABCDE ABCDE AACDE ABDED EDCAA BABDE ABCDE EECAA ABCDE ABCDE BABDE ABCDE BABDE ACDCE ABCDE ABCDE ABDEE EDCBA EDCBA ECCBA EDCBA EDCBA ECBBB EDCBA DDDCA EDCBA EDCBA EDCBA EECAA
1,CBDEA BABDE DEDBA EDCBA AABDE ABCDE ABCDE ABCEE EDCBA EDCBA EDCBA EDCBA EDBBA ECBBB BABDE ACCCE ABCDE ABCDE ABCDE ABCEE EBBBC ABCDE ABCDE ABCDE EDCBA EDBAB ABCDE ABCDE BCEDA EDCBA AABDE ABCDE ECBBB EDDBA EDCBA EDCBA EDCBA CBACE EECBA EDCBA EDCBA ECBBC ACDDD EDCBA EDCBA EDBAA EDCBA EDBAB ACDDD ABCDE BBBCE BABDE ABCDE ABCDE ABDEC EDCBA EDCAA CABDE ABCDE ABCDE ABCEE BABDE ABCDE ABDED EDCBA AABDE ABCDE ACDEB EDCBA EDCBA EDCBA EDDBA EDCBA EDCBA EDCBA ACCCE ABBDE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA BABDE ABCDE ABCDE CEDBA AACDE ABCDE ABDEE EDCBA EDCBA EDCBA EDCBA EDCBA ECBAC ABCDE ABCDE EDCBA EDCBA ECBBB AABDE ABCDE EBABD
2,ABCDE ABDEE ABCDE ABCDE AACEE ABCDE ACEEB EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBAC EDCBA EECBA ACCCE ABCDE ABCDE ABCDE ABCDE ABCDE ABDED DBABE AACDE ABCDE ABCDE ABDDE ABCDE ABDED ABDDE EECBA DCBAE ABCDE ABCDE ABCDE ABCDE ADEDC ABCDE DDBAE ECCCA ABCDE EDBBA EDBAC EABDD EDBBA EBBBC EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBAD ADDBD ABCDE ACCDE ABCDE ABCDE ECBBB ABCDE EDDBA EDBAA EECBA EDBBA EDCBA EDCBA AACEE EDCBA EDCBA EDCBA EDCAA ABCDE ABDED EECAA DDBAD EDBAC EDCBA ABBCE AACDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDED ECBBB EDCBA
3,DEDBA CECAC ACEDC DABDE EABDD DEDBA BCBBE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDBAD ABCDE EDCBA ECCCA EDCBA EECBA EDBBA EBCDA DAACE ABCDE ABCDE ABCDE ABCDE ABCDE ABDDE ABCDE EDDBA EDCBA EDCBA EDCBA EDBAA EDCBA EDCBA EDCBA EDCBA ABCDE BABDE ABCDE ACDDD BABDE BABDE ABDEC EDCBA EBBCB ABCDE AACEE ABDED DCDDA ABDED ABCDE ADEDA EECBA EDCBA ABDED ABCDE ABCDE ABCCE BABDE ABCDE AACDE ABCDE EDCBA EDCBA EDCBA EDCBA EDBAA ABCDE ABCDE ACEEB ABCDE ACDDD ABDED ABCDE BDECA EDCBA EDCBA EECBA EECBA EBACE ABCDE ACCCE BDCBD EDBAB DBDDA EDCBA EDCBA ABCDE ABDEE ABCDE ABCDE ABCDE EDDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ABCDE ABDED ABCDE
4,ABCEE ABCDE ABDED ABCDE BABEE ABBCE ABCDE DDDCA EDCBA BBBCE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE CDECA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EBACD ACDDE EDCBA ABCDE ABBDE ABDDE BCDEA CABDE EEBAB ABCEE EDCBA EDBBB ABCDE ABDDE ABCDE ABDDE EDCBA ABCDE ABCDE CEDCA AABDE ABDEC ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA ADDCD ABCDE ABCDE ABCDE ABCDE ABCDE EECAA AABDE ABCDE ABCDE ABCDE ABBCE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDBAB ABCDE EDCBA EDCBA EDCBA AACEE EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA ACEDC EDCBA EDCBA ABCDE EDCBA DEDBA DDDCA EDCBA EDCBA ABCDE EDCBA EECBA
5,ADEDB ECBBB EDCBA DBABE EDCBA DEDBA EDCBA ABCDE ABCDE ABCDE ABCDE ACDEC BABDE ABCDE EDBAB ABCDE EDCBA EDBAB EDCBA EDCBA ECBBB ACEEB EDCBA EDCBA EDCBA ECBBB ECABD ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EECBA EDCBA EDBAA DDDBA EDCBA EDCBA EDCBA ABCEE EDCBA EDCBA DEDBA EDCBA ABCDE ABCDE ACDEC EDCBA EDCBA EDCBA EDCBA EDCBA BBBCE BEECA EDCBA EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ACDEB EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDBAA EDCBA EDCBA EDCBA DBACE ABCDE ABCDE ABCDE ABCDE DEDCA ABCDE ABCDE ADEDA ABCDE ABCDE EDCBA EDCBA EBABD ABCDE ABCDE ABCDE ABCDE EDCBA ACDDE DDDCA DDDCA ACCDE
6,ABCDE ABCDE ABDDE ACDDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBAD ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDDCA EDCBA EDCBA CABDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA BACEE ABCDE ABCDE ABCDE ABCDE ABCDE ADEDA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA DBABE ABCDE ABDDE DDDCA AACDE ABDDE DECAB ABBDE ABCDE ABCDE ABCDE ACDDD EDCBA EDCBA ADCBD CABDE DEDBA EDCBA EDCBA EDCBA EDCBA EDCBA CDDDA EBABD ADEDA ECABD ABCDE ACDDD ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EEDBA EDCBA EDBAA EDCBA EDCBA EDCBA EDCBA EDCAA ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ACDDD DDDBA EDCBA EDCBA EDCBA ECBBC ABCDE ABCDE ABBCE EDCBA EDCBA
7,EDCBA EDCBA EDCBA EDBAB ABCDE ABCDE ABCDE ABCDE CDDCA CABDE ABCDE ABDEE DBABE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA BCBBE ABCDE DDDCA CABCE AACDE DEDBA EDBAA ABCDE ABCDE CABDE ABCDE ABCEE EDCBA EDCBA EDCBA EDCBA ADEDB EDCBA EDCBA EDCBA EDBAB ABCDE ABCEE ABDDE BABDE ABCDE ABCDE EDCBA ABCDE ABCDE AACDE DCBAE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EECBA EDCBA ECBAC ACEEB EDCAA EDBAA EDCBA EDCBA ECAAE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDEE EDCBA EDBAB EDCBA EDBAB EDCBA DEDBA DCAAE ABDED EDCBA DBCDA ECABD BDECA DEDBA DECAA ABCDE ABCDE ABCDE EDCBA EDBAA DBACE EDCBA EDCBA EDBAB DECBA EDDCA EDCBA EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE
8,ABCDE ABCDE ABCDE ABCDE AEECB EECBA ABCDE EDDCA EBACD EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBBC ABCDE ABCDE ABCDE EDBBA ABCDE ABCDE ABDED EEDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA DBABE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDBBB ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDED EDCBA EDCBA EDCBA CABDE EDCBA EDCBA EDCBA EDCBA EDCBA EDBAB ABCDE ABCDE ABCDE EDCBA EDCBA DEDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBBC ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ACDDC EDCBA ABBDE EDCBA EDCBA EDCBA ECBBB EDBAB ABCDE ABCDE ABCDE ABCDE ABDEE ABCDE AACDE DDDCA EECBA EDCBA EDCBA
9,EDCBA EDCBA EDCBA ECBBB ABDED ABCDE ABCDE ABCDE ABCDE AACDE EDCBA EDCBA EDBBA EDCBA EDCBA DCABE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCEE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDBAB AACDE ABDDE ABCDE ABDED ABCDE ABCDE ABCDE ABCDE ABDEC EDCBA EDCBA EDCBA EDCBA EDBBA AABDE ABCDE ABCDE ABCDE ABCDE EDCBA DBABE ABCDE ABCDE ABCDE EEDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDBAB ABCDE BBBDE ABCDE ABCDE ABCDE ABCDE ABDED EDCBA AACDE ABCDE ABCDE ABCDE ABDEE EDCBA EDCAA EDCBA EDCBA BABDE ABDEE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA CABDE ABCDE ABCDE ABCEE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EBACE
