,0
0,FADDHCF GGGFCBA ABCEFHH ABCDFGH ABCDFGH CFHGDBA HGEECBA GEAADFH ABCEGGG GGGECBA HGFDCBA DBACFGH AADFGGF ABBDFGH GHGECBA BABDFGH FFBACGG ABCDFGH ABCEGHF HGFDCBA HGGECAA
1,FEFHEAB ACFHGEC HGFDBBB ABCEFGH AACDFHH CCDFHGA BEHGGCA HGECECA GDCGFCA HFCACDG BBBDFGH HFBABDG ABCFGHE ABEHGFD HGFDCBA BBBDEGH DFHGEBA ABCEGGG EGHFDBA GEBABEH HGDBBCD
2,ABCEFGH DGGFDCA HGFDCBA HGFECBA HGFECBA HDBABEH ABCEGGG ABCEFGH CFHEBBD ABDEGGG EDADHFD FGGFEBA HGFEDBA HFCABCG ABDFGFH HGFECBA GFGFDBA AADGGGF DDBBCGH ABCEFGH ABCEGGG
3,HFDEBCB BBBCFGH HGFECBA BBHHFDB HGECABE ABCEFGH GHGECBA HGFDCBA ABBEGGG CGHFBBC ABEDDFH HGEBABD ABCEFGH GHGECBA BABDFGH ABDFHGC HGECBBC DFGGECA BABDFGH FHGECBA HGEBACD
4,AADFFGH BFHGEBA ABCDFGH ABDFHGD HGFDCBA HGDBCCB ABDFGGF GGHDBAC ABFHGDF BEDAEFH GHGECBA CBBCEGH ADHFCDG ABCDFGH GHGECBA HECFFCA HFGECBA ABCDFGH FHGECAA HFBEFCA HGEBBCB
5,GGFFBBA DCABEGH ACDCFHG FHGEDBA GGGFDBA CBBCEGH ABCEGHG HGFFCBA GFGFDAA BABEHHF HGEECAA HGGECBA ABCEFGH ABCEFGH FGGFDBA HGFDCBA HGECBBC ABDFGFG ABCEGHG EBACEGH HHEDDBA
6,AADGGGF HGFECBA ABCDFGH ABDFGGF HFFFDBA HGFDBBB ABCEFGH GGGECBA HGECABG ACCDGGG BBBCFHH HGDBCCB HGFDCBA GDBGBBF ABCEFGH ABCEGHG HGFECBA FCABDFH ABCEFGH GGGFCBA AACFGGG
7,HGECAAE ABEFGGF ABDCEGH HHFECAA CGDACGG BACDFGH GHFECBA HGFECBA ABCEEGH DEAADGH ABCDGHG HGFECBA HGFDDBA ABCDFGH ABCEGHG HGFCCBA CFHGDCA DDBBCGH EHGEBCA HFEFDCA HGEBABD
8,ABDFGGG GFFFDDA HGFECBA HGECBBB ACGCBEH HHGECBA HGFDBBB ABCDFGH ABCDFGH HGDBBCE ABCEFGH HGFCBCB HGFDCBA ABDGHGE HGFDCBA HGECBBC ABCEFGH ABDGGFG HGDCBBB ABCDFGH EFGGEBA
9,HGEDBBB ABCEFGH HGFDCBA ABCDFGH ABCEGHG HGFECBA HFCBBDE ABCDFGH EGHFDBA FCABDGH ADHFBCG BEGHFCA HGFDBBB ABCDFGH CCBBEGH DFHGDBA GDEGFBA HGFECBA ABCDFGH ABCEGHG HGFECBA
10,HGFECBA CABFGFG CGHFABD ACDEFGH HGDBBDD ABCEFHG HGECBBC ABCDFGH HGFDCBA ABCEGHF HGFDBAC ABCDFGH HGFDCBA BABDFGH FHGECBA HHFDCBA ABDFHGF HGFECBA BDHHFBB HGFDCBA ABCDFGH
11,ABCEGHG HGFDCBA HGEDCBA CBBBFHH BCCBDGH EFGGFCA ABCDFGH ABCEGGG HEBABEH CFGGFCA HGFDCBA ABCDFGH DGHFDBA HGFDCBA HGFDCBA ABBDFGH ACFGGED HGFECBA CCBCDGH ABCEFGH BDGHGCA
12,CCDBCHG CABGHFD GHGECAA AFHFFCB HGFDCBA CBBCEGH FHGEDBA CBBDEFH ACCBEHH FGGFDBA ABCEFFH CEEBBFH ABDGHGD HGFECBA GCABDGH ABDEGHE ABDFFGH FHGECBA GCEHFCA HGFCBBB ABCEFGH
13,GFFDFDA DFHGEBA HEBABEH ABCEFGH EGHFCBA FGHFDBA FDBACFH BEHHECA HGFECBA GEBACFH ABCDFGH HGFECBA HEABDDE ABCDFGH HGDBBBD ABCDFHH ABCEFGH HGFECBA HGFCBBB ABCEFGH HHCBCDB
14,ABCEGGH AACEFGH ABCEFGH BFGCADH GHGDBBB HGFDCBA HGFDCBA ABCEFGH GGGECBA HGFDCBA HGECCBB BBBDEGH ABDFGGG ABCDFGH ACEHHEB ABCDFGH HGFDCBA HGFDCBA HGECCBB HGFDBBB HGFEDBA
15,CEFEGFA HGFEBAB ABCDFGH FHGEDBA HGEBABE ABEFFGG DCBBCFH DGHGDAA HGECBBB HGFECBA ABCDEGH AEEBBGH HGFDCBA GEBACFH ABDFGFG FGGFDBA CBBCFGH ABCEGGH HGCABFE HGFECBA DABDFGH
16,ABDFGGG GGGFDBA HGFECAA BBBCFHH BDFGGFA HGFDCBA ABCDFGH ABCEFGH HGFECAA ABCEFGH EGHFDBA EGGGEBA HGFDCBA ECABDGH ABEGGFE GGGECBA HGECBBB ABCDFGH ABBDFHH ABCEGGG DAAFGHE
17,BDHGFCA ABDFHGE HGFDCBA FCBBCFH ABCEFGH FHGDABB HGEDCBB HHECBAD ABCEFGH BGHDEDB HGFDBBB ABCEHHF HGFECBA DCBBDGH ABFFDEH GGGECBA HGFDBBB ABCDFGH ABDEEGH HHFDBBB ACFHHCC
