,0
0,FBADDHEDF GGGGFDBAA AABCEFGHG AABCDFGHH ABBCDFGGH CEGHGECBA HHGEECCBA GFCAACEGH AABCEFGGH GGGGEDBAA HHGEDCBBA EBAACFGGH AABEEGHGF ABBCDFGGH GHHFECBAA CBABDEGHH EGDAABFHG ABBCDEGHH AABCEGHGF HGGFDCBAA HGGFEDBAA
1,FFDGHFBAB ABDFHHFDC HHGEDCBBB AABCEFGHH AABCDFGHH CCCDFHHCA BDGHGGEBA HGFDCEDBA HECDGGEBA HGEBABEDG BBBCDEGHH HGDBABCEG ABBDFGHGD AADFHGFED HGGFDCBBA BBBCDEFHH CEGHHECAA AABCEGGGG EFGHFDBAA GFDBABCFH HHFCBBBCD
2,AABCEFGHH DGHGFEDBA HGGEDCBBA HGGFECBAA HGGFEDBAA HEDAABDFH AABDEFGGG AABDEFGGH BFHHEBABE AACDEGGGG FEBADHGED FGGGEEDBA HGGFEDCBA HGEBABCDG AABDFGFGH HGGFEDCBA GFFGFDCAA AABEGGGGF EDCBBCEGH AABCEFGHH AABDEGGGG
3,HGECFCBBB BBBBCEGHH HGGFEDCAA BBEHHFDCB HHFDCBABE AABCEFGHH GHHGECBBA HHGFDCBBA AABCEGGGG CFHHFBABC ABDDDDFGH HHGEBABBD ABBDDFGGH GHGFECBAA BABCDFGGH AACDFHHFC HHFDCBBBC DEGHGEEBA BAACDEGHH FHHGEDBAA HHFDBABCD
4,AABDFFGGH BDGHGFDAB ABBCDFGHH AACEFGHFD HHGFDCBBA HHFCBBCCB AABDGGGFF GFGHDBAAD AADFHGDDF BDGBADFGH GHGFECBAA DBBBBDFHH ABFHFCCEG ABBDDEFHH GHGFECBAA HGDDFGDBA HGFGECBAA ABBCDEGHH FHHGECBAA HGDBEGDCA HHFDBBCCB
5,GGFGFBACA ECBABDFHH ABDCCFHHG EGHFEECAA GGGGFDBAA CBBBCEGHH AABCEFGHG HGFFFDBBA GFGGFEBAA BAACEGHGF HHFEECBAB HGGFECBAA AABCEFGGH AABCEFGHH FGGGFDBAA HHGFDCBBA HHFDCBBBD AABDFGGFH ABCCEFHHF FCAACEFHH HHGDDDCAA
6,AABEGGGGF HGGFEDBAA AABCDFGHH AACEFGGGF HGFFFDCAA HHGEDBBBB AABCEFGHH GGGFEDBAA HGFDCAACG ABCCDFGHG BBBCCEGHH HHFCCCCCB HHGFDCBBA GFBDHCACG AABDEFGGH AABCEFGHG HGGFECBAA GDBABCEGH ABBCEFGGH GGGGFDBAA AABDFGGGG
7,HHFECBABE AACEFGGFF ABCDCEGGH HHGFECBAA CFGBABEHF BABCDFFHH GHGFECBAA HHGFECBAA AABCEEFHH DECAADFGH AABCDFHHG HGGFEDBAA HHGFDDCAA AABCDFGHH AABCEGHGG HHGECCCBA CDHHGEDBA DDCBBBEGH DHHGECBBA HGEEFEDBA HHFDBABCE
8,ABCDFGGGG GFFGFDCCA HGGFEDCAA HHFDCBBBB ACEGCBDGH GHGFECBAA HHGEDBBBB AABCDFGHH AABCDFGHH HHFCBBCDE AABCEFGHH HHGECBBCB HHGFDCBAA AABDGHGFE HHGFDCBBA HHFDCBBBC AABCEFGGH AACEGGFFG HHFDCBBBB ABBCDEGHH EFGGGFDBA
9,HHGEDBBBB AABCEFGGH HHGFDDBAA AABCDEGHH ABBCEFHHG HHGFECBAA HGECABCDE ABCCDFGHH EFHGFDCAA FDBAACFGH ABFHFCBEH BCFHHGEBA HHGEDBBBB AABCDFGHH CDCABDFHH DEGHGECBA GEDFGGDBA HGGFEDCAA AABCDFGGH AABCEFGHG HHGFEDBAA
