,0
0,EBABCCFEBDD FFEEEDCBAAA AAABCDDEFFF AAABCCDEEFF AABBCCDEEFF BCEFFFDCBAA FFEEDDCBBAA FECBAABCDFF AABBCDEEFFF FFEFEDCBBAA FFEEDCCBBAA DBAAABDEEFF AAABDDEFFEE AAABCCDEEFF EFFFEDCBBAA BAAABCDEFFF DEDBAAADEFF AABBCCDEFFF AAABCDEFFEE FFEEDCCBAAA FFEEEDCBAAA
1,EECDFFEBAAB AABDEFFEDCB FFEEDCBBAAA AAABCDDEEFF AAABCCDEFFF BBBCDEFFFAA BBDFFEEECAA FFEDCBDDCAA FECBCFEDCAA FEECBAACCDF AAABBCDEFFF FFDBAABBCDF AABBCDEFFEC AABCEFFEDDC FFEEDCBBBAA AABBBCDEEFF CDEFFFDCBAA AAABCDEFEEF DEEFFEDBAAA FEDBAAABDFF FFEDBBAABCD
2,AAABCDDEFFF CEFFEEDCCAA FFFEDCCBAAA FFFEEDCBAAA FFEEEDCBAAA FECBAABBDEF AABBCDEEFEF AAABCDEEEFF BDEFFDBAABD AABBCDEEEFF EDCAACFFECC EEEEEDDDBAA FFEEDCCCBAA FFECBAABBDF AAABCDEEEEF FFEEEDCBBAA FEDEFEDBBAA AAABDEFEEEE DCCBAABCEFF AAABCDDEFFF AAABCDEEFFE
3,FFEDBECACAB BBAABCDEFFF FFEEEDCBBAA BABEFFEDCBA FFEDCBBAABD AAABCDDEEFF EFFFEDCBAAA FFFEDCCBBAA AAABCDEFFFF BDFFFDBAABC AABDCCCDEFF FFFEDBAABBC AABBCCDEFFF EFFEEDCBBAA BAABBCDEEFF AABCCEFFFDB FFEDCBBAABC CCEEFEECCAA BAAABCDEFFF EEFFEDCBBAA FFEDCBAABCC
4,AAABDDEEEFF BCEFFFECBAA AABBCCDEEFF AABCDEFFFDC FFEEDCCBBAA FFEDBBBBBBB AAABDEEFEEE FEEFFCBAAAC AABDEFFDCDE ABEEAACEEEF FFFEEDCBAAA CBBBBBCDEFF AACFFECBCDF AABBCCDEEFF EFFEEDCBAAA FEDBCEEDBAA FEEEEDCBAAA AABBCCDEEFF EFFFEDCBAAA FFDBADEDBBA FFFDCBABCBB
5,EFEDEECABBA DCBAAACDFFF AABCBBDFFFE DEFFEDDCBAA EEEFEDCBAAA BBBABBCEFFF AABBCDEEFFF FFEDDDCBAAA FDEFFEDBAAA BAAABDEFFED FFEDDDCBAAA FFFEEDCBAAA AAABCDDEFFF AABBCDDEFFF EEEFEEDBAAA FFEEDCCBBAA FFEDCBAABBC AABBCDEFEEF AABCBDEEFFE ECAAABCDEFF FFFDCCCCBAA
6,AAABDEEEEEE FFEEEDCBAAA AAABCCDEEFF AABCDEEFEED FEEDEEDCBAA FFEEDCBBAAB AABBCDEEFFF FFFEEDCBBAA FFEDCBAAACF ABBBBCEFFFE AABBBCDEFFF FFEDBBBBBBB FFFEDCCBBAA FECADFDAACE AAABCDEEEFF AAABCDEEFFE FFEEDDCBBAA EDBAAABDEFF AABBCDDEEFF EFFEEDCBAAA AAABCDEEEFF
7,FFEEDBBAABD AABCDEEFEEE AABCCBCEFFF FFFEDDCBAAA BDEEAABCEFD BAABCCDDEFF FFFEDDCBBAA FFFEDDCBAAA AAABCDDDEFF CDCBAACDEFF AAABBCEFFFE FFEEDDCBBAA FFFEDCCBBAA AAABCCDEFFF AABBCDEFFFE FFFEDBCBBAA CBEFFEDCCAA CCCBBABCEFF CFFFEDCABBA FFDCDDDCBAA FFEDCBAABCD
8,AABCCDEEEEE EEEEEEDCCBA FFEEDDCBBAA FFEDCBBBBBB ABCEEBBBDFF FFFEEDCBAAA FFEEDCBBAAA AAABBCDEFFF AAABCCDEEFF FFEDBAABBCD AABBCDDEEFF FFFEDCBABCA FFFEDCBBAAA AABBDEFFEDD FFFEDCCBBAA FFEDCBBAABC AABBCDDEEFF AABCDEEEEEE FFEDCBBBBBB AAABBCDEEFF DDEEEEDDBAA
9,FFFDDCBBBAB AAABCDDEFFF FFEEDCCBBAA AAABCCDEEFF AABBCDEFFFE FFFEDDCBAAA FFECBAABCDD AABBCCDEFFF DEEFFEDCBAA ECBAAABDEFF ABCFFEBBBEF ABDEFFEDCAA FFFEDCBAAAB AAABBCDEFFF BCCBAACDEFF CDEFFEDCBAA FDCDEFFDBAA FFEEDDCBBAA AAABCCDEEFF AAABCDEEFFF FFFEDDCBAAA
