,0
0,CAABBDCBC DDDDCBAAA AAABCCDDD AAABBCDDD AAABBCDDD BCDDDCBAA DDDCCBBAA DCBAABCDD AAABCCDDD DDDDCBAAA DDDCBBAAA CAAABCDDD AAACCDDDC AAABBCDDD DDDCCBAAA BAAABCDDD CDBAAACDD AAABBCDDD AAABCDDDC DDDCBBAAA DDDCCBAAA
1,CCBDDCAAA AABCDDCBB DDDCBBAAA AAABCCDDD AAABBCDDD BBBBCDDBA ABDDDDCAA DDCBBCBAA DCBBDDCAA DDCAAACBD AAABBCDDD DDBAAABCD AAABCDDDB AABCDDCCB DDDCBBAAA AAABBCCDD BCDDDCBAA AAABCDDDD CCDDCBAAA DCBAAABCD DDCBAAABB
2,AAABCCDDD BDDDCCBAA DDDCBBAAA DDDCCBAAA DDDCCBAAA DCBAAABCD AAABCCDDD AAABCCDDD ACDDCAAAC AABBCDDDD CCAABDDCB CDDDCCBAA DDDCCBBAA DDCAAABBD AAABCDCDD DDDCCBBAA DCCDCBBAA AAACDDDDC CBBAABCDD AAABCCDDD AAABCDDDD
3,DDCBCBAAA AAAABCDDD DDDCCBBAA AACDDCBBA DDCBBAAAC AAABCCDDD DDDDCBAAA DDDCBBAAA AAABCDDDD BCDDCAAAB AABBBBCDD DDDCAAAAB AAABBCDDD DDDCCBAAA AAABBCDDD AABBCDDCB DDCBBAAAB BCDDDCCAA AAABBCDDD CDDDCBAAA DDCBAAABB
4,AAABCCDDD ABDDDCBAA AAABBCDDD AABCCDDCB DDDCBBAAA DDCBAABBA AAABDDDCC DCDDBAAAB AABCDDBBC ABDAABCDD DDDCCBAAA BAAAABCDD AACDCBBCD AAABBCCDD DDDCCBAAA DDBBCDBAA DDCDCBAAA AAABBCDDD CDDDCBAAA DDBACDBBA DDCBAABBA
5,DDCDCAABA CBAAABCDD AABBBCDDD CDDCCCBAA DDDDCBAAA BAAABCDDD AAABCCDDD DDCCCBAAA DCDDCCAAA AAABCDDDC DDCCCBAAA DDDCCBAAA AAABCCDDD AAABCCDDD CDDDCBAAA DDDCBBAAA DDCBBAAAB AAABCDDCD AABBCCDDC CBAABCCDD DDDBBBBAA
6,AAACDDDDC DDDCCBAAA AAABBCDDD AABCCDDDC DDCCCBBAA DDDCBAAAA AAABCCDDD DDDCCBAAA DDCBBAABD AABBBCDDD AAABBCDDD DDCBBBBBA DDDCBBAAA DCABDBABD AAABCCDDD AAABCCDDD DDDCCBAAA DBAAABCDD AAABCCDDD DDDDCBAAA AAABCDDDD
7,DDCCBAAAC AABCCDDCC AABBBCDDD DDDCCBAAA BCDAAACDC AAABBCCDD DDDCCBAAA DDDCCBAAA AAABCCCDD BCBAABCDD AAABBCDDD DDDCCBAAA DDDCBBBAA AAABBCDDD AAABCDDDD DDDCBBBAA BBDDDCBAA BBBAAACDD BDDDCBAAA DDCCCCBAA DDCBAAABC
8,AABBCDDDD DCCDCBBBA DDDCCBBAA DDCBBAAAA ABCDBABDD DDDCCBAAA DDDCBAAAA AAABBCDDD AAABBCDDD DDCBAABBC AAABCCDDD DDDCBAABA DDDCBBAAA AAABDDDCC DDDCBBAAA DDCBBAAAB AAABCCDDD AABCDDCCD DDCBBAAAA AAABBCDDD CCDDDCBAA
9,DDDCBAAAA AAABCCDDD DDDCBBAAA AAABBCDDD AAABCCDDD DDDCCBAAA DDCBAABBC AABBBCDDD CCDDCBBAA CBAAABCDD AACDCBACD ABCDDDCAA DDDCBAAAA AAABBCDDD BBBAABCDD BCDDDCBAA DCBCDDBAA DDDCCBBAA AAABBCDDD AAABCCDDD DDDCCBAAA
10,DDDCCBAAA BAABCDDCD BCDDCAABB AABBCCCDD DDCBAABBB AAABCCDDD DDDCBAAAB AAABBCDDD DDDCBBAAA AABBCCDDC DDDCBAAAB AAABBCDDD DDDCBBBAA BAAABCDDD CDDDCBAAA DDDCBBAAA AABBCDDDC DDCCCBAAA ABCDDCBAA DDDCBBAAA AAABBCDDD
11,AAABCDDDD DDDCBBBAA DDCCBBAAA BAAAACDDD ABBAABCDD CCCDDCCAA AAABBCDDD AAABCDDDD DCBAAABCD BCDDDCBAA DDDCBBAAA AAABBCDDD BCDDCCBAA DDDCBBAAA DDDCBBAAA AAABBCDDD AABDDDCCB DDDCCBAAA BBAAABCDD AAABCCDDD ABCDDDCAA
12,BBBBAADDD BAABDDDCB DDDDCBAAA ABDDCCBAA DDDCBBAAA BAAABCCDD CDDCCCBAA BAAABCCDD ABBBACDDD CDDDCBBAA AAABCCCDD BBCCAABDD AABCDDDCB DDDCCBAAA DBAAABCDD AABCCDDDC AAABCCCDD CDDDCBAAA DBBCDDCAA DDDCBAAAA AAABCCCDD
13,DCCCBCCAA BCDDDCBAA DCBAAABCD AAABCCCDD CDDDCBAAA CCDDCCBAA DCBAAACDD ABDDDCBAA DDDCCBAAA DCBAAACDD AAABBCDDD DDDCCBAAA DDBAABBBC AABBBCDDD DDCBAAABB AAABBCDDD AAABCCDDD DDDCCBAAA DDDCBBAAA AAABCCDDD DDCBABBBA
14,AAABCCDDD AAABCCDDD AAABCCDDD ACDCBAACD DDDDBAAAA DDDCBBAAA DDDCBBAAA AAABCCDDD DDDCCBAAA DDDCBBAAA DDCBBBAAA AAAABCDDD AABCCDDDD AAABBCDDD AABCDDDBA AAABBCDDD DDDCBBAAA DDCCBBAAA DDDCBBAAA DDDCBBAAA DDDCCBAAA
