,0
0,FBAEDHF FHGEDBA HGECBBC ABCEGHG ABCDFGH ABCEFGH ABCDFGH GHGECBA HGFCCBA HGFECBA ABCDEGH ABCEGGG GGGFDBA HGFECBA HGFECBA AACEFGH ABBEFGH BACEEFH ABCDFGH HGFDCBA DBACEGH ABFHGEC ABEFEFH ABBDFGH ABCDFGH HGFDCBA HGFDCBA HGFEBBA
1,EDBFHEA ABCDFGH HGFDCBA HGFDBBB ABCDFGH ACDCDGH ACFGFFF CDFGHBA ABEHFFE HGFDCBA GHGECBA CEHGEBA HGFCABE ABDEFGH ABEHHEB DBBCDGH ABCDFGH GCABDGH HGFEDBA HGFDCBA BBBDFGH ABCEFGH HGEDBBB ABDGGFG CEGHFBA HGFDCBA ABCFHGF HEBABEG
2,ABCDFGH ABCEGHF GGGEDBA HGFDCBA HGFECBA HGFECBA HGFDDBA DBBCEGH ABCEFGH BBBCFGH ABCEFGH HHDBBBE ABCEFGH CFGGDAB GHFCCAC GGFFDBA HGFDCBA HGFDCBA ABBDFGH ABEFDFH HGFEDBA HGDBBCC HGFDBBA ACGGFEE GGDAADG ABCDFGH ABCEFGH ABDFGGG
3,HGDCDCA GGFDAAF ABDFHGF HGFECBA BACHGFD HGGECBA CBBCEGH ABCDFGH FGGFDBA HGFECBA HGECABD ABDFGGG CEGHFBA ABCEFHG ABBEGHG HGCABCF ABCEFGH ABEHHEB HGFDCBA ABCEFGH ABCDFGH HGFDCBA CABDFGH GGFEEBA CBBCFGH ABDFHGD HGFECBA HFBACEG
4,ABBEGGH AACEGHG EDBACGH ABCDFGH ABCEFGH HGFECBA HGFECBA HDBCEDB ABCEGGH EBFBDHD CBBCEHH BFHGABE BEHDADG CDFGGDA HGFECBA BBBDEGH ACFHGDD ABCDFGH ABCEFGH HGFDCBA HFBADFC HGECBCB HFDBADH ABCDFGH EGHFDBA GHGDCAA HGFFCBA HFBBDEB
5,GGFFFBA HGFFCAA ABCDFGH CABEHHF CGHECBA HGDBCEB HGFECBA ABCDFGH ABCDFGH HGFECAB HGFECBA GHFECBA CBBCEGH HGFDCAA HEBADGE HGFECBA ABCEFGH ABCDFGH ABCEFGH HGFECBA HGFDCBA HGFDCBA BABDFGH ABDGFEH ABDDEGH HGFDBBB ABCEFGG HFFFDBA
6,AABEGGG HGFEDBA HGFDBBB ABCDFGH ABCEGGG HGFDBBB HGFECBA HGECBBC ABCDFGH ADGGGEB HGFECBA GEDBAEH ACDDEGH BBBCEGH ABEGGGE HDCDECB HGFECBA HGDDBAD FAACFGH ABCEFGH ABCDFGH HGGECBA HGFDCBA BABDFGH ABCDFGH ABFGGFD HGFDBBB ABDFFGG
7,HGFECBA ABCDFGH CFDACFH BBACFGH GHGECBA BACGHGB DEGHEBA ABCDEGH GHGECBA HGEEDBA HGEBBCC ABDDEGH FGEAAEG ABDDFGH CFHGEBA HGGECBA HHFECBA FDBACGH ABDDFGH ABDFGGF HGFDBBB FDBAEHF HFEABEC CBBBEGH CGHFDBA HGFDBAB HGGECBA HFCABDG
8,ABDEFGH CEHEAEE GGGFDBA HGFECBA HGFDBBB ABCEFHG ABCDFHH HGFDCBA HGFECBA BBBCEGH ABCEFGH ABCEFGH HGFCBBB ABCDFGH ABDGGGE HGDBBEB HGFDCBA BBBCEGH GHFDCBA HGFDCBA HGFDCBA ABCDFGH ABCEFGH ACGFEEG HGECBBB BBBCEHH ABCFGGG GGGFDBA
9,HGFDCBA BBBCEGH ABDGHGE HGFECBA ABCEFGH ABCEFGH CFHGEBA HGFDCBA HGECBBC ABBDFGH ABCDFGH HGFECBA HFCBBDG ABCEFHG CBBDFGH FGGFDBA HGFDCBA ABCCEGH ABCEGGG BABDFGH BDGHFCA HGEBBBD HGFDCBA HGFECBA ABCDFGH ABCDFGH ADGHFCB HGFECBA
