,0
0,EBDDFCECA FFECBABBD ABCBBCEFF AABCCDEFF DEFFECBAA FFEEDCBAA AABBCDEFF EEFEEDBAA FFEDCCBAA AABCDDEFF BBABCCEFF DEFFECBAA BAABCDEFF BAACDDEFF AABCCDEFF FFEDCBBAA FFEECBBAA
1,CCCECAADF EFFEDCBAA CBABBCEFF ABBBCDEFF CCDEFFAAB FFEEDCBAA FFEDBAACB FFDCBABBD AAABDEFFD BAABCDEFF CECAACEFE FFEEDBBAA AABBCDEFF FFEDBAABC ABBCEFFDB FEDCAABCE FFDBABCCC
2,AABCDEEFF FEEEDCBAA FFEDCCBAA FFEEDCBAA ECAABCEFF ABBCCCEFF AABDEFFED AABCDEFFF DCABFECBC FFFEDCBAA FFEDCBAAA AABCDEEEF FFEEDCBAA FFEDBAABD FFEEDBAAD AABBCDEFF AABDEFFEC
3,FEDEDDCBA AABDEFEED FFDBABDCB FFEDCBAAC AABCDEEFF FFEDDCBAA ECBABBDFF BCCFFEAAC ABCBBCEFF DBAABCEFF ABDEFFDBA ECAABCEEF BBDEFFDBA ECAABDEFF EEDBAACEF BDEFEDCBA FECBABCDE
4,AABCDEEFF CCBBABDFF AABCDEEFF FFEDCBBAA FFDBBCBBB ACEECDCED AAABDEFFE AACEDCEEF FFEEDCBAA AABBCEEFF AAABCDEFF CEFFEDBAA FEDEEDBAA EECBAACEF AABDFFEDC FFECACCBA FFDBBCCBA
5,FFEECBCBA AABCDEEFF ACCBEFECC FEDEECBAA BAABCDEFF ABDFFEDBB FFEDBBCBA DCAABDFFD FFEDCAABB FEDBAABDF AABBCDEFF CDEFFECAA FFEDDCBAA DBAABCEFF AAABDEEFF FECAABCEF FFEDDBAAA
6,AACEFFEDB FFEDBAABC AABCDEEFF FFECDCBAA FFDCBAABD AABDEEEEE FFEEDCBAA AACDDDEEE AABBCEFFE FEEEEDBAA FFECCABCA AABCDEEFF AABDEFFDB FFEDCBBAA AABBCDEFF CEFFEDBAA AABDEEFED
7,FECBAACEF ABCDBCEFF BCDEFFCBA AADFCACFE AABBCDEFF FFEDCBBAA FDAAACDFF ACDDABDFF AABCEFFDC FFEDBBCBA EDBAABDEF AABCDEFFF FFEDCCBAA FFEDACCBA AABDEFEED FFECCCBBA FECBAACDF
8,AABDEEEEE EEEEECBAA FFEDCBBAA AABDFCCEF FFEDCCBAA FECBAABEF AABCCDEFF EFFDBAABC AABCDEFFE FEEEEDBAA CBAABCEFF FFEECBBAA FECBAABDF AABCDDEFF FEEFECAAA AABBCDEFF EEEEEDBAA
9,FFDCBAABE AACDEFEDC EDBAABDEF AABCDEEFF FFEDCBBAA BAABCDEFF AABCEFFDC FECBAACDE ABEDBBDEF FFEEDCBAA CAABBCEFF ABDCBBDFF DEFEDCBAA EFFEDCBAA EDBAABDEF AABCDEEFF FFEEDBBAA
10,FFEEDCBAA ABCBBDEFF AABBDEEFF FFEDBAABB AABDEFFDB DCAABCEFF DEFFECBAA AABCDEFFE FEDCAABDF AABDEFFDC FFDCAABDF BDEFEDBBA FFEDCBAAC ADFFECCBA FDCAADFEC FFEDCBBAA AABCDEEFF
11,AABCEFFEC FEEEDCBAA FFDCBBBBC ABBCBBDFF EEEEEDBAA AABBCDEFF EFFEDBAAB ABDEFFECA FFEDCBBAA AABCDEEFF FFEEDCBAA FFEDCBBAA AABBCDEFF EFFEDCBAA FFDCBAABD AABCDEEFF BDEFFDBAA
12,BBCBAFFEC AEFEDBBCA BAABDFFEE EEFEDCBAA BAABCDEFF FFFECBAAA AABCEEEEF EDEEFDCAA AABCDCEFF BAABCDEFF FFEDCCBAA FEDBAACDE AACDEFDCE ABBBCEFFE FFECBABCB FFEDCBAAA AABCCDEFF
13,EEEDDDAAD FFEEDCBAA AABCDEEFF ACEFFECBA EEFEDCBAA AAABCDEFF FFEDCCBAA FDECAABDF AABCDEEFF FFEEDCBAA AAABCEEFF FFEDBAAAB AABCDEFEE BCDEFFDBA FFEEDCBAA AABCDEEFF FFDCCDBAA
14,AABCDEEEF AABCDDEFF AACDEFEED BDFFECABA FFEDCCBAA FFDCAABCE ABCEFFEDB FFEEDCBAA FFDDCCBAA AABBCDEFF ABBBCDEFF AACDEFFEC AABBCEEFF FFEDCBBAA FFEEDCBAA FFEDCBBAA FFEEDCBAA
15,DEEEEECAA EDBAABDFF AABDFFEED FFEDCBABC AACEEEEEE AAABCDEFF FEDDDCBAA FEEEDCBAA AABBCDEFF DCBDFFDBA FFEDCBAAB AABCDEFEF EEFEDCBAA AABCDEEFF ADDFFEBAC FFEDDCBAA CAABDEEFF
16,AACDEEEDE FFEEDCBAA FDBBBBBCE CBBDEFFDA FFECBAABC AABCDEEFF CEFFEDBAA AABCDEEFF DFFEDCAAA FFEEDCBAA FFEDCBAAC AABDEEFEE FFEEDCBAA DCBBBBCFF AACCDDDFF AABCDEEFF DBBEFFEBA
17,ABEEDBACF DEFFEDBAA FFEDBBAAB AABCDDEFF EFFDBBCBA FFDCBBCBA BAABCDEFF AADEFDEDC FFECBBBBB CDFFEDCAA FFDCBBBBB AABDEEDEF EFFEDCBAA FECBAACDF AABCDEFFF DEFFDBAAA ACEFFDCCA
18,ABACFFEDB AABDEFFDB FFEDCBBAA AABCDEFFE FFEDCBBAA AABCDEEFF BBBBCDEFF AABCDDDEF FFDCBBBBB EEFEEBAAA CDEFFECAA FDBAABCEF AABCDEFFD FFECBBABB AABCDEEFF FFEDCBAAB BDFFEBBBA
19,FDCCAABEF AABCDDEFF FFEDCCBAA AABCDDEFF FFEDCBBAA BAABBDEFF FFEDDBBAA AABCCDEFF FFEDCBBAA BBBABCEFF FFDCCCBAA DCBAABDFF FFEECBAAA FFECBBBBB AABCCDEFF AABCDEFFD EDEEEEBAA
20,FEEEDCBAA FFECBABBC AABBDDEFF AABCDDEFF FFEDDCBAA EFEEDCBAA FECBAABEF AABCDEEFF AFFDCBCCB BCEFFECBA EDCBAACEF CDFFEDBAA FFFECBBAA AABBCDEFF AABCEFFEC DBAABDEFF FFEDDCBAA
21,BABDCCDFF AABBCDEFF FEECBAABC ABEEDCDEE BCEFFECBA FFFDCBAAB DEEFFDBAA FEBBBBCDE EDDEFECAA EDBAABDFF AABCCDEFF FFECBAABD AABCEFEEF FEFECBAAB FFEEDCBAA EEDCCEEBA FFCBBBBCD
22,AABDEFFED FFEDCBAAA FFEDCBBAA FCBAABDEF EFFEDCBAA AABBCDEFF CEFEBAACE AABDEFEDE FFEDCCBAA BAACEFFEB FFEDCBBAA AACEFFECB FFEDCBBAA AABCEFEEE BAABCDEFF AABCDEEFF ABDEFFECA
23,ABCCCBCFF FEEEDCCAA FFDBABBCC CDEFFECAA FEDBABBDE AABCDEEEF DFFDBAACE AABDFEDEE FFEDCBAAB FFEEDCBAA BAABCDEFF FFEDCCBAA FECBAABDF AABCDEFEF DCBABBDFF AACCCEEFF FECACEECA
24,ACDBABDFF DEFFECBAA AABCDDEFF FFEDBAABC ABCDEFFDB FFDCBABCD AABEEFEED FEEDCAABC AABCEFFED FFEDDBAAB AABDFFEED FFEDDCBAA AABDFEEEE DCBAACEFF FFEEDBBAA FDCBAACEF ADBACEEFF
25,CCDEEEECA FEEEDCBAA AABDEFEDC FFEEDCBAA AABBCDEFF AABCEFEEE FFEECBCBA EFFEDCBAA AABBCDEFF CDFFEDCAA FECBAACDE ACEFEBBDE ABBACCEFF FFEDCCBAA ACCEFFDBA AABCDEEEF BACFEEECB
26,ECABAFEEE FFEDBBAAD CFFEECCAA FFEDCBBAA AABCDEEFF BDEFEDCBA FFEDCBBAA AACDEFFDD ACEDCEFAC AAABDEEEF AABDEFFEB FFEDDCBAA AABBCEEFF AABCDDEFF FFEDCCBAA FFEECCBAA AABCCDEFF
27,AABBCDEFF AACDFEEEE EEEEECBAA CBABCDDFF ABDEEFEBA AABBCDEFF FFEDCBBAA FFEDDCBAA FFDBBABCD AABBCDEFF AABCDEFFF FFECDCBAA AACEFFDDC FFEDCBBAA AACEEEEED FFEDCCBBA FEEEECBAA
28,EDCBABCEF ABCEEFECA DBAABDFFF FFFEDCBAA AABBCDEFF FFEECBBAA CBBABCEFF FFEEDCBAA AABEFEDDD EDBCFFDBA FECBBABDF AABCCDEFF FFEDDCBAA CBAABCDFF BCEFFDAAC BCDEFFDBA EEFFDBAAB
29,BBABCCEFF ABBBCDEEF AABCDEEEF ABBBCDEFF CEFEBABFB DAABCDEFF FEEEDCBAA FFEDCBBBA EEDEFECAA FFDBBABCE AABCDDEFF FEBAABCDF AABCDEFFF DEFFDBABA ECBAACEFE FFEDDCBAA FFECBBABB
30,ABBBCDEFF FFECBBBBA FFFDCBAAA EFFEDCBAA ECBAACDFF BBDFFECBA FFECAABCD AABCDEEFF FDBAABCEF AACBCEFFE FEEEECBAA BAABCDFFE FFEEDCBAA AABCDEEFF FFEDDCBAA AAABCEEFF FFEDCBAAA
31,FFEDDBBAA FFDBABDEC FFEDDCBAA AACCCDEFF AABCCEEFF ACFFDCCBB FFEDDCBAA EECBAACEF AADEEEEEC FFECAABCD AABCDCEFF ACDABCEEF FFEEDCBAA AAABDEEFF DEFFDCBAA AABCDEEFF AADEFDECC
32,BBBCDECBF FFEDDCBAA AABCCDEFF ABDEFFDBA FFEDCBBAA CAABCDDFF AABCDEFFE FFDCAABCD AACDFFDCE BCEFFECAA BAABCEFFF ABCDEFFDC FEDEFECAA FDBAABDEF AABBCDEFF FFEDBAABC FFEDCAABB
33,BBBBCCDFF FFEDDCBAA ABCEFFEBA FFEDCBAAA AABCDEEFF AACFFEDCB FFEDDCBAA AABCCDEFF FFEDBBABC AABCDEEEF ABCEFFDBA FFEDCBBAA AABBCDEFF AABBCDEFF FFEDCCCAA FFECBAABC AABCDEEFF
34,AACDEEEED CDEFFDCAA FFEDCBBAA BAABCEEFF EDBAABDEF AAABDEEFF BBBBCCEFF EFEBAACEE FFFECBAAB AADEFFEDA FFEBAABBC FFEEDCBAA FFDBBBBBC AABCDEEFF ABCEFFEDB CBAABDEFF BDEFFECBA
35,FDCDBAADF FFEDCBAAB AABCDDEFF FFECBBCBB EFFFDBAAA EFFEDCBAA AABBCEFFF FFEDCCBAA AABCCDEFF EFFEDBBAA BCDDBABEF AABCDEEFF FFEEDBBAA AABCDEFFE AABBCEEFF FFEDDCBAA EFFEBAABC
36,BBBBBBEFF FFEEDCBAA AABCDEFFE FFEEDCBAA BBABCDEFF FEDDBAACF AACDEEEEE DDCBAADFF AABDEFEED FFECBBCBA FEDDCBCCA FFEDCBBAB AABCCDFFE FFEDCBABB AABBCEEFF FFECBAABC ABDEFFCBB
37,BAABCDFFF AAABDFFFE FFEECBBAA BBABBDEFF FFEEDCBAA AABBCDEFF EEFFECAAA AAABDEEFF FFFECCBAA AABCDEEFF AABCEFFEB FFEDCBAAB ABBBCDEFF FFEDCCBAA AABBCDEFF FFEDCBBAA FDBAABDEF
38,ECACEBBDF AABBCDEFF FFECCBBAA AABDEEEEE ACEFFEDBB DFDEEDBAA FFDBBBBBC EFFEDCBAA FFCBABBCD AABBCDEFF FFEEDCBAA AABCDDEFF AACFFDCCE ADEEFEDBA CBABDFFEB FFEDCCBAA BAABDEEEF
39,AABDEEEEE FFEDBAABC ABBCDEEFF AABBCDEFF AABCEEEEE AABCDEFFE FFEDDCBAA FFEECBBAA FFDCCCCBA EDBAABDEF AABCDEEFF FFEDCBBAA AABBCDEFF ABDFFECBE BEFFECAAB FFEDDCBAA FCCDEDCBA
40,AABCEEDDF FFEEDCBAA AAABCEFFF FDBAABDEF FFEDCBBAA AABCCDEFF FECAABCEF ABDEFFEBA ABBBCDEFF FFEECCBAA FECAABCEF AABCDDEFF AABCDFFED FFEDDCBAA FFEDCBBAA AABBCDEFF AABCDEEFF
41,ABCEEFEDA FEFEDCBAA CBEFFDCBA AAABCDEFF FFECBBBBB AACEFFECB ECBBABDFF BAABCDEFF AABCCEFFF EEEFEDBAA FFDDDBAAB FFDDCBBAA AABBCDFFF ABDFEDEEB ABBBCDEFF EEFEDCBAA AABDEEEEE
42,AABBCDEFF AACDFEFDB FFEDCBBAA FFEDDCBAA BAABCDEFF CBDEFFCBA FFEDCBAAB AABCDEEEF FFDBAABDF AABCEEEEF BDFFEDCAA EFFEDCBAA BAABCDEFF FFEDCBBAA BAABCDEFF FFEEDBBAA FCBCDFECA
43,DCBAACEFF AABCDDEFF AACDEFFEC FDDBAACEE EEEEFDBAA BAABCDEFF FFEDCCBAA EEEFECBAA DBAABDEFF AABCCDEFF DFFEDCBAA AACDFFECB FFDCBAACE AABCEFFEE FFEEDBAAA FEDCCAADC FFECBABBC
44,EEFEDCAAA AABCDEEFF FFEEDBAAA FFCBDCBAC FFFDCBAAB AABBCDEFF ACCDFFEBA FDAABCDEF BDFFBABDF BCEFFECAA FFEDCBBAA AABCDEFFF AABBDEFFE FFEDCCBAA FFDBAABCE AABCDDEFF FFEDDCBAA
45,DEEEEDCAA FFEEDCBAA AAABDEFFF DEFFEBAAB AAACDDDFF ABCEFFECA FFEDCBAAB AABDEEDEF AABBDEFFE FFECABCCA ECCAABDFF ABCDFFEDB FEECDDCAA FCAADFEDB FFEDCBBAA AABCDEEFF AABCDEEEE
46,FFEEDCBAA BBABCDEFF DEFFEBAAA BDDEEFDAA AAACDDEFF FFEDCBBAA AABCCDEFF EFFDDCAAA ABEFFDBBB FFECBAACE AACEFFEDB FDBAABCEF DFFECCBAA BEFFDBBBA ABEFFECBA FFEDCBAAC AABBCEEFF
47,FFEDCECAA EFFECBBAA AADDEEEEC EFFEDBAAA AABCDEEFF FFEEDCBAA FEBAABDEE EEEDEDDBA ABCBBDEFF AABCDDEFF FFEEDCBAA FECAABCEF ABCEFECCE AABBCDEFF FFEDDBAAB FFEDCCBAA AABCDEEFF
48,FEEEDCBAA FFEDBAABC AABDEEEEE FFDCCBAAE AABDDEEEE AAABCEFFF FEDDDCBAA FFEDCCBAA FFECBBBBB AABBCDEFF BCDEFFDBA AABBCDEFF AABDFFEDA FDBABBCEF BEFFEDCAA FEBAABDEF BDEEFEDBA
