,0
0,GDBACDDDGHE GGGGFEDCBAA HHGEDCBBBCC AABCDEFGHHG AABBCDEFGHH AABCCEEFGHH AABCCDFFGHH GHHGFECBBAA HHGFECCCBAA HHGFFEDCBAA ABBBCDEFGHH AABCDEFGGGH GGGGGFECBAA HHGFFEDCBAA HHGFFEDCBAA AABCDEFFGHH ABBBCEFFGHH CAABCEFEFHH AABCCDEFGHH HHGFEDCCBAA DCBABCDFGHH AACEGHHGEDB AABDFFEEFGH ABBBCDFGGHH AABCCDEFGHH HHGFEDCBBAA HHGFEDDCBAA HHGGFECBBAA
1,EEDBCFHHEBA AABBCDEGGHH HHGFEDCBBAA HHGFEDBBBBB AABBCDFFGHH ABDDCCDEGHH AACFGGFFFFF CCDEFGHHBAA AABDGHGFFFD HHGGFDCCBAA GHHGFEDCBAA CDFHHGFDBAA HGGFECBAADE AABDEEFEFHH AABEFHHGFDB ECBABBDEFHH ABBCCDEFGHH GECAABCEFHH HGGFFEDDBAA HHGFEDCCBAA ABBBCDEFGHH AABCCEFFGHH HHGFEDBBBBB AABCEGGFFFG CDEGHHGECAA HHGFEDDCBAA AABBDFGHHGE HGDBBABCEFH
2,AABBCDFFGHH AABBCEGGHGF GGGGGEDCBAA HHGFEDCBBAA HGGGFEDCBAA HGGGFEDBBAA HHGFEDDCBAA DBBBBCDFGHH AABCDEFGGHH BBBBBCEFGHH AABCCEFGGHH HHHFBBABBDE AABCDEFGGHH CEFGHFGBBAC EHHFECCCABC GGGFFFEDBAA HHGFFDCBBBA HHGFEDCBBAA ABBBCDFGGHH AABDFFDDFGH HHGFFEDCBAA HHGECBBBCCC HHGFEDCBBAB AACFGGGFEEE HGGECAAADEH ABBBCDEFGHH AABCDEFGGGH AABCEFGGGGG
3,HHGEDCBECAA HGGGEDBAACG AABCEFGHGFF HHGFFEDCBAA BABBEHHGFDD HGGGFEDBBAA CBABBCEFGHH AABCCDEFGHH FGGGGFDCBAA HHGFFEDCBAA HHGFDCBABCD AABCEFGGGGG CCFGHGGECAA AABCDEEGHGG AABBCEFGHHF HGGDAABBCEG AACCDEFFGGH ABCDFHHGECA HHGGFDCBBAA AABCDEFFGHH ABBBDDEFGHH HHGFFECCBAA CBAABDEGGGH GGHGFEEDBAA CBBABCEFGHH AABDEFHHGED HHGFFEDCBAA HGFCAABCEGG
4,AABBCFFGGGH AABBDDFGHHG EDCCBABDGHH AABCCDEFGHH AABCDEFFGHH HHGFFEDCBAA HHGFFEDCBAA HGDBCCDEDCB AABBCEFGGHH FBCEFBCEHHB CCBBBCDFGHH BDFHHGBABDE BCEHHDABDFH CCDFGGHGDBA HHGFEEDCBAA BBBBCDEEGHH AACEGHHFDCD AABBCDEFGHH AABCDEFGGHH HHGFEDCBBAA HHFCAACEFEB HHGFDCBBCCB HGFDCBAACFH AABCCDEFGHH DFGHGFDCBAA GGHGFDCBBAB GHGFFFDBBAA HHECABDEEDB
5,FGGFEEGECAA GHGFGFDCBAA AABCDDEFGHH BBAABEGHHFF CEGHHFCBBBA HHGDCBBDECA HHGFEECBBAA AABBCDFFGHH AABCCDEFGHH HHGFFECBAAB HHGFFEDCBAA GHHGFECBBAA CBBBBCEFGHH HHGFEECBBAA HGEBBABEGFD HHGFFEDCBAA AABBCEFFGHH AABCCDEFGHH AABCDEFGGGH HHGGFEDCBAA HHGFEDCBBBA HHGFFDCCBAA BBABCDEFGHH AABDEGGFEGH AABDEDDFGHH HHGFEDBBBBB AABCDEFGGHG HGEFFFFCAAA
6,AAABCEGGGGG HGGGFEDCBAA HHGFEDCBBBB AABCCDEFGHH AABCDEFGGGG HHGGEDBABBB HHGGFEDCBAA HHGFDCBBBBC AABCCDEFGHH ABEGGGGFECB HHGFFDDCBAA GFEDCBABDGH ABCDDDDEGHH BCBBBCDEGHH AABDFGGGGFD HFCCCEEECCA HHGGFECBBAA HHGEDDCAABD FCAABCEFGGH AABCDEFFGHH AABBCDEFGHH HHGGFEDBBAA HHGFEDCCBAA BAABCDEFGHH AABCCDEFGHH AACEGGGGFED HHGFEDCBBAB AABDEFFGGGG
7,HHGGFECCBAA AABCDDFGGHH CDFEBABDFHH BCBABCEGGHH GGHGFEDCBAA CAACEGHHGDB CDEGHHGDBAA AABCDEDFGHH GGHGFEDCBAA HHGFEEECBAA HHGEDBBBBCD AABCDDDFGHH EGGFCAABDGH AABCDCEFGHH BDFHHGEDBAA HGGGFEDCBAA GHHGFECBBBA GECBAABDGHH AABCDDEFGHH AABCDFGGGGF HHGGEDCBBBA FEDBAACFHGF HGFFCAACFEC CCBBBBDFGHH BEHHGFECBAA HHGFEDCBABB HGGGFEDCBAA HGFCBABBDFG
8,AABCDEFGGGH BEEFHDAADGD GGGGGFECBAA HHGFFEDCBAA HHGFEDCBBBB AABBCEFGHHG AABBCDFGHHG HHGFEDCCBAA HHGFEECBBAA BBBBBCDFGHH AABCDEFFGHH AABCCEFFGHH HHGFECBBBBC AABCCDEFGHH AABCEGHGGFE HHGEDBACFDA HHGFEDCCBAA BBBBBCDFGHH GHHGFDCBBAA HHGFEDCCBAA HHGFEDCBBAA AABBCDFFGHH AABCDEFFGHH AADGGFEEEEG HHGFDCCBBBB BBBBBCDEHHH AABCDFGGGGH GGGGGFECBAA
9,HHGFEDCBBAA BBBBBCDFGHH AABDEFHHGFD HHGFFEDCBAA BABBCEEFGHH AABCDEFGGHH CDFHHGFDBAA HHGFFDCCBAA HHGFDCBBBBC ABBBCDFGGGH AABCDDEFGHH HHGFEEDCBAA HGECBBABDFG AABCDEEGHHG CBABBDEFGHH FGHGGFECBAA HHGFEDCCBAA ABBCCCEFGHH AABCDEFGGGG BBABCDEFGHH BCDFHHGFCBA HHGFDBBABCD HHGFEDCCBAA HGGGFEDCBAA AABBCDEFGHH AABCDDEFGHH ABDGHHGECCA HGGGFEDCBAA
10,HHGFFEDCBAA HHGEDBBABDE BCCBBBDEGHH HHHFCAABCDD AABDEFFFFGG GGGHGEDCBAA AABCEDFFGHH AABCCEFGHHF HHGFFDCCBAA AABCDEFGGGH ABCEFGHGECB HHGFFECBBAA AABCCDEFGHH HHGFEDCCBAA DCBABCDFGHH AABCCEEFGHH HHGFFDCBBAA HHGFDBAABDF AABCCDFFGHH HHGFEDCCBAA HGGGFEDCBAA BCBABCDFGHH FHHGFECBBAA HGHGFECCBAA AABDFHHGFDC GHGGFEDCBAA FEDCBAACFHH AABCCEFFGHH
11,AABCCDEFGHH HHGGFEDCBAA GGGGFEDCBAA HHGFEDCCBAA EDCBBBBDFHH AABDEGHGHDC AABCDEFGGGH FGGGGFEDBAA BAABCDEFGHH AABCCDFFGHH CEFGGGFECAA ECBABCDFGHH ABCEFGGGFDB HHGFEDCCBAA HHGFEDCBABC AABCDEEFGHH ACEGHGGECBA HHGFFEDCBAA HHGGFEDCBAA HHGFEDCBBAA BBBBCDEFGHH AABCDEFGGHH HHGFFECCBAA HHGGFECBBAA EDDCBBBCFHH AABCCDFFGHH AABBDEFFGHH EFGGGGFDBAA
12,DDDDFEDCACH GGFEEDBAAEH HHGFEDCBABB HHGFEDCBAAC AACFHGFEFED GEDGGGFECAA HHGFEDDCBAA AABBCDEFGHH DFGHGFCCCAA HHGECBBBCCC ABBBBDEGGHH CBAABDFGHHG DEFFGGGEBAA HGDBBBCCDEG BBBABDEFHGH FEDBABCDFHH AABCCDFGGHH HHGFEDDCBAA HHGFEDDCBAA BAABBDEGHHH AABCDEEFGHH ECBAACDFGHH BBABCDEFGHH HHGFFECCCAA GEBABDGHGEC HGFFFEDCBAA ECCBBBCEGHH AABDCDEFGHH
13,HFEEFEBAADG DCBAABEGHHG HHGFFEDCBAA DCBABCDEGHH AABCDEFGGGH AABCDEGGHGF HHGFEDCBABB GHGGFEDCBAA HHGECBAABDG AABCCEFGGHH HHGFEEDBBAA HHGFEECCBAA HHGFDCBABDF AABCCDEFGHH AABCDEFGGGG HHGGFEDCBAA HHFDBABCDDD AABBCEFGGGH ABCEGHHGECA HGECBBBBCFH AABCCDFFGHH DGECAABDFGH BBCDFGHHFCA HHGGFDCBBBA HHGFEDCBBAA AABBCDEFGHH AABCDEFGHHG HECBDEFGGBA
14,AABCDEFGGHH BBBCCCDDGHH AABCDEFFGHH AABCDEFGGHH BCFHHHFCAAB AACDFGGHGEC GFFFGGFDBAA HHGFEDCCBAA HHGFEDDCBAA DCBABCDFGHH AABCDEFGGGG HHGFFEDCBAA HHGFFECCBAA HHGFEDCBBAA HGGGGEECAAA AABBCDEFGHH AABCDEFGGGG AABBCDEFGHH AABCDEFGGGH BDFGHGGEBAA ABBBCDEFGHH BCEGHHGECBA HHGFEDCCBAA HHGFEEDCBAA HHGFEDCBBBA HHGFFEDCBAA HHFCCCDDCBA HGGFFEDCBAA
15,ABCEFEDDFHH HHGGFEDCBAA FECBABCEGHH AABCCDEFGHH DGHHGFDCBAA HHGFEDCCBAA BBABCDEFGHH AACEEEFFGGG HGECCBBBBCH AABCDEFGHGG HHGECBCCCBB HHGFECBBBBB HGGGFEDCBAA HGEBABBCDFG AABBCEFFGHH EECBAACFGHH HHGFEDCCBAA HHGFEEDCBAA AABCDEFFGHH AABEFGGEEFG CEFGHGFEBAA HHGFDCBABBD AABCDEFFGHH AABCDFGGGGH HHHFEDBAACD HHGGFECCBAA HHGFFEDCBAA AABCDEFGGGH
16,AABCDEFGGGG HHGDBDFFEBA HHGFFEDCBAA HHHGFDCBBBA BBBBCCDEGHH CCBABCEFGHH GGGGGFDCBAA HHGFEDCBBAB AABCDEFFGHH AABCDEFGGGH AACEFGGGFEC HHGGFDCBBAB AABCDEFFGHH AABCDEGHHGG HHGFEDBBABC GHGGFEDCBAA HHGFEDCCBAA HHGFEDCCBAA AABCDDFFGHH ABDGHHGFDBA GGGGGEDCBAA HHGFEDCBBAA DCCCCCBBEHH AABCCDFGGHH BBBCCCDFGHH ABBBCDEFGHH AACEGGGGFEC AACEFGGGGFD
17,AAAEGGGGFEC BBBBBDEFGHH FGGGGFDCBAA HHGFFEDCBAA HHFDCBBBBDG AABCDEFFGHH AABCDDEFGHH HHGECBABCCC HHGFEDCBBAA FEEDFHHECAA CBBBBBDEGHH AABCDDEFGHH ABDGHHEBDED HHGGFEDCBAA HHFDCBBACEG AABCFGHGGED HHGFFEDCBAA HHGEDCCBBBB ABBBCDEFGHH BDGFCABCEGH FGGGGFECBAA HHGFEDCCBAA HGECBABBDFH AABCCDEFGHH AABCDEGGGGH BCDGHHGECBA FDBBBBCEGHH CEFGHHEBABB
18,BBCCBBCEGHH HHGFEDBBBBB AABCDFGHGFE HHGGFEDCBAA HHGFDCBBBBC AABCDEFFGHH FGHGGEDBAAA HHGFEDCBBBA BBBBBDEFGHH AABCEFGGGGH CCCCCCCDFHH AABDFFFFGGG AACDFGGGFEF CDFGHHGEBAA HCABEGFEDDC EEEFGGFEDAA HHFECBBBBCD CDFGGHFEBAA HHGFFDCBBAA BBBBCDEFGHH AABCDEGGFGH GGHGFEDCBAA HHGFEDCBBBB AABCCDEFGHH AABCCDEFGHH HHGGFDCCBAA DCBABCEFGHH EFGHHFCBABB
19,HHGFEEDDBAA AABCDEFFGGH ABCBCEEGFHH EEFGHGFDBAA HHGGFDCBBAA AABCDDEFGHH AABCEFGHGFD HHGFEDCBBBA HHGFECBAACD AAACDEFFGHH HHGGFECCBAA HHGEBADFCBC AABCDDEFGHH AABDFHHGFDC HHGFFDCBABA FFEECBBADHH AABCDDFGHHG HGFEDDDECBA GHGFFEDCBAA BAABDEFFGHH HHGGFDDCBAA HGDDBABCEFC HHGEDCCBBBB EFFDDBABCGH AABCCEFFGHH AABCDDEFGHH FGGHGFDBAAA FGGGFFFFBAA
20,GGGGFEEDCAA HHGFEDDCBAA HHGEDCBBBBC AABCCDEFGHH AABCDEFFGHH BABBCDFGGHH AACDFGHGFDC HHGFFEDCBAA EBBCEGHHFCA HHGGFEDCBAA HHGFEDDCBAA AABCCEFFGHH AABCDEFFGHH AABCDFGHGGF GEECBGHEECA AABCEGGGGFF HHGGFDCCBAA HGFDCBAACFH AABCDEFGGHH HHGFEDCCBAA GGGGFFECBAA GGHGEDCBBBA AABCCEEFGHH AABCCDEFGHH BCEFGHGFCAA HGECBBABDFH AABDEFGHGFD HGFFEEDDBAA
21,DCBAADHHGFE AABBCDFGGHH AABCDEFFGHH ADGHGECCDBA FCCBBBCDFHH AACEFGGGFEE BBBDEEDCDGH BCEGHHGECAA HHFDCDEECBA HHGEDBBBBCC ABBCDEFHHGD HHGFEEDCBAA HDBBBBBCFHH ABCFGHDBCFH GHGGFEDCBAA HHGFECBBBBC AABCCEFGGHH ABCDCCCEGHH GHHGFDDCBAA EDBBBBCEGHH AABCCDFFGHH DBAABDFGHGG HHGGFDCBAAA ABDGHHFECDB HHGFFDCCBAA GGHGDDBABCD HHGGFEDCBAA HGDBBCBCDEF
22,AABCDEFGGHH GGGGFEDCBAA HHGFFDCBAAA GGGGFFECBAA HHGFFEDCBAA HHGECCBBBCC AABCDDEFGHH HGGGFEDCBAA EDBABBCEGHH AABCCDEFGHH BDFGGHGECAA AABBCDEFGHH AABCEFGHGFD BCDEFHHGDBA GGHGGEDCBAA CBBBBCDFGHH HHGGFDCCBAA HHGFEDCCBAA BBBBCDEFGHH FGGGGFDCBAA HHGFEDCCBAA DDCBBBCDFHH AABCDEGGGGG HHGEDBBBBCD AABCCDEFGHH ABBBCDEFGHH ABBBCDEFGHH AACEFGGGFEC
23,AABCEFGGGGF AAACEFGGGGG GHGGGDBBBBA HHGFFEDCBAA BAABCDEFGHH AABCCEFGHHF HHGFEEDCBAA HHFCBABBDFG AABCCDFFGHH AABDEEEEGHH CEGHHGECBAA AABCCDEFGHH AACEGHHGDCD DEFGHHFDCAA HHGFDCBABCE GHHGFEDCBAA HHGFEDCCBAA AABBCDEFGHH DFGHGFECBAA HGFGGFDCBAA HHGFEDCBBBA AABCCDEFGHH AABBCEFGGHH FFHHGEDBBAA ABBBCCEFHHH AABDFGFFFGG AFDEGFHGEBA DDDABCFGGGF
