,0
0,GFEFHBCDCAB GDCCCCBCCHH EFDCFGFAEEB EEEADFFEAGF CCCDGFEHBBD GEFFGGFBAAB CGFGBBBFGGB BBDDHCEFDGD
1,GEBEAFGEECE AHGEFFEEDBB ABECFDCEGFG AAGFFEGEDFB CEDFEDCGEDC HCBCDECBEEH GHHCCBBDCBC BEDGHGDBDDC
2,EGFGHCEEAAE BDCBCBCGGHG EECFDCBFBEG GGCCDFEBEDB GFGHGGBBABB CBCBFGBEHEE GCCECACCHGF CDEECEBFDDG
3,FDEDAFFFBCG ABABCHHFGFF HGDDGDAAFCC GGFFGDEBCAA AFGFEBCDFBG CEBEBBEHCGG BEFEGCGFDBD ACFEHBFEDFC
4,CAEFDGFFDCF EGFFGCBCFCA GGDFGEAEFAB BBDGGABGFFG CAEBBCEGFGH ACDFBFBFGEF CACEDBGHGFD EEFFEEGGFAA
5,CEHDBGDDDBD HFBHEFCDBBC ABBGBEEDEHH ACFDCDAFHGG GHHGDCCCACB DCFBEBCCFHH AFBGDGBCEEG BCCCEBEDGFH
6,DABGGFFEBFC AABGFGGGGDC CDCFEAECCGH HGCBCAGGDEB HCBABGDEDFG BDABGFFDFHE AAEFGEFGDGC BBACGGDFGGE
7,GFGGDADAECD HHGDDDDFBAA GGGCBBEEFCB FBCGEGDBGFA ECBFFEGCGBE EBCHDGEADEG BBDFBFEEGFD DCEADHDDDDG
8,FEBFDGDCGCD GBDFDHFDDBB DCEGCBEHBEE ABFEECECHFF CDEAECFBHGG CACEGCCFGDH HHECCCBBDCD EECBDEFEDEE
9,CEHCCAECHGF ABBBGFFGGDE EBCEFDFECFE FCDEADFHEEE HDFDDDCFDAC FGDDFEEGFBA BBCFGEHGCBD EFHDAABDGGE
10,CCCBHEDDBFG HDFFBEFDBCC EBEGEDADHCD AADFCEGDGEH BCCEHFCCDHD HHHCCBCCDCC EAGDFHDDECB BCBEDDGCDFH
11,DBBEGFBGBEF HHCFFEACCCB GFHACGCDBDD HDEEEFACEEC DADBCCHGGEF DDCBEFCHFBH BHCCFGDEBFE ADCDBCCGHFH
12,DHEDCGBGBFB BDDBBBDGGHF FCBBCGECGFD AEDECGGDBFE DGDDBCCHEEC BCFGFBDBFHB DFCGHCDDBBE BBBDCDGGGHD
13,GCCBCBEEGGD BGFGGFCGDBA CBBDDBGGGFD FBEACFGFGEE ABAFEFDDGGG EGDDEDFEGFA DECDFEHBBEE DADBDEECDHH
14,GGBBECFFCEE HGCBCFFBBED CCEEGGHCCBC CBAEHDCGGGC ABCDGFDBEGH DDGCDGHCCBC BEBEBEFDFEH EEDEFFGGFAA
15,AGEGCEECFDE FHFCEDCEDEA EFFHCGEDBCA FGFEGAFGDAB HECFAADFFGC EDBEGDHDDBD DBCBEDHGFFB BCGDBEDFEDF
16,EDGBEGAACEH HFGGFBDCDAA FDBDBEGDEEE FEDCDDBAEHH BABCDBGDHGG BFBEGEBDCFH ABEFGEBHFFE EGGFGGFBAAB
17,BDGDECDCFFC GGGFEEGEBBA CFEFEADGBEE EDCDBBGHDCG BBCCFEDGCDH CDDEDFGFACG FFBDBBDEHGC HHDDDDBDBEB
18,DHEGCDECDAG DDGDCFEGCAH BCGBDBDDFFH GFBECDAEFEF BDDCFFGDCGD CEACDGDDGFG CCDDFHCDEBF FFGGHGBBABB
19,CFEFBADDGFE AAGGGFDDEEC FFGAEDCBDCH GHCDGECCDDA BCGDBCDEGEG FFEFEBBGACG HDABDFEDEGC ADGFBDEBFFG
20,BDEFBDCDGHF EGEGDDEDBDB BEFBCEEAHGE DFHBBEDEBCH EBCABDEGHGG BCEDADFECHH CDCDBAHGCFH BCFCCECCDHH
21,EDBDEAHEEGD HFDBGCCEFCA GBAGFEBGEDE CDBEBGGGGBC ACBGDDCCGGH CEEHFACDCEG CAHECGCEBFF HGBBEBCDDED
22,EDDBHFCCGFB DBCBCEDCDHH DHECCDHCBCE BDEBGFGGCBE DFBGGFEBEEB CCEFAFEHDGB BEDEGGHACDE HFDCCBDBDEB
23,CCBHHGEECBB EACCCEDCDGH GCEBEEGHBDA CHDGCEFBBEE EDCBAGCDFGG BBDHFBDDCEH ABDFGGGFDDC BCEGECDBBHG
24,BDGBCEHDFFB HEEEDCEBCAG FBFDFCDGCBG GFFCCGCFABG DFDFDEEGGBA EADEEGFFEFA HFCDBEDDAFF DFGDADDBBFH
25,EBDFEHFBGBB EGECCBCBCGH FDCDDEEHAEE GHDGDBBECBD DHDDHCFCDDA DFHBBFCDAEH DDGGCCCEECE FDEFBCBEHEC
26,GCBCAFGFGDC HGCGBCDCFBE DBCDEGDCHFC BAECDGECDHG FGGFEGGCABA DFDDBAFDDFH GBBBFDGDCFE EADFCAEFEHG
27,ECEDDDAGDHD DBBEEBBBHGH DEFAEFEBHDB GFBGFGDABDD HFFEFEDBCAB EADBCFFGGEC DBEABEEFHGF BCDDDCEDGFG
28,GFCBGDCEFCD DFFDFEGFDAB BEBHHDDGDBC EHEEHCECDBA GEBCCBDGDEF BDCGGHCDCCB GHCEDEBDBDG CBCHBFFGDEC
29,FHGBBBEDBFF CDECCEDECEH BFGFADFDBBH EDFFAAFDDCH FFCABBDFGGF GBBBEHFCFFE GGFGHCBBBBB CDADCEEHFFE
