,0
0,GHGACC FHGAAD GGFAAE HGECCB CFGFHA BABHEG FDDHBB ADGHEC ACFHCD FEDGHA ADGECG DBAFHE FBBHAG AFHDBE HFCBAE HDABCE BEHHAE ACECHF ABDHCF HDBEAF FFFEHA EBACHD GGGABD ECCHBC ACDBEH
1,FGGBAF CAAGEG DEFHAG ACGGGD HGEEDA HGFCDA DAAGGF BGHCGB EEDAHE DBBBHF GDBAHE EDDHEB BBCHAH BEFFAH GFEHAD HGDBCC BDGHAF ACEAGG DEEEHA GEDCAH FFEEAG ABEHAG GFFGEA BEFAHC ABDHCG
2,BCDHDC HGEAGC GECACG AEGGHB CEEAHB HDBGDC CFGDAH FEEFAH DBBHAH EHHDCB GBAGAG ADGHBD EDCAFH GGFHBA DBABFH EGGAHA GFFHDA FHHDBB HDAEAG BFGAHC AFHFBD DAAFEG ECCHAG EECAHE HFDCEB
3,HFCAHC CBBGAH DBBDAH ADGFAG ABCGHF CEGHAD HGFEBA GGGEEA BGHAGC GDDHBB GGFAHB EGHFAD ABEEGG CGHADE DFFAAH BEGFAH DCBCAH GBBHAF ACFDHF DFEAHE FEEHAF BABGGF CGGACF DCDHCC HEBAGD
4,DCBAEH ACEHAG DDDGAH DBCHAF DGHCAE EGHGEA DGHDAD FGGGAD GHGCAC BCDBBH FGFBAG HFDAAG FCBCHB DBAAHG GDBAHC ACECCH ACFHEC HHGBAD GBADCG DCBABH GGGDGA CDCAGG BCCAHH HHGACB ABEFHF
5,BBBFHD BBCHBF EFFAHE GFEEAG GEDHAF GCBGAG BCDEAH EBAGHE BABGHE ABCCHE FFFHAB EGGAGB ADGEHB HEBDBD FCBFHA EEEBHA FGFAHA BABEHG ACFGAH CDFHBB BDEAHF ABDHDF CFFAHE BDEGAH FEDEAH
6,GDBAAH CFGDAG ECCBHB BBCBBH HCBEHB HHGCEA CCDHAH HEBAEF BBBFBH HGGFDA FDBAHF HEDGDA HGFBDB CBDHGC FCAAHG CFGHAE CFGBHA CCDHEC BCCAFH AFHBDF GDCHHA FDDHAF BFHGEA FFFHGA AEGFHC
7,FGFAFE HEBAHC AEGEEE HFEGGA FEDAAH HGEBFB EFFCHA EDCBHB GGGBHA EFEAAH FDEHAC BEGHEA HFCCAG GDCBHA CGGAFE FDBCAH FCBHHB ACEEEG DBACFH FCBFHB GGGGBA FEDEHA ADGHGB DCCDAH FCBDAH
8,DGHABD HDBHFB CGHBCD HCAEBF CBCHHB GHGAEB CDCACH FCBDAH GCBHAF BBBCHG DEEABH AEGAHD DEFEHA CEFAHD ADGFDF GECAHE HGDBBC EFFCAH GGFHBA AFHGCC BFGAGE DGHCEB ABDEHD DCDHAF AEGFHB
9,BDECHB EECAHE AEGCHC CCDHHA HFCCDB GHGACC HDABCG DEECAH ABCEHE HEBABG BBBFAH HFCAHC HEBAFC CEFFAH GGFAAE DGHHAB FGFAHD GGFGBA DBBEBH BDDAHG HECACF BBCDHB GDBABH CFFAHA FDBAEG
10,GDCHFA GHGBFA DAAEFG HDAEDD FBAEHE FBBHDE DEDADH GFFGFA FGHEAD CBADEH CBACGH ADFDAH BBBHAH CGHEAC BBDGHB FFEFHA FECAAH CGHAGC GCABHD DDEHAC FHHCEA BDEGAH ACDBEH ACDAHG ACFGBG
11,HECBAG EGHGEA HDACDE GGGEAC FGGHAA HECDGA FFEBHA BCEHHA HCAECF HDBDAF CFGHFA GEEHBB GECAHB FCAAHF HGFACC GFFHFA BDFHAG GFDAAH CDEHBC BFGGHA GBADHD ACFGBG GBAGCF FGEAGE HEBDAE
12,BEHHDB FCCHAD HCBGGB ACFGHB DCCDAH CCEHGB HECGBB CCDGHA DEFHAD ABEHBG CCCFHB EBBHBF BGHFCB GCBFAH HECHAB BABDFH GGFAAG ADFHGB BEGCAH EGHABD EDDGAH GCBEAH FBACCH DDEHHA ABDDBH
13,HECFCB FDCAHB GGGGFA ACFFFF HGGFAB HGFEDA HDBFAF GCBACH CGHFGA GFECHA ACEDHE FGGAGB DBBGAH FEDGHA ABDHEF CFHHBB BDDAHE EFFFHA CGHACE BDDAHE ABCHCG GECAHA EBAEAH AACFHF HDBDBF
14,GGGGAA EDCCAH BABHDG GGGDEA FBAFHD ABCHGE AEFAHF AEGBHC DDEGAH GDBFAG EGGCAF FFFHEA AABEHG DGHFAB ABDCGG EBBGHB CABGCH ADGGBG BDFHAG CBAFCH ADEAFG GDCHAE BBBBGH GHGABC HFCADE
15,ABDHAG ABDGHD BEGGAG EEEHFA GGFDHA GEDFHA CBBEAH ABEHGC GEDGHA DGHCEB EGFAEE HGFCAC HGDBAE GCABHD GEDGHA EGGCAG BEFAHE EFFDAH GGEAHC ACDAFH FFFEHA BCDAHD FBAHFD FDDHAG FDCDHA
16,EEDBHA FEFHCA ABCDBH HEBCBD FGGAHB GHGDAB GGFBAG ABDDBH ACFGBG GGGFGA HEDGGA ABDDGG EFEAGF EDCAHF AEHFBE AFHFBD HGFEEA EBABGG BBBDHG HGFFBA HFCDCB AEGGHB HFDDHA CDDAEH HDBHBC
