,0
0,GGFEBECCB BGEDGCEED CDBEDFGFC GGHEBBDCB FCBEEDFDF
1,CBBCBDHGG HEBCEEFBF GGFBDDBEC FEFEFFFAA DBDFGCDCG
2,GGGFBDCBC FEDDBDDHB FFFFEGDAA BBECFFFFE DCCECFEGE
3,EDCECDBDH HGFDDCDBA HGEBEDBCC CCAFDEFGF CADFFFFFE
4,BFGGCEEDB GEFDCDBCF CBEECCDGH ACCCDEFGH FFFGFGAAB
5,EGEECECDC CBBDCDGFH EDGGHEBAB CCCCFDFGF ACCDDEGGE
6,BCEDCBEHH HCCDBCFHC CGEECBEDF FEGGGCABB CBCCGFGEE
7,DDBABGHGG HFFEDEDBA GEGBBDEDC CEDADEFFG ECCAGCDGG
8,FEFEEDBCD FDCFBFDBH BBDEECEFG EFFFFGDAA CDEBFDEFF
9,CDBCFCDHH HEBEDEEDC AFDGFEDFC HFGGEABBC BCGFAFGDF
10,CCGDEGDBD CDDEDDDBH BEEECFEDF HFBCCCDEE DBBCEEFFH
11,CDGEDGDDB EDDBDBBGH CACCEEGHG CBDECFFFF CCCCCGGFD
12,DCCCCDGFG FEDBFDFCE DECDGCCGE BFCBFDFHE BBBDDFFGH
13,FCDFHBDEB GCBDCFEFC BEDCBFFFH GFFGHBABB BCBCDCGHH
14,HCDGEECBD GGCEGCBCB DBDADGFEH CDEDBCFFH EFFFGHBBA
15,EFEEEEDCB AAGGGEDEE FGEDCCBDD EDGGCDBCF FDDECEDED
16,EFGBEGDCB HDCBDEEFC BACEDFFGG BBDBDDGHF GEGGGCABB
17,CGEDFDECD FCEFAEDFF AECDDEFFG BBCDBGGFF HGGCCBCBE
18,FFCDAFEDE ABEFEFGGE DCFDCEFCF CADCEEFGG GGFGFBBBA
19,CDBCEBGHF GGFDDDEDA HDFBDCCEF EECDBHBEG CBEFDDFGD
20,CEBCGEFED GEDCDCEDF BCBFDCFHG BCBDEFFEG BBCCDCGHH
21,EDDGGECCB HFBDCECCC BDBAEGEFH CFBBCFGFF HHFBBCCBD
22,ECHDGCCCE BFGDEDDDE HGBDCEDCC BDBEDCFGH GHFCCBDBC
23,CEHDBDDEF AGDDEECEG CDBFDBFFH AFBCCDEHG BBCFCCGGF
24,BDCFEFEED ABFFEGEFD FFCFDDEFA CEGGFCCBD CEEDCBFGE
25,FFGFFCDAA AGEEEFEED GGGEDCCBB DDCBBFGFE FDDEBEDDG
26,FCDGEFCCC EEBCFCEDG EDEFGFGBA DCADEGCFG BDBFBEHGD
27,EFEEGDBDB DEEDFEEDA HEEFDDDBB CCDGFDDBG CDCDCDEGG
28,GBFEDDDDD AAEGFGEED HGEDCBBDD BEHCBDFEE BCCFFGFEC
29,HDBDEDECE ADEEDDDGG BFDGEACFF ECGEFEDGA BCDBEGFGE
