,0
0,DCDACACBBBA ADCCBDBCBCB ABACBBBDDCB DDDDBAABBAA DBABCBCCBBC
1,BAABBAADDDD DCABBBBCCAD DDCCABBBBBA DCCCCCCCBAA BAACDDABBCD
2,CDDCCABBAAB CCCBCABBCDA CDCCCCDDAAA AABBBCDCDCC BBBCBBCADCC
3,CBACCBCAACD DDDCCBABBAA DDCBACBAABB BAAACCBCCCD BAACCCCCCCC
4,ACCDDBCBBBA DCCBCBBBABD BACCBBBBCDD ABABBBCBDCD CCCCCCDBAAA
5,BDBDCBCBBBA BBAABBBCDCD CBDDDDDAAAA BBBBACBDCDB ABABBBCDDCC
6,AACBBBABDDD DBBBCABBDDA BCCCCBACBBD CCDDDDBAAAA AAAACDCDCCC
7,BBBAAACDDCD DCCCBBBCBAA DDCDAABBBBB BBCCABCBDCD CBBBADBBCCD
8,DBCDCCCABBB CBBBCADBBAD AABCBCBCCDD CCDCDCDCAAA BBCBACCCBDC
9,BCAABCBBBDD DCBBCBCBCAB ACDBDCCCCCB DCDDDCAAAAB BACDBABDDBD
10,BBDCBCDBBAB BBBBCBBCBBD ACBBCBBDBCC DDAABBBBCCB BBAABCCBDDD
11,BBDCCBDCBBA CCCCABAACDD AAABBBCCDDD BAABDACDBDC BBABBBCDDBB
12,BBABBBBDCCD CCBBACBDABC BCABCDBACDB ACCAACADDDC AAAABBCDCDD
13,CBBCCDABBCA DBAABBCCCCB ACCBAACCCDD DDCDDDAAAAA ABBBABBCDDD
14,DBCBDCCBABB DDBBCDBABAA CABBABCDCCD ACBCBAACCCD CCCCCDDBAAA
15,BDCCBCCCBBA AABDDDCCBCC DCDACBBABCB CBDDCBBAABD CCBCBBCCBBB
16,CCCCACDBBAA DBCAABCCCCA AAABCBCCDDD AACBABCCDDC DCCDDDBAAAA
17,BDCBBDBBBBB CBBCCACACCC ABCABBBDCCD ABABBACDCCD DDDCBBAAABC
18,CDBBBADBCBC AACCCCCDDCC BBCCBBCCCBC BABBBCCCCDC DCDDDCAAAAA
19,BCAABCABDDC DDCCBBBBCBA DCCCABBABCC CBCABADCADC ABADCBBCCDB
20,ACAACDBDCBB DDBCABACBCC ABBACBBCDDD ABABBCDCCBD AAABABBCDDD
21,CBCCCDCBABA DDCACBCBBBB ABBAACDCCDD BCCABBCCDCC DDDAAABBBAC
22,CBDBCDBBBBB ADCDBCCBCCB DDCABBCCBBB ABABCBACCDD DDDBBAABABA
23,ABDCBABBCCC ACCBBCCBADC ACACCBACCDD ABCABBBBDDD AAACCBBCDDC
24,ACACCCCCCBC AACCCCDCCCB CCCBCBBBCCA BCCDDCBCBAB ACCCBBBADDC
25,CCCDCCBCAAA ACCBCCDBCCB DCDCCBABBBA BCABAACCDCC CBCBBABDABD
26,DAADDCBCBAB CBBBBCACCBD BCBDCDCCCAA BBBABBDBBCD ABBACACDDDB
27,CCCBDDCABBA BCCCBCBDBBA DDACCBBBAAA BBACDCBBBBD BBABBBBDBDC
28,DACBCBBCBBC AABCDCDCCCB DCCBCBABBBB ABDDBABDCCB AABBCCDCCCB
29,DDAABBCCBBB AABCCBCBCCD ACCBDCABCCC CBCDCCCCCCA ABBABCDCDDB
