,0
0,GFCDB DEFCE CCDGE GHBCB EBFEE
1,CCBGG GCDFC GEDCC FFFEA CDGCF
2,GGDCB FDDDE FFFEA BDEGE CDCFF
3,EDDBG HFDDB HDDBC CBEEG BDFEF
4,DGEDC FECCE BFCDG BBDFG FFGCA
5,FEDEC CBCFG DGGBA CBFEF BCDGE
6,BECEH FCCEE EECDF FGGAB BBFGE
7,DBBHG GFDEA GECDD DDCEF DCDEG
8,EFECC EDDDE CDDEG EFGEA DDEEF
9,DBECH GCFDC CEGDD GGEBC BGBGE
10,CFFEC CDCDG CECFE HBCDE CBEEG
11,CEFEC EDCCH BBEGG BDEEF CCCHE
12,CCCFG ECDFD DCEDF CCCFF BBEFH
13,EDGCC ECEEE CDBFG GGFBB BBDEH
14,EFECC HDFBB BCDGG CEAFG EEGDA
15,FEEDC AGFDE GEEBE EGDBE FDDED
16,EEFDB FDDDD ACEFG BCDFG FGGAB
17,EDEDC EECDF BDDFG BCCHF HFBBD
18,FDCED AEEFF CFBGD BDDEG GGFBA
19,DBEEG GEDDA FEDBE ECDDG BEEFE
20,DBFFD GCCDE BCDEH CBEFF BCCFH
21,EEFDC HCDDC CBEFG DBDFF HDCCC
22,DFECD DEEDD HCDEC CCDEH HFCCC
23,CGBEF CDEDF DCDDG CCDDH BDEEG
24,CEDFD AFFFE FEDDD DGEEC DECDF
25,FGECA BEFED GGCCB EBDGE EEBEF
26,EEEEB ECDEF DEGFA CCEDG BDCGF
27,EEGBC EEEEC GEECB CDFDE DCDEG
28,DEEDD AFGFD HDDBD CFBFE BEFFD
29,GCEED BEDDG DFDCF DFEEB BCDGF
