,0
0,DCBBA BCCBC BBBDC DDABA CACCC
1,BBADD DBBCB DCBBB CCCCA BBDBC
2,DDBBA CBBBC CCCCA ABCDC BBBCC
3,CBBAD DCBBA DBBAB BACCD ABCCC
4,BDCBB CCBBC ACBBD AABCD CCDBA
5,CCBCB BABCD BDDAA BACCC ABBDC
6,ACBCD CBBCC CCBBC CDDAA AACDC
7,BAADD DCBCA DCBBB BBBCC BBBCD
8,CCCBB CBBBC BBBCD CCDCA BBCCC
9,BACBD DBCBB BCDBB DDCAB ADADC
10,BCCCB BBBBD BCBCC DABBC BACCD
11,BCCCB CBBBD AACDD ABCCC BBBDC
12,BBBCD CBBCB BBCBC BBBCC AACCD
13,CBDBB CBCCC BBACD DDCAA AABCD
14,CCCBB DBCAA ABBDD BCACD CCDBA
15,CCCBB ADCBC DCCAC CDBAC CBBCB
16,CCCBA CBBBB ABCCD ABBCD CDDAA
17,CBCBB CCBBC ABBCD ABBDC DCAAB
18,CBBCB ACCCC BCADB ABBCD DDCAA
19,BACCD DCBBA CCBAC CBBBD ACCCC
20,BACCB DBBBC ABBCD BACCC ABBCD
21,CCCBB DBBBB BACCD BABCC DBBBB
22,BCCBB BCCBB DBBCB BBBCD DCBBB
23,BDACC BBCBC BBBBD BBBBD ABCCD
24,BCBCB ACCCC CCBBB BDCCB BCBBC
25,CDCBA ACCCB DDBBA CABDC CCACC
26,CCCCA CBBCC BCDCA BBCBD ABBDC
27,CCDAB CCCCB DCCBA BBCBC BBBCD
28,BCCBB ACDCB DBBAB BCACC ACCCB
29,DBCCB ACBBD BCBBC BCCCA ABBDC
