,0
0,GFDDB ECCBH ECGBD EBFCG CCGFB FFGBA EFAFE BEEDF
1,FCDFD EFEDB BCEEG AGFED DDCGD ECDDF HFBDC DFGCC
2,FGEDB CBCFH EEBDF GCDDD FGFAB BDFFE ECCEF DECFE
3,EECEE BBGGF HDDCC GFECA DFCED DCBFG CFFEC BEEEE
4,BEFED GEDDB GEDFB BFBGF BCCGG BDEFF BDCHE EFFGA
5,DFEEC GFDCC BDDDH BECFG HGBBB CDCCH CDFDE BCDEH
6,BEFDE AFFGC DEBCH GCCFD EBEDF CBGDG AFFEE BBGFF
7,GGBBD HEDEA GECEB DFEDC DEFEC DFFBF BFEEE DBGDF
8,EEEEC EEGDB DGBFE BFDFF CCEEG BFCFF HCCCC ECFDF
9,DEBEF ACGGD CEDEF DDBGE GECFB GDEFA BEGFC FFAEF
10,CCFCG GFDCC CGDEC AEEFG BDGCF HEBDC BFGEB CCEEG
11,CDFDE HEDBC FDFBD FDEBD BDDGF DBDGE FBGCE CCBGG
12,FDDDD CCBGG EBFDF CEGBF FDBGD CGCDF EFECC BCDGG
13,ECDEE EGEEA BDCHF DAFGE BDFDG FDEFC DDGCE BCEDH
14,GBCEE GCEBE CEHCB CCEGE ADFCH DEFDC CCDFG EEFGA
15,EEEDD HDDCC FGFCB FEDFA GDBEE DCGEC BBFGD CFCEE
16,DEEBG GFDDA EBEFE EDCBH BCDFG DDECG AFEFE FGGBA
17,CEEDE GEFDA EFBEE DCCGE BCFEG CCGDE FBDEF HCDCC
18,FEDDC DEEED CECDG FDCEE CEFCF DAFEG CDGED FGFBB
19,EECEF AHFED FDDCE HCFCC CDCFG FFBCE FBEDE CFCCG
20,CDBFG FGDCC DDEDF EECDE CBCGG CDDDH DCBFF BCDCH
21,DCEEF GCEEB DDCFD DDDGC BECEG DGBDF BFECF HBCDD
22,DCFED CCDCH FDECD CDFFC EEFCC CEDFE CEGCE HDCCD
23,CGGEB CDDCH EDFEC FEEBE DBCEG BHBDG AFGED BFCBH
24,CDEFD FECCD DECGD FDFCD EDEGB CEFFC GCCCF EECBG
25,DEGEB FDCBH EDDDE HFBDC GDFDB EDEBF DHBED EFBFD
26,EBEGC GECEC CCGEE BDFCH FFFCA EDAEG DCFDF BFBEG
27,DEBEF CDCEH DCFEC FFFAD GEFBB BCFGD CBDGF CECEG
28,FCEEC EEGFA CFEFB GEEDA FBDEF DEGCC HDCBE BEEFD
29,HCCCF DCDEG DFCDE EFBEE FACGG DBGEF GGEBB DAEGE
