,0
0,EECAB CCDDA ACDDC ABBDE ECBBA ADDCD BCBCE CEDBA ECBBB DEDBA ACEEB ADCCE DBABE CBDEA ACDDC DBCDB BADEC BCEDA AACDE ABCDE ADEDA EBBBB DAACE EBBCB ACCCE DECAB ADDCD BABEE ABDDE AEDBB ACCCE DEDCA
1,DEDAA DCAAE DECAB EACDB DEDBA EDCBA EDDBA EDCBA EDCBA ECCCA CDBAE EDBAB EBBCA ADEDA BEDBA BBDEB EABDC ADDDC CABCE EBBBC BDEDA DACDB EECAB DECAB CBABE EDDBA DABCE ABDED EDCBA DBCDB ABDEC DEDBA
2,BBDEB CEECA ECDDA ACEEB DDDCA BCBBE ADDCD DCABE BACED CCBBE DACEB CBDEA CBDEB ECDCA DECAB DCBAE BECAD EDCBA ACEEB EBCDA DCDDA ACDEC BBDEB DCDDA EBCDB ADECB CCBBE DEDBA DABDD CACEC ECBBB ADECA
3,ECAAD DCBBE BEDBA CBDEA DCABE AACEE EBACD ACEEB ECABD EDCBA AECBD CCBAE AACED BEDCA EDBAC ACDDE EBCCA ABBDE ABDEC DCBAE DABDD DDBAD BDCAE ADDCC DABDC DCDDA DBABE CBBBE ACDEC BEDBB ECABD ABBDE
4,CCBBE EABCD BEDBA DACEC ADDBD CEDBA CACED BBBCE CABED EDBAC DECAA BADEC ADDCD BACEE DAACE DAACE ADDCC BADEC BEECA CABCE ABDEB ADEDC BCDEA ABDED BABDE EECAA ADEDB EECAB ABCDE ECBBB ABDDE DCBAE
5,BABDE DBABE ADCBD ACCCE DCBBE ECDDA EDBAC CECAC BACEC ACDDC AACEE DABDE ECBBB DBABE EBBCB ACDDE EECAB CDDCA DECAC DBDDA DDBAD ACDDE DDBAD DBCDB CEDAB BDBBE DBACE BBBCE ADDDD CCBBE EDCCA CCBBE
6,ECBBC DBCEA CEDBA BEDBC BBBDE EABCD BDEDA EBBCC CABDE CABDE AACED EDDBA CBCEB ADDDD CEDBA EDBAA ABBCE DACEB BDEDA EDBAC ADCBE ABCCE EECAA ACEDC EBBCC DACDC ACDCE ABCDE ECAAE DEDBA ADDDD ADCBE
7,DEBAD DECAA ECABE BBBCE DEDCA EECAB DEDBA EBBCC DECAA BBDEB EEBAB DDDCA AEDCB ECCCA DEDBA EDBBA BEDBB EBABE ACDDE BBBCE CABDD CABDD BEECA ABCDE ADEDA DDDCA ADDBD EBABE EDBAC BBBCE EBBCB EBABD
8,CEDAB BDCBD CBACE ABCDE ACCDE BACED DDDDA EDBAB ABDED BBBCE EBCDB EBABD EDBAB BCEDA EBCDB ABBCE ACDEC DCABE DABDE CACED EDBAB ACEEB ADEDB ECBBA EDCAA ADCBD CBDEA CABDE CEDBA BECAD ADDDD CDBAE
9,ABCCE DDDCA DBABE CEDBA BDEDA ECBBB CDDDA DDDCA ABDEE DBABE ABCDE DEDBA DEDBA BACED CACEC ECABC DABDC ACDDD AACDE EECAA DDBAD BEDBB DBDDA BACED CABED ECBAC ABCDE EDCBA ABCDE DBDDA EBABE EDCAA
10,DACDB ACEDB ECCCA ABDED ADDDD DABDD ECBAD ABCDE ACDEC DEDBA DEDBA CCBBE CEDBA CDEDA DBABE BACEC BBDEB ACDDD CCBAE DDDDA EDBAB DBDDA CBDEB ADDBD CEDBB DECAB CABDE ADDCD BDEDA BACED ACDDC AECBD
11,ECBBB ABDEC CBDEB ABDEE EDBAC DDDCA ADDCD DABDD CEDAB CEECA EBBCC AEDBC BDCAD ECAAD CEDBB DCABE AEDBC EBBCC DDDCA DEDBA BDEDA DDDCA AEDBC ECBBB EDDBA DABCE CABDD BDECA BBBCE DABDD EBBBB BCBBE
12,ADEDB BCBBE BCEEA DDBAD CDECA EDCCA EBABE DBDDA EBABC BDEDA BCDDA DAACE BEDBA DECAB ADDCD AEECB CDBAD ACEEB ECBBB ABCDE EECAB CABDE CABDE BACEC EBBBC DCDDA EDBAB BBDEB ABDEC BEECA ACDDD ECBBB
13,EBBCB BEDCA DABDD EDCBA EDCAA EDDBA BEDBA DBCDB BBBCE AABDE AEECB BEECA EBACD AEDBC EBBCB DBCEB CDBAE DABDD DBACE EECAA BCBBE BADEC ECBBC ACDDD CACEC ABDEC DEDAA EABDC DCDDA ACDDD EBBBB EBBCD
14,DDDCA ADDDC BEDBB EBBCB EDCBA DABDD DBABE EDBAC ADEDB EBCDA CDDDA EDBAC ABCDE BACEE DEDBA AACDE ABDEC CDBAE ACDDD ADEDB BACED EBBCC ABCDE DABDC ACCDE ADCBE EDBAD ABDED ABCDE EBBBB EDBAC ADCCE
15,ABDEB EBBBC ECAAE DABDB CEDBA EECAB ADDCD BACEE CCDDA BEDCA EABDC ACDEC BBBCE ACDDE ECBAC EDBBA EDBAB CACEC EEBAB EBABE ADCBE ECCCA ADDCC ADDCD BABDE CCBBE CACEC EDCCA ECABE CDBAE CBBCE ABDEC
16,CBBBE ACCCE CABDE ABDEB ABCDE DEBAD BCEDA ABCEE CBDEA ABBCE ACEDC ADEDA DBCEB EDBAB AACEE DDBAD BDEDA DBABE EBCDA EDBAB EDCBA ADDCD EECAA ACCCE EECAA ECBBB BACED CACEC DDDBA CABDE EBCDB BCDDA
17,ACCCE DBCDB CCBBE EBBBC ADDCC ACCBE EECAB EBABD EBABD DABCE DBABE ACEEB CECAB ABCDE BBBCE BECBD ABDEC CBDEA ABDED ACCCE ACCCE DEDAA AACEE EBCDB CBDEA CDEDA ACCCE ACDCE DBABE BDEDA ACCBE EDCCA
18,BCDEA ECBBC DDBAE ABDED ABDEC AACEE CEDBA ACDDD CECAC DABDD BCDEA ECCCA ADECA DCABE EACDB BACEC ADDCC EDCBA ECBAC EDBAC BBDEB BACEC ECCCA EBABE CEDAB DDDCA ECCCA ABCDE EBBCB ABDED BDECA ACEEB
19,ABDEC ECBBB DABDE EDCBA ABCEE DEDBA EBACE ECBBC DECAB ECAAD ADDBD EBBCC ABCDE DDBAD DEDBA ABBDE EBBCC ADCBE CACEC EDBAA ECBBB BEDAC ABDED CBACE ADECB AACEE ABCCE EDDBA DDDCA BDBBE AEDBC AACED
20,AACED EBABC ADDCD DEDBA EBBCC EBACD CCBBE DECAB DECAC ACEDA ADDCD BABDE ECBBB DBABE BABDE ECBAC ACCCE ABCDE AEDBD AACEE AACEE CCBBE AEDCB EBCDA AACEE DBABE DABDE EDBAD EDBAC ABDEE ABBDE DDDCA
21,ECCCA DCDDA ECBBA DECAC EDCBA BEDBB ABDEB DCDDA BACEE DDBAD ECBBA DCBAE BDECA DBCDA EDBAC ADDCC DECAB ACBCE ADEDA CBBCE EDBAB EDCBA ECCCA AEECB BEDBA DAACE DDDCA BABDE ABDDE BEDBB CABDE EDDBA
22,DABDD ABDEC ACCCE DECAC EABDB ABDEC BBBCE EDBAD ECBBC ABDEC BCBBE CABEE CABDE BACEC CACED BEECA ECCCA DDBAD CECAC CABDE CABED BDCBD CBBCE ABCDE CACEC ACDDD DEDBA EBCCA AEDBB CEDBA BBDEA AACEE
23,ECCCA ADECB CEDCA BBBCE BABED BACED BCDEA EDCCA CDBAD BBDEB EBBCB AACED BEDBB DDDCA ACDDD EBCDA BBBBE ADDCD ECCCA ABCDE ECBBB EDBAC DDBAD ABCCE BCDDA EBBCB BBBCE BDEDA CCDDA ACDDD BBDEB ABDED
24,AACEE ADCBE DECAC DBABE DABDD DEDAB EBBCB ACDDD AEDCB DBABE EDBAC EDBAB ECAAC EBABD AACDE CBDEA EBBCD BACED DABCE ABDED DACEB EECBA DABDD CCDDA ADCBE BABDE CABED EDCBA EECBA AADED DECAB EABCC
25,ECABC DAACE EBABE BEDBB CEDBA EBABE BABDE EDBAC ABBCE ACCCE EABDC CCBBE BDEDA BBBCE DABDE BCEEA BCDEA EDBAB ECABD BCEEA ABDED BEDBC BEDAB ACCCE ADEDC EDCBA DCDDA DEDBA DABDE EECAB AEDBC EBBCC
26,DECAB CBABE BDCBE EAACD EBABD EBACD DBDDA CEDBA CCDDA EDDCA ADCBD AEDBC EBABD EDBAA ADDDC ABDED DBACE DECAA ECBAC EDBBA EBABD EBBCB CDDDA CBBBE CACEB BABDE CEDBA DDDCA ACCCE ADDCC BEDBB AEDCB
27,DABDD AECBD ACEEB EECAA ACBCE DECAA BACEE ADDBC DECAB DDDDA AEECA CCDDA ACEEB EECAA ADDBD EBBCA DBCEB EBABD ACCDE CACEC ABDDE ADDDC ABDEC BEDBA ACBBE BDCBE ACBCE CBDEA ADDCC CDCAD ADDCC ACCBE
28,DECAA ADEDB CABED BBDEA EBBCA ADCBE DDDCA AACDE BABDE ECBBB EDBAC CABED BABEE ACEDB EDBBA DECAA DBCDB BCDEA DDDDA ADCBE BCEDA ADDCD BACED EBABD BEDBC DAACE CDBAD BEDBC CABED CCDDA EABDC ADDCD
29,ABDEB CBDEA DDDCA BEDBA CACEB ACEDC DDDCA EEBAC DEDBA ACDDD DBABE ECDDA DECAA ACEDB CABCE BEDBA BACED ADDCE BBBCE BEECA ABDEC CABDE BDBBE ABCDE ECBBB ECCCA CABED ADDCD CBBCE DBCDB EBCDA ABBCE
