,0
0,DCCBACA AABDCCD BBCACBD BBDDACB DDABBBB CBACBBC
1,BBBBBCD DDCAABA CCADCBB BBBCBDC CCCCDAA BACDDBB
2,DDCCABA AADCCCC BCDBCBB DDDAABA CACCCCB BBBCBCC
3,CCBCBBA BDCCBBA DDCCBAA BCBBBDD ACBBCCC BABCCCC
4,ACCCBBB DCCBBCA BABDADD ABACDCD AABBCDD CCCCCDA
5,BDCBBCB DCBAABC ABBCBDD DDBBBAA BACBCCC ABBBBCD
6,ABCCCBD DDCABBA BDCBBCB CACCCCB DDDBABA BAABDDD
7,BBAABDD DDCBBAA DCACBBA BBCCBCC BABCCCD CBBADBC
8,CCCCCBB DDCBBBB BABCCDD BABBDDD CCDDBAA BBCBCBC
9,BCABDBC DCCBABB BDBABDC CCBCADB DDDAABB ABDCACC
10,BBDBCCB CDBBBCB AAACCCD BBCBCCB ABBBCCD BABBCCD
11,BBCBBCB DBCCCAB ABCCCBC CCCDDAA BBBCCCC BBBBBDD
12,CBBBBCD ABDCBBC DABBDAC CBACBBC BACBCDB AABCCDD
13,CBBCDAB DDCAABB BBBADDC ABCBCDD DDDBAAB ABBBCBD
14,DABCCCA DDCBABB BBACCDC ABCACDD BBABCCD BCBCDDA
15,CCCBBBB AAABDDD CBCCBCA DBACCCB CDBBABC CBBBBCC
16,CCCACCB DDCBAAC BCCBBAD AABCCDD BABBCDC CCDDDAA
17,BCCBCBC DDBACBA ACBBBDC AACBBDD ABACDCC DDDBAAA
18,CCBBACC ABACDDD CDBBACB BBCBCCB BABBCDD CCCDCAA
19,BCABCAD DCCBBAA DDCBBAA ABACCDC BBADBCD BACCCBD
20,BCABDCC DDDBBAB CCDBBBC AAACCCD ABBCCBD ABBBCBD
21,CBBCDBA DCDBABA CBBBCDA ABBBCCD BABCDCC DDCAABB
22,CBDBCBA AACCDBC ABBCDCB CCCBCBC ABBACDD DDCBAAB
23,BCDCABB AABDCCD CADCCAC BABBDBD BABBCDD BABDBBD
24,ABBCCCC AAACDDD CDCBCAB CCCDBBB DDCBBAB BCCBBAD
25,CCDCCAA AABDCCD CDCCABA CBCBBBD ABACDCC CCCCACB
26,CBBDBCB BCCCBBC AAABDBD DDDCAAA ABBDBCC ABACBCD
27,CCBCDBA AACCCCC DCCCCAB DCDBBBA BCCBBAD BBBBBCD
28,DBCCBBB BBABCDD DCCCBBA DBBCCAB DBABCCB ABBCCDC
29,DBABCBC AAACDCD ACCCBCC CAACCDB CCCCBDA ABBBCDC
