,0
0,EECCDDFEAAC EEAABFFDCCB BCCCBBBCFFF CBEBAACFFDC ADFCCDDDEEA AEDDEDBAEFD CACBCCEFDCE FCABCEDBCCD EFFEECABBBB CDFEEECABAC FFFFBABABDB EFBBCDCCFBB
1,DFCACCAAEEF BBCABBCFFFE FEEEEDDBAAA CADEDCDFDDB DECEECAABFD FDCEEDBBEBA BBEDEDCECAF DCDAAEFDCDD BDDCCBBDBFF EEFFDBBBAAC DDCACCBEFCE FEFDBABCBEA
2,CCEDCEFCADB FDABEDCDDCB ABABBDFEFEE CEDBDEDCBAF CADCDEFFCBA FBEDECBEEAB DDCDEEEEDAA CAADFEEECEB ECEBABFFCCB FBDCEDCCADB AFEBBCBBEEF CBDBCDECAFE
3,EDBDDCAAECF DBDDFEBCBBC AAEFEDDDDCC FFECBCEDBAA CFDEEDCBDAA FFDEECCCBAB ADEFFDCDABC BDAADDDFDBF BABBDFDCFCF ADCDDDEDBFE DBDABCBCFFE CFBBDDCCEBB
4,BBACEDCEECF DCEADECCECD DFCBCDDEDBA DFDCCDDECAB EEBABBCCCEF DEAABEEDDDE DABECBCBCFF ECBEEAADBDF ABECADFEDDE DABCDDDCCEF EECCAACCBFF DDDEEEFDAAA
5,BAEFEBACFBD CEACDEEDBAF FDFBCEBBCAD ABCBEFCBEED AADEDBBCEFE BBCAACFFDEE EFEFEECAAAB EAEFCBDCCEB CCACABDDFFF ADEBDECEFBB ADADECBDFDE BDABCCDEEBF
6,DAAADEEFDDF CBBFCBCCDEF FCDEDEEDAAA CCECDFEAADE AADDEFFEDBA EBAEEEECDBB FEBBABBDFDC ECCFFDBDCAB BECEBBCDFCC ABACEDDFDEE EBEEABDDEAE AFECABEEEDB
7,EFDDEEDAADA ABBBBDFFFED EEDDEFEBABA EFEFDBBABEA FFDEDCCBABE EDFDCBBFFBA EBBABEECDFB BFACDDDBCCF EBEEDAADDDE CABDDEDBFFA EEECBCCCDEA ADFEBCCCCCF
8,CFBBCEDCEDB DFDCDECABBD DCFFECCCABA CDBDEECABBF DADBCBABDFF CCBBDBCFBFC CDDEBADDBFD AEEDDEDCBED FCAABCEECBF FFFDCBBBBBB AFBDDDEFCCA BCDEDCCDFAE
9,BEDFECCBAEC AFEEEBBCEDA FDDDCDEDAAA DBBBCDDEBBF BBDFEEEAACE AACCEFECCED FDCDDBBDBAE DDBABDEFFAB EEDDDEEECAA BABBDDDECFF CBAABCDEFFD BAAABDEFEFC
10,DADCACFFCDB CADEFFDACCC FADFEDBBDCC DEACFFDDDBA CDCBBCBAEFF BABDECCECCF BACCCDEFDBC BCDDCDEDEEA DCAADDEFBEC EAAEDCDEFCC EFDCCABDCAF ACCDECBCBFF
