,0
0,DCBCCDAAB CCABDDBBB ABBBBADDD BBCAACDCB ACDBCCCDA ADCCCABDC BABBBDDBC DAABDBBBC DDDDBAAAA BCDDDBAAB DDDBAAACB DDABCBDBB
1,CDABBABCD ABAABCDDC DDDCCBAAA BADCBDCCB CCBDBAADC DCCDCACBA BBCCCCCAD CBBADDBBC BCCBABBDD DDDDBBAAB CCAABBDCD DDDBABACA
2,BBDBDDABA DBACCBCCA AAABCDDDD BDBBCCBAD BACBCDCBA DBDCBBDAA CCBCDDDAA BABDDDBCA CCCABDCBB DACCCBACA ADBBBACDD BBCBCCADC
3,CBBCBACBD CBCDDBBBB AADDCCCBB DDCBBCBAA CDCCCBCAA DDCDBBBAA ACDDCCBBB BCABCCDBD AAABDBCCD ACBCCDACC CBBABBCDD BDACCBDBB
4,BAADCBDCD BBBBDBCBC CDABCCCBA CDBBCCCAA CCAABBBCD CCAACCCCD CACCBBBDD CBBDABBBD ABCACDCCC CABCCBBCD CCBAABADD CCCDDDAAA
5,BADDBADBC BCACCCBAD DCCBCABAB ABBCDBCDC AACCBBCDC BBBABDCDC CDDDCAAAA CADCACBCA BBAAACCDD ACCBCBDBB ABADBBDCC BBABBCDBD
6,CAABCDDCD BABCABBCD DBCCCDBAA BBCBDCABC AACCDDCBA CAADDCCBA DCAAABDCB DBCDCBCAA BDBBABDCB AAADCDCCC CBDBBCCAC ADCABCDCA
7,DDCCDBABA ABAACDDDC CCCCDCAAA DDDCBAACA DDCCBBAAC CCDBBBDBA CAAACCBDB BDACCBBBD CBDCAACCD BABCDBCDA DDCBBBBDA ADDBBBBBD
8,BDABCBCCB CDBCCAAAB BCDDBBAAA BBBDDBAAD CACBBABDD BBABBCBDC BCCBACBDC ADCCCCACC DBAABDCAD DDDBAABAA ADBCCDCBA BCCCBBDAC
9,BCDDBBACB ADCDBACCA DCCCCDAAA CAABCCBAD ABDDDBABD AACCDCBCC DBBCBBBAC CBAACDDBA CCCCDDCAA AABBCCBDD BAABBCDDC BAABCDCDC
10,BACABDCCB BACDDBBBB DADDCABBB CCADDCCBA BBBBBABDD AABCBCCBD AACBCDDBB BBCCCCCDA CBABCDCCB CABCBCDCB CDBBABCAD ABBDBBADD
11,CBABCDDBA DABCCCBAB DDCABBBBB DCCCABCCA BAAADDCCD BDCAACDBB CABBBBADD DDDDCAAAA ACCADDAAD ACDABCDCA CACDABCBC AAAACDCDD
12,BDDBBBDAB CABAACDDC AAABDCDDC DBBABBDDA CDDABACBC BBDDBACBC BDCBCABAD DBCAAABCD CCABBBDCA ADBBDDBAB BABADCCCD CABCCCDDA
13,DBCBBBADA DDDBAABBB DDCBCCBAA CABBCCACD CCCBCCBDA ABCDCDBCB AABBDCDDA AABBBDDCB BCBCCCCDA ADABBCBDC ABCCDCADA BABBBACDD
14,CDBABBBAD BBDDDCBAA CADDBACCB ABACBCCDC BCBBDBBAD CDAACCDBA AABBCDDCC AABCCBCDB CBDDBABAB ACBBCACCD ACBDDBCAC CCCDDDAAA
15,ACDCCBCCB BDCBCBCBA CCBBBCCDA BBCDCACCA CBCAADCCB CDACDCBAB DCBCCAACB DCDBACBAC BDBDCBBAC CBABACBDD CCCCAAADB CACBCCDAD
