,0
0,DDBBCBA BCBDBBB BACBDDB DDCABBA CABCCBC
1,BABACDD DBBBCBB DCBBBBB CCCCCBA BBCDABD
2,DDCABAB CCBBBCB CCCCDAA ABBCCCC BBCBBDC
3,CBCBBAD DDCBBBA DDBBBBB AABCCDC AACCCCC
4,ACDBCBB DCBBBAC ACCBBDD ABBBCDD CCCCCAA
5,CCCBCBB BABBCDD CCDDBAA BBACCCC ABBBDDC
6,ACBBADD DBBBBDB BDCBBCC CCDDAAA BABDDCC
7,BBAADDD DCCBCBA DCBABCB BCBBCDC CBACBCD
8,CCCCBBB CBCACAD ABBCBCD CCCDDAA BCACCBD
9,BBACBCD DBBBBCA ADCCCCB DCDCAAB ACDACCC
10,BCBCCBB BBBBBBD ACCBDBC DBABBCC BABCBDD
11,BCCCCBA CCBBACD AABCCDD BACBDCC BBBBDDB
12,BABBCCD CBBCCAC CBBCBCC ACACCDC AABBCCD
13,CBCDBCB DABBCCB ACBADCD DCDDAAA ABABBDD
14,DBCCCAB DCBDBAA BBABDCD BBCACCD CCCDCAA
15,CCCCCBA ABDCCBC CDBBABB BCDBBAC CBCBCBB
16,CCBCCBA DCABCCB AACCCDD ABABBDD CCDDAAA
17,BCBCBBB CBCABCC ACBBCCD ABBADCC DDBAAAC
18,CCBACCC ABCCCDC BCCBCCC AABCCCD DDDCAAA
19,BBACADD DCCBBCA DBBBABC CBBADBD BADBCCC
20,BBBDCCB DBBBBBC AABBBDD AABCDCD AABBBDD
21,CCCDBBB DCBBCBB ABACDCD BCABCDC DDAABBB
22,CCBDABC BCCCBBC DCBBCBB AACBBDD DDBBBAB
23,ADCABCC ACBCCBD BACBBCD ACABBDD AACBBDD
24,BACCCCB ACCCCCB CBCBBCA BCDCBAB BCCBADC
25,CDDCBAA ADCCCCB DDCBBBA CBBBCDB CCBACBD
26,CBDCCBA BBBCBCC CBCDCCA BABCCCD ABBBCDC
27,CCCDBBA BCCCCBA DBDBBAA BBCCBBD BABBCCD
28,CCBCBBC ABDDCCB DCBBABB ADCACCC ABCCCCB
29,DABCBBC ACCBBCD BCCBACC BBCCCCA ABACCDC
