,0
0,HEFHBEBBFCB BBABGGFEEGF BFDEFAGFDDG CDDHEHBBFBD HHGBCCDDDBC GFBBCEFDEGC
1,EBCBEDDBDHH HHGFECACBCB FDEAFGEGDEB BEEDAGEBHEE FFFFFFFFAAA DBCCEGHEBCE
2,FGGGEFACBCB AABGGFFFFEE CEFHCDDECFB GGHHEBBCCBB DDAGCGDFEDE DDDCEEDCFBH
3,GEEBFGCFDBB AHGFFFECDCA HGGFFEDDBBA BFFCBCDDFGG AAFCECEFFEG CBBBGEGFFGD
4,BBGEFGDCDDD GEEGECGCDDA EBBCDGEBGFG BBBBCFEGDFH ACBECECFGFH FEDEEFEFGAA
5,CHFCFECDECD GFFDDBBCEDE ADCBFDDBGHG HHHDCDBCBBB DBBEGCFEFHC BBCCDDDEFHH
6,CAFGEFBFCEH GHGHCBCBDAC BEGGDCAGFEB HBACGEDGEEB GGGGGCABBBC BDACBDHEGHF
7,EDDBBACCHHG HGHGDCDDBAB HGEDBFECBFA DBDEGCEDECG CFBBDEDFGFF FECCEAGEDDG
8,GCEEGDFDDBC FHFEDCBEDAE CCBBEFEEEGG CDADDBGFGEG GEFGFHGBAAA DCDFCBEFDGC
9,CGDBCCGGDFD HFFGCDABDCE DFFDCCAEHDE GEEDBFCBFHB GGHHDAABCCD CADFHDABFGG
10,BDBHEDCGGCD DHGCDDDEEDB BBBAEFDGEGH BDDGCCEFGGB CADECECGFHF ECBCBDEGDDH
11,DBDGDFCFFEC HFCEEEEEAEB BBDFFFGCDGD EEEEGGGGBAA CCEEBFGDEGD CDCCCDBCHGH
12,DECCCEBCEHG BAFFGFEDDFE FGCCDEDGCDD FFCBBHFCCDG EBBCFBGFGFE BACCCFDGGHF
13,FDCCEEHFBDD HGGGDBBBDBF DDDDDAEGGFF AADDEBFFGHG GGGHHABBBBC BDDBDCEFDGH
14,GEBECHDEECB FGGEGBABBED CBDBBFHCGHD ABCFDBDGGGG CFEAABFEFFH DDFDDEFGHBA
15,AHGCFDFDDEB BBBBBCGHGGG FFDGFEDDGBA HDEACEFFEDD GFGDBEBBCDG FFCCFDBDEED
16,EFDFDADGGCC HFFGCDCBACF CEEFDDCBAGH BABCDDGFFHG EBABDDDGHGE FEEFGGGFAAA
17,CFFECDGCDDD GHHEDBEDEAC DCDECCBFHDF BABECEBFGGG BCCBBFHFFFF HHGGDCCBCCB
18,DGFCECBCFEF ACCBAGGGGFG EGGGBDCAEDE BDCFGDDEEGC BDBCDDDEFHD FEFFFGHBAAB
19,CEEBCCFEBDH HGFFFCCCBBB GGHGCCEBBCA AEDABEGEGGF EBCCCHFBFGF BEACHFCFCGG
20,BDFBBEGGDFF HGGFGCCCBBB DFDEHBCDEAG CBABCEGFFGH ACDBFFFFECH BBCCFCEDDFH
21,ECDEEFFGECB HFGHFEBADCA FCDCCEDGGEB ABDCCCEGFGH FACBDFDHFGE HHHGBBBBCCC
22,EEBHCDGECBC ACBBHEGEEEG BBCCEDHGGBF ECFGEBEDBDG ADDDDAFEGGH FHHGCCBCBDB
23,CBGHEECAFCE ACABFHEEEFG EDBGEGDFBDE DDBBEEGGEDH EACBDCDEHGG CBBBFGEDBGH
24,AGCBFEFCGEF CBCAAGFGGGG GEGFEBFCDAE DFEEFGGADAD FGGFFBECBCC BEFFGCBDBBH
25,EDFFHCFDBDA BAAAFGGFFFG FGGFEFBBDBC DGCGDCDABGG AEBBDFFHGDD GCFFDEBBEHB
26,HBCBGGFCEDC DDFGCFBDCGC CCBBDDGFDHH GGGFHFBBBBB BADCEHCCFFG BDDCCGBEFHG
27,EFEECGFGCBB CAAFFFFFEGF GGEFBGEDACC HGFGFBCCDAC BFFGDDBFAFG EDCBDECEEHE
28,HCBGDDFCDDD CCCBABGFHGG HDEFEEFDCBA HCDDDGEFBBC GHBCBCGDFEC BBDBDGFGGEE
29,FHBBCDBGDEE ABBBDFGGFFG BBFFFFAFDCH FDABBFGFHDC EGEEEEEDGCA BBDEADFEHFG
