,0
0,GDEDB FAGEC CCCFH CDBHE BFEFD CEEBF BCCHE GBGBE GGDBB DHGBB HGBBD GBEFC
1,GBDCG BBCHG GGFBA AFDGD FEDAG GFEDA CEEFD DBGEE DDBDH GHCBB EBCGE GFBCE
2,CFGCD GBEEC BBEGG FCFDC CDFGB EFDGB EEGGA BDGED EDCGC FEECD DDDCG CDFBH
3,EDCCG DEGCC AHEFD HEDEA GFEDA HFDDA CGEDC DAEGF BBGEF BEEDG DBDEG GBEEC
4,BBEGF DCGED GBEGB GDEFA GACDH FAFEF CFCCG EEBDG BEEGF BCFCH FCBCH FFGCA
5,BHCED ECFED GEFCB BCGDF AFCEH CBDGG GGFAB CHBDE DBBFH BDFGC CCDFF DBCGF
6,CAFGF CFBDG FGFDA CDHAF BEHFB DDGEC HBBFD EFEEA EEBGD BCFGF DGCEC EECGD
7,GEGAC BBEGF FEHBA GGCBD HFDAD EFCGA DBFDF FBECF DGAEF BDGDE GEDDB BGCDF
8,GBFED HDFAC DHDCB DDGBF CDCCH DCCFG DFAEG BEFCF FBDFE HFBCB EDEGC DFDFC
9,DGDBF EGCDC GEEDB CCEEF BGGAE ADHDF GECDC EBEHB FEGFA ACEEH CADFH BBEGG
10,CDDGE BGHBC CHECC FCGEB DCCCH BECFG BDEHC CFEFC DBFGE CEDGD GDBEE CDDCH
11,DBFHB FDFEB HDCDD GGAFC BBGEG EEBFC DDDBH HGEBA CCGCF CFCGD DGBFE BBEFG
12,EFDEB BDBGG BAGGE EDCFE FECED CHCCD GEEBD FEBCF FBCHC EBGFC CBGEF BCFGC
13,FEDCE HGADC GEFDA CCFBH EEFDC AGFED BCGGE ADDHD EEEFB FBCEG CFGBE CDCEH
14,GCCCF CGGEA CHCDE CCCGG DCHCD GAFFB ADEHE ADFEF DGDCC CCEDG CDGEC EFGCA
15,BGEDE EDFFB FEDEB CEFEC DEBGD GCGDB HDFAD FGBDC FFECC DBBEH FFABG BFEFD
16,EFDGA BFHCC HDDEA FBCDH CEGGB DDAFH DBEDH CCCHE GCBCG AEGGC FCBHE GGDAC
17,CFCEE DFDDD FGFBA DGGAD DDCEE BCHCF DBDGE CBGFF CGFAG GDDCD FFEFA FDEDC
18,DFFCD DAGEF CFFBF BHCCE DEGDB CDDEF BEEDG BGDGB BFBEG BDDHC EBFCG HECBC
19,DGFBD EDBBH HDCDB FGAEC EFFFA HEBEB CGDDF CBGGD FCFBF GBDEE BFAFH BECGF
20,CFEDE CGBFE FFEEA CHBDE DECEF BEFBH FCBEG ECBEG AEEEG DEDAH CCCEH BDCDH
21,ECDCG EHDCB GBEFB FAGFB GCECC BFGFB BCHDE BDCFH GAECG CFDFC FGGCA GAEGD
22,DEBHC FGBCD BDBFH DGCBG CECGE GDGAD DAGFE CFBEG BFGEC BBDFG EFGCA EEBGC
23,BBGGD EBFCG CDBCH FDBDF EDAGE CGCCF EEBEE BGDBG FBDCG ACFFF CCBDH ECCDG
24,BGCCH CDEDE EDDDF EEDEE FCHDA DGFAF CEDEE HCFBE EFFEB HCCDD AFDFG BECBH
25,DBEGE HECFB CCBDH GBDDF CFFFB FCFCE DFCDE CDBFG BFDBH DFGBC FBFCF CCEHC
26,GBCDG GCDEC CDEEE CDCHD EDDBG CFBFG CFCDG DFBGD CBEDH ECDEF BFFBG CBDFF
27,DFFDB FHDBB DBBHG DGAGE GEDDB GGADD GEDEB GCFAE BFGGB EEAFF FFBCE DCCHD
28,HCCEC HBCDD FFFBB BCHED HCCGB HCDCB HBCDE FFDCC GGCCB GEEDB BCECH AFGDD
29,FHBBE BGCEF BDEBH BGEBF BBFEH BDEDG GEADF EEHCB CGBFC FEGEA CCFGB BDGDE
