,0
0,BBBBBDFFF DDEEEEDAA AADFEEDEE AAEEDEDDD DDCBBBBCF AABDDEEEF EEFFDAABB
1,EEEEEDCBA BABBBEEFF FFFEBBBAA FFDECBABB DCCBABDEF ABDEECCDF ACDDDDDEE
2,EEEEECBAA DBABBCDFF DDCCCDFBB BDDEBEBCB BBBBEBECF BBDFEBCBE ABBCDDEEF
3,EEEECBAAE FEDCCAACC BBBAAEEFF FFDDCBBAA FCAABCDDF ABCDDEEEE FBBBCCCCD
4,EEEEDCBBA CFDCCDCCC CBBBACEFF FFEEDBBAA EEDBBABDF AACEEEEEE FFCBBBBCC
5,EEEEECBAA EBABBCEFF DDDCCFCBB DDDCABEFD BBBCCBEFF BDCDCDBBF AAABEEEEF
6,EEEEEDBBA AABBBDEFF FFFECBBAA FFEDDCBBA BCABCDDEF AACEEDDEF AADDEEEEE
7,EEEEEDBBA BABBBDEFF FFFEDBBAA FFEDBBBBC DEEBBEDAE AAACDEEEF AABBBFFFF
8,EFEEDCBBA BDEEEFBAA BBBAADFFF AABCDEEEF AABCDCDFF EEEFECBAA DDEEEEDAA
9,AADEFEDDC FDAAADEEF FFFDCAABB BABADEEFF CCDCCCCCF FFCBBBBBB AABCDEEFF
10,EEEECBAAE FECCCABCD BAABEEEFF FFEDCCAAA FDCBBCBBF ABDDDEEEE FFBBBCCCC
11,EEEEECBAA FBBBBCCDD EEEDCDEAA ABBCBEEEF BBBBBFFCF AABCDDDEF AABBCEFFF
12,EEEEDCBBA AAEEEEFEA DCBBBBBFF AABCDEEFF AABCCDEFF DEEFFCAAA EEEEEEAAA
13,BBBBBDFFF DDEEEEEAA AADEEEDEE AAEECEDEC BBBBBCDEF AABCDDEEF EEFFDAAAB
14,EEEEEDCAA AABCCDEFF FEEDDDBAA AABDDEEEE CABDDDDEF AACEEEEEE AABCDEEFF
15,EEDDCBBAE EEEFCABBC BAAAEEEFF DCCCEFBCA DCBCFBBCF EEEEEEEAA AABCDEEFF
16,EEEEDCBBA EDEEEEAAA CBBBABFFF AABCDEEFF AABDEEEEF FFFDBABBB FFFDABBBB
17,EEEEDCBBA ADFDCDFCC CCBBBBCFF DFFEDCAAA FFEECBAAB AABBCEEFF EEEEEEAAA
18,EEEEDCBBA ADEEEEEAA CBBBBBEFF AABCDEEFF AABBCDEFF EFFFDBAAB EEEEFCAAA
19,EEEEDCBBA EDEEEEAAA BBBAAEEFF CEDFEDBBA DBCBACCDF AABCDDEFF FFFDBBBBB
20,BBBBBDFFF EDEEEEAAA ABFEECCDD BACFCEFCB DEDDDCAAF DDDDDDDEA AABCDEEFF
21,DDDDCBBBE EDEEFBABB AAABEEEFF FCBEFDBBA DEECBBABF AABCDEEFF FDBBCCCCC
22,EEEEECBAA DBABBCDFF EEEEEDBAA EFFDECAAA EFEDDDAAC ABBBBDEFF BBBCCCCDF
23,EEEEEDBBA ABBBBDFFF FFFECBBAA FFFEBCBAA CCCCBBBEF BBBBBBBFF ABCDFFEDB
24,EEEEEDBBA BABBBDEFF FFFEBBBAA CBBEEFECA ABBCCDDEF ABCDDDEEF ABDDEEEEE
25,DDDDCBBAF EEEFEAABB BBAACEEFF FCBBBCDED FEFCBAABE AABCDEEFF FBBBCCCDD
26,BBBBBEFEC FDBAABEEF AAEEDDDEE FFDCDCBAA BBCCCCCDF EBABBCEFF AABCDEEFF
27,EEEEECBBA AABBBDEFF FFFECBBAA ADEEFCBCB EECECBBAE ABDEEDDDF ADDDDDDDD
28,EEEEDCBBA AAEEEEFEA CBBBBBEFF AABCDDEFF AABCDEEEF EFFFCAAAB EEFFDAABB
29,EEEEEDBBA AABBBDEFF FFFECBBAA FEECCDCBA BEBBCCCDF AADEEDDEF AACEEEEEE
30,EEEEECBBA AABBBDEFF FFFEBBBAA EFDFDBBBA BBBCCCCEF BBBCCCCEF AABCDEEFF
31,BBBBBDFFF DDEEEEBAA AAEEEDDDD DABBDEFED ABBCBDEEF AABCDDEEF FFFBBBBBB
32,EEEEECBAA DFBBBCCDE EEEDCCEAA ADBBAEEFF DEECBBCBE ACBEDCDDF AABBCDDFF
33,DDCCCBBBF EEFFEAABB BAAAEEEFF AABCCEEFF AABCDDDEF FFBBBBBCD FFABBCCCC
34,EFEEDCBBA ADDEEFEBB BBBBADFFF DCCBEEFCA BBBDDCCDF AABCDEEFF FFFBBBBBB
35,BBBBBDFFF EDEEEEAAA ACFEEDCDD CCDFEDCAB ABDFFCCCE AABCDDEEF FFBBBBCCC
36,EEEEDBAAE FDCCCABDD BAABEEEFF FFDCCCBBA BACCBBDFF ACCDDEEEF FBBBCCCDD
37,DEEDDCBBC BBABBEFFF EEEDFBBBB DBADACEEE CADDDDDDF CDDEDBADE BBBCCCCEF
38,DDDDCBBBE EEEEFBABB BBAACEEFF EBECECEBB DCECBBBCF AABCDDEFF EEFFDAABB
39,EEEEDCBBA EDEEEEAAA BBBBADFFF FBABECDDE DEECCABCF AABCDDEFF FFFDBBBBB
40,EFEEDCBBA BDEEEFBAA BBBAAEEFF AABCDDEFF ABBBCDEFF EEFFDBAAA EEEEEEAAA
41,EEEEECBAA ABBBBDFFF FFFFCBBAA EFEFCCBBA ABBBBBEFF BBBBBFFFF AABCDEEFF
42,AAABEFEEE EEFEAABDE FFFDCAABB DBBDFFDAA BDECBBBDF FFFCBBBBB AABCDEEFF
43,EEEEDCBBA EDEEEEAAA BBAADEEFF AABCDDEFF AADEEEEDE FFCBBBBCD FFBBBCCCC
44,EEEEEDBBA BBBBBDEFF FFFECBBAA DFFEDCBAA ECCCCACDF CCCCCCCCF AABCDEEFF
45,EEEEECBAA BABBBCEFF EEEEEDAAA FEEFDBABB DEEEEBAAE AABBCEEFF ABBBBEFFF
46,BBBBBDFFF DCDDDEFCA AABEEEEEE AABDDFDEE DCDBBACEF AABCDEEEF BCCDEEEEA
47,DDDDCBBAF FDBCCABDD BBBAAEEFF FFFDCBBAA FEBBBBCCF AAEEDDDEF FFEBBBBBB
