,0
0,BBBBBBDFFFF DDEEEEEFBAA AABEFEEDDEE AACFEDEDDDD DDCCBBBBCEF AABBDDDEEEF EEEFFDAAABB
1,EEEEEEDCBBA BAABBBDEFFF FFFFDBBBAAA FFDDECBAABB DDBDAABBEEF ABCDEECCCEF ACDDDDDDDEE
2,EEEEEEDBAAA DCAABBBDFFF DDDCCCCFCBB BCDEEBECDBC BBBBCEBDDDF BBDDFEACDBF AABBCDDEEEF
3,EEEEECBBAAE FEDDCCBABCC BBBBAADEFFF FFEDDCBCBAA FDBAABCDDEF ABCCDDEEEEE FCBBBCCCCDD
4,EFEEEDCBBAA BFECCBDEBCC CBBBBABEFFF FFFEDDCBBAA EDECBBAACDF AABDEEEDEEE FFFBBBBBBCC
5,EEEEEEDBAAA EBAABBBDFFF DDDDCCFEBBB DDDBCABDEFD BBBBCDBCFFF BCDBECDCACF AAABBEEEEEF
6,EEEEEEDBBBA AABBBBCEFFF FFFFECBBAAA FFEEDDCBBBA BCCACCDDDEF AABDEEDDDEF AACDDEEEEEE
7,EEEEEEDCBBA BAABBBDEFFF FFFFEDBBAAA EFEECBBBBBC DDEEABEEBAE AAABCDEEEFF AABBBBFFFFF
8,EFEEEDCBBAA BDEEEEEDAAA BBBBAADEFFF AABBDDDEEFF AABBCDCDEFF EEEFFECBAAA DDDEEEEEAAA
9,AABEEFEEDDC FEAAAACEEEF FFFEDCAABBB BAABBDDEEFF DBCCCCCCBDF FFEBBBBBBBB AABBCDEEEFF
10,EEEEECBBAAE FECCCCBACDD BAAABEEEEFF FFEEDCCBAAA FEDBBBCBBBF AACDDDEEEEE FFCBBBCCCCC
11,EEEEEEDBAAA FDBBBBCCDDD EEEDDCCFBAA AABBCBEEEEF BBBBBBFFDCF AABCCDDDDEF AABBBCDFFFF
12,EFEEEDCBBAA AADEEEEEFCA DCCBBBBADFF AABCCDEEEFF AABCCCDDEFF DEEEFFDAAAA EEEEEEFBAAA
13,BBBBBBDFFFF DDEEEEEFBAA AABEEEEDEEE AADEDCECEDC BBBBBBCCDEF AABBCDDEEFF EEEFFDAAABB
14,EEEEEEDCAAA AAACCCDEEFF FEEEDDDCAAA AABCDDEEEEF CAACDDDDDEF AAAEEEEEEEE AAABCDEEFFF
15,DEEDDCCBBAF EEEFFCAABCC BBAAAEEEEFF EBDCBEFCBCA DCBBDFACAEF DEEEEEEEDAA AABBCDEEEFF
16,EFEEEDCBBAA EDEEEEFAAAA CBBBBAAEFFF AABBCDEEEFF AABCDEEEEEF FFFFDBAABBB FFFFCABBBBB
17,EFEEEDCBBAA ABFEDCDEECC CCBBBBBBEFF DFFFEDCBAAA FFEEEDBAABB AAABBCEEFFF EEEEEEEBAAA
18,EFEEEDCBBAA ACEEEEEFBAA CCBBBBBDFFF AABBCDDEEFF AABBCCCDEFF EEFFFDBAAAB EEEEEFDAAAA
19,EFEEEDCBBAA EDEEEEFAAAA BBBBAAEEFFF CEDDFDDCBBA DBCBCACCCEF AAABCDDEEFF FFFFCBBBBBB
20,BBBBBBDFFFF EDEEEEEAAAA AAEFEEDCDDD CABDECEFDCB DDEDDDCBABF DDDDDDDDDDA AABBCDEEEFF
21,DEDDDCBBBAF EDEEEFCAABB BAAACEEEEFF FCBCEFDBCAA DEEFBBCAADF AAABCDDEEFF FFBBBCCCCCC
22,EEEEEEDBAAA DBAABBCDEFF EEEEEEDBAAA EFFEDECAAAB EFFDDDDCAAC AABBBBDDEFF BBBBCCCCDDF
23,EEEEEEDCBBA ABABBBCEFFF FFFFECBBAAA FEFEEBCBAAA CCCCCBBBCFF BBBBBBBBCFF AACCDFFEEDB
24,EEEEEEDCBBA BAABBBCEFFF FFFFEBBBAAA CCBCEEFEEBA ABBBCCDDDEF AACDDDDDEEF AADDDEEEEEE
25,DDDDDCBBABF EEEEFFAABBB BBBAACEEFFF FCBBBBBDDED FEEFBBAAACE AABBCDDEEFF FBBBBCCCDDD
26,BBBBBBDFFEC FECAAABDEFF AACEEDDCEEE FFEDCDDBBAA BBCCCCCCCEF EBAABBCDEFF AABBCDEEEFF
27,EEEEEEDBBBA AABBBBCEFFF FFFFECBBAAA ACEFDFCBCCA EECEEBCABAF AACDEEDDDEF ADDDDDDDDDD
28,EFEEEDCBBAA AADEEEEEFCA CCBBBBBDFFF AABCCDDEEFF AABCDDDEEEF EFFFFCBAAAB EEFFFDAABBB
29,EEEEEEDCBBA AABBBBDEFFF FFFFECBBAAA FEFDCCDCCAA AFBBBCCCCEF AABDEEDDDEF AAAEEEEEEEE
30,EEEEEEDBBBA ABABBBCEFFF FFFFDBBBAAA EFEEFDCBBBA BCBBCCCCCFF BBBCCCCCCFF AAABCDEEFFF
31,BBBBBBDFFFF EDEEEEEDAAA AACEEEDDDDD DAABBDEFEED ACBCBBCEEEF AABBDDDEEFF FFFFABBBBBB
32,EEEEEEDBAAA CFBBBBCCDEE EEEEDCCDEAA ADDBBADEEFF DEEEBBCBDAF ABCBEDCCDDF AABBCCDDEFF
33,CDDCCCBBBBF EEEFFFAABBB BBAAAEEEEFF AABBCCEEEFF AABCDDDDDFF FFDBBBBBCCD FFBBBBCCCCC
34,EFEEEDCBBAA ACDEEEEFCBB BBBBBACEFFF ECCBCEEFFAA BBBBDDCBCEF AABBCDDEEFF FFFFBBBBBBB
35,BBBBBBDFFFF EDEEEEEAAAA ABEFEEDCDDD BDBEFFDEAAB AABEFFCCCCE AABCDDDEEFF FFEABBBCCCC
36,EEEEECBBAAE FECCCCBACDD BAAABEEEFFF FFEDCCCBBAA BACCDBACEFF ABCCDDEEEEF FBBBBCCCCDD
37,DEEDDDCBBBB BBAABBEEFFF EEEEEFBBBBB DCBAEABEEEE CABDDDDDDEF CCDEEDBACDE BBBBCCCCCFF
38,DDDDDCBBBBF EDEEEFCAABB BBAAACEEFFF FBDDCEDECBB DCDDBBBACDF AAABCDDEEFF EEFFFDAAABB
39,EEEEEDCBBAA EDEEEEFAAAA BBBBBACEFFF FBABBECDDDE DEEDBDBACDF AABBCDDEEFF FFFFCBBBBBB
40,EFEEEDCBBAA BDEEEEEDAAA BBBAAAEEFFF AABBCDDEEFF ABBABCDEEFF EEFFFDCBAAA EEEEEEFAAAA
41,EEEEEEDBAAA ABBBBBCEFFF FFFFEBBBAAA EFEEEBCBCAA ABBBBBBDFFF BBBBBBFFFFF AAABCDEEFFF
42,AAAABEFFEEE EEEFDAAABEE FFFEDCAABBB DCBCDFFECAA BDEDBBBBBEF FFFFBBBBBBB AABBCDEEEFF
43,EFEEEDCBBAA EDEEEEFAAAA BBAAADEEFFF AAABCDDEFFF AABDEEEEEDE FFDBBBBBBCD FFCBBBCCCCC
44,EEEEEEDCBBA BBABBBCEFFF FFFFECBBAAA DEFFEDCCAAA ECCCCCACCDF CCCCCCCCCCF AABBCDEEEFF
