,0
0,BBFGG GHBBE CDEEE FDCBG BCDEH HCCCC
1,GGFBA ADGGD HCCCC DDCBH CCCCH ADFGF
2,GGECA ABGGF HCCCC BDEEG CDCCH ABDGG
3,EEBCH GCFEA AFFFF GDACF EFFFA ADFGG
4,FFCBG EGFDA AFFFF HECAF AEEEH ADFGG
5,GGECA ABGGF HDCCC DBCDH CCCCH AFFFF
6,GGFCA ACGGE HCCCC FCBDG CDDDG ADFFF
7,GGFBA ACGGF HCCCC DFCGC ABEEH AEFFF
8,DDCBH HGCBB AEFFF ACEFH GHCAD GHBBB
9,AGGEB ADGGF AEFFF DDDCF HCCCD ADFGG
10,EEBCG DBEDG AFFFE GFBBD DEEEC ADFGG
11,EEDCE ABGGF HCCCC CCCHF BCCDH ADFFF
12,FFDCD GGEBB AEFFF ACEFH FGDAD HGBBC
13,BBEGG GHBBE ADFFF DCCDH BCDEH HCCCC
14,GGFBA DFHBA HCCCD DAEFG AFFFF ADFGF
15,DDBCH HBDDD AFFFF GCDCE GGGBA ADFGG
16,DDCBH HFCCB AFFFF ACFGG HFABF HCDDD
17,FFDBE GGECA AEFFF HFEBB ABEFH HGBBC
18,EECBG GHBBB AFFFF ACDFH GGBAE HECCC
19,EEBBH HFCCB AEFFF GCCBG ACDFH HCDDD
20,BBFGG GEACF AEEFF DFECD FFFDA ADFGG
21,DDBCH GDCCE AFFFF GEDBE EEEFB ADFGG
22,GGECA ABGGF HCCCC GGDCA BBCFH BBDGG
23,GGFCA ACGGE HCCCC CDCCH BBBGH FGFCA
24,GGFBA ACGGD HCCCC DBCEG CDDDH ADFFF
25,DDBEH HCDDB AFFFF GFDAD EFFFA ADFGG
26,DCGFB BBDEH AFFFF CCDDH FFFFA ADFGG
27,GGFCA ACGGE HCCCC HEEBC CCCCH FGFCA
28,FFDCD GGEBB AFFFF ACEGG GGBBE HBCCC
29,GGFCA ACGGE HCCCC EDCDG ADDEH ADFFF
30,GGFCA ADGGD HCCCC DCCDH BCBFH ADFGF
31,BBEGG GGABE BDEEF BBDFH BCDEH GCDDD
32,EEDCE ABGGF HDCCC EFCCD BCCDH ABFGG
33,CCBEH HCCCC AEFFG ACFFG FDEEC ADFGG
34,FFCBF GHCBB AFFFF FBCCG ACDFH GCDDD
35,BBEGG GEACF BEEFF BBHEF CDEFF ADFGG
36,EEBCG DBEDF AGFFE CCDCH EFFFA ADFGG
