,0
0,CCCDH GDAEF HGBBC EGCCD ADGFF GGDBB BBDEH ADDEH FFGCA ADFFG
1,GFFEA HBCCD ADFFF HEDBB GEFCA EFGEA BBCFH DFBBH AEEFF CFGEB
2,GGFDA HGEAB ACGGF DDGDC CEFDD BCEEG BCDEG FGBCE ABEGH ADFFF
3,GGFCA AFGDD EBFFD BAEGH HFCBB GGEBB BCCDH ACEFH HBCDD ADFFG
4,GGFCA CAHFE FEEEB BBCGH GGECA HFDCA BBCEH BECDH HFBCC ADFFG
5,GFFEA GFEBB ADGGF EDHBB GFDAF GCCCF ABEFH BFEBG BBCHH AEFFE
6,FFFEA HDBCD ADFGF HFDBB GGEDA HCDBE CCCDH BEBCH ADFFG CFGEB
7,FGFEA HBCCE ADGGF HGCBB GGEBB DEFGA DCBEH ADFFG BCCEH GEEDB
8,GGFCA BAFGG HECCB BAEGG ACEGG ACEGH BBDFH HGDBB ABEGH ADFFG
9,ACGGF GGFAB ADFFF HEBBD DBBGH DEBGE EEEEB BFDDG ACEGH ADFGF
10,GGFCA BGGCC CBGGD AEEFG HFDCA FHEBB CCCDH ABFGG HDBCC ADFFG
11,GGFDA EDGCC ACGGF FEGCB ACEEH BGDDD CCBFH BDDDH BCDEH AEGFF
12,GGFCA CBBHH GHDBB CCBEH ACEGG ABDGH BBDFH GHDBB EEFGA ADFFG
13,CCCDH GDAFF HGBBB EFCDE BDGEF HCDDC BBCFH ACDEH FFGCA ADFFG
14,FFFEA DCBEH DFGEA GGFBA ACFFH EFBCG DDEFC AEEFF ABDGH BFFDD
15,GGFCA ADEFG ADGGF ADEFG DDCHD HECBD CCCDH FFFDA ACEGH ADFFG
16,GGFCA ABFGG HCCCC BBCGH ABEGH ACDGH CBCEH HDBCD GGEBB ADFFG
17,GGFCA CBDHF EHCCB CBBFH DHFDA HFDBA CBCEH ABFGG EEFFA ADEGG
18,GGFCA BADGG HGCCB BBBGH ACEGH ACEFH ABDFH HGBBC EFFGA ADFFG
19,GGFCA ABFGG HBDDC BAFGG DDGEC HGBCB BBCEH ACEFH GGEBB AGGEC
20,CCCDH GDAEF HBCBF HFBBC BBGEG DCEEE CBCEH FFFFA ACEGH ADFFG
21,GGFCA ADEFG GCDDC AFEFG GBEGB GDEFA CBCDH ACEFH HBCCD ADFFG
22,FFFEA HGDAB ABGGG GGEBA FHDEA GGCDB EBBEH BBDFH ACEGH AFFFF
23,FFFEA HDCCD ADFFF HFDBB GGEBB BDFGC BBDGH CCCEH ADDHF HGEBA
24,GFFEA HBCCE ADGGF HEDBB DAEFG HBCDE CCCDH BDCDH AFFFF CFGEB
25,GGFCA AGEFF DCEED ABFGG HDCBF GFEFA BBCEH ACEFH HBCDD ADFFG
26,CCCBH HFEBA ADEEG GDADG HECCB EBBFG BBCHG ABDGH ACEGH ADFFG
27,FFFEA HDBCD ADFFF HFDBB BEFGC HEDBC CBBEH CECBH AEEFF HGEBA
28,GGFCA CBBHH GHDBB BBBGH ACEGH ACEGH BCCEH HFBBC FGGCA ADFFG
29,FFFEA HCCCE ADGGF HFCBB GHBCC GBFDD CCCDH CECCH ABFGG CFGEB
30,GFFEA HDBCD ADFFF HEDBB FFGCA HCDAE BBDGH CCCCH ABDGH BFGEC
31,CCCDH GDAEF HEBBD HGBBC DBCFH CBFFG BCCEH ACDEH GGCBB ADFFG
32,GFFEA EDGCC ABGGG FEDFA CFCBH EEFFA CCBEH BFBDH ACEGH BEEEE
33,GGFCA AFEFG ECEED ADFFG ABDFH ADEFG EEFFA BBCEH HDBCD ADFFG
34,GGFCA BADGG GGCCB BBDGG DDBFH HDCBE BBCEH ACEFH GGCBB ADFFG
35,CCCDH GDAEF HBCBF HFBBC CCGEE BCCFH CCCDH ACDFH HFBCC ADFFG
36,GGFCA BGGCC BBGGD ADEGG HECBB FBBFF BCCEH ACEFH HCCDD AFGFE
37,FGFEA GGCBC ADFFF FGCBC FCEBG EEBFF BBDFH FFBDE ACEGH AFFFF
38,GGFCA ADEFG HCDDC ABFGG DECGD GEDFA BBCEH ACDFH FGGBA ADFFG
39,GGFCA ABFGG HBDDC BBDGG GBCEF GGCDA CBCEH ACEFH GGEBB ADFFG
40,GGFCA BAFGG HECCB BAFGG ABEFH ADFFG BBDEH HGCBB EEFGA ADFFG
41,GFFEA HEBCD ADFGF HFDBB GFGAB DBBGG ACFGG AAGGG ABDGH BFGEC
42,BBCGH FEDFA ABFGG HEBCD DADGF CBFHB BBDFH HCCCC ACEGH ADFGF
43,GGFCA ABFGG HBCCC ACFGG ABEGG ABEGH FFFFA BBCEH HEBCC ADFGG
44,GGFEA HDCCD ADFFF HFDBB DGGBA GHDBB BBCGH DDDDG ACDGH BFGEC
45,GFFEA HGABD ACGGG GGFBA GDGCA HGBCC DBCEH ABEGH BCCDH BBDFH
46,CCCDH GDAFF GHDBB AGFEE ABEGG FGDFA BBDEH ACEDH ABEGH HCCCC
47,GGFCA BHECC BBGGD BAFGG GGDBA HEFBB CCCDH GABDH HHBBB ADFFG
48,GGFCA AGEFF DCEED ADEFG HDBFC HFDCA BBCEH ACEFH FCDEE ADFFG
49,CCCDH GDAFF GBCCG HFBBC CBEFG BGBGE BBDEH ACDEH FBCEF ADFFG
50,GGFCA BADGG GHBBB BBCGH ECBEH EEFDB CBCDH ACEFH FCDEE ADFFG
51,GGFCA BAFGG GGCCB BBBGH DCFHB CFGFA BBCEH ACEFH ABDGH HGBBB
52,GGFCA AGEFF DCEED AFDFF HCCBF HEDCB CBCDH EEEEB ACEGH ADFFG
53,GFFEA HGDBB ADFFF FEGBB ABGGF BBDGG BDCGG BDBEH ADFFG AFGED
54,GGFCA CBDHF EHCCB CBBFH EHFCA HFDBB BBCEH ABFGG DEEFB ADFFG
55,GFFCA CHFFA ACDEH HDADF HFDBB FFEBD DDDEF HCCCC ACEGH ADFGF
56,CCCDH GDAEF HDBBE HFBBC BFEFC CAEGF CBCDH ACDFH HCBCD ADFFG
57,GGFCA BGGCC CBGGD BAEGH HFDBB HDBBE BBCGH FFFFA ACEGH AFGFE
58,GFFEA HDCCD AEFFF HGCBB GEGBB ACEGG ADEFH BBEGG ABDGH BFGEC
59,CCCDH GDAFF GHBBB AGEEE ACFGF DCBGG BBDDH ACDFH FFGCA ADFFG
60,GGFCA ADEGG HCDDC ADFFG ACEGH ACDGG FGGDA ACDFH FCDEF ADFFG
61,GGFCA ADEGG HCDDC ADEFG ACDGH ADDGH GGFBA FFFFA ACEGH ADFFG
62,FFFEA HEBBD ADFGF GGFBA HGDBB GFEBB BBDFH ADEFH BCCEH ABDGH
63,GGFCA ADEFG GCDDC ABFGG HDDDB HFCCB BBDEH ACEFH HDBCC ADFFG
64,GGFCA ADFFG HCDDC BAFGG EDDCF HFCCB BCCEH ACEFH DEEFB AEGFE
65,GGFCA AFDEF DCEED AFEFG FBDFE EFDCD BBCEH ACEFH HEBCC ADFFG
66,GFFEA HDBCD ADFGF HGCBB HFFBB ACFGG CBCFH ACEGH BCCDH AGGFD
67,GGFCA BADGG GHBBB BBBGH EGAFE HDEAE BBCEH ACDFH DEEFB AFGFE
68,GFFEA GHCBB AEFFF GFGBB FFCCD GBEEC BBEFG ECBEG BCCFH BFGEC
69,GGFCA ABFGG HBDDC BAFGG FEGCB GFDBC BBCEH ACEFH FFFDA ADFFG
70,GGFEA GHCBB AEFFF FFGBB CBHDF FDFDB GCBEG ECCDH ABEGH AFFFF
71,GFFEA HFCBB AEFFF HGCBB FDCBG BEEEF ECEDE BDBDH ABDGH BFGEC
72,GGFCA DHEBC ADGGE AEEFG HFDCA HGDBA BBCHH ABEGG ABEGH ADFGG
