,0
0,FEDBCA FEEEDA AAADEF FEDFAA EDCABF ABBBFF AABCFF FEDBCA CCBBAF ABDEED FFDCAB ABDEEE BBBBAF DEEFAA EDEFAA AABCEF FCBAFB FFFDAB EEECFA BABBFE AABBDF AABDFE ABBDFC ABBCBF AABCDF AABCDF FCAACE ABCCEF AABDEF BBBDAF
1,FEDEAB FEEDBA FFECBA EEEFAA EFEEAA AABDDF ABCDEF AACEDE ADFEDC EEEECA EEEEFA FECCBB FDBCFA AACFEE DDDFAB ABBCEF DDEEFA FFEBBB BBBCAF BBBBCF AABCEF AABDFE FECBBB BAACCF ABDEEE BBBBCF ACCADF ABDEDE BBDFDB FFECEA
2,CCBAFB FEEDCA FFECBA FEEECA EEEFBA ABBCCF AABCEF AACEEE DFFECA FEEDDA BBBAFD BAABFF AABCDF AACFEE ADEFFA EEDAAE AABEDF BBBBAF BBBBAF BBBAFC ACDBAF AABFDD FCACDD EBABAF AABDEF ABBBCF ABBDCF BBBBAF AACFED ABEEED
3,ACEEFC FEEEDA EFFCBA BCCBAF FFECCA FEDCCA FFEAAC ABDEEE FFEDCA FEEDCA ABDEDE ABDEEE FFEDCA FEDDBA EBADFA EEEAAE FFECBA EBACCF AACEFD BAACFF AABCFF BBBBEF AABDDF BBABDF FFEBBB ABBCDF ABCCEF ABCCEF AABDEF BBBDAF
4,ACEEFC FEEECA EFFCBA EEEEEA ACEEED FEDBBB BBCDFA ABDEEE FFEDCA FEEDBA AABCDF ABDEEE ABDFFB FEEEAA FEDCCA FFECBA FECAAE FEDDAB FEDABD BABCCF BBBCBF ABEEFD EEEFAB BBBBAF ABBBDF AABCDF ABCCEF ABCCEF AABDEF BBBDAF
5,CCCFBB FEEDCA FFECBA FEEECA EFFCBA AABCEF BBBCBF AACEEE DFFECA FFEEBA BBCFEB CAADFD FCBFBB FCBDFA AABFEE FCBFBB AABEDF BBDFBB FCBBAF BBBBFE BBBBEF BBBAFE ACEEFA ABBCBF ABBBDF BBBCAF ABCBDF ABCDDF ABCFED FFEDDA
6,ECBBAF FFECBA FFECBA EEEEFA ADFEAD AABCEF AABDEF AACEEE ADFEEB EEEEFA EEEDEA FECABC BCDEFA EFFBBB FFECAB EEEFAA AABEDF DAAEEE ABCFAF BBBCAF BAACCF AABCFD FECBBB ABBCCF BBBBAF ABBCCF ACCADF ABDEDE BBDFDB FFECEA
7,EBAAEF FEDDEA FFECBA FEEFAB FFEAAD AABCDF ABCCEF AACEEE ADFEDC FFEDCA FECCDA FECCBB BCDEFA DEEFAA DDDFAB ABBCEF AABEDF EEEFAA ABDFAF BBBAFE BBBBEF AABCEF AACEEE ABBCBF ABBCDF ABBCDF ABEEEE ACEFCC BCDFDB FEECEA
8,ACEEFC FEEECA EFFCBA EEEEEA ABDDDE AABCEF DDDEFA ABDEEE FFEDCA FEDEBA ABCEEE ABDEEE ABBCDF AABDDF AABEDF ABBBDF AABCEF BBBAEF FBAAEE AABEFE AABCEF ABCEFC FEDCCA ECBAAF ABBCDF ABBCDF ABCBDF AABCEF AABDEF BBBDAF
9,BBBACF ABCEDE FFECCA FEDEAA EEEEFA BAADCF AACDEF AACEEE CEFEDA FFEDCA FFDCAB ABDEEE FEEFAB ECAABF BAAEFE ACDDAF DEEAAE DFFBFA ADFDFA BBBEAF DEECFA ACEBFD FDBDBB ABBCBF ABBCDF ABBCDF ABCCEF ABCDEF AABDDF CDDBFA
