,0
0,HHGDAB GGHHAA BBACHH HGEHAB GFGABH AABAHG AAAAHG HHGCAB DDDCAH AADHHE HHHFAB AAEHHF CCBBAH EEFHAB FFCHAB AAAAHH GGBAHB GGHHAB GGHDGA BBAAHF BBAAHH AAABHF ABABHD BBABFH AABAHH AAABHH HGAAEG AABBHH AAADHG BBAGAH
1,HHEHAB HHGHAA HHHEAA GGGHAB GGHHAA AAACHH AACCHG AAAHHG ABHHED GGGHAA FFGGGA HHDEAC HGBCHA AAAHHF EEBHAB AABAHH EEEGHA HHHBAB CCCDAH BBBAHH AAAAHH AAADHG HHDCAC BBABFH AAEFHF BBAAHH BBGAHH AACHGF BCAHDB GGHEDA
2,DDCAHC HHGHAA HHHFAA HGGHAA GGFHAA AABBHH AAABHH AAAHHG EFHHAA HGHGBA BBBAHE CBAAHH AAABHH AAAHHF ABGHHA GGHAAG AAAGHG CCCCAH CCCCAH BBBAHD BBHAAH AAAHGF HGADEE FEAAAH AAADHG ABCAHH AAAEFH CCCCAH AAAHHE AAFFHF
3,AAGGHD GGGHBA GGHFAB CCDDAH HHHEAA HHGDAB GGHAAD AACFHF HHGGAA HHGHAA AADFHG AACFHG GGHHAA HHFHAA GEACHB FFHAAG HHHGAA GEABFG AAAFHE BBAAHG AAAAHG BBAAHH AAAEHH CCAAHH HHHDAB AABBHH AABBHH AABBHH AAADHG BBAGAH
4,AAGFHD HGGHAA GGHFAB FGGHEA AAGGHE HHGDAB BCBBHA AACFHF HHGGAA HHGHAA BBABHH AACFHG ABAHHB HGGHAB HHGFAA HHHFAB HGGAAG HHEHAB HGHAAE BBACFH BBABFH AAFEHE GGFHAC BBCBBH ABBAHH BBAAHH AABBHH AABBHH AAADHG BBAGAH
5,DDAHAC HHGHAA HHHEAA HGGHAA FGHFAB AAAAHH BBBBCH AAAHHG EFHHAA HHHHAA CCAHFB DCAAHF GFAHAC HGAFHB AAAHHG HGAHAB AAAGHG CCAHAC HGBBAH BBAAHG BBAAHH CCDAHF ABGFHA BBABEH ABCAHH CCBCAH AAEAHH AACEHG AAAHHE HGHFCA
6,GFBBAH HHHDAB HHHEAA GGFGHA ABHHAE AABAHH AAADHG AAAGHG ABHHFB GGGGHA GGHGEA HHEAAD BBBDHA GGHCAB HHHFAB GGGHAA AAAGHG FDAFHF ABBHAH BBBEAH BBAAHH BBAAHF HHDCAC AABBFH CCCCAH BBBAGH BBGAHH AACHGF BCAHDB GGHEDA
7,FEAAHG HHFEEA HHHEAA GGGHAB GGHAAE AAABHH AACBHG AAAHHG ABHHED HHHGAA HHEFBA HHEEAB BCCDHA FFFHAA EEBHAB AABAHH AAAGHG GGGHAA ABBHAH BBBAHG BBBAHH AAAAHH AAAGHG BBABEH AABBHH AABAHH AAFFHF ABFHBD BCAHDB GGHEDA
8,AAGFHD GGGHAA GGHFAB FFHHFA AAGCHG AABAHH EFEEHA AADFHF HHGGAA HHFHAA AABEHG AACFHG AABAHH AAADHH AAAFHH BBBAHH AABAHH BBBAHH GFAAHG BBADHG BBABHH AABGHC HHGFAA GFBAAH AABAHH AABAHH AAEAHH AABBHH AAADHG BBAGAH
9,CCBAGH AABGHG GHHEAA HHFHAB GGGGGA BBADGH AABDHG AAAGHG DEHHBA HHHGAA HHGFAC AADHHF GGFHAC GFBACH BBADHG BBGHAH EFHBAG EFHAGA ABHCHA CCAHAH EFGBHA AAHAHE HHAGAC BBABEH AABAHH AABBHH AABBHH AABBHH AAAEHH DDHAHA
