,0
0,HHHAEA GGHHGA BBAGEH HHEHAA GGHAAH AAAAHH AAABHH HHHAEA DEDAAH AACHGG HHHBAA AACHFH CCBAAH EEDHAA FFAHAA AAACGH GHAAHA GGHEAA GGHDHA BBAAHH BBAABH AAAGHH AAAHHC BBABAH AAABDH AAACBH HHAABH AAAEEH AAAHGH BBAGAH
1,HHEHAA HHGGCA HHHBEA GGGHAA GGHHBA AAAFDH AABGEH AAAHEH AAHHFB GGGHFA FFHHHA HHEABA HHAEHA AAAHGH EEAHAA AAABEH EEDHHA HHHABA CCCAAH BBBABH AAACFH AAAHGH HHDACA BCACAH AAEHFH BBAAAH BAHABH AABHEH BBAHGA GHHDHA
2,DDCAHA HHHHGA HHHCDA HHGHFA GGEHCA AAACBH AAADEH AAAHFH EEHHFA HHHGHA BBCAHG CCABGH AAADCH AAAHFH AAFHHA GGHAAH AAAHCH CCCAAH CCCAAH BBBAHD BAHAAH AAAHEG HHADEE FGAAAH AAAHEH AACABH AAAGAH CCCAAH AAAHGE AAGHGH
3,AAGHHC GGHHHA GGHBCA CCDAAH HHHBEA HHHAEA GGHAAB AABHGH HHHDEA HHGGEA AACHDH AABHFH GGHFFA HHFFDA GGAHHA FEHAAH HHHDDA GHAABH AAAHHG BBACGH AAADHH BBAADH AAAGCH CCAABH HHHABA AAACCH AAADDH AAAEEH AAAHGH BBAGAH
4,AAGHHB HHHHGA GGHBCA FFHHHA AAGHGE HHHACA BBAHHA AABHGH HHHDEA HHGGEA BAADCH AABHFH AAAHHA HHGHAA HHGCEA HHHBBA HHHAAH HHEFBA HHHAAG BBADAH BBABAH AAFHHE GGFHAA BBCAAH AAAACH BBABBH AAADDH AAAEEH AAAHGH BBAGAH
5,DDAHCA HHHGGA HHHBDA HHGHFA FEHBCA AAADGH BBABAH AAAHFH EDHHFA HHHGCA CCAHHA DEAFHH GHAHBA HHAHHA AAAHFH HHAHBA AAAHDH CCAHCA HHBAAH BBAAHH BBAADH CBEAHH AAGHHA BBABAH AACACH CCBAAH AAEACH AAAHEH AAAHGE HHHEHA
6,GHBAAH HHHADA HHHBEA GGFHHA AAHHAF AAADEH AAAGFH AAAHFH AAHHHA GGGHHA GGHGHA HHGABB BBAHHA GGHABA HHHAAA GFGHAA AAAHDH FGAHFH AAAHAH BBBCAH BCABBH BBADHH HHDACA AAACAH CCCAAH BAAAAH BAHABH AABHEH BBAHGA GHHDHA
7,FGAAEH HHFDHA HHHBEA GGGHAA GGHAAG AAAECH AABEEH AAAHEH AAHHFB HHHEGA HHEDGA HHEBDA BBAHHA FEEHBA EEAHAA AAABEH AAAHDH GGGHAA AAAHAH BBBAHH BBAADH AAABFH AAAHGH BBABAH AAACCH AAACCH AAFHFH AAFHCB BBAHGA GHHDHA
8,AAGHHC GHHHGA GFHBBA FFHHHA AAGEEH AAABGH EEEHHA AACHGH HHHDEA HHFHEA AAAHFH AABHFH AABBBH AAAFCH AAAHDH BAAACH AAABDH BBBAEH GHAAFH BBAHHH BBADFH AAAHHA HHHCEA GHBAAH AAABCH AAABBH AAEACH AAADEH AAAHGH BBAGAH
9,CCAAAH AAAHEH GGHBEA HHFHBA GGGHHA BBAFBH AAAGFH AAAHFH DCHHGA HHHFFA HHHAAA AACHFH GHEHAA GHCAAH BBAHHH BAHEAH EEHAAH EDHAHA AAHGHA CCAHAH EEGEHA AAHAHF HHAEBA BBABAH AAABCH AAACCH AAACDH AAAEEH AAAHDH DCHAHA
