,0
0,BBBEHGG GGGBABE FADEEEE FEDCBBH ABDDDFH HFCCCCC
1,GGGFDAA ABEGGGC HFCCCCC DEDCBEH CCCCCDH ACEFGFF
2,GGGEDBA AADGGGF GGCCCCC ACDEEFG BCDBCEH ABBCGGG
3,EEDBBGG GGAFFCA ADFFFFF GGBABDG EFFFFFA ABEFGGG
4,FFECBAH FEGFFBA ADFFFFF HFEBBBG ACEEEFH ABEFGGG
5,GGGEDCA AADGGGF HDDCCCC EBBDDFH CCCCCFH ADFFFFF
6,GGGFDAA AAEGGGD HECCCCC GBCBDEG CDDDDDH ACEFFFF
7,GGGFDAA AAEGGGE HECCCCC DEFCEDD ABCEEGH ABFFFFF
8,DDDCBBH HHFCCBB ADEFFFF ABDEFGH GGGCABE GHGBBBB
9,AEGGFEB AAEGGGF BBFFFFF DEDDDCH HECCCCD ABEFGGG
10,EEDBBGF DDBEECH ACGFFFE GHDBBBE DEEEEEB ABEFGGG
11,EEEDDED AADGGGF HGCCCCC BDCCFGF BBCCCFH AAFFFFF
12,FFEDCBF GGHEBBB ABFFFFF ABDEFGH FGHDABE HHDBBCC
13,BBBEHGG GGGBABE BAEFFFF DCCCCEH BBCDDGH HFCCCCC
14,GGGFCAA DEGHEBA HEBCCCD CDAEEFH ABFFFFF ACEFGFF
15,DDDBBGH HCBDDCE ABFFFFF HECCDBF GGGGCAA ABEFGGG
16,DDDCBEH HHDCCBB AEFFFFF ABDFGGG HHCABCF HBCDDDD
17,FFFDCAG GEHEDBA ACFFFFF HGFEBAB ABCEFGH HHDBBBC
18,EEECCBH GGGCBBB ADFFFFF ABCDEGH GHFBABF HHBCCCC
19,EEDBBDH HHDCCBB ADFFFFF GECBBCH ABCDEGH HCCDDDD
20,BBBEHGG GHCABEF CBFEFFF DEFEDAF FFFFGAA ABEFGGG
21,DDDBBGH GHBCCBF ABFFFFF GEFDCAF EEEEFFA ABEFGGG
22,GGGEDCA AACGGGF HECCCCC GGFDDAB BBBDEGH BBBDGGG
23,GGGFDAA AAEGGGE HFCCCCC CCDDCDH BBBBEHH FGGFDBA
