,0
0,FEDDCCBBA AACEEEEEE CAACEEEEE EEFFDBAAA BAABDEFFF FEBABCDDD AAABEFFEE EFFABBCCD FBDFCBBBB BBBBBBDFF AABCCDEFF BBBBBCDEF AABCDDEFF CAABCDEFF AACDDEEEF
1,FEEDDCBAA FFEDDDDAA CCBAACEFF ABBCDEEEF EEEEEEDAA FFFECBAAA FCEDABCCC CCEABCDFF EEEDCFBAA AAABDDDFF AABDDDEFF CBBBBBDEF ADDDDDDEE ABACDEFFF DEFEDCBBA
2,EEEFDCBAA FFEDCCBAA FFFBBBBBC AABBDEFFF EFEEDDBAA CCEFDBBBB AABCDEFFF AEECCEBAE BCCCCCCCF BBBDDBCFD ABACDCFFE EACCDCBCF AABBDEEFF BBCCCCCCF DDEEAADDD
3,CFEEEDCAA DDCCBBBBF FFDCBBBBB EEAABDEEE FFEDCBBAA ABCCDEEEE FFEDCBBAA FEFFCBAAB FFDCCAABC ABCBCCDFF AACEEEEEE AABCDCDFF FFBBBBBCC AABCDEEFF AACDDEEEF
4,CFEEEDCAA FFEDCCCBA AFFEDCCCC BDFEABCCC FFEDCBBAA AABCEEEEE DEFEDCBAA FFEDDCBAA FEDEECBAA BBBBCCDFF AAABDEFFE BBBBBCDEF EFFFCAABB AABCDEEFF AACDDEEEF
5,EEFEDCBAA FFDDCCBAA FFCBBBBCC AAACEEEEE EFEEEDBAA CEFDBBBBB ECECECCDA AADCEEFDD BCCCCCFDC DAABDDEFF BBCECBAFE BDDCABCEF BBBCCCDDF AAACDEEFF BDFEDCBBA
6,FEEEEDBAA FFEDDCCBA ACBACDEFF AACCDEEFF EEEEEDDCA FFFECBAAA DEFECDBAA FFDCCCDAA CDDDEABEE BBBBCCDDF AABCDEEFF CBBBBCDEF AAACEEEEE ABACDEFFF EEFEDCBBA
7,EDEEEDBBA FFEDDDCAA CBAACDEFF AABCDEFFF EEEEEDBAA FEEDCBBBA DEFECDEAA CCEABCDEF DDEEEEEAA EEEEBAADD BBBBBCDFF ABCCCCDEF AABCDEEFF ADDDDDDDD EEFEDCBBA
8,CFEEEDCAA FFEDDDCBA ACCDEEEEE FFFEBBBBB FFEDCBBAA ABCDDEEEE AABCDDEFF AABBCDEFF AABCDDDFF BAABCDEFF AABCCEFFE FFEDCBABB AABCDDEFF EFFFDAAAB AACDDEEEF
9,AAABDEFFF FFEDCBBAA FFFDBBBBB AACDDEEEE EFEEEDBAA FCAABDEEE EDCADDBDF AACCCEECF DEABEEDDC BCCCBBDCF FFFEBBBBB DBBBBBDEF AABCDEEFF AABCDEEFF ABDDDEDFA
10,CFEEEDCAA DDCCBBBBF FFDCBBBBB DDABCDEEE CCCBBBBFF CBAACEFFF FFEECBAAA FFEDBABBC FFDDCABBB BCDBBBBFF AABDEEEEE ABEDECDBF FFFDBBBBB AABCDEEFF AACDDEEEF
