,0
0,DDDBAA DDDDAA AAABDD DDCDAA DCDAAD AAAADD AAAADD DDDBAA BBBBAD AABDDC DDDCAA AACDDC BBAAAD CCCDAA CCBDAA AAAADD DDAADA DDDDAA DDDBDA AAAADC AAAADD AAAADC AAAADB AAAACD AAAADD AAAADD DDAACD AAAADD AAABDD AAADAD
1,DDCDAA DDDDAA DDDCAA DDDDAA DDDDAA AAABDD AABBDD AAADDD AADDCB DDDDAA CCDDDA DDBCAB DDABDA AAADDC CCADAA AAAADD CCCDDA DDDAAA BBBBAD AAAADD AAAADD AAABDD DDBBAB AAAACD AACCDC AAAADD AADADD AABDDC ABADBA DDDCBA
2,BBBADB DDDDAA DDDCAA DDDDAA DDCDAA AAAADD AAAADD AAADDD CCDDAA DDDDAA AAAADC BAAADD AAAADD AAADDC AADDDA DDDAAD AAADDD BBBBAD BBBBAD AAAADB AADAAD AAADDC DDABCC CCAAAD AAABDD AABADD AAACCD BBBBAD AAADDC AACCDC
3,AADDDB DDDDAA DDDCAA BBBBAD DDDCAA DDDBAA DDDAAB AABCDC DDDDAA DDDDAA AABCDD AABCDD DDDDAA DDCDAA DCABDA CCDAAD DDDDAA DCAACD AAACDC AAAADD AAAADD AAAADD AAACDD BBAADD DDDBAA AAAADD AAAADD AAAADD AAABDD AAADAD
4,AADCDB DDDDAA DDDCAA CDDDCA AADDDC DDDBAA ABAADA AABCDC DDDDAA DDDDAA AAAADD AABCDD AAADDA DDDDAA DDDCAA DDDCAA DDDAAD DDCDAA DDDAAC AAABCD AAAACD AACCDC DDCDAB AABAAD AAAADD AAAADD AAAADD AAAADD AAABDD AAADAD
5,BBADAB DDDDAA DDDCAA DDDDAA CDDCAA AAAADD AAAABD AAADDD CCDDAA DDDDAA BBADCA BBAADC DCADAB DDACDA AAADDD DDADAA AAADDD BBADAB DDAAAD AAAADD AAAADD BBBADC AADCDA AAAACD AABADD BBABAD AACADD AABCDD AAADDC DDDCBA
6,DCAAAD DDDBAA DDDCAA DDCDDA AADDAC AAAADD AAABDD AAADDD AADDCA DDDDDA DDDDCA DDCAAB AAABDA DDDBAA DDDCAA DDDDAA AAADDD CBACDC AAADAD AAACAD AAAADD AAAADC DDBBAB AAAACD BBBBAD AAAADD AADADD AABDDC ABADBA DDDCBA
7,CCAADD DDCCCA DDDCAA DDDDAA DDDAAC AAAADD AABADD AAADDD AADDCB DDDDAA DDCCAA DDCCAA ABBBDA CCCDAA CCADAA AAAADD AAADDD DDDDAA AAADAD AAAADD AAAADD AAAADD AAADDD AAAACD AAAADD AAAADD AACCDC AACDAB ABADBA DDDCBA
8,AADCDB DDDDAA DDDCAA CCDDCA AADBDD AAAADD CCCCDA AABCDC DDDDAA DDCDAA AAACDD AABCDD AAAADD AAABDD AAACDD AAAADD AAAADD AAAADD DCAADD AAABDD AAAADD AAADDB DDDCAA DCAAAD AAAADD AAAADD AACADD AAAADD AAABDD AAADAD
9,BBAADD AAADDD DDDCAA DDCDAA DDDDDA AAABDD AAABDD AAADDD BCDDAA DDDDAA DDDCAB AABDDC DDCDAB DCAABD AAABDD AADDAD CCDAAD CCDADA AADBDA BBADAD CCDADA AADADC DDADAB AAAACD AAAADD AAAADD AAAADD AAAADD AAACDD BBDADA
