,0
0,AABDD CCCCA ACDCC ADCCC CBBBD ABCCD DDCAA
1,DDCBA AABDD DDBAA DCBAA CBABD ACCBD ACCCC
2,DDCAA BAACD CBBDA BCCCB BBCCD ACCBB ABCCD
3,CCCAB DCBAB BAADD DCBBA CAACD ABCCD DABBC
4,DDCAA CCBCB BAACD DDCAA CCAAD ACCCD DBBBB
5,DDCAA CAACD CCBDA CBACC ABBCD BBCBC AACDD
6,DDCBA AABDD DDBAA DDCAA BABCD ACCCD ACCCC
7,DDCBA AABDD DDCAA DDAAB CCBCB AACDD AABDD
8,DDCAA BDDBA BAADD ABCDD ABCCD CDCAA CCDCA
9,ACDCC DAACD DDBAB AACDD BBBBD DBBBB ABCDD
10,CCCAB DBBAC AACCD DCBAA DBBBC ACCCC DABBB
11,DDCAA DBBBC CCBCA ABBDD AABDC ABCCD AABDD
12,DDCAA ACCDB BBABD ABCDD ABBCD CDDAA CDDAA
13,AABDD CCCCA ACCCC ADBCC BBBBD ABCCD DDCAA
14,DDCBA ABBCD DCCBA ABCDD ABCCD ABCCC AACDD
15,CCCAB DDBAB AACCD CBDBA BACBD CCCCA ABCDD
16,DDCAA CDDAA BAACD AACCD ABCCD DDAAB DDAAB
17,DDCAA ADBDB BBABD CDCAA DDBAA AABDD CDDAA
18,DDCAA ACDCA BAACD ABCDD AABCD DDCAA CDDAA
19,DDCAA CCDAA BABDD CCDBA BBBBD AACDD DDAAA
20,AABDD CDDAA ADCBC ACCDB CCCAC CCCCA ABCDD
21,CCBAC CDDAA AADCD DBDBA CCBAC ABCDD DABBB
22,DDCAA BABCD DDCBA DDCAA DCCAA AABCD ABBBD
23,DDCBA AABDD DDBAA DDBAA BBBBD BBBBD ABDDB
24,DDCBA AABDD DDBAA BBCDA ABBCD ACCCD ACCCC
25,CCBAD CDCAB AABDD DBACC DDAAC AACDD DBBBC
26,BBADC DAACD ADCCD DCCBA BBBBD BABCD ABCDD
27,DDCBA AABDD DDBAA BDCBB DCBBB ACCCD ACCCC
28,DDCAA ACCDB BAACD ABCDD ABCDD DDBAA DDCAA
29,DDCBA AABDD DDBAA DCBCA BBBBD ACCCD ABCCC
30,DDCBA AABDD DDBAA DCCBA BBBBD BBBBD AACDD
31,AABDD CCDBA ACCCC BACDC ABBCD ABCCD DDABB
32,DDCAA DABBC DCBCA BBADD CCBBB ABCCD ABBCD
33,CBBAD CDCAA AACDD AABDD ABCCD DBABB DABBB
34,DDCAA ACCDA BAADD CBCDA BBCBD AACDD DDAAB
35,AABDD CDDAA ADCBC BCDCA ACDBC ABCCD DBBBB
36,CCCAB DBBAC AACCD DCBBA ABBCD ABCCD DBBBC
37,CCCBB AABDD CCCAA BBADD ACCCD BCCAC ABBBD
38,CCBAC CDDAA AABDD CCCBA CCBBD ABCCD DDCAA
39,DDCAA CCDAA BAADD CBBCC CCBAC AACDD DDAAA
40,DDCAA BDDBA BAADD ABCDD AABCD DDCAA CDDAA
41,DDCAA AABDD DDBAA DCBBA ABBCD AABDD AACDD
42,AACDD CDAAC DDBAB BBDCA BCAAD DDAAA ABCDD
43,DDCAA CDDAA AACDD ABCCD ACCCC DBABB DABBB
44,DDCBA AABDD DDBAA CDCBA CBBBD BBBBD AACDD
45,DDCAA AABCD DDCBA DDCAA CCCAB AABDD AABDD
46,AABDD BCCDA ABDCC ABCDD BBABD ABCCD BCCDA
47,CCBAD DBBAC BAADD DDBAA DABBC ACCCD DCABB
48,CCBAD CDCAB AACCD DABBD CCBAD ABCDD CBBCC
49,AABDD CDDAA ADCBC AACCD CDBAC ABCCD CABCC
50,DDCAA ACCDA BAACD CBBDB DCCAB AACDD CBBCC
51,DDCAA BCCCA BBACD BCDAB CCAAD ABCCD AACDD
52,CCBAD CDCAB AADCD DBADA CCBAC CCCCA ABCDD
53,DDCAA BAACD CCDBA ABDCC ABCCC ABBCD ACCCC
54,DDCAA ADBDB BBABD DDCAA DCBAB AABDD CCDBA
55,CBBAD DDABC BDBBC DCAAB BABDC DDAAA ABCDD
56,AABDD CDDBA ADCCC BCCBB BDCAC ABCCD DABBB
57,CCCAB DBBAC BAADD DCBAA BBBBD CCCCA ABCDD
58,DCCBA AABDD DDCAA DDBAB AAADD AAADD AACDD
59,AABDD CCCDA ABDCC ABDCD ACCBD ABCCD DDCAA
60,CCBAC CDDAA AACDD ABCDD BCCBA CABCD BBBCC
61,CCBAC CDDAA AACCD AACDD CCCCA CCCCA ABCDD
62,DDCAA AABDD DDCBA DDBBA DABBD AACDD AABDD
63,CCBAC CDDAA AABDD DBBBC CBBAD AACDD DABBB
64,CCBAC CDDAA BABDD BBBCC CBBBD AACCD CCDBA
65,BBBAD DDCAB AADCD CCCBB DCBAC AACDD DABBB
66,DDCBA AABDD DDCAA DCBAB CDCAB AACDD AABDD
67,DDCAA ACCDA BBACD CBCCB BABBD ABCCD CCDBA
68,DDCAA BAACD DCCBA CBACC CDAAC ACBBD AABDD
69,DDCAA CCDAA BABDD DCCBA BABBD AACCD DDCAA
70,DDCAA BAACD CCCBA BBCCD CCCBA BCABD ABBBD
71,DDCBA BAADD DDCAA CBACD CCBBB ABCCD AACDD
72,CCBAD DBABC AACCD DCBAA BBBBD AABDD ABCDD
73,DDCAA CDDAA BAADD ABCDD ABCCD DDCAA CDDAA
74,AABDD CCCCA ACDCC ACDCC CBBAD ABCCD DDAAB
75,DDCAA CCDAA BAACD AADDC CBBBD AACDD DDDAA
76,CCBAC DDBAB ACCCC DDABB CBBCC CCCCA ABCDD
77,CCBAC CDDAA AACDD ABCDD ABCCD DBABB DABBB
78,DDCAA DABBC CCBDA ADBBD BBCCC ABCCD AABDD
79,DDCAA DCBAB AABDD DDCAA BBACD ACCDD DBBBB
80,AABDD BCCDA AADCD ABDCC BBABD ABCCD CDCAA
81,AACDD DBABD DDBAB ACBDC BBABD DCBBB ABCDD
82,AACDD DCABD DDBAB ABCDC CCABD DDAAA ABCDD
83,CCBAD DDABB ADCBC DDCAA CCCAC DDAAA ABCDD
84,AABDD CCCDA ABDCC BABDC BBBCD ABCCD DDBAA
85,AABDD BCCDA AADCD ABCDC CCBAC ABCCD ABCDD
86,AABDD CDDAA ADCBC DCBAB ACCBD ABCCD DBABB
87,CCCAB DBBAC AABDD DCBAA DCBAD ABCCD DABBB
88,DDCAA ADBDB BBACD DCBAA BBACD AACDD DDCAA
89,AABDD CCCCA ACDCC ABCDD BCBBD ABCCD DBABB
90,BBBCD CAABD DDAAC DABCB CCBBC DBBBB ABCDD
91,DDCAA CBBCB BAACD DDBAA DCBAB ABDCD DDAAA
92,AABDD CCCDA ABDCC ACCCC BBCBD ABCCD CDCAA
93,AACDD CDAAC DDBAB BCCCA CBBBD DDAAA ABCDD
94,CCBAD CDCAB AADCD DCACA CCCAB ABCDD CBBCC
95,DDCAA BDDBA BAACD ABCCD ABCDD DDBAA DDBAA
96,AABDD CDDAA ADCCC ABBDD CBABD ABCCD DDBAA
97,DDCBA AABDD DDBAA DDCBA BACBD BBBBD AACDD
98,DDCAA CDDAA AABDD ABCDD ABCCD DBABB DABBB
