,0
0,BBBBBCD DCBABCC DDCAAAB BDDBABB AACDCCC DDCBBAA AAABCCD ABBBCCD CCDDCAA ABCCCDD
1,DCCCCBA DCBBBBB ABCDDCC DDBBBAA DDBCBAA CCCDBBA AABBCDD BCBAABD ACCCCCC ADCDCBA
2,DDCCCAA DDCCAAA AACDDDC BBBDDAB BBCDBCB BACCCCD AABBCCD BDCABAD AABCCDD AACCCCC
3,DDDCBAA AADDCBB DABCDCB AAACDDD DDCBBAA DDDBAAA ABBBBDD AABCCCD DBBBBBB ABCCCDD
4,DDDCBAA BAADDCC BDACCBA AAABDDD DDCCBAA DCCBBAA AABBCCD ACBBBCD DDBAABB ABCCCDD
5,DDCCCAA DDDCAAA AACDDCC CBBDBAA CCCBABC CCBBBCB AABCCDD BCBCABD AAABDDD ABCDCCC
6,CCCCCBA DDAAABB ABCDDDC DDBBBAA DDCBBBA DCBBBAC BBBBBCD ACBAACD AACCCCD ADCDCBA
7,CCCCCBA DBBABBC AABDDDC DDCBAAA DDCCAAA BCCCDDA BBAABCD AABCCCD AABBBDD CDCCBBA
8,DDDCBAA AAACDDD DDABBBA AAACDDD AABCDDD AABCCDD AABBCDD DDDBAAA AABCCDD ABCCCDD
9,AACDDDC DDDCAAA ABCCDCC DDBAABB BABACDD BBDACCC CCCCCCA ACCBBCD AABCCDD ABCCCCC
10,DDDCBAA AADDBBB CABDDCB AACCCDD DDCBBAA CDDCBAA BBBBBCD ABACDCD DDAABBB ABCCCDD
11,DDCCCAA CBCDBBB AACDDDC CCCCDAA AABCBDD ACDBBBB BCAABDD ABBBBCD AABBCDD ABCDDCC
12,DDDCBAA BAAADDD DDDBAAA BBAABDD AABCCDD AABBDDD AABBCDD DDDBAAA BCCCCDA ABCCCDD
13,BBBBBCD DCBACCD DDCAAAB BDCBBCC AADDBDB DBBBBBB AAABCDD AABBCCD CCDDCAA ABCCCDD
14,CCCCCBA CBBAADD BCCDDAA DDCCBAA AABCCDD CCCAADD BBBCCCB ABCCCCC AABBCDD ACCDCBB
15,DDDCCAA AADCCDD AACDDCC AACCCDD CBBBCDA DDBBAAC BBABBCD CCCCCAA AABCCDD ABCCCDD
16,DDDCBAA AABCDDD DCBBBBB AAABDDD AABCCDD AABBCDD BAABBCD DCBAABB DDDCAAA ABCCCDD
17,DDDCBAA BAABDDC BDDBBBA BAAABDD BDDCBBA DDCBBAA BAABBDD AABCDDD CCCCCCA AABCCDD
18,DDDCBAA AAACDDD DDCBBAA AAAACDD AABCCDD ABBCCDD AABBCDD DDCAAAB CCCCDBA ABCCCDD
19,DDDCBAA AABCCDD DCBBBBB AAACCDD BCBDCBA DDCABAA AAABBCD AABCCDD DDDCAAA ACDDCBB
20,BBBBBCD DCBABCC DCABBBC DDCAABB BABDBCD BACCDCC BBABCCD CCCCCCA AABCCDD ABCCCDD
21,DDDCBAA AADCCCD DABBCBB ABCCCDD DAACDCA DCBBCCA BAABBCD AABCCDD DCABBBB ABCCCDD
22,CCCCCBA DDDBAAB AABDDDD DDDCAAA CDDBCBA CDCBCAA CCAABCD AAABCDD AABCCDD ABCCCCC
23,CCCCCBA DDABABB ABCCCCC DDBBBAA DCDCAAA ABBCDDA AAABDDD BBBBBDD AABBDDD DDCCBAA
24,DCCCCBA DBBBBBC ABCDDDC DDBBBAA BAACCDC DAABBBC BBBBBCD ABBBBCD ABCCCCC ADCDCBA
25,DDDCBAA ABCCCCD CABCCCB AABCCDD DBBBBBC DCCCBBA BAABBCD AABCCDD DABBBBB ABCCCDD
26,BBBBBCD DDCCBAA ABBCCCD DCBAACD DDBBBBA CBAACDD AAABDDD AABBCDD AABCCDD ABCCCDD
27,CCCCCBA DDAAABB ABCDDCC DDCBBAA ABCDDBA DDBBABB BABABDD ACBBBBD ACCCCCC DDCCBAA
28,DDDCBAA BAAADDD DDDBAAA AAAACDD AABCCDD AABCCDD AABBCCD DDCAAAB CCDDCAA ABCCCDD
29,CCCCCBA DDABBBC ABCDDDC DDBBBAA DDDAABB DAADBBB BBBBBCD ACBBBBD AABCDDD ADCDCBA
30,DDCCCBA DDABABB ABCDDCC DDBBBAA CDBDCAA DCBBABC AAABDDD BBBBBCD AABBCDD ADCDCBB
31,BBBBBCD DCBABCC DDAAAAB DDCAABB CABACCD BAACCDD ABBBBCD ABBBCCD DDDBAAA ABCCCDD
32,DDCCCAA CCBDBBB AABDDDD DCCBDAA ADBBACD CCCCCCA BABACCD ACBBBBD AABCCDD ACCCCCC
33,DDDCBAA ABCCCCD DABCCCB AACCCDD AABBCDD ABBCCDD CCCCCCA AAABCCD DDAABBB ABCCCDD
34,DDDCBAA AAACDDD DDCBBAA AAACDDD CBBACCD DBBBABC AAABBCD AABCCDD DDDBAAA ABCCCDD
35,BBBBBCD DCBABCC DCAABBC DDCAABB ABBDDBB ABBABDD BBBBBCD ABBBCCD DDBAABB ABCCCDD
36,DDDCBAA AADDBBB CABDDCB AACCCDD DDCBAAA DABACCC AABBBDD AABCCDD DABBBBB ABCDCCC
37,CDCCCBA DDBBAAB ABCCCCC CDDBBBA CBBCABD CCCABCC AAABCCD CCCAACC AABCCDD ACCCCCC
38,DDDCBAA AADCCCD DABBBBB AACCCDD CACBCBC DCCBCBA AABBCCD AABBCDD CCDDCAA ABCCCDD
39,DDDCBAA AABCCDD DCBBBBB AAACDDD DAABCBC DDBBBBA BABBBCD AABCCDD DDDCAAA ABCCCDD
40,DDDCBAA AAACDDD DDABBBA AAACDDD AABCCDD AACCDCD AABBCDD DDCBAAA CCCCCDA ABCCCDD
41,DCCCCBA DDBAABB AACDDCC DDBBBAA CDCDAAA CAAACDD AACCDDD AAADDDD AABBCDD ACCDCBB
42,AAABCDD CCCBCCA AABCDDD DDBAABB BAACCDC BBACDDA AAABCCD DBBBBBB AABCCDD ABCCCCC
43,DDDCBAA AABCDDD DCBBBBB AACCCDD AABCDDD AABCDDD CCCCCCA AAABCCD DDAABBB AACCCDD
44,DDCCCBA DDABABB ABCCCCC DDBBBAA BDDDBAA DDDBAAA AAABCDD BBBBBBD AABBCDD ADCDCBA
45,DDCCCBA DDCAABB AABDDDD DDDCAAA DCCDCAA DDBABBB BBABCCD AABCCDD ABBBBCD AAABCDD
46,BBBBBCD DCBACCD DDDBAAA ACDCCCC AABCCDD CDCBCBA AABBCDD ABBCBCD AABCCDD DDBBBBB
47,DDDCBAA ADDCBBB CABDDCB AAACCDD DDDBBAA DCCCBAA BBBBBCD DBAABCD DDDAAAA ABCCCDD
48,DDDCBAA ABCCCCD CABCCCB AACCCDD DCAACBB DDCBBAA AAABBCD AABCCDD DABBBCC ABCCCDD
49,BBBBBCD DCBACCC DAABBCD DDCAABB ABACDCD ACCABDB AAABBCD ABBBCCD DABBCCC ABCCCDD
50,DDDCBAA AAACDDD DDDAAAA AAABDDD BBBAADD ACDCCBA BBABBCD AABCCDD DABBBCC ABCCCDD
51,DDDCBAA AAACDDD DDCBBAA AAAADDD BABCDCA BBDDCCA AAABCCD AABCCDD AABBCDD DDBAAAA
52,DDDCBAA ABCCCCD CABCCCB ADCBCCC DBBBBBC DCCBBAA BAABBCD CCCCCCA AABCCDD ABCCCDD
53,DCCCCBA DDDBAAA AACDDCC CCDDAAA ABBDDCC BABBCDD BABADCD ABABCCD AACCCDD ACCDCCB
54,DDDCBAA BAABDDC BDDBBBA BAAABDD CDDCBAA DDCCAAA BAABBCD AABCDDD BCCCCCA ABCCCDD
55,DDCCBAA ADDCCCA AABBBDD DCBAACC DDCBAAA CDCCABB BBBBBCD DBBBBBB AABCCDD ABCCCCC
56,BBBBBCD DCBABCC DDAAABC DDCAABB ACCCCDA BAACCDC BAABBCD ABBBCCD DDAABBB ABCCCDD
57,DDDCCAA AADDBBB CABDDCB AAACCDD DDCBBAA DCBAABC AAABCDD CCCCCCA AABCCDD ABCDCCC
58,DCCCCBA DDABABB AACDCCC DDCBBAA DCCDAAA AABCDDD AACCCDD AAACDDD AABBCDD ACCDCBB
59,BBBBBCD DCBACCC DDDAAAA ADDCBCC AABCDDD BBAACDC AAABCCD ABBBCCD CCDDCAA ABCCCDD
60,DDDCBAA AACCCDD DABBBBB AACCCDD AABCCDD ABBBDDD DCDDCAA AABBCDD DABBCCC ABCCCDD
61,DDDCCAA AACCCDD DABBBBB AACCCDD AABBCDD AABBCDD DDDCBAA CCCCCBA AABCCDD ABCCCDD
62,CDCCCBA DDBAABB AACDDCC DDDCAAA DDCBAAA DCCCAAA AAABCCD ABBCCCD AABBBDD AABBCDD
63,DDDCBAA AADCCDD DABBBBB AACCCDD DCBBBAB DDBBBAA AAABCCD AABCCDD DDAABBB ABCCCDD
64,DDDCBAA AADCCCD DABBBBB AAACDDD CACBBBD DDBBBAA BAABBDD AABCCDD BCCCCCA ABCDDCB
65,DDDCBAA ADCBCCC CABCCCB ABCCCDD DABBBDB BDCBBAC AAABBCD AABCCDD DDAABBB ABCCCDD
66,DCCCCBA DDAAABB ABCDDCC DDCBAAA DDBCAAA AABCDDD BAABCCD AABCCDD ABBBBCD ABDDCCB
67,DDDCBAA AAACDDD DDDAAAA AAAACDD BCDACCC DDBCAAC AAABBCD AABBCDD BCCCCCA ABDDCCB
68,DDCCCBA DDDBAAA ABCCCCC DCCDAAA DCCBBAC DBACCDA AABBCCD BBBBBCD AABBBDD ADCDCBA
69,DDDCBAA AABCCDD DCBBBBB AAACDDD CCCCBCA DDCBBAC AAABBCD AABCCDD CCCCDAA ABCCCDD
70,DDCCCBA DDDBAAA ABCCCCC CCCDAAA BCADCBC CDBCBCA DBBABCD CBABBBD AABCCDD ACCCCCC
71,DCCCCBA DDBBAAA ABCCCCC DDCBAAA CBBBBBD ACBCCCC BCCCBBC ACBABCD AABBCDD ADCDCBA
72,DDDCBAA ADDCAAB AACDDCC AACCCDD DDCBBAA DDDBBAA AAABDDD AABCDDD AABCCDD AABCCDD
73,DDDCBAA AACCDDD DCBBBBB AAACDDD AABCCDD AABBCDD AABBCCD DDCBAAA CCCCCDA ABCCCDD
74,AAAABDD DCBABCC DDCAAAB BDDBABB AABDDDB CBBDDBA AAABCDD ABBBCCD DDDBAAA ABCCCDD
75,DDDCBAA AABCCDD DCBBBBB AAABDDD ABABCDD DCDBCAA AAABBCD AABCCDD CCCCCBA ABCCCDD
