,0
0,DDDACA DDDDDA AAADCD DDCDAA DDDAAD AAAADD AAAADD DDDACA BCBAAD AABDDD DDDAAA AABDCD BBAAAD CCBDAA CCADAA AAABDD DDAADA DDDCAA DDDBDA AAAADD AAAAAD AAADDD AAADDB AAAAAD AAAABD AAABAD DDAAAD AAACCD AAADDD AAADAD
1,DDCDAA DDDDBA DDDACA DDDDAA DDDDAA AAACBD AAADCD AAADCD AADDCA DDDDCA CCDDDA DDCAAA DDACDA AAADDD CCADAA AAAACD CCBDDA DDDAAA BBBAAD AAAAAD AAABCD AAADDD DDBABA ABABAD AACDCD AAAAAD AADAAD AAADCD AAADDA DDDBDA
2,BBBADA DDDDDA DDDBBA DDDDCA DDCDBA AAABAD AAABCD AAADCD CCDDCA DDDDDA AABADD BBAADD AAABBD AAADCD AACDDA DDDAAD AAADBD BBBAAD BBBAAD AAAADB AADAAD AAADCD DDABCC CDAAAD AAADCD AABAAD AAADAD BBBAAD AAADDC AADDDD
3,AADDDB DDDDDA DDDABA BBBAAD DDDACA DDDACA DDDAAA AAADDD DDDBCA DDDDCA AABDBD AAADCD DDDCCA DDCCBA DDADDA CCDAAD DDDBBA DDAAAD AAADDD AAABDD AAABDD AAAABD AAADBD BBAAAD DDDAAA AAABBD AAABBD AAACCD AAADDD AAADAD
4,AADDDA DDDDDA DDDABA CCDDDA AADDDC DDDABA AAADDA AAADDD DDDBCA DDDDCA AAABBD AAADCD AAADDA DDDDAA DDDBCA DDDAAA DDDAAD DDCCAA DDDAAD AAABAD AAAAAD AACDDC DDCDAA AABAAD AAAABD AAAAAD AAABBD AAACCD AAADDD AAADAD
5,BBADBA DDDDDA DDDABA DDDDCA CCDABA AAABDD AAAAAD AAADCD CBDDCA DDDDBA BBADDA BCACDD DDADAA DDADDA AAADCD DDADAA AAADBD BBADBA DDAAAD AAAADD AAAABD BACADD AADDDA AAAAAD AABABD BBAAAD AACABD AAADCD AAADDC DDDCDA
6,DDAAAD DDDABA DDDACA DDCDDA AADDAC AAABCD AAADCD AAADCD AADDDA DDDDDA DDDDDA DDDAAA AAADDA DDDAAA DDDAAA DCDDAA AAADBD CDADCD AAADAD AAABAD ABAAAD AAABDD DDBABA AAABAD BBBAAD AAAAAD AADAAD AAADCD AAADDA DDDBDA
7,CDAACD DDCBDA DDDACA DDDDAA DDDAAD AAACBD AAACCD AAADCD AADDCA DDDCDA DDCBDA DDCABA AAADDA CCCDAA CCADAA AAAACD AAADBD DDDDAA AAADAD AAAADD AAAABD AAAACD AAADDD AAAAAD AAABBD AAABBD AACDCD AACDBA AAADDA DDDBDA
8,AADDDB DDDDDA DCDAAA CCDDDA AADCCD AAAADD CCCDDA AABDDD DDDBCA DDCDCA AAADCD AAADCD AAAAAD AAACBD AAADBD AAAABD AAAABD AAAACD DDAACD AAADDD AAABCD AAADDA DDDBCA DDAAAD AAAABD AAAAAD AACABD AAABCD AAADDD AAADAD
9,BBAAAD AAADCD DDDACA DDCDAA DDDDDA AAACAD AAADCD AAADCD BBDDDA DDDCCA DDDAAA AABDCD DDCDAA DDBAAD AAADDD AADCAD CCDAAD CBDADA AADDDA BBADAD CCDCDA AADADC DDACAA AAAAAD AAAABD AAABBD AAABBD AAACCD AAADBD BBDADA
10,AADDDA DDDDDA DDDAAA BBBAAD DDDBCA DDAABC DDDAAC AAADDD DDDBCA AAAACD DDDAAD AABDCD DDCDCA DDDADA DDDDDA AAABAD DDDACA DDACAD AACDDA BBAACD AAAABD AAADDA AAADCD CCADAD CCCDDA AAABBD AAABBD AAACCD AAADDD AAADAD
11,DDDBDA DDDDDA DDDABA DDDDDA BADABA AAACBD AAABCD AAADCD CCDDCA DDDCDA BBBADD DDDDAA CCAACD AABDCD AACDCD BBBAAD AAADBD AADADD AACDCD AAAADD AADABD AAADCD DDBBDA AABAAD AAABAD AAAACD AAADDD AAACBD AAADDD DDDCDA
12,AADDDA DDDDDA DDDAAA CCDDDA BAAAAD AAAADD AAAACD DDDAAA DDDBCA DDDDCA CCDDDA AAADCD AAABAD AAACBD AAACBD AAABAD AAAAAD AAADBD AAACDD AAADDD AAAACD AAACDD DDDBBA BBAAAD AAAABD AAAAAD DDDDBA AAACCD AAADDD AAADAD
13,BBDBDA DDDDDA AAADCD DDBDAA DDDAAD AAABDD AAAACD DDDACA CCBAAD AABDDC DDDAAA AAADCD AADAAD CCBDAA BBADAA DDDAAA AAADBD DDDCAA AADADD AAAACD AAABBD AAACDD AAADDD AAAAAD AAAABD AAABAD DDBAAB AAACCD AAADDD AAADAD
14,AADADC DDADDA DDDBAA DDADBA CCDDDA AADCDD AAAACD AAACAD DDBBAA DDDDCA CCDDDA DDBABA AAAACD AAADCD AAADBD AAABAD DDDAAA AADBDD AAADAD AAABAD BBDADA AADBDD CDADAD AAAAAD AAAABD AAAAAD AADAAD AAADBD AAADDA CCADAD
15,AADDDA DDDDDA DDDABA BBBAAD DDDAAD AAABCD AAABCD AAADDD DDDCCA BBBAAD DDDAAC AABDDD DDDACB DDDAAD CCDDAA CCADBA DDDABA BBBADD DDADDA AAADDD AAABBD AAACDD AAADBD DDBABA AAABBD AAABBD AAABBD AAACCD AAADDD AAADAD
16,AADDDA DDDDDA DDDABA CCDDDA DDDAAD AAAADD DDCDAA AAADDD DDDBCA DDDDCA AAAACD AAADCD AAABBD AAAACD AAACCD AAADBD AAACAD AAAADD BBCDDA BBABDD AAABBD DDDDCA DDAAAD AAAAAD AAAABD DDDDAA AAABBD AAACCD AAADDD AAADAD
17,AADDDA DDDDDA DDDAAA CCDDDA AAAACD DDDBBA AAABCD DDBABA DDDBCA DDDDBA AABAAD AABDCD AAABDD DDDBCA DDDCDA DDDDAA DDDDCA DDCCDA DDDADA BCADCD AAAABD AAACCD AAADDD AAAAAD AAAABD AAAAAD DDDDBA AAACBD AAACCD AAACAD
18,AADDDA DDDDDA DDDAAA CCDDDA AAADCD AAAADD AAAACD AAADDD DDDBCA DDDDCA AABAAD AAADCD AAABAD AABACD AAABBD AAACDD AAAADD AABADD AAABAD AAADDD AAABBD CCCDDA DDDAAA AAAAAD AAAABD AAAAAD DDDAAA AAACCD AAADDD AAADAD
19,AADDDB DDDDDA DDDAAA CCDDDA DDDAAC AAABCD CCCDAA AABDDD DDDBCA DDDDBA AADDBD AABDDD DDADBB BBBADA DDDDAA DDDDCA DDBABA DDBADA AADDDA ABADDD AAABCD AAACDD AAACBD AAAAAD AAAABD DDDDAA AAABBD AAACCD DDADDA DDDCBA
20,BBDDDA DDDDDA AAADCD DDCDAA DDDAAD AAAADD DDCDAA AACDDD AAACAD DDDDDA DDDAAA AABDCD DDDAAD AACDDA AADAAD DDADAD BBDADD AADDCD DDADBA AAAACD AAABAD AAABDD BBADBD DDDDAA AAAABD AAABBD AAABBD AAACCD AAADDD AAADAD
21,AADDDA DDDDDA DDDAAA BBBAAD DDDAAD AAABCD DDDAAA AABDDD DDDBCA AAAADD DDDAAB AABDCD DDDAAA AAADBD DDDAAA DDBABA BBBADA DDDAAA CBDADA ABADDD AAABBD AAACDD AAADDD AAAAAD DDDDAA AAABBD AAABBD AAACCD AAADDD AAADAD
22,CCDAAD DDDADA DDDACA DDDDBA DDDBCA AAACBD AAABCD AABDCD AADDCB DDDCDA DDCDCA DDCAAA AAACBD DDAABA DDDAAA AAAACD CDADAD AADADD CCCDDA AAAADD AAAABD AAADDD AAACDD AABCAD AAAABD AAAACD AAABBD AAAADD AAADDD DDDBDA
23,DDAAAD DDDCDA DDDACA DDCDDA AABDCA AAABBD AAADCD AAADCD AADCCB DDDDDA DDDDDA DDCABA CCDAAD DDADDA AACDAD AAAACD AAADBD CCCDDA AADADA AAABDD BBADAD AAADDD DDDACA AACDCD AABADD ABAAAD DDDABA DDDDCA DDDDCA DDDCCA
24,CCDDAA DDDDDA DDDACA DDDDAA DDDAAA AAABCD AAADCD AAADCD AADDAB DDDDDA CCDDDA DDDAAA BBADAA AAADDD CCADAA DDDAAA AAADBD AADADD AAADAD AAABAD AAAACD AAADDD BBBADD AAAAAD AAAADD AAAABD AADAAD AAADCD AAADDA DDDBDA
25,AADDDA DDDDDA DDDABA AAAADD DDDAAD AAABCD DDAABB AAADDD DDDBCA DDDDBA CCDAAD AABDDD DDDAAA DDDAAD BCADDA DDDDCA DDDABA CCDAAA DDDADA ABADDD AAAABD AAACDD AAACAD AAAAAD DDDAAA AAABBD AAABBD AAACCD AAADDD AAADAD
