,0
0,DDCBAAADCCB BCDDBAAACCB DDDCCCBBAAA DDDCCBBAAAA AAABBBCCDDD AAABBCDDDDC AAAABBCCDDD AAABBCCCDDD AAABBBCCDDD AAABBCCCDDD AAAABCCDDDD DDDCCBBAAAA DDDDCCBAAAA DDDCCCBBAAA DDDDCCBAAAA AAABBBCDDDD AAABBCCCDDD AAABCCDDCDD DDDCCCCCBAA DDDCCCBBAAA DDDCCBBAAAA DDDCCCBBAAA DDCCBAAAABC AAABBCCCDDD AAABBBBCDDD ACCCDDCBAAB AABBBBBCDDD AAABCBCCDDD BBCDDDCBAAA DDDCCCBAAAA DCBAAAABCDD AAAABBCDDDD CCDDDCBBAAA AAABBCDDDDC AAAABCCDDDD AAABBCCDDDD AAAABBCCDDD AACCDDDCBAA DDDCCBBBAAA DDDDCBBAAAA DDDCCBBBBAA DDDCCBBAAAA
1,BBCBAAABCDD DDDCBBAAABC AAABBCCDDDD DDDDCCBBAAA DDDDCBBBAAA DDDCBBBAAAB AAAABBCCDDD AAABBCCCDDD AAAAABCCDDD AAABCCDDDDC BAAAABBCDDD CCDDDDCAAAA AAAABCCDDDC DDDDDCBAAAA DDDCCBBBAAA CDDDDCCBAAA DDCCBAAAACD DDDDCCBBAAA DDDCCCBBAAA AAABCCCCCDD AAABBBBCDDD AAAABCCDDDD DDDDCBBAAAA AAAABBCCDDD AABBBBCCDDD BBCDDDDCBAA AAAABCCCDDD DDDCCBBBAAA DDDCCBBBAAA DDDCCCBBAAA ABABBBBCDDD AAABBBCCDDD AAABBCCDDDD DDDCCBBBAAA AAABBBBCDDD AACDDCBBBCD AAABBCDDDCB DDDCCBBBAAA DDDCCCBAAAA AAAABBCCDDD DDDCCCBBAAA BAAAABCCDDD
2,AAABBBCCDDD AAABBCCDDDD AAABCDDDDCB DDDDCCCBAAA DDDCCCBAAAA DDDCCBBBAAA DDDDCCBBAAA DDDCCCBAAAA DDDCCBBBAAA DDDCCBBAAAA DDDCCBBAAAA AAAABBCCDDD AAABBCCCDDD AAABCDDCCCD AAABBBCCDDD AAABBBCCDDD AABBBCDDDCC DBBBAABBCDD AAAABCCDDDD AABCCCCCDDD DDCDDBAAAAC ADDDCCBAAAA CABCCDDCCBA DDDDCCBBAAA DDDCCCBBAAA DDDDCCBBAAA DDDCCBBBAAA AABBBBBCDDD AAAABBCCDDD ACCBAABCCDD DDDDCBBAAAA DDDCCCBBAAA DDBAAABDDCC DDDCCBBAAAA BAAAABBCDDD DDDDCBBAAAA DDCDDCBAAAA AAAABBCCDDD AAAABBCCDDD AAABBCCDDDD AAABBBCDDDD AAABCDDDCCC
3,DDDDBBBAAAB DDCABCCBABB CDCCAAAABCD AAABBCCCDDD DDDCCBBAAAA DDDCCCBBAAA BAAAABCDDDD DDDCCCBBAAA DDDCCBBBAAA CBAAAABBDDD AAABBBCCDDD AAABBCCDDDD ABCDDDDCBAA DDDCCBBBAAA DDDDCCBBAAA DDDCCCBBAAA AAABBBBCDDD AABCCCCCCDD AAABCCDDDDC DDBAAAABCCD AAAABCDDDDD AAAABBBCDDD DDDDCCBAAAA BAABBBBCDDD AAABCCCCDDD AAAABCCCDDD BCDDDDCBAAA DDDCCCBBAAA CBAAAABCDDD AAABCBBCDDD AAAABBCCCDD BCDDDDCBAAA DDDCCBBAAAA CBBAAABCDDD AAAACCCCDDC DDDCCCCBAAA CCBAAAABCDD AAABBCCDDDD ABBCDDDCBAA DDDDCCBBAAA DDDCCBBBAAA AAAABBCCDDD
4,AAAABBCCDDD AAAABCCDDDD AAABBCDDDDD DDDCCBAAAAC AAABBBCCDDD AAABBCCCDDD AAABBCCCDDD BCDDDDCBAAA DDDCCCBBAAA DDDCCCBBAAA DDDCCBBAAAA ABBCDDDDBAA AAABBBBCDDD CCDDDDCAAAB CCAABBCDDCA DBCBAAABCDD AAAABCCCDDD DDDBAAABBCC ABBCDDDDBAA AAABCCBCDDD CCDDDDCBAAA DDDCCBBAAAA DDBAABCBCAB AAABBBCCDDD AAABBCDDDDD BBAAABBBDDD AAABBBCDDDD AAABBBCCDDD BCCDDDCBAAA DDDCCBBAAAA DDDCBBAAABB DDDDCCBBAAA DDCBAABCCBA DDDCCBBBAAA AAABBBCCDDD AAABBBCCDDD ABCDDDDCBAA DDDCCBAAABA DDDCCBBAAAB DDDDCBBBBAA DDDDCCBBAAA AAABCDDDDBA
5,BDDCCBAABDB DDCAABCDCBA DDDCCCBAAAA AAABBCCDDDD AAABCDDDDCB AABCCDDDCBC AABCDDDCBAA DDDDCCBAAAA CBBBBCDDCAA DDDCCBBBAAA DDCCBAAABBC AAABBCCDDDD AAABBCCCDDD AAABCCDDDCC DDDDCBAAAAA DDDCCBBBAAA DCAAABCDDCB DDDDCBBAAAA CCBAAABBCDD ABCDDDDBAAA DDDCCBBAAAA DDDCBBAAAAB DDDDCCBBAAA DDDCCBBAAAA AAABBBCCDDD AAABBCCCDDD AAABBBCCDDD AAABBCCDDDD AABBCDDDDBA DDDCCBBAAAA DDDCCCBBAAA DDDDCCBBAAA DDDCCCBBAAA CBAAAABCDDD AAABBBCCDDD ABCCCBAABDD AAABCDDDCCD AAABCDDDCBA DDDCBAAAABB AAABBBCDDDD DDDDDCBAAAA DDDDDCBAAAA
6,AAAAABBCDDD CCCDDDDCBAA DDDCCCBBAAA DDDCCBBBAAA AAAABBCCDDD AAABBBCCDDD AAABBCCDDDD BCDDDDCBAAA DDDCBAAABBB DDDCCCBBAAA DDDCCBBBAAA DDCCBBAAABC AAABBCCCDDD AAABBCCDDDD DDDDCCCBAAA DDDCCCBBAAA DDDCCBBBAAA BBAAAABCDDD AABCCCCCCCD AAACCCDDDCC AAAABBCCDDD AAABBCCDDDD DDDDCCBAAAA BCDCDDCBBAA DDDDCCBBAAA DDDCCCBBAAA DDDCBAAABCD DDBAAAABCDD AAAABBCCDDD AAABBCCDDDD AAAABBCCDDD AAABCCDDDCB DDDCCBBAAAA DDDCCCBAAAA DDDCCBBAAAA AAABBBCCDDD AAABBCCCDDD AAABBBCCDDD BCDDDCCCBAA DDDCCBBBAAA AAAAABCCDDD AABBBCDDDDC
7,DDDCCCBBAAA CBBAAAABDDD AAAABCCDDDD BCDDDDBAAAB AAABBCDDDCC AAABBCCCDDD CDDDDCCBAAA DDDCCBAAAAA ABCDDDDCBAA AAABBCDDDCB CBAAABCCDDD AAAAABCDDDD CCDDDCCBAAA DDDDCCBBAAA DDDDCCBBAAA DDDCCBBAAAA AAAABBCCDDD AAAAABCCDDD CCDDDCBBAAA AAABBCCCDDD AAAABBCDDDD AABBCDDDCBB DDDDCBBAAAA DDDCCCBAAAA CDDDCCBBAAA DDDDCCBBAAA AAAABBCDDDD AAABBCCCDDD AAABBCCCDDD AABCDDDCCBB DDCCCCBBAAA CDDDDCBAAAA AAAABCDDDCC DDCCCCBAAAA DDDDCCCBAAA AAAABBCCDDD AABDDDDCBBA DDCBBCCCBAA DDDCBBAAABB DDDCCCCBAAA DDDCCBBAAAA BAAAABCCDDD
8,AAABBCCDDDD AAABCCDDDDD DDCAAAACCCB DDCCCCCCBAA DDDCCBBBAAA DDDDCCBBAAA DDDCCBBAAAA DDBAAAABCDD AAABBCCDDDB AAAABBCCDDD CCDDDCCBAAA DDDCCBBBAAA DDDCCBBBAAA DDDCBBAAAAA AAAABBCCDDD AAABBCCCDDD AAABBBCCDDD AAABBCCCDDD DDDDCCBBAAA AAABBBCCDDD AAAABBCCDDD AAAABBCCDDD DDDDCCBBAAA DCBAABDDDBA DDDCCCBBAAA DDDCCBBAAAA AAAABBCCDDD CDDDDCBBAAA DDDDCCBBAAA DDDCCBBBAAA DDDDCBBBAAA CBBAAAABCDD AAABBCCCDDD AAABBCCCDDD AAAABBCCDDD DCCBBAAAACD DDDCCBBAAAA DDDBAABCBAB AAAABBCDDDD AAAABBCDDDD AAABBCCDDDD DDDDCCBBAAA
9,DDDDCCBAAAA DDDBBBAABBB AAAABBCDDDD AAABBCCCDDD DDDCCCBBAAA DDDDCBBBAAA AAAAABCDDDD AAABBCCCDDD AAABBCCCDDD AAABCDDDCCB DDDDCCBBAAA DDDCCBBBAAA DDDCCBBAAAA AAAABCCDDDD AAABBCCCCDD AAABBCCCDDD AAABCDDDDCB DDDDCCBBAAA DDDCCBBAAAA AAABBCCCDDD AAAABCCDDDC CBAAAABCDDD AAAABCCDDDD DDDDCCBBAAA DDDDCCBAAAA DDCBAAAABBC AAAABBCCDDD AAABBCCDDDD CDDDDCBBAAA AAABBBCDDDD AAABBCDDDDC DDDCCBBBAAA DDCAAAABCCD DDDDCBBBAAA DDDCCCBAAAA DDDCCCBBAAA AAAABBCCDDD AAABBBCCDDD AAAABBCCDDD AAABCCDDDCC DDDDCCBAAAA DDDDCBBAAAA
