,0
0,CBDCA DCAAB ABBCD AABDD CDCBA DDCBA AABDD CDCBA DCBBA ABCCD AABCD CDDBA AABDD AACCD ABBCD DCBAA DDBAA
1,BCBAD DDCBA BABCD AABDD BCDBA DDCAA DCBAB DCAAB AACDD AABDD CBACD DDCAA AABCD DDBAB AACDB DCAAC DBABB
2,AACDD DDCBA DCBBA DDCBA CAACD ABBCD ABCDC AACDD CADCB DDCAA DDBAA ABCDD DDCBA DCBAB DCCAB AABDD ABDDC
3,DCCCA ABDDC DCACB DDBAB AACDD DCCBA CAABD BCDAB ABBCD BAACD ACDCA CAACD BCDCA CAACD DBABD BDDBA DBABC
4,ABCCD BBACD ABCDD DDBAA DBBBA ADCCC AACDD ACCCD DDCAA AABDD AABDD CDDBA DCDBA DBABD ABDDB DCABA DCBBA
5,DDBBA AACDD ABDDB DCCBA AABDD ACDCB DCBBA CAADD DCBAB DBAAD AABDD BDDBA DCCAA BAACD AACDD DBABD DCCAA
6,ABDDB DCBAB AACDD DCCBA DCAAC ABCDD DDCBA ABCDD AABDD DCCBA DCBAA ABCDD ABDDB DDBAA AABDD CDDBA ABCDC
7,DBABD ACBCD BCDCA ACBBD AABCD DCBBA DAACD ACACD ABDDB DCBBA CBABD AACDD DCBAA DCABA ABDDC DCBBA DBABD
8,ABCDD DDCBA DDBAA ABDBD DDBAA DBABD ABBCD DDBAB AACDD DCCBA BAACD DDBAA DBAAD ABCCD DDCAA AABCD CDCBA
9,DCAAC ABDDC CBABD ABCDD DDBAA AABCD ABCDC DBABC ACABD DDCBA BABCD ACBCD CDCBA DDCAA DAABD AACDD DDCAA
10,DDCAA ABBDD AACDD DDBAB ABDDB CAACD CDCBA AACDD DCAAC ABDDB DCAAC BDDBA DDBAB ADCBA DBADC DDBAA AACDD
11,ABDDC DDCBA DCAAB ABBCD CDDBA AABCD DDCAA ACDDA DCBAA AACDD DDCAA DDBAA AABCD DDCAA DCAAB AACDD BDDBA
12,ABBDC BDCBA AACDD DDCAA AABDD DDBAA AACDD CCDBA AABCD AABCD DDBAA DBABD ABDCC AABDD DDAAB DDBAA ABBDD
13,DCCAA DDCAA AACDD ADDBA DDCAA AABDD DDBBA DCAAD AACDD DDCAA AABDD DDBAA ABCDD BCDCA DDCAA AACDD DBBBA
14,ABCDD ABCDD ABDDC BDDAA DDBAA DCAAC ACDDB DDCAA DCBBA AABDD AABCD ABCDC AABDD DCBAA DDCAA DDBAA DDCAA
15,CCDCA CAACD ABDDC DCBAB ABCDC AABDD DCCAA DDCBA AABCD CBDCA DCBAA ABCDD DDCBA ABCDD BCDBA DDCBA AACDD
16,ABDDC DDCAA DBABC BBDDA DCBAB AACDD CDDBA AACDD CDCAA DDCBA DCBAB ABCDC DDCBA CAABD ABCCD AACDD BBDDA
17,ACCAD CDDBA DCBAA ABCDD DDBBA DCBBA AABCD ACDCC DCBAA BDDBA DCBAB ABDCD DDCBA DBABD AACDD CDCAA ADDBA
18,AADDB ABDDB DCBAA ABCDD DDBAA ABCDD AABDD ABCCD DCABA DDCAA CCDBA DAABD ABCDC DCBAB AACCD DCBAA BDDAA
19,DBAAD ABBCD DCBAA ABCCD DDBAA AABDD DDCAA AABDD DDBAA BABCD DCBAA CBACD DDBAA DCAAB AABCD ABCDC CDDBA
20,DDCBA DCAAB AACDD AACCD DDCAA DDCBA DBAAD AACDD CDBBB BDDBA CBABD BDDBA DDBAA AABCD ABCDC BABDD DCCBA
21,ABBCD AABDD DCAAB ACCCD BCDCA DDBAA CDDBA DAABC CCDCA CAACD ABBCD DCAAC ABCDD DDBAA DDCAA DCBCA DBABC
22,ABDDC DDBAA DDBBA DAABD DDCBA AABCD CDBAC ABDDC DDBBA AADDB DCBAA ABDDB DCBAA ABCDC AABCD AACDD ACDDA
23,ABBBD DDCBA DCAAB BCDBA DBABC AACDD CDAAC ABDCD DDBAA DDCBA AABCD DCBBA DBAAD ABCDD CAABD ABBDD DBBDA
24,ACACD CDCAA ABCDD DDBAB ABDDB DCAAC ABDDC DDBAB ABCDC DDBAA ABDDC DCCBA ABDDC CAACD DDCAA DBABD AABDD
25,BCDDA DDCBA ABDDB DDCAA AABDD ABDDC DCBBA DDCBA AABCD BDDBA DBABC ADCAC AABCD DDBAA ACDCA ABCDD ACDCB
26,CAADC DCBAB CDCBA DCBAA ABCDD BDDBA DDBAA ABDDC ACCDA AACCD ABCDB DCCAA AABDD AABCD DDBAA DDCBA ABBDD
27,AABDD ABDCC DDCBA BABCD ACDDA AABDD DCBAA DDCBA DBAAC AABCD AACDD DCBAA ABDCB DCBAA ACDCC DCBBA DDCBA
28,CBABD ACDDA BABDD DDCAA AABCD DCCAA BAACD DDCAA ABDCC CBDCA DBAAD ABCDD DCCAA BAACD BDDAB BCDCA CDCAA
29,AABCD ABBCD ABCCD ABBCD CDBAC BABCD DDCBA DCBAA CCDCA DCAAC AACDD DBABD AACDD CDCAA CAACD DDCBA DCBAB
30,ABBCD DCBBA DDBAA DDCBA CAACD ACDCA DCAAB ABCCD DAABD ABBDD DDCBA AABDD DDCAA AACDD DCCBA AABDD DDBAA
31,DCBBA DCABC DCBAA ABBCD AABDD ADCBA DCCAA DBABD ACCDC DCAAC ABCCD ABBCD DDCBA AACDD CDCBA AACDD ACDCB
32,BBCCC DCCBA AABDD ACDCA DDBAA AABCD AACDD DCAAC ABDCC BDDBA AABDD ABDDB DCDBA DAABD AABDD DCBAB DDBAA
33,AABCD DDCAA ACDCA DCBAA AACDD ACDCB DDCAA ABBDD DCBAB ABCDD ACDCA DDBAA AABCD AABCD DDBBA DCBAB AACDD
34,ABCDC BDDBA DCBAA AABDD CAACD AACDD AABCD DCABD DDBAA ACDDB DCAAB DDCBA DCAAB ABCDD ACDDB BABCD BDDCA
35,DBBAD DDBAA ABCDD DCABA DDCAA CDCAA AABDD DCBAA AABDD DDCAA BCBAD ABCDD DDCAA AACDD AACCD DCCBA DDBAB
36,ABACD DDCAA AACDD DDCAA AABCD DCAAC ABCCD CBABD ABDDC DCABA DCBBA DDBAA AABDD DCBAA AABDD DCAAB ACDCB
37,AABDD AACDD DDBBA AABCD DDCAA AABCD DDCAA AACDD DDBAA AACDD ABCDB DCBAA AABCD DCBBA AABCD DCBAA DAACD
38,CADBD AABDD DCBAA ABDCD ADDCA DCCBA DCAAB DDCBA DBABC AABDD DCCAA AACDD ACDBC BDDCA BACDB DDBAA AACDD
39,ABCDD DCBAB ABCDD AABCD ABCDD AACDD DCCBA DDBAA DCBBA CAACD AACDD DDBAA AABDD ACDBB BDCAA DDCBA DBCCA
40,ABCCD DDCBA AABDD DBABD DDBAA ABBCD DBABD ACDCA AABCD DDCBA DBABD ABCDD ABCDC DCCBA DCBAA AABDD ABCCD
41,ABDDA DDCAA BDDBA AABCD DCBAA ABDDB CBABD AABDD AABDD CDDBA DCCAA DCBAA AABDD ACDCB AABCD DDCAA ABCDD
42,AABDD ABDDB DDBAA DDCAA AABDD BCDCA DCBAA ABCDD DCAAC ABCDD BDDBA DDCAA AABCD DDBAA AABDD DDCAA CBCDA
43,BAACD AACDD ABDDB DBABD CCDBA AABCD DDBBA CDCBA BABCD AABDD CDCBA ABDDB DCAAC ABCDC DDCAA DCBAB DCAAB
44,DDCAA ABCDD DDCAA DBCAA DDBAA AABDD ACDDA DAACD BDBAD BCDBA DDBAA ABCDD AACDD DCBBA DBAAC ABCDD DDCAA
45,CDDBA DDCBA AACDD CDCAA AACCD ACDCA DDBAA ABDCD AACDD DCABA CBABD ABDDB DCCBA DACDB DCBAA ABCDD ABCDD
46,DDCAA BABCD CDCAA BCDCA AACCD DCBAA AABCD DDCAA ADDBB DCBAC ABDCB DAABD DDBBA BDCBA ADDBA DCBAB AABDD
47,DCBBA DDBBA ACDDC DDCAA AACDD DDCBA DAACD CDCCA ABBDD ABCCD DDCAA DBABD ABDCC ABBCD DDCAA DCBBA ABCDD
48,DDCBA DCBAB ABCDD DCBAB ABCDD AABDD DCCBA DCBBA DCBAA AABDD BCDCA AABDD ABDDA DAABD BDDBA DAABD BCDCA
49,BAADD CBABD ACDCC ABCCD AACDD DBBBA DCCBA DBAAB DDCBA AABDD BDDBA AABDD BAACD DCCBA AACDB DDCAA BABCD
50,CBABD AADCC DBABC BAACD DDBAA DCBAB ABBDD ABBCD DDBAA DCBAB DDCAA CBABD AACDC DBBAC DCAAC ACDCB DBABD
51,AABDD ADDCA BABCD BDDBA DCBAA ABCCD AABCD DDBAA ABBCD DCBAB AABDD DDBAA ABCDC BAACD DDCBA AACDD DDBAA
52,CBCDA DDCAA BABCD ABCDC DCBBA AADDC CCDBA AACDD ABDDB DDCAA AABDD CDDBA AABDD ABBDD DDCBA AACDD DABBC
53,DDCBA CAACD CAACD AABCD DDBAA DCBAB ABCDD ABCDD DCBAA DDBAA AABDD ABCDD DCCBA DDCBA ABDCA DBABD ABCDD
54,ABBCD DDCAA DCBCA DCBAA ABCCD DDCAA AABCD BBDDA AACDD DDCAA DDCAA BAACD CDBBA DCBAA AACDD AABDD DBACD
55,ACDCA DCAAB ABDDC DCCBA AACDD ABBCD ABDDC DCBAA DDBBA DCAAB ABCCD CDCBA BAACD ABCDD DBABD BDDBA DCBBA
56,DDBBA CDDBA CBABD ABBCD DDBAA ACDCB AACDC DCBBA DCBAB ABCCD CBCCA BACCD BBACD CDDBA DCBAA ABBDD ABCCD
57,AABCD ABCCD DDCAA DCCBA DCBAA DCBAA AABCD DCAAB AABCD AABDD DDBAB DCBAA AACDC DCBAA AABCD DCCBA DCCBA
58,DCCAA DDBAB AACDD AABCD DDCAA DCCAA DDCBA DDBAA ABDCC AABDD ABDDC DDCAA CAABD AACDD DDCAA DBABC ABDDC
59,ACDCA CDCBA DDCBA AABCD DBABC CDDBA AABCD BDABD ABDDB DDCBA AACDD DDBAA ABDCB CAABD ABCDD ABCDD ABDDC
60,ACDCB AABCD DDBAA AADDC CACDB DDCAA ABBDD CDCBA DCBAA ABCDD AABDD CABCD CDDBA ABCCD DDCAA ABDDC DAABC
61,DBABD AABCD ACDCC ABBDD BCDBA ABCDD DDBAA BCDCA DCAAB AABDD DDBAA AABDD ACBBD DCCAA AABDD DCBAA DAABD
62,CCDAB AACDD DDCAA BABCD ABCDC AABDD BDDAA DCBAB DCCBA DBABD ABCDD DCCAA AABCD ABDDC AABDD DDBBA DDCAA
