,0
0,HHHFAA AAHEHD CCAHGB CBAHHE HHGGAA GGHEDA HHHGAA HHGGAA ABAAHH AAAAHH AABBHH DDDHFA BBCAFH AAABHH AABBHH AABBHH AAADHH AABBGH AABBHH AAABHH AABBHH AABEHD HHGGAA HHGGAA HHGHAA HHHCAC HHGDAB HHGGBA GGHGCA HHGGAC AAABHH AABFEH AABBHH AAABHH AAABHH EEGAAH GGGHAC GGHHAA HHHGAB HHHGAA HHGGAA HHHGAA HHGGAA HHHGAA HHHGAA BBBAGH AABBHH AAACHG AAAFHF AAABHG AADAHH HHFBAE AABAHF AABBHH AABAHH AABEHH AAAAHH HHGGAA HHHFAA HHHEAB HHHFAA AABAHH AACBGH AACAHH AAAHHC HHFHAA AAAAHH BCHHAB AABAHH AABHHE AAAAHH BBDAGH ABFADH ABAAHH AABCHH HHGHAA HHGHAA GGHHAA GGEHBA HHHEAB HHHGAA GGHHAA HHHHAA HHGHAA HHHDAB
1,FFCHFA AABAHH HHGHAA CCAAFH AABBHH AAACHH GGHHAA HHGHAA HGHGAA HHHFAA HHHHAA GGCAAH AAEAHH AAACHH AAABHH AABAHH HGBABG AAACHH AAABHH FFHHBA HHGAAF ABAAHH AABAHH HHFDAB BBAAHH BBBHHB EECHHA HHGFAA HHHHAB HHHGAA AACHHC HHGFAA HHGHAA BBBAGH HHGGBA HHGHAA HHGDAA HHHGAA AAAAHH BBAAHH BBCAHH AABAHH ABBAHH AABBHF HHGGAA HHFGAA ABDAHH AABAHH AAAEGH AAACGH ABAAHH HHHGAA BBAAHH AAAAHH HHFHAA HHGGAA HHHHAA HHHGAA HHHFAB HHHFAA AAGAHG ABAAHH AAABHH AAAAHH AAABHH AAACHF HHGGAA HHHGAA BBAAHH AAABHH AAADHF CCAAHH AACAHH DEGHDA HHHGAA HHGHAA HHHEAA HHGEAB ABABHH AABBHH HHHHAA HHHFAA GGHAAG AABAHH HGAAHE
2,AABAHH ABCAHH AAABHH AABAHG AABAHH GGHHAA HHEHAA HHHHAA HHHEAB HHGEAA HHGHAA HHHGAA HHGFAA HHHHAA HHGFAA HHGGAA HHHHAA GGHHAA HHGHAA HHHEAC HHGGAB HHGDAC AABBGH AABBHH AABAHH AAABHH ABBAHH GGGEAH ABAAHH AABAHH ABCAHH AAABHH AABGHG DEEHAA HHCGEA CBAAHH AAACGH AABAHH AABBHG AACCGH GGHAHA CDHAAH AAEHFC HHFGAC FEADBH FFFGHA FGHHEA HHGHAA HHGGAB HHHGAA GGGHEA HHHGAA HHGGAA HHGHAA AABCHF AAABHH AADAHH AAABHH CDHHAB AABCGH GGHHAA HHFHAA HHHHAA HHHGAA HHHFAB AAEHHC HHGFAA HHFFBA HHHCAD AABBHH HGGCGA HHEHAD HHHAFB HHHDAC AACBEH AABAHH AABBHH AABBHH AABBHH AABDHH AAAAHH AABCHH AABAHH DEHBBB HGGHAA
3,FGHHCA GGCHAG HHFHAD GGHAFD GGHGDA BBBAGH AAABHH AAABHH HHGGAB HHGDFA HHHFAA HHHGAA HGGAHB AAAFHF HHHHAB HHGGAA HGHHAA GGGHBA HHHGAB AAAAHH AAADHH AABBHH AAABHH AAACHG AAACHG HGHHAA HHGGAB GGHHAA HHHCCA HHGHAA HHHHAA HHGGBA AAABHH AAABHH AAACHG BBDAHH BBAAHH DEHAHA HHHHAB AACCHH BBAGFH BCHHAC CCBAHH AAADHH DEFHDA HHGFBA FEAAGH AAAAHH AAABHG BBABHG AABCFH BBBAHH AABAHG HHHFAA HHHFAB HHGGAA HHHBAB AABCGH AABAHH AAABHH ABFBBH ABDAGH AABAHG HHHHAA HHGHAA HHGGAB HHGGAB AABBHH BBEAGH EDAAHC FGHEAD HHGHAA HHHGAA AAABHH BBAAHH AAADHH AABAHH HHHGAA HGHGAA HHHFAA HHHHAA GGHGBA FEDAEH AAAAHG AAABHH
4,AAADGH AAAFHH EDBABH AAFAHG BBDAHH ABDHBC HHGFAA GFBCAH AABBHH AABBHH AABBHH AAABHH AABBHH AAABHH AAACHG HHHGAA HHHGAA HHGGAA HHGGAA HHGGAA HHGGAA HHHFAA BBFAHG HGHHAA AAACHH AAABHH AAAEHH HHDACE HHHAAD DDGHGA HGBHAA BBAAHH AABCGH AAABHH GGHHAA AACBHG AADAHH HHHHAB AABBHH ABAEGH AAACHG HHGGAA HHHGAA HHGGAA HHHFAC HGBHAD AABAHG AAACHH AAACHH AADHHC HHHBAE BBAAHH AAABHH AAAFHG AAAAHH AAACHH AABBHG HHGGAA HHGGAA HHGFBA HHGGAA CCAAFH FFHHBA HHHGAA HHGGAA BCFHEA HHGGAA HHHGAA AAABHH AABBHH AAABHH AABBHH AAABHH HHGHAA HHGHBA FDADHD HHHFAA HGHAAG EEHHAA FFFHEA GGGHAA HHGGAA DCAAGH GGHHAA HHHGAA
5,AAHHBE BBBAHE HHHGAA EFHHDA FGHHAA HHHDAD AAABHH AABAHH AAABHH FGHHAA AAABHH HHHGAB AAABHH HHGHAA FFFHFA HHHEAA HHBCAG GGHHAA HHGHAA GGHHAA HHFBGA BBABFH AABBHH AABBHH AABBHH AABBHH AABBHH FFHHBA HHFHAA GFBAHG HHGGAA GGHHAA HHHEAC BBGHHA HGHHAA HHEHBA HHGGAA BBAAHH AAAAHH HHHDBA HHGHAA HHGADB HHHGAA FEDAAH DEHHAA HGHHAA HHGGAA HHGGAA AAAAHH AABBHH AABBHH AABAHH AABAHH AABBHH AAABHH AABBHH AAAAHH FGHHBA HHHHAA HHGGAA HHHGAA HHHGAA HGFHAA HHHHAB HHHHAA HHHGAA HHFHAB AABBHH AAABHH AABAHH AABCHF BBAAHH AAABHH FFHCAH BBBAHH GGHHAA HHHGAA BBAAHH AAABHH AABBHG ABADHC HHHFAB EEGBHA HGDGFA AAEAEH
6,AADBHF AABCHG AAACHG GGHGBA HHHGAA HHGGAA HHHGAA HHHFAA GFDABH AAABHH AAABHH AABBHH AABBHH AABBHH AACGHF HHGGBA HHHGAA AAACHF HHHGAA HHHGAA HHHGAA HHHGAA HHGFAA CCCAHH AABBHH AABBHH AAABHH AABBHH CDHHBA HHGGAA HHHGAA HHHFAA HHFHAA HHGGAA HHHGAB AAABHH AABDHG GGHAAG AABAHG FFDHAB ABBAHH AABBHH AABBHH AAAFHG HHGHAA HHHDAB AAAHDG HHDHBA HHGGAA HHGGAA HHGGAA HGHGBA FFFHCA BBAAHH HHHGAB AAABHH AAFBEH AAACHH AABCHH AABAHH AABAHH AAABHH AABBHH EEGHBA HHGGAA HHFHAA HHHGAA HHHFAA HHHGAA HHEAAF AABAHH AAABHH AAABHH AABBHH AAABHH AABBHH AADHHD GGHGBA HHHGAA HHHGAA GFCAAH AABBHH AACDHG ABHHFB HGHGBA
7,HHGGAA HHGGAA HHGGAA AAABHH AAABHH AACBHH AAADHG HGDAAG AABAHH DEHHAA AABBHH BBAAHH AABEHD HHGGAA HHHGAA HHBEAE AAACHH HHHGAA AABDFH DEGHDA HHHBAD AACBHH AACHAH AAAEGH AAAEHF HHGGAA HHGHAA HHGGAA DEGHGA HHHGAA HHHGAA HHHGAC AABBHH AACAHH CCEGAH AAABHG AABBHE HHHGAC AABBHH ABBAHH DDEADH AABDFH AABBHH HGHHAA HHGHAA HHGACC HHHGAA HHGEAC BCEHGA HHFHAA GGGHBA HHHGAA DDDAAH AABEGH AABBHH BBBAFH AABAHH BBAAHH AAABHH HHHFAA HHHABB HHGEBA BBBHHB HHEHCA EDDADH DEHHBA HHHFAD HHGCAD DEHHCA HHHHAB BBAAHH AAABHH AAABHG HHHCDA GGHHAB HHHGAA HHGGAA DCAAHH HHHEAB HHHGAA HHGGAA HHGFAA HGGAAF AABBHH AABBHH
8,AAABHH AABBHH AABBHH AAEGHF GGHFAA AABHHD HHHGAB GGHHAA HHGGAA HHGGAA HHHGAA HHGGAA HHHGAA HHGGAA HHGGAB ABBAHH AAABHH BCEHHA EDBADH AABAHH ABAHHB HHHGAA HHHGAA HHHHAA HHGGAA HHGGAA HHGFAA HHFBAF AAAAHH AABBHH AAABHH AABBHH AAABHH AAABHH AAABHH AAABHH HHGHAA HHHGAA BBAAHH AABBHH AABAHH AAABHH AACAGH AAAAHG HHHGAA HHGGAA HHHGAD EFHHBA HHHGAA HHGGAA HHGGAA HHHEAB AAAAHH AABBHH ABCHHB HHGGAA GGHHAA HHHGAA HHGHAA HHHGAA HHGGAA HHHGAA HHHGAB ABABGH AAABHH AABBHH AAABHH AABBHH AABAHH AABBHH HHGEAB BBBAEH HHGHAA HHGGAA HHFHAA CDHHAC AAAAHH AABDHH AABBHH AABBHG ABABGH ABCHBD HHGEDA HHHHAA HHGGAA
9,HHGHAA HHGDAA HHGHAB FDAAHF AAAAHH AACAHH AABBHH AABAHH HHFHAA HHHGAA GGGHAA HHGGAA FEDAHH AAAEHG AABBHH AABBHH AABBHH AAAAHH AAAAHH GGHHAA HHHFBA HHHGAA HHGGAA HHGGAA HHGGAA HHGGAA AAAFFH AABDHG AABAHH BBDAFH AAABHH AABBHH AAABHH FFHHBA HHFHAA HHGGAA HHHGAA HHFHAB AABBHH AABAHH AABCGH ABDHHB HHGEAB AAABHH AAAAHH AAABHG HHGGAA HHGHAA HHGGBA HHGGAA HHHGAA AAABHH BBBAGH AAABHH AABBHH AAABHH AABHHC HHHGAB AAACHH AABCHH AACAHH BCGHEA HHHFAA GGHHAA HHGGAB AABBHH GGHHAA HHGGAA HHGGAB HHGGAB HHGHAA HHHGAA CBABFH AABAHH AABBHH AABBHH ABBBFH AABBHH AAABHH EEHHBA HGFHCA HHGGAA HHHGAA HHGGAA EDAAEH
