,0
0,DDCCBA ABDCDB BBCDDA BAADDC DDCCBA DDDBCA DDCBBA DDCCBA AAABCD AABBDD AABBCD BCDDDA AABABD AABBCD AABBCD AABBCD AABCCD AABBBD AABBCD AABBCD AABBCD AABDDB DDCCBA DDCCBA DDCCBA DDCAAB DDCBBA DDCCCA DDDCCA DDCBAB AABBDD AABCBD AABBCD AABBCD AABBCD CCBAAD DDDDAB DDDCCA DDCCAA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBBA AAAABD AABCCD AABCDD AABDDC AABCDD AABBCD DDBAAC AABBDC AABBCD AABBCD AABCCD AAABCD DDCCBA DDCBBA DDCBBA DDCBBA AABBCD AABBBD AABBCD AACDDB DDCCBA AAABCD ACDDAA AABBCD AACDDC AABBCD ABBABD ABBBAD AAABCD AABCCD DDCCBA DDCCBA DDDCCA DCCDCA DDCBAA DDDCBA DDDDBA DDCCBA DDCCBA DDDBAA
1,CCCDDA AABBDD DDCCBA BAAABD AABBCD AABCCD DDDCBA DDCCBA DDDCCA DDCBBA DDDCAA DBAAAD ABBACD AABCCD AABBCD AABBDD DBAAAD AABBCD AAABCD CDDCCA DDBAAC AAABCD AABBCD DDCBBA AAABBD ABCDDA CCCDDA DDCBBA DDCCAA DDCCBA ABCDDB DDCBBA DDCCBA AAAABD DDCCCA DDCCBA DDCBBA DDCBBA AAABDD AAABCD AAAADD AABBCD AABBCD AABCDC DDCCBA DDCCBA AABADD AABBCD AABCCD AABCBD AAABCD DDCBBA AAABBD AAABDD DDCCBA DDCCBA DDCCBA DDDCBA DDCBAA DDCBBA ABCACD AAABDD AABBCD AABBCD AABBCD AABCDC DDCCBA DDCCBA AAABDD AABBCD AABCDC BAAACD AABBCD BCDDCA DDCCBA DDCCBA DDCBBA DDCBAA AAABCD AABBCD DDCCBA DDCBBA DCCAAD AABBCD DBAACC
2,AABBDD AABACD AABBCD AABBDD AABBDD DDDCBA DDCCBA DDDCBA DDCBAA DDCBBA DDCCBA DDCCBA DDCCBA DDDCAA DDCBBA DDCBBA DDCCBA DDDCBA DDCCBA DDCBAB DDCCAA DDCBAB AABBBD AABBCD AABBCD AABBCD AABBCD DCBAAD AAABCD AABBCD AABACD AABBCD AABDCD BCDDBA DCBCDA BAABCD AABBBD AABBCD AABCDD AABBBD DCCADA BCCAAD ABDDCB DDCBAB CAABAD CCCCDA CDDCDA DDCCAA DDCBAA DDDBBA DDCCDA DDDCBA DDCCBA DDCCBA AABCDC AABBCD AABBCD AABBCD BCDDBA AABBBD DDDCCA DDCDAA DDDCAA DDCCBA DDCBAA ABCDDB DDCBBA DDCCCA DDCAAB AABBCD DDCBDA DDCCAB DDCADA DDCBAB AABBBD AABBCD AABBCD AABBCD AABBCD AABCCD AAABCD AABCCD AABBCD BDDABA DDCCCA
3,CDDCCA DCBDAD DDCCAB DDCACB DDDCDA AAAABD AABBCD AABBCD DDCBAA DDCBDA DDDBBA DDCCBA DCBADA AABDDC DDDCAA DDCCBA DDDCBA DDCCCA DDCBAA AAABCD AABCCD AABBCD AAABCD AABCCD AABCCD DDDCBA DDCBAA DDDCBA DDCBCA DDCCBA DDDCBA DDCCCA AABBCD AAABCD AABCDD AABACD AAABDD BCDBDA DDCCAA AABCCD AAACBD ACDCBB BBAABD AABCCD BCDDCA DDCCCA CAAABD AAABCD AABBDD AAACDD AABBBD AAAACD AABBDD DDCBBA DDCBAA DDCCBA DDCABA AABBBD AABBCD AABBCD ABCBAD ABBABD AABCDD DDCCBA DDCCBA DDCCAA DDCCAA AABBCD ABBABD CBABDB CDDBAB DDCCAA DDCCBA AABBCD AAABCD AABCCD AABBCD DDCCBA DDDCCA DDCBCA DDCCBA DDDCCA CBAABD AABBDD AABBCD
4,AABCBD AABCCD CBAAAD ABBADD AABADD ABDDBB DDCBBA DBABAD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABCDD DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBBA ABBADD DDDCBA AAACCD AABCCD AABCCD DCAABC DDCAAB BCDDDA DCBDBA AAABCD AABCBD AAABCD DDDCAA AABBDD AABBBD DDDCAA AABBCD AAACBD AABCDD DDCCBA DDCCBA DDCCCA DDCBAB DCBDAB AABBDD AABCCD AABCCD ABCDDB DDCAAC AAABCD AABCCD AABCCD AABBCD AABCCD AABCDD DDCCBA DDCCBA DDCBCA DDCCBA BAAABD CDDDCA DDCCBA DDCCBA ACDDCA DDCCBA DDCCBA AABBCD AABBCD AABBCD AABBCD AABCDD DDCCBA DDCCCA CAACDB DDCBBA DDCAAD CDDDCA CCCDDA DDDDCA DDCCBA BAABBD DDDCBA DDDBBA
5,ABDDBC AAAADC DDDBAA CDDDCA CDDCBA DDCBAB AABBCD AABBBD AABBCD CDDCBA AABBCD DDDBAA AABBCD DDCCAA CCDDDA DDCBBA DCAAAD DDDCBA DDCCBA DDDCBA DDCBDA AAABBD AABBCD AABBCD AABBCD AABBCD AABBCD CDDDCA DDCCBA DBAADD DDCCBA DDDCBA DDCBAB ACDDDA DDDCCA DDCCCA DDCCBA AAABCD AABBCD DDCBCA DDCCBA DDBACA DDCCBA CBBAAD BDDDBA DDDCBA DDCCBA DDCCBA AABBDD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD CDDCCA DDDCBA DDCCBA DDCCBA DDCCBA DDCDBA DDCCAA DDCCAA DDCCBA DDCCAA AABBCD AABBCD AABBCD AABCDC AAABCD AABBCD CCCAAD AABACD DDDCBA DDCCBA AAABCD AABCCD AABCDD AABCDB DDCBAA CCCBDA DCCCDA ABBBBD
6,AABCDC AABCCD AAACDD DDDCCA DDCCBA DDCCBA DDCCBA DDCBBA DBAAAD AABBCD AABBCD AABBCD AABBCD AABBCD AACDDC DDCCCA DDCCBA AABCDC DDCCBA DDCCBA DDCCBA DDCCBA DDCBBA BBAACD AABBCD AABBCD AABBCD AABCCD BCDDCA DDCCBA DDCBAA DDCBBA DDCDBA DDCCBA DDDBAA AABBCD AABCCD DCCAAD AABBDD CCCDAA AAAACD AABBCD AABBCD AABCDD DDCCBA DDCBAA AABDBD DDCCCA DDCCBA DDCCBA DDCCBA DDDCCA CCDDCA AAABBD DDCBAA AABBCD ABCBBD AABCCD AABCCD AABBCD AABBCD AABBCD AABBCD CCDDCA DDCCBA DDCCBA DDCCBA DDCBBA DDCCBA DCBAAC AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD ABCDDB DDDCCA DDCCBA DDCCBA DBAAAD AABCCD AABCDD ACDDCA DDCCCA
7,DDCCBA DDCCBA DDCCBA AABBCD AABBCD AABBCD AABCDD DCBAAD AABBCD BCDDBA AABBCD AAABCD AABDDB DDCCBA DDCCBA DCBBAC AABCCD DDDCAA AABCBD BCDDCA DDCAAB AABBCD ABCDAD AABCBD AABCDC DDCCBA DDCCBA DDCCBA BCDDDA DDCCBA DDCCBA DDCBAB AABBCD AABBBD BBBBAD AABCDD AABCDC DDCBAB AABBCD AABBCD BBBAAD AABCBD AABBCD DDDCBA DDCCBA DDBABB DDCCBA DDCBAB ACDDDA DDCCBA DDDDCA DDCCBA BBBAAD AABCBD AABBCD AAABBD AABBCD AAABCD AABBCD DDCCBA DDCABA DDCBCA ABCDDA DDCCCA CBAAAD BDDDCA DDCBAB DDCAAB BDDDCA DDCCAA AAABCD AABBCD AABCDD DDCBCA DDDCAA DDCCCA DDCCBA BAAADD DDDBAA DDCCBA DDCCBA DDCBBA DCBAAC AABBCD AABBCD
8,AABBCD AABBCD AABBCD ABCDCC DDDBAA AACDDB DDCBAA DDDCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBAA AABBBD AABBCD ACDDDA CBAAAD AABBCD ABCDDA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBBA DCBAAC AABBCD AABBBD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD DDCCBA DDCCBA AAABCD AABBCD AABBCD AABBCD AABBBD AABBDD DDCCBA DDCCBA DDCBAB CDDDCA DDCCBA DDCCBA DDCCBA DDCBAA AABBCD AABBCD ABCDDA DDCCBA DDDCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBAA AABBBD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD DDCBBA AAAABD DDCCBA DDCCAA DDCCAA BDDDAB AAABCD AABCCD AABBCD AABCDD AAABBD ABCDBB DDCBCA DDDCBA DDCCBA
9,DDCCBA DDCBBA DDCCAA CAABDC AAABCD AABBCD AABBCD AABBCD DDCCBA DDCCBA DDDCCA DDCCCA CBAACD AABCCD AABBCD AABBCD AABBCD AAABCD AABBCD DDDCCA DDCBCA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA AABCBD AABCDD AABBCD ABBABD AABBCD AABBCD AABBCD CDDCCA DDCCBA DDCCBA DDCCBA DDCCAA AABBCD AABBCD AABCBD ABCDDA DDCBAA AABCCD AABBCD AABCDD DDCCBA DDCCBA DDCCCA DDCCBA DDCCBA AABBBD AAABBD AABBCD AABBCD AABBCD AACDDB DDCBAA AABCCD AABCCD AABBCD ACDDCA DDCCBA DDDCBA DDCBAA AABBCD DDDCBA DDCCBA DDCBAA DDCCAA DDCCBA DDCCBA BAABBD AABBCD AABBCD AABBCD AABBBD AABBCD AABBCD CDDDCA DDCCCA DDCCBA DDDCBA DDCCBA CAAABD
