,0
0,HGDBADFFD DFHEBADEC HGGFEDCBA HHFEDCBBA AABCDFGHH AABDFGHGE BBBCDEGHH AABCEFGHH ABBCDFGGH ABBDEEGGH AABCEFGHG HGGEDCBBA HGGFECBAB HGFFEDBBA HHGFECBAA ABCDDFGGH AABCEFGGH AACEFGFFH GGFEFFEBA HGFFEDBAA HHGFDCBBA HGGEEDBAA HGEDBBBCE ABCDEEGHH ABCCCEGHH BEFHHEBAD ABDDCDFGH ABCDDEGGH DEFHHFDBA HHFFECBAA HECAACDGH ABBCDFGHH EGHGFDCAA AABDFGGGF ABBCEGGGG AABDEFFGH ABBCDFFHH ACFGHGECA HHGEDCCBA HGGFDCBAA HHGEDDCBA HHGECBBBA
1,DDEBABDHH HHGECBABE AABCEFGGH HHGFECBAA HHGFDCBBA HHFDCBBBC ABBCDEGHH AABCEFGHH BBBBCEGHH AACEFGGGF CBBBCDFHH EFGHGDBAA AABCEGHGF GGGGECBBA HHFEDDCBA EGHGFDBAA HGFCBABDG HGGFECBAA HGFFEDBAA AACEEEFGH BBBCCDFHH AABCEFGHG HHGFDCBBA BBBCCEFHH ABCDDEGGH CDFHHGDBA AABCEFGHH HGGFDCBBA HHGEDDCBA HGFEEDBBA ACBCDDFHH ABBCDEGHH AABCEFGHH HHGEDCBBA BBBCCEGHH ACGGECCFG ABBDFGHGD HHGEDCBBA HGGFECBAA ABBCDEGHH HHGFECBAA BBBBCEFHH
2,ABBCDFFGH AABDEFGHH AACFGGGFD GGGFFECAA HGFFECBBA HHGEDCBBA HGGFEDBAA HGGFECBBA HHGFDCCBA HGGFDCBAB HHFEDCBAB ABBCDFGHH AABCEFGHH AACFGGFEG AABCDFGHH ABBDDEGHH ABDCEGHGE FCCBBCEGH AABCEFGGH ABDEEEFGH HGGGCCAAD CHHFECBBB FBEFGFFEA GGGFEDCAA HGFEEDBAA HGGFEDBAA HGGFDCBBA ABCCCDFHH ABBCDFGHH BEDBBCFGH HHGFDCBAA HHFEEDCAA HFBAADGGE HGGFDCBBA CBBBCEGHH HGGFDCBAB HGGGECBAA ABBCDFGHH ABBCDFGHH AABCEFGGH AABCDFGGH ABCEGGGFF
3,HHGEDCBAC HFDBEFBCD FGECBBBEH AABCEFGGH HGFEDCBBA HGGFEDBAA CBBBCFGHG HHFEECBBA HHGFDCCBA FDBABCEHH ABBCDEGHH AABCEFGHH BDFGGGEBA HGFEDDCAA HGGFEDBAA HHGEECBBA ABCDDDFHH ABDFFFFFG AABEFGGGE HFBABCEFG AABCEGGGG BBBCDDGHH GHGFEDBBA CABCDDFHH AACEEEGGG ABBCEFFGH DFGHGECAA HGFFECBBA FCABBDFGH ABCEDDFHH ABBCDFFGH DFGHGECAA HHGEDCBAA FCBABDFHH ABBDFFFHF GGFFFDCAA FDCBACEGH AABCEFGGH ACEGHGEBA HHGFEDBBA HHGFDCBBA BAACDFGHH
4,ABBBCEGHH BAACEGGGH AABDEGHGG HGFFDBAAD ABBCDFGGH ABBCEFGGH AABDEFGGH DFGGGECAA HHGFECBBA HGGFECBAA HHGFDCBAA CDDGGGFBA ABBCDEGHH EFGGGCABC FDABDGHGA FDEBABDGH ABBCEFGGH HHFCABCDE BDDFHHFBA ABCEEDFGH FFGGGECAA HHGEDCBBA HFBADEECD ABBCDEGHH AABCEGGGG DCABCDEHH AABCDFGHH AABCDFGGH CEGHGFCBA HHGEDCBBA HHFECABBD GHGFEDBAA HGEBBCEDB HGGFDCBBA AABCDFGGH AABCDFGHH ACFHHGEBA HHGECBBCB HHFEDCAAC GHGFDCCBA HHGFECBAA BACEGHGEB
5,DGGFCAAGD HGCBCFFDA HHGFECBAB AABDEFGGH AACEGHGFD AADFGHFEE ACFHHGEBA GGGGECBAA FCCCFHGCA HHGEDCBBA HGFEBABCF AABCEFGHH ABBCEFGGH AACEFGGGE HHGEDBABB HHFEDCCBA HDAACFGGD HHGEDCBBA FDBABCEGH BDFHHFCBA HHGEDBBBB HHFDCBBBD GGGFEDCAA HGGFDCBAA ABBCDEGHH AABDEFGGH ABBCDFGHH AABCEFGGH ABCFGHGEB HHGFDCBBA HHGFECBBA HGGFECBAA HHGFECBAA DCBABDFHH AABCDFGGH ADFFDBBFH AACEGGFFG ABCFGHGDB HHFDBBBCD ABBCDFGHH GGGGFCBAA GGGGEBBBA
6,BBBBCEGHH EEFGGGDBA HGGFEDBAA HHGFDCBBA BBABDEGHH ABBCDFGHH AABCEFGGH DGGGGECBA HHFCBBCDC HGGFECBAA HHGFDCBBA HGEDCBACE ABBCEFGGH AABDEFGGH GGGFFDCAA HGFFECBAA HGGFDCBBA DCBABDFHH ABEFFFFFF ABDFFGGEF ABBCDFGHH AABDEFGGG HHGFECBAA DEGGGEDBA HGGFEDBAA HGGFEDCBA GGGDBABDG HFBAACEFH ABBCDEGHH ABBCEFGGH ABBCDEGHH AACDFGHGD HHGFDCBBA HHGFECBBA HHFEDBBBB ABBCDFGGH AABCEFGGH ABBCDFGHH DGGGFFDBA HHGFDCBBA BBBBDEGHH ABCDEGGGF
7,HGGFECBAA EDCBBCEHH AABCEFGGH DFGHGCAAD AABDFGHGE AABDEFFGH FGGGFDBAA HHGEDBBBB BDFGHGEAA ABCDFGHGD EBAACEGGH ABBBDFGHH EGGGFDCAA HGGFECBAA GGGGEDBAA HHGFDCBAB ABBCDFFGH BBBBDEGHH FGHHFDBAA ABBDEFFGH BBABDFGGH ABDFGHGEC HGGFDCABB HHGFECBAB FHHGECBBA GGGFEDBAA BBBBDFGGH AABDFFFGH ABBCEFFGH ABDGHGFEC HGFFEDBBA FGHGECBBA BAACFHHGE HGFFFDBAB GHGFEEBAA AABCDFGHH ABFHGGEDB HGECEFDBA HHFDCBACD GGGFFDCAA HHGEDCBBA CBABCEFHH
8,AACDEFGGH ABCEFGGGG HHCAACFFD GGFEFFDBA HGGEDCBBA HGGFECBAA HHGEDCBBA HFCABBDFH ABCDEGHHD BBBBDEGHH FGGGFECAA HHGEDCBBA HHGFDCBBA HGFECBBBB ABBCDEGGH AABCEFGGH ABBCDFGHH ABBCEFGHH HHGFECBAA AABCDFGHH ABBCDEGHH ABBCDFGHH HGGFECBAA GDBBDHHEA HHGFECBBA HHGEDCBBB ABBCDEGHH FGHGEDBAA HHGFECBAA HHGFDCBBA HHGFDCBBA FDBBBCEGH AABCEFGGH AABCEFGGH ABBCDFGHH HFDCBBBEH HHGEDCBBA HGFBBDEBB ABBBDFGHH AABCDFGHH AABDFGHGG HGGFEDCAA
9,HGGFECBBA HGECCBBDD ABBCDFGHH AABCEFGGH HGGFEDBBA HHGFDCBBA BBBBCEGHH ABBCEFGHH AABDEFGGH AACFGHGEC HGGFEDBAA HHGFDCBAA HHGEDCBBA AABCEFGHH AABDEFFGH AABDEFGGH AACEGHGFD HGGFEDBAA HHFEDCBBB AABDEFGGH ABBCEGHHF ECBBBDFHH AABCEFGHH HGGFEDBAA HGGFECBAA HGECBBCDE BBBCDEFHH AABCEFGGH EGHGFDBAA AACCDFGGH ABBCEGHGF HGFEDDCAA HFCBABDFH HHGFDCBBA HGGFECBAA HGGFEDBAA BABCDFGHH ABBCDEGHH ABBCDFGHH AACDFGHFE HGGFECBAA HHGFDCBBA
