,0
0,HFCAEED DHFBAFD HGFEDBA HGFDCBA ABCDFGH ABCFGHF BBBDFGH ABCEFGH ABCDFGH ABCEFGH ABCEGHG HGFDCBA HGFECAB HGFECBA HGFECAA ABCDFGH ABCEFGH ABDFGFG GGEFFCA HGFECBA HGFDCBA HGFECBA HGDBBBE ABDEFGH ABCCEHH BEGHDAC ABECDGH ABDDFGH DEGHEBA HGFECBA GDBACFH ABCDFGH EHHFCBA ABDFGGG ABCEGHG ABCEGGH ABBDFGH ADGHGDA HGFDCBA HHFDCAA HGEDDBA HGFCBBA
1,DECACGH HGECABD ABCEFGH HGFECBA HGFDCBA HGDCBBC ABCDEGH ABCEFGH BBBCFGH ABDFGGF CBBCDGH FFGGCAA AACEGHF GGGECBA HGEDCBA FGGFDBA HGDBACG HGFECBA HGFECBA ABEEEGH BBCCDGH ABCEFHH HGFDCBA BBCCEGH ABCDEGH CEGHFBA ABCEFGH HGFDCBA HGFDCBA HGFECBA ABCDDGH ABCDFGH ABCEFHH HGFDCBA BBCCEGH AEGECDG ABCFHGE HGFDCBA HGFECAA ABCDFGH HGFECBA BBBCFGH
2,ABCDFGH ABCEFGH ABFGGFD GGFFEBA HGFECBA HGFDCBA HGFECBA HGFECBA HGFDCBA HGFDCAA HGEDCBB ABCDFGH ABCEFGH ABEGGEG ABCDFGH ABCDFGH ACCEGGF ECBBCGH ABCEFGH ABEEFGH GGGCCAD DHGECBB ECEGFFA GGGEDBA HGEECBA GGGEDBA HGFDCBA ABDCEGH ABCDFGH CEBBDGH HGFDCBA HGFEDBA HDAAFGE HGFDCBA CBBCEGH HGGDCAB HGGECAA ABBDFGH ABCDFGH ABCEFGH ABCDFGH ABEGGFF
3,HHFDBBB HFBEEBD GFDBBDH ABCEFGH HGEDCBA HGFECBA CBBCFHH HGEECBA HGFDCBA FCABDGH ABCDFGH ABCEFGH CEGGFCA HGEDCBA HGFECBA HGFECBA ABCDEGH ABFFFFG AADFGGF HEABDFG ABCEHGG BBCDEHH GHGECBA BACDDGH ABEEFGG ABCEFGH DFHGDBA HGFECBA FBBBDGH ABDDEGH ABBDFGH DFHGEBA HGFDCBA ECABDGH AACFFGG GGFFDBA FDBACGH ABCEFGH BDGHGCA HGFECBA HGFDCBA BABDFHH
4,ABBCFHH BABEGGH AACEGGG HGFDBAC ABCDFGH ABCEFGH ABCEFGH EGGGEBA HGFECBA HGFECBA HGFDCBA CCGGGCA ABCDEGH EGGGBAC FBBDHGB FECABFH ABCEFGH HHCABDE BCFHHCA ABDEEGH FGGGEBA HGFDCBA HDADDDC ABCDFGH ABCEGGG DBBCDGH ABCDFHH ABCDFGH DFHGEBA HGFDBBA HGECABD GGFECBA HGCBDDB HGFDCBA ABCDFGH ABCDFGH BEGHFCA HGFCBCB HGFDBAB GHFDCCA HGFECBA BAEGHFC
5,EGFCADE HFBCFEB HHFECAB ABCEFGH ABDGHFD ABEGGEE ADGHFCA GGGECBA ECCFHEA HGFDCBA HFFBACE ABCEFGH ABCEFGH ABDFGGE HHFDBBB HGEDCBA GCACGGE HGFDBBA FCBBCGH BEHHEBA HGFDBBB HGECBBC GGGEDBA HGFDCBA ABCDFGH ABCEFGH ABCDFGH ABCEFGH ABEGHFC HGFDCBA HGFECBA HGFECBA HGFECBA DBABEGH ABCDFGH BEFDAEH ABDGGFG ABEGHEB HGEBBCD ABCDFGH GGGFCAA GGGEBBA
6,BBBCEHH EFGGFBA HGFECBA HGFDCBA BABDFGH ABCDFGH ABCEFGH DGGGDBA HGDBBCC HGFECBA HGFDCBA HGDCBBE ABCEFGH ABCEFGH GGGFDBA HGFECBA HGFDCBA DCABEGH ACFFFFF ABEFGGE ABCDFGH ABCEGGG HGFECAA DFGGECA HGFECBA HGFEDBA GGEBACG HEAACFG ABBDFGH ABCEFGH ABCDFGH ABDFHGE HGFDCBA HGFECBA HGEDBBB ABCDFGH ABCEFGH ABCDFGH DGGFEBA HGFDCBA BBBDFGH ACDEGGG
7,HGFECBA ECBBCGH ABCEFGH EGHGBAC ABDFHGF ABCEFGH FGGFDBA HGEDBBB CEGHGBA ABCFHGE DBACFGH ABBDFGH EGGFDBA HGFECBA GGGECBA HGFDCAA ABCDFGH BBBDFHH FGHFCAA ABCEFGH BABDFGH ABEGHFC HGFDBAB HGFECAB GHGECBA GGFECBA BABDFGH ABDFFGH ABCEFGH ACFHGEC HGFECBA FHGECBA BABFHGF HGFFCAB GHFEDAA ABCDFGH ACGGFDC HGCEFCA HGECABD GGFFDBA HGFDCBA CBBCFGH
8,ABDEFGH ABDFGGG HFBADFD GFEFFBA HGFDCBA HGFECBA HGFDCBA HEBBCEH ABCEGHE BBBDFGH FGGFDBA HGFDCBA HGFDCBA HGECBBB ABCDFGH ABCEFGH ABCDFGH ABCEFGH HGFECBA ABCDFGH ABCDFGH ABCDFHH HGFECBA FCADHFB HGFECBA HGFDBBB ABCDFGH FHGECBA HHFECBA HGFDCBA HGFDCBA ECBBCFH ABCEFGH ABCEFGH ABCDFGH GECBBCH HGFDCBA HGCBECB ABBDFGH ABCDFGH ABCFGGG HGFEDBA
9,HGFECBA HGCCBCD ABCDFGH ABCEFGH HGFECBA HGFDCBA BBBCFHH ABCEFGH ABCEFGH ABEGHFC HGFECBA HGFDCBA HGFDCBA ABCEFGH ABCEFGH ABCEFGH ABDGHGD HGFECBA HGEDBBB ABCEFGH ABCEGHG EBBBDGH ABCEFGH HGFECBA HGFECBA HGCBBCE BBCDEGH ABCEFGH EHGFCAA ABCDFGH ABCEHGF HGFDDBA HEBABEG HGFDCBA HGFECBA HGFECBA ABBDFGH ABCDFGH ABBDFGH ABDFHGE HGGECBA HGFDCBA
10,HGFEDBA HGFDCBA GDBABFH CGECADH ABDFGGF FBABEGH ABDFGGG ABDDEGH HGFECBA BACEGFH ABCDEGH ABDFHGC HGFECBA FCABDFH ABCEGGH ABCEFGH HGFECBA HHFDBAB ABDFFGH ACFHHEB HGFDCBA GECABEH ABCDFGH ABCDFGH HGFECBA HGGECBA GEBACFH ABDEEGH BDGHFCA HGEECBA HFGFDBA HGECDCA ABCDFGH DHHFDBA HHFDBCB HGFDCBA AACDGHG HHFCBCA HGFECBA HGFDBAB ABCDFGH ABCEFGH
11,AACEFGH ACFGGFD HGFECBA GGFECBA HGFDCBA HGFECBA HGDBBCC ABDFFGG CDGGGBA ABCDFGH ABCEGGH GGGFDBA CBBCFGH ABCDFGH ABCEFGH ABEGGGD HGFDCBA ABCDFGH ABDEGGG HGFECBA HGFDCBA HGFECBA BBBDEGH ABCDFGH ABEGGFE HGFECBA HGFECBA HGFECBA HGFECBA HGFDCBB BBCCEGH ABCDFGH ABDEFGH HGFECBA HGEDCBA HGFDCBA HGFDBAC ABCDFGH ABCEFGH ABCDFGH ABCEFGH HGGECAA
12,CCCEHEC AADGGFF FECBAEH HHFDCBA ECGHFCA HGEDBAE ABDFGGF GHGECAB GGGFDBA HGFDCBA HGDBBCF ABCDFGH BEGHFCA HGFECBA HBBCDEG BBCDEGH ABFHHEC ABDEGHF ABEEGGD HGFECBA ABCDEGH BDBBEHH BBCGHFB ABCDFGH BACDFGH FGGGDBA HGFECBA HGFDCBA HGFDBBB ABCEGGG AACEGGG CDGHGBA ABCDFGH BBBCFGH ADGHGCB HGFDDBA HEBABFH HGFECAA HGFDCBA HFDCACG ABCEFGH BABDFGH
13,HFDEECA FFHGDBA AACFGHF HGFECBA HGFDCBA ABCDFGH ABCEFGH BBCCEGH ABEGHFD HGFECBA BACFHHE HGFECBA HGFDBBA ABCDFGH ABCEGHG HGFDCBA HGFFDBA HGFDCBA GHGECBA ABCEFGH ABCEFGH ABCDFGH GGGECBA HGFECBA HGFDBAB AEFCCEH ABDFGGG ABCEFHG HGFDCBA CBBCDGH ABCDFGH ABCFGGF BABDFGH ABCDFGH HGFDCBA HGFDBBA HGFECBA HGDBACF ABCEFGH ABCEFGH GHGEBBA CEFGGBA
