,0
0,DBDED FEDBA ABDEF ABCEF ABCEF CFFCA FECBA EBACF ABDEF FEDBA FECBA CABEF ABEFE ABCEF FFDBA BACEF ECADF ABCEF ABDFE FECBA FEDBA
1,EDFBA ADFEC FECBA ABCEF ABCEF BCEFA BEEDA FDCDA EBEDA FCACE ABCEF FCABE ABDFD ACFEC FECBA ABCEF CEFCA ABDFE DFEBA ECABF FDBBC
2,ABDEF DFDCA FECBA FEDBA FEDBA FBACF ABDEF ABDEF CFDAC ABDEF DACFC EEDCA FEDBA FCABE ABEEF FEDBA EEEBA ABEEE CBBDF ABDEF ABDEF
3,FDCBB BACEF FEDBA BDFDB FDBAC ABDEF EFDBA FECBA ABDFF CFEAB ACCDF FEBAC ABDEF FEDBA AACEF ABEFC FEBAB CEECA BACEF EFDBA FDBAC
4,ABDEF BFFCA ABCEF ACEFD FECBA FDBBB ABEFE EFCAB ACFDD BDADF FEDBA BBBDF AEECE ABCEF FFDBA FCEDA FEDBA ABCEF EFDBA FCCDA FEBBB
5,FEEAB CBAEF ACBFF EFDCA EFDBA BABEF ABDEF FEDBA EEEBA AADFE FEDBA FEDBA ABDEF ABDEF EFEBA FECBA FEBAB ABDEE ACDFE DABEF FECCA
6,ABEEE FEDBA ABCEF ACEEE FDEBA FECBA ABDEF FEDBA FDBAE ABCFF ABCEF FDBBB FECBA EBEAD ABDEF ABDEF FEDBA EAADF ABCEF FEDBA ABDEF
7,FEBAC ACEEE ACBEF FECBA CEADE ABCEF FEDBA FEDBA ABDEF DBADF ABCFF FEDBA FEDBA ABCEF ABDFE FECBA BFECA CBACF EFDBA FDDCA FDBAC
8,ABDEE EEECA FEDBA FDBBB ADCBF FEDBA FECBA ABCEF ABCEF FDABC ABDEF FECAB FECBA ABEFD FECBA FEBAB ABDEF ABEEE FDBBB ABCEF DEECA
9,FECBB ABDEF FECBA ABCEF ABDFF FEDBA FCABD ABCEF DFECA DBADF AEEBE BEFDA FECAB ABCEF CBADF CFEBA EDFDA FEDBA ABCEF ABDEF FEDBA
10,FEDBA BAEEE CFDAC ACDEF FDABC ABCEF FECAB ABCEF FECBA ABDFE FECAB ABCEF FECBA BACEF EFDBA FECBA ABEFE FEDBA BEFCB FECBA ABCEF
11,ABDFF FECBA FECBA BABEF BBBDF DEEDA ABCEF ABDEF FCACF CEEDA FECBA ABCEF DFECA FECBA FECBA ABCEF ADFEC FEDBA BBBDF ABDEF BEFEA
