,0
0,CAACBDC CDDCBAA DDCBAAB AABCDDD AABBCDD AABCCDD AABBCDD DDDCBAA DDCBBAA DDCCBAA AABBCDD AABCDDD DDDCBAA DDCCBAA DDCCBAA AABCCDD AAACCDD AABCCCD AABBCDD DDCBBAA BAABCDD AACDDCB AACCCCD AAABCDD AABBCDD DDCBBAA DDCBBAA DDCCAAA
1,CBACDCA AABBCDD DDCBBAA DDCBAAA AABBCDD ABBBBDD ABCDCCC BBCDDAA AACDCCC DDCBBAA DDDCBAA BCDDCAA DDCBAAC AABCCDD AACDDCA BAABBDD AABBCDD DBAABDD DDCCBAA DDCBBAA AAABCDD AABCCDD DDCBAAA AABDDCD BCDDCAA DDCBBAA AABCDDC DCAAACD
2,AABBCDD AABCDDC DDDCBAA DDCBBAA DDCCBAA DDCCBAA DDCBBAA BAABCDD AABCCDD AAABCDD AABCCDD DDBAAAC AABCCDD BCDDBAA DDCBBAB DDCCBAA DDCBBAA DDCBBAA AAABCDD AACCBCD DDCCBAA DDBAABB DDCBAAA ABDDCCC DDBAABD AABBCDD AABCCDD AABCDDD
3,DDBBBBA DDCBAAC AABCDDC DDCCBAA AABDDCB DDDCBAA BAABCDD AABBCDD CDDCBAA DDCCBAA DDCBAAB AABCDDD BCDDCAA AABCCDD AAACDDD DDBAABC AABCCDD AACDDCA DDCBBAA AABCCDD AABBCDD DDCBBAA BAABCDD DDCCCAA BAABCDD AABCDDB DDCCBAA DCAABCD
4,AAACDDD AABCDDD CBAABDD AABBCDD AABCCDD DDCCBAA DDCCBAA DBABCBA AABCDDD CACABDB BAABCDD ACDDAAC ACDBABD BBCDDBA DDCCBAA AAABCDD ABCDDBB AABBCDD AABCCDD DDCBBAA DCAABCB DDCBABA DCBAABD AABBCDD CDDCBAA DDDBBAA DDCCBAA DCAABCA
5,DDCCCAA DDCCBAA AABBCDD BAACDDC BDDCBAA DDBABCA DDCCBAA AABBCDD AABBCDD DDCCBAA DDCCBAA DDCCBAA BAABCDD DDCBBAA DCAABDC DDCCBAA AABCCDD AABBCDD AABCCDD DDCCBAA DDCBBAA DDCBBAA AAABCDD AABDCCD AABBCDD DDCBAAA AABCCDD DCCCBAA
6,AAACDDD DDCCBAA DDCBAAA AABBCDD AABCDDD DDCBAAA DDCCBAA DDCBAAB AABBCDD ABDDDCA DDCCBAA DCBAACD ABBBCDD AAABCDD AACDDDC DBBBCBA DDCCBAA DDBBAAB CAABCDD AABCCDD AABBCDD DDDCBAA DDCBBAA AAABCDD AABBCDD AACDDCB DDCBAAA AABCCDD
7,DDCCBAA AABBCDD BCBABCD AAABCDD DDDCBAA AABDDDA BCDDCAA AABBCDD DDDCBAA DDCCBAA DDCAABB AABBCDD CDCAACD AABBCDD BCDDCAA DDDCBAA DDCCBAA CBAABDD AABBCDD AABCDDC DDCBAAA CBAACDC DCCAACB BAAACDD BDDCBAA DDCBAAA DDDCBAA DCBAABD
8,AABCCDD BCDCACC DDDCBAA DDCCBAA DDCBAAA AABCCDD AABBCDD DDCBBAA DDCCBAA AAABCDD AABCCDD AABCCDD DDCBAAA AABBCDD AABDDDC DDBAACA DDCBBAA AAABCDD DDCBBAA DDCBBAA DDCBBAA AABBCDD AABCCDD ABDCCCD DDCBAAA AAABCDD AABCDDD DDDCBAA
9,DDCBBAA AAABCDD AABDDDC DDCCBAA AABCCDD AABCCDD BCDDCAA DDCBBAA DDCBAAB AAABCDD AABBCDD DDCCBAA DCBAABD AABCCDD BAABCDD CDDCBAA DDCBBAA AABBCDD AABCDDD AAABCDD ABDDCBA DDCAAAB DDCBBAA DDCCBAA AABBCDD AABBCDD ABDDCBA DDCCBAA
