,0
0,DBAABBBBDDC DDDDCCBBAAA DDDCBBAAABB AAABBCCDDDD AAAABBCCDDD AAABBCCCDDD AAABBBCCDDD DDDDCCBAAAA DDDCCBBBAAA DDDCCCBBAAA AAAABBCCDDD AAABBCCDDDD DDDDDCCBAAA DDDCCCBBAAA DDDCCCBBAAA AAABBCCCDDD AAAABCCCDDD BAAABCCCCDD AAABBBCCDDD DDDCCBBBAAA BBAAABBCDDD AABCDDDDCBA AAABCCCCCDD AAAABBCDDDD AAABBBCCDDD DDDCCBBAAAA DDDCCBBBAAA DDDDCCBAAAA
1,CCBABCDDCAA AAAABBCDDDD DDDCCBBAAAA DDDCCBAAAAA AAAABBCCDDD AABBBBBCDDD AABCDDCCCCC BBBCCDDDAAA AAABDDDCCCB DDDDCBBBAAA DDDDCCBBAAA BBCDDDCBAAA DDDCCBAAABC AAABCCCCCDD AAACCDDDCBA CBAAAABCCDD AAABBBCCDDD DCBAAABCCDD DDDCCCBBAAA DDDCCBBBAAA AAAABBCCDDD AAABBCCCDDD DDDCCBAAAAA AAABCDDCCCD BBCDDDDCBAA DDDCCBBBAAA AAAABCDDDDC DDBAAAABCCD
2,AAAABBCCDDD AAAABCDDDDC DDDDDCBBAAA DDDCCBBAAAA DDDDCCBBAAA DDDDCCBAAAA DDDCCBBBAAA BAAAABBCDDD AAABBCCDDDD AAAAABCCDDD AAABBCCDDDD DDDCAAAAABC AAABBCCDDDD BCCDDCDAAAB CDDCCBBBAAB DDDCCCCBAAA DDDCCBBAAAA DDDCCBBAAAA AAAABBCDDDD AAABCCBBCDD DDDCCCBBAAA DDDCBAAABBB DDDCCBBAAAA AABCDDDCCCC DDDCBAAABCD AAAABBCCDDD AAABBCCDDDD AAABCCDDDDD
3,DDDCBBACBAA DDDDCBAAABD AAABCCDDDCC DDDCCCBBAAA AAAACDDDCBB DDDDCCBAAAA BAAAABCCDDD AAABBBCCDDD CDDDDCBBAAA DDDCCCBBAAA DDDCBBAAABB AAABCCDDDDD BBCDDDDCBAA AAABBCCDDDD AAAABCCDDDC DDDBAAAABCD AABBBCCCDDD AABBCDDDCBA DDDDCBBAAAA AAABBCCCDDD AAAABBCCDDD DDDCCCBBAAA BAAAABCDDDD DDDDCCCBAAA BAAAABCCDDD AAABCCDDDCB DDDCCCBBAAA DDCBAAABCDD
4,AAAABCCDDDD AAAABBCDDDD CBBBAAABDDD AAABBBCCDDD AAABBCCCDDD DDDCCCBBAAA DDDCCCBBAAA DDBABBBCBBA AAAABCCDDDD CABCCABCDDA BBAAABBCDDD ABCDDDAAABC ABCDDBAABCD BBBCDDDDBAA DDDCCCBBAAA AAAABBCCDDD AABCDDDCBBB AAAABBCCDDD AAABBCCDDDD DDDCCBBAAAA DDCBAABCCCA DDDCBBAABBA DDCBBAAABCD AAABBBCCDDD BCDDDCBBAAA DDDDCBBAAAA DDDCCCBAAAA DDCBAABCCBA
5,CDDCCCDCBAA DDDCDCBBAAA AAABBBCCDDD AAAAACDDDCC BCDDDCBAAAA DDDBBAABCBA DDDCCCBAAAA AAAABBCCDDD AAABBBCCDDD DDDCCCBAAAA DDDCCCBBAAA DDDDCCBAAAA BAAAABCCDDD DDDCCCBAAAA DDCAAAACDCB DDDCCCBBAAA AAAABCCCDDD AAABBBCCDDD AAABBCCDDDD DDDDCCBBAAA DDDCCBBAAAA DDDCCBBBAAA AAAABBCCDDD AAABCDDCCDD AAABCBBCDDD DDDCCBAAAAA AAABBCCDDDD DDCCCCCBAAA
6,AAAABCDDDDD DDDDCCBBAAA DDDCCBBAAAA AAABBBCCDDD AAABBCCDDDD DDDDCBAAAAA DDDDCCBBAAA DDDCBBAAAAB AAABBBCCDDD AACDDDDCCBA DDDCCBBBAAA DCCBBAAABDD AABBBBBCDDD ABAAABBCDDD AAABCDDDDCB DCBBBCCCBBA DDDDCCBAAAA DDDCBBBAAAB CBAAABCCDDD AAABBCCCDDD AAAABBCCDDD DDDDCCBAAAA DDDCCBBBAAA AAAABBCCDDD AAABBBCCDDD AABCDDDDCCB DDDCCBBAAAA AAABCCCDDDD
7,DDDDCCBBAAA AAABBBCDDDD BBCCAAABCDD ABAAABCDDDD DDDDCCBBAAA BAABCDDDDBA BBCDDDDBAAA AAABBCBCDDD DDDDCCBBAAA DDDCCCCBAAA DDDCBAAAABB AAABBBBCDDD CDDCBAAABDD AAABBBCCDDD ABCDDDCBAAA DDDDCCBBAAA DDDDCCBAAAA DCBAAAABDDD AAABBBCCDDD AAABBCDDDDC DDDDCBBAAAA CCBAAABCDDC DDCCBAABCCB BBAAAABCDDD ACDDDCCBAAA DDDCCBBAAAA DDDDCCBBAAA DDCBAAAABCD
8,AAABBCCDDDD ACCCDBAABDB DDDDDCCBAAA DDDCCCBBAAA DDDCCBBAAAA AAAABCCDDDD AAAABBCDDDD DDDCCBBBAAA DDDCCCBAAAA AAAAABBCDDD AAABBCCCDDD AAABBCCCDDD DDDCCBAAAAB AAABBBCCDDD AAABCDDDDCC DDDCBAABCBA DDDCCBBBAAA AAAAABBCDDD DDDDCBBAAAA DDDCCBBBAAA DDDCCBBAAAA AAAABBCCDDD AAABBCCCDDD AABDDCCCCCD DDDCBBBAAAA AAAAABBCDDD AAABBCDDDDD DDDDDCCBAAA
9,DDDCCBBAAAA AAAAABBCDDD AAABCCDDDCB DDDCCCBBAAA AAAABCCCDDD AAABBCCDDDD BBCDDDCBAAA DDDCCBBBAAA DDDCBBAAAAB AAAABBCDDDD AAABBBCCDDD DDDCCCBBAAA DDCBAAAABCD AAABBCCDDDD BAAAABCCDDD CDDDDCCBAAA DDDCCBBBAAA AAABBBCCDDD AAABBCCDDDD AAAABBCCDDD ABBCDDDCBAA DDDCBAAAABB DDDCCBBBAAA DDDDCCBBAAA AAAABBCCDDD AAABBBCCDDD AABDDDDCBBA DDDDCCBBAAA
