,0
0,AEGHHGFDCAA ABEGHHGEDBA BAABCEFGGHH HHGGFECBAAA AACFGGGFFDD AABCDEFGGHH AABCEHHGFEE GGGGFEDCBAA GGGFFFEDCAA AABCDEFFGHH EFFGGGFECAA AABCDFGGHGE
1,CDFGGFGGEAA HHGFEDCCBAA ABEEEFGGGDD AABDEEEFFGH AABDEFFGGGH GHGGGDBABBB AABDGHHFEDD ECAACGGFFGG HHGGFEDBBBA GGGFFFFDAAA EFHGEAAECBD BBBCBCDFGHH
2,AABDFGFFFGF AECEECBBDHH AABDFFGHHED HHGFEDCBBAA AABCDEFGGHH AABCEFFGGGH EFGHHECBBAA GGFGFFEDCAA HHGFDBBBBCD AABCDEEFGHH GHHGFECCBAA HDGDCBBCBDE
3,BCDEDDCBCHH HHGGEDCBABC FGHGGFECBAA BBABCDFGHHH GGFECBAADFH AABCDFFFGGH HHGFEDCBBBA AAABDEFGGGH HHGEDCBABCE DFGGGGFDCAA AABBCDEFGHH GGHGGECBAAB
4,AACEFGGFFFF FECABBCDFFH AABCDEGGGGG HHGGFEDBBAA AABBDEFGGHH AABDFFGFFGG AABEHHGEDCC FFGGGGEDBAA HHGGFECBBAA AABCDEFGGHH FHHGFDCBBBA BABCDCDGGHH
5,AABBCEFFGHH ABABEFFFGHG BECBFHFCCHC GHGGFEDCBAA HGECCBACDEG AABCDEFFGHH EGHHGDCCBAA HHGFEEDCBAA EBAABCDFGHH ABBCDEEEGHH GHGEFECCCAB CFDGFEFGFAA
6,FFEDFDAACGH HHGGEDCBBAA EEBCACEDGFH ABBBCDEFGHH AABBDEEGGGH GGGFFFEDCAA EEDBAABDHHG GCAACEGFFGG HGGGFECBBAA HFGFFEDBAAD ACGFECBBCGH CFEEHGEECAA
7,AABDFFGHFEF HFGGGECAABC HHDBCEEDBBE GHGGFDBBAAE AACFGGGGFDC HHGFEDCBABB ABCEGHHFDCB BBABCDFGGHH EFGGGGEDBAA BABCCDEGGHH CBAABDEFGHH ECAABCEGGHH
8,ABBBCDEFHHH AABEFGGEDGF FFGFFFFDBAA GHHGFDCBBAA BAABCEFGGHH AABCDEFGGGH HHHGEDCBBAA HGGFFEECBAA CBBBBCDEGHH ABCDCCEGHGH AFHEABFFDGC EHFCDGGDBCA
9,HHGGFDBBBBA HHHGEDCBBBA FGFCFHFCAAB ABABDEFFGGH ABABEEEEGHH GGGGGFECBAA DFGHHFDBAAC AADFFGGFFCE HGGGFDCBBBA GGGFFEECCAA BDCBBCEHHGE AABCDFGGGHE
10,AABEGGGFFFF HHFGEBBBBCC ABBBCEHHFGF HHGFEDCBBAB AABCDEFGGGH AABDEFGGGGG AABEGHGFEDD FFGGGGFDBAA HHGGFECBBAA AABCDEFFGHH GFHGFFECABA HGGGEEDBABA
11,AABCDEFGGGH ACBCFFEFHFD EDFHHGEBAAE HHGFEEDCBAA HGECBAACEFG AABCDEFGGGG AABBCEFGHGG HGGFFEECBAA HHGGFDCBABB ABBBCDFFGHH AABEGGFEFGD DFHHGEEECAA
12,HHGGFEBAABB BAEDBEGFGGE HCHFEDBBEEA ACBBCDDEGGH AABCEEEGGGH FGGFFFEDBAA BBBBBCEGHGH HGGFEEDCBAA HGGGFEDBBAA CBBBBCDFGHH CECDBBFFCFH FGHFEFECCAA
