,0
0,BCBAACDDB AACDDDCBA ACDCBABCD ACDDCCBAA DCCBAABCD CDDBAABDC
1,DDDDCBAAA ABCCBBCDD ABCDDDCAA ACDCBABBC DDDCBBBAA BBAABBCDD
2,ABCCBCCBD CDDDCCAAA AABCCDDDD DDDBBBBAA BBAABCDDD DDDCBAAAA
3,BBBBDDCAA DDCBAAACD BAAABCDDD DCBAAABCD DBAACDDCA AABCDDDBA
4,ACDDCBBBC CCDDDCBAA AABCCDDDD ADDCBCCBA DCBAAACDD DDCBAAABC
5,AABBCCDDD DDDDCCBAA BAAABCDDD DDDCCBAAA AAABBCDDD DCBAACCCA
6,DCCCDDBAA AAAABCDDD AABCDDDCB BAADDBCCC DDCBBBBAA AAAACDDDC
7,BCDDDBBAA DACACDCAA CDDDCBAAA BCDCAABCD DDDCAAAAB AABCCBBDD
8,AAABCDDDD DDDCBCBAA AABBCCDDD DDCBBBAAA AAABCDDDD CCCCCCCBA
9,DDCCBBAAA BBBAABCDD ABCCDDCBA BDBAACDDC DDCCBBAAA AAABBBDDD
10,ADDDCBBAA CDDDCCAAA AABCCDDDD ACDCCCCBA CBBAABCDD DDDCBBAAA
11,AABBCDDDD DDDCDCBAA CAAABCDDD AACDDDCCB DCBAAABCD ACCCBDDCA
12,DCAAACCDD BBBBABBCD AABCDDDCB AABDDDCBA DDDBAAABB CCCCCCBAA
13,AACCDDCCC DDDCBBAAA AACDDDCCB AABBCCDDD DDDCCBAAA AABBBCDDD
14,DDCBAAABD DCCBBAABD AABCCCCDD DAAABCDDB DDDCBBAAA CCBCBDCBA
15,AAABCDDDC DDDCCBAAA AABCCDDDD CDDCBBBAA DCBAAABCD ACCBBBCDB
16,DDCCBCAAA AAABCCCDD ABCDDCDCA BAABCDDDD DDDCCBAAA DDDCBBBAA
17,DDCAABBBB AAAABCDDD CDDDCCBAA AAABDDDDC DCAABBCCD DDBCCCAAA
18,DDDCBAAAB CCDDCBBAA AAAABCDDD DDDCBBAAA AAABCCDDD DDCCBABAA
19,ABAACDDDB DCCCAAABC AABBCCDDD DBAABBCCC DDDCCBAAA ABAABDCDD
20,AABBABDDD CBAACDDCA DDBAABCCD ABDDDCBAA AAABBCDDD CCDDDCBAA
21,DCAAABCDD AABCCDDDB DDDCBAAAB BCDDDCBAA AABCCCDDD DDCDCBAAA
22,CAACDCABD DBABDDBAB DDCABBCBA AAAACDCDD CCDCBABCA AABBCCDDD
23,CDDDCCBAA BDDCCBAAD DDDCCBAAA CBAAACDDD DDBBAABBB CCAABDCBD
24,ACDDDCBAA CCBAAABDD ACDDDCCBA ABAABCDDD DDDCBBAAA AAABBCDDD
25,ACDDDCBAA DCBAAABDD ABDDDCCBA BBAABCDDD DDDCCBAAA AAABBCDDD
26,CDDDCBBAA DDDDCAAAA AABCDDCCD DDCBAABBB DAAABCCDD BAAAACDDD
27,DDCCCABBA BBABABCDD AABCCCCDC CAAABCDDD DDDDCBAAA BAAABCCDD
28,DDAABBCBA DCCCBCBBA BBAACDDDA BAAABDDDD CDDCBAAAA BAABBDDDC
29,ABABBCDDD CCCCCDCBA DCBAABCCD CDDDCBAAA AABCDDCCB DBAABBCDD
30,CDDDCBAAA DCBAAABDD ABCDDCBAB DCBAABCDD DDDCBBAAA AAABBCCDD
31,ACDCDDBAA CDCBAABDD DDCAACCBA AACDCCBCD DDCCCBAAA CDCAABCDD
32,DDBAABBCC DDDCBBBAA AAAABCDDD DCBAABCDD BDDDCBBAA AAABCDDDC
33,CBCAADDCA ADDBAADDB ABDDCAABC AAACCDDCD DCCDDCBAA CDBAABCCD
34,DCAAABBCD ABAADDCDC DDDCAAABB BCDDCCBAA AAABCDDDD DDDCCCAAA
35,DDBAABBBC DAAABBCDD AAABBCCDD DCAABCCBC DDDDCAAAA DDCCBABBA
36,AAABBBCDD DDDBDCBAA AAABCCDDD DDCCBBAAA AAABCDDDD CDDCDCBAA
37,CAAACCDCD AAACCCDDB DDCBBAAAB CDDDCBAAA AAACDDDDD CAABDCDCC
38,DDDCBBAAA AACCBDDCD DDCCBBBAA ABDDDCBAA CAAACDDCC ABAABBCDD
39,BDDDCCBAA CBABBABDD DDCBABCBA AAABCDDCC ADCABABDD ABACCACDD
40,ABBDDBBDD CBAABDDDB CAABDDCCD AABDCCDCC DDCAAABCC CAABCBBDD
41,CAAAACCDD BBBAACDDC DDBCDBBAA BBAAABCDD DDDBAAABC DBBCCDDAA
42,AABCCDDCD DDDCCBAAA AAABCCDDD ABDDDCCBA DCBAAABCD ADDBBDBCA
43,DDDCCBAAA BAAABCDDD BCCCCDCBA ABDCABCDC DCDDCBAAA AAABBCDDD
44,CCCCBAADD BAABCABDD DDDCBCBAA AAABDDDCC AABBCCDDD CCDDDCAAA
45,AACCAADDD CABDDDBAA AABBCCDDD DDCBABAAB CCAAACDDC AACDDCABC
46,AABBABDDD DCDABDCAA DBAABCCDD DDDCCBAAA AABCBDDCC CCDDDBAAA
47,ABAABCDDD CCCDDCBAA AAABCCDDD DDCCBBAAA AABCDDCCC CBBCDDCAA
48,DDCCCBAAA AAACCCDDC DCDCBAAAD CDDCCBAAA CBAAABCDD AAABBDDDD
49,DDDBBBBAA AABCDCCDD DDDDCBAAA ABDDDCBAA DBAABCCCD BBBBAABCD
50,AABBCCCDD CDDDCBAAA AAABCCDDD CDDCCBBAA BAAAACCDD DDBABBBCA
51,ABCDDADDA ABDDCBAAD DCDDCCBAA ACDBAACDD DDDCBBAAA BDDAABDDC
52,BBDBADDBA CDCAABDCA ABDDBABBC AAABBCDDD CBCDCBAAB CBCDDAABD
53,ABDDDCBBB CDDDCBAAA AABCCDDDD ACDBBCDCB DCBAAABCD DDCAAAABC
54,DCAAAADDD AABBCCDCC AAABBCDDD ADDCCCBBA DDDCBBAAA DDCCBCBAA
55,BDDDBBCAA CBBDDCBAA CDDDCBAAA ABCBABCDD DDDBAABBA AAABCCCDD
56,DDDCBBBAA BACDBBDCA AABDCBACD CDDCBAAAB AAABDDDCC DCBBABBCC
57,AABDDCCCB DDDDCBAAA AAABBCDDD DDDCBAAAB AAABCDDDA CBAAACDDC
58,AABDCBACD DDDCCBAAA AAABCCDDD CDDCBBAAA BBAABCDDD DBAABCDDA
59,BBBAACDDD DDDCCBAAA DBAAABCDD DDDCCBAAA AACDDDCCB DDBAABCDD
60,ABBACDCDD CDDDCBAAA AAABCCDDD CDDCCBBAA BBAAABCDD DDBBCDBAA
61,CCBADDCAA ADDDCBAAA BDDDCBAAA AABCDDDCB CCCDDDBAA ABCCBABDD
62,DCAAABBCD AABCCCDDB DDBAABBCC CDDDCBBAA AAABCDDDD DDDCCBBAA
63,CDDCCBAAA DCDDCBBAA AAAACCDDD DDDCBBAAA AAAABCDDD DDBCABBBA
64,DDCBCCAAA BBAABBCDD AABCCCDDC DBDDCABBA DDCAAABBB ABCCCCCDA
65,ABCCDDBAA BBCDDDCAA AABABCDDD AADDDCCBA DCBAAACCD BCBAABCDC
66,AABBCDDDD DDDCCBAAA BAABCCDDD DDDCBBAAA AAABBCDDD BBCDBDDDA
67,AABDDDCCB DDCBCCBAA AAACCDCCC AAABCDDDD DDDCCBAAA AABAACDDD
68,DDCBBBBBA AAABBCDDD AABCCDCBD DAAACCDDD DDCCBAABA DCCBABCCA
69,ACDDDCBAA DDDCBBAAA AAABCCDDD BDDCBBBAA DDCBAAABB AAABBCDDD
70,CBBBAABDD DBCCAADDB DDCDCAAAA ABDDDCBAA AAACCDDCB CCDDDCAAA
71,DDDCCBAAA BAAABBCDD BCDDCCBAA AAABDDCDD DDDCBBAAA AAAABCDDD
72,DDBABCBAB DCCDCABAB AABBCDDDD DAAABCDDC DDDCCBAAA AAAABCDDD
73,BDDDCBAAA DDDDCCBAA AAABCCDDD DDCBBBBAA BAAABCDDD BCCCBCCAB
74,DDDAAABBB ACBBBDDCA DDCBAAABC ABDDDCBBA AAABCDDDD DCCCBAAAB
75,ACDDDCBAA CBAAAABDD ACDDDCBAA ABAABCDDD DDDCBBAAA AAABBCDDD
76,CCDDCCBAA DDBAABCCC BDDDCBAAB DCAAABCDD DDCAABBBB BAABCCDDD
77,AABDDDCCB DDDCCBAAA AAABCCDDD CDDCBBBAA DCACCCAAC AAAABCDDD
78,CBABDDDBB DCBBAABCD AABBCCDDD DDBAABBBB DDDCCBAAA CDDDBABAA
79,DDCCCBBAA AAABDCCDD DCDDCBAAA ABDDDCBBA CBAAABCDD BABABBDDD
80,AABBBDDCB BDDDCBAAB DCAAACCCD AADDDCBBA DCCCDCAAA ABDCABDDB
81,DDDCCAAAA AAABDDDDC CCDDCCAAA ACDDCBAAA DCAAABACD AACABDCDD
82,DCDDCBAAA DDDCBAAAA AABBBCDDD DDCBAABBC AAABDDCDD DDBAAABCD
83,DDDBBAAAB AABBCCCDC DDCAAABCD CDDDCBAAA AAABCCDDD DDDDCBAAA
84,AAAAACDDD CDCBCDCAA CDDBAABBC ABCDDCBBA AAABCDDCD CCDCDCBAA
85,DDBAABBBC AAABCCDDD DDDCBAABA BBAAACDDD ACDDDCBAA DDDCBBAAA
86,DCCCDCBAA AABDDCDDA DCDDDBAAA ABDDDCBAA DDBAABCCD AABBBDDDB
87,ACDDDCBAA DCBAAABDD ABDDDCCBA AAAABCDDD DDDCCBAAA AAABBCDDD
88,DDBBBBBAA AABBCCDDD AAABBCCDD DBAABBCDC DDDCCBBAA DCCCAAACB
89,DDDCCBAAA BBBCDDCCA AAABBCDDD DDCCBBAAA AAABBCDDD DCBBBCDAA
90,ABBDCADDB CAAADDDCB AACDCCCDD DDCBBAAAB DCBBDDCAA ABCDBABDD
91,AABBCDDDD DDDDCBBAA DCAAABCDD CDDDCBAAA AAABBCDDD CDCCBBCBA
92,AACCDCCCC DDDCCBBAA BAAACDDDD AAABCDDDD DDDCCBAAA BAABACDDD
93,DDDCBBAAA BAADDCDBA BAAABCDDD DDCCBBAAA AAABDDDDC AABABCCDD
94,BCDDDCBAA DDBBAAABD AABCDDDBB BDCAAACCC DDCBAAABB AAAABCDDD
95,BCDDDCBAA CCDDDCBAA AABCCDDDC AACBBDDDD DDCBAABCD CBBAABCDD
96,DDDCCBAAA BBAABCCDD AABCCDDCD DDBAACCCC DDDCBBAAA AAAABCCDD
97,ABABDDDBA CDDDBAAAC DDDBAAABB AABCDDDCC DDBBCDCAA ABDDBABDD
98,BAABBBDDD BDCABDDBA DDBAABCCD CDDDCBAAA AABBCCDDC BCCCDDBAA
99,CDDDCBAAA AABDDDCAA AABCCCDDD DDBBBBBBA AAABBCDDD DCBAABBCD
100,DDDCBBAAA AAABBCDDD BCCDDDBAA DDCAAABBC DDDCAAABC AAAABCDDD
101,AABBDDDDD CDCDCCBAA AAABCCDDD DDDCBBAAA CAAAACCDD ABBABCDDC
102,DDAABCBCB BABCBBCCD AABACDDBD BAABBDDDD DDDCCBAAA BBAABDDCB
103,BABDCCBAB AABBBBDDD DCDDCBBAA BBCBAABDD CBABDDDBA ABDDCAABD
104,AAABBBCDD CDBCDCAAA BAAABCDDD DDCCBBAAA AABBCCDDC BDCCDDBAA
105,CCBABBBDD DCBAAABDD AABBCCDDD DCBBABBBC DDDCBAAAA DBBCDBAAB
106,AACDDDCCC DDDCBAAAB AACDDDCCB DDAAABCDD DDCBAAABC ABBBBCCDD
107,CCCDCCAAB CBBAABCDD DCBBDCDBA DBBAAACDD DDDCBAAAB BCDDDAAAB
108,ACDDDCBAA DDCBAAABD ABCDDDCCB AAAABCDDD DDDCCBAAA AAAABCDDD
109,AAABCCDDD DDDDCBAAA AABCCDDDD ABDCCCCCA DCBAAABCD CDDDCCBAA
110,DDBAABBBC AAABCBCDD ABCDDCCBA DCAAACCDC DDBCCACBA DDDCDBBAA
111,DDCBBBAAB ABABCCDDD AABCCCCDD BBABDDDBB DDDCCBAAA DDCBCBAAA
112,AAACDDDBA BAACBBCDD ABCDDDCBA AABCDDCCB DDDCBAAAA AABCDDCCC
113,AAACBDDDB BDDDBAABB ABBABCDDD DDCBBAAAB DCABDCAAD DDBAACDCA
114,BCDDDCBAA AAABCDDDD DCDDCCAAA ABDDCCBAA DDBAABCCC AAAABCDDD
115,DDCAABBBC BCDDBBAAB AAABCCDDD CCAACDDCA DDDCBBAAA DDDCCBBAA
116,CAAACCDDC DCCCDCBAA AABCDDDBA AAABCCDDD BCDCDCBAA AABDDBCDB
117,CDDCCCBAA CBAAABCDD ABCCDDCBB CDBAABDDC DDDCBBAAA AAAAACDDD
118,AAADCBBDD CAAACDDDC AAABCCDDD DDDCBAAAA AAABCDDDB AACCBACDD
119,AABCCDCCD DCDDDCBAA AABBCDDDD AADCCCCCB DDCBAAABC AAAABCDDD
120,DDBBBBBAA AAABCCDDD DDDDCBBAA AAACDDDCB BAAABDDDD ACDCCBBBC
121,AABAACDDD CABDDCAAB BAAABCDDD DDCBBAAAB AABCDDDCA CDDDDBBAA
122,DDCAAAABC AAABCDDDB DDDCAAABB BDDCBAABD AACDDDCCB DDDCCAAAA
123,BDDCBBAAC CCDDDCBAA AAABCCDDD DDDCBBBAA BAAABCDDD DDCBBBAAA
124,DDCBBBAAA AAABBCCDD AABCCDDDC DDDDCAAAA BAAACCDDC CBDCCCBCA
125,AABCDDDCC DCDCCAAAC AABCDDDDA DDCBBAAAB AAABCDDDD AABBBDDBD
126,ABDDDDCAA DDDCBBAAA AAABCCDDD DDCBBAABB AAACBCDDD BBAAADDDD
127,AABBCDDDC DDDCCBAAA AABBCCDDD DDCBBBBAA BAAAABDDD DDDBCBBBA
128,DDBAABBBC BBAABBDDD DDBAABCCC AABCCDDCB DDCCAABBC DDCCBBBAA
129,DDDCCBAAA ABBCDDDBA AAABCCDDD DDCBBBAAA AAABCDDDD DDCBAABBC
130,AABBCCDDD DDDDCBBAA AABCCDDDD ABDCCCDCB DCBAAABCD DDDCCBBAA
131,DDDDCBAAA AAAACCDDD BBCDDDCAA ABDBBACDD DDDCBBAAA AAAABBCDD
132,ABCDDDBAB DDDDCBAAA AABBCCDDD DDCBBBBAA AAABBCDDD CBAACBDDC
133,CACCACDCA ADCCCAABD DBBCDCAAB AACACDCCD DCBCDCAAC DBABDBABD
134,ACDDDCBAA DCBAAABDD ABDDDCCBA AAAABCDDD DDDCCBAAA AAABBCDDD
135,DDDDCBAAA DCCDBAAAC AACDDDCAB CCBAABDDD DDCCBAAAA AAAABCCDD
136,ABBCCDDBC CCDDCCAAA AAABBCDDD CDDCCBBAA CBAABBDDD BBBAACDDB
137,AABCCDDDD DDDCCCBAA BAAABCDDD DDDCBBAAA AAABBCDDD DCCCBCCAA
138,AABCDDDCC DDDDCBAAA AAACCDDDD ADDBBBDCA DDBAAABCD AABBCDDDC
139,ABCDCDDBA DDCABBABC ABCCBACDD DCAAABCCC CBCCBACDB AABDCACDC
140,BBAABCCDD BBBDCDDBA DDBAAABCC BCDDCCBAA AAABCCDDD DDDCCBAAA
141,CBDDBAACD BAADDBABD DDDBBBBAB DAABABBDD CCCDDBAAB DCAAABDDD
142,DDDBBAAAA DDCBBAAAD AABCCCDDD DBAABCDDD DDDCBBAAA BAABCDDCB
143,AAABCDDDD DDDDCBAAA AAABCCDDD BCDDCCBAA BAAABCDDD BCCBDDCBA
144,DDCBBBBAA ACBABDDCC AAABCCCCD AAABCDDCC DDDCCBAAA DBBCBBADB
145,DCAAABCDD CDDCDBBAA AAABBCDDD AAABCDDCA DDDCCBAAA CDCCDCBAA
146,DDDDCBAAA BAAABBCDD AACDDDDBB CCBAABDDD DDDCBBBAA BBAAABCDD
147,ACCDCCAAD CAABDDCCB ACDDCBABC DCAAABCDC BBACDDBCA BAACDCBDD
148,CDDCCCAAA AADDDCBAC CDDCCBAAA BBAAABDDD DCBBAABCD CCAABCDDB
149,DDBAAABCD BCDDDCBAA AAABCCDDD DDDCBBAAA AAAABCDDD DDDCBAAAA
150,AAABBCDDD CACAACCDC DDCBAABBC DDDCCBAAA AAAADCDDC BBDBCCDBA
151,ABDDDCBAA DCBAAABCD ABCDDDCBA AAAABCDDD DDDCCBAAA AAABBCDDD
152,BBACDCAAD DCBAAACDD CAAABBCDD DDCCBBBAA DDCBCBAAB AABCDCACD
153,AABCBADDB AABDDDCBB ABBBBCDDD DCBAABBBB BCDDDBAAA BDDBABDDA
154,DCBAABADD DDCDCAAAA AABBCCDDD DDBAABBBC DDDCBBAAA CDCCCBABA
155,ACDDDCBAA DCBBAAACD ABDDDCCBA AAAABCDDD DDDCCBAAA AAABBCDDD
156,DDCBBBAAB CBAABBCDD AABCDDDCB CAADCCBDC DDCCBAAAA AABBBBDDD
157,AABCCCCBD BBCDDCCAA DBAABABDD ABDDDCBBA DCAAABCDD DDCBBAABA
158,DDBBCBAAB DCBAACBBD AABCCDDDB AAABDDDCC DDDCBAAAA AABBBCDDC
159,BCCDDCBAA CBAABBBDD ACDDCCCAA ADDDBAABB DDCCBBAAA AAAABCDDD
160,AABCCCCDD CDDDCCAAA CAAABCDDD DDDCBBAAA AAABCCDDD DCCBCCCBA
161,DDCBBBAAA BCAACBCBD AABCCCCDD CAAABCDDD DDDCCBAAA BBAAACDDD
162,CCCCCDBAA DDAABACCC AABBCDDDB DBAABCBCD ABCDDABDC ACCBABDDC
163,DDDCCCBAA DBABBCDCA DCCCBBAAD CDDCBAABB AABBCCDDD DCBAABCDD
164,BADDBDCAA ACDDBAABD DDDAACABB AADDBBDCC BDDBAABDA AAACDBDCD
165,DBAACCCCC BCCDDDCAA ABCCCBDBD AAABCDDDD DDDDBAAAA DBABACDDC
166,DDCCCBBAA AABBCCCDD DDCDCBAAA ACDDDCBAA CBBBAACDD ACDABBBCD
167,DDCAAAACD ABBBBDDDC DDDCBAAAB DDDCCBAAA AABCDDDCC DDDCCBAAA
168,DCBCBAACD BDBABCABD DDCCBBBAA CBAABDCDD ACDDBABCB DDDCBAAAB
169,ACDDDCBAA CCDDDCAAA AABCCDDDC BDCAACDDC DDCAAABCD BBAAABCDD
170,DDCAABBBB AAABCDDDD CDDDCCBAA AAABCDDDD CAAACCDDC AABBACDDC
171,ACDDDCBAA DCBAAABDD ACDDDCCAA ABAABCDDD DDDCBBAAA AAABBCDDD
172,BCDCDCAAC CAAADDBCD AACDDCABD CDDBAAACD DDDCCBAAA ABCCAADDC
173,DDCBBBAAB AAABCCDDD CDDCCCBAA AAACDDDCB AAACDDDCA AABCDDCBB
174,DCBBAAACD DDCBCBAAC DDCCBBBAA AACDCBACD ABCDDBBCB DDDCBAABB
175,AADDDDCBB BCBBDCCCB ABBDDCCCA AAABDDDCC DDDCBAAAA AAAABCDDD
176,DDCBCBAAA BAABBCCDD AABCCCDDC AABDDCCCB DDCCBAAAA CCCCCDBAA
177,ABBBBCCDD CCDDDCBAA AAABCCDDD DDDCBBAAA BAAABCDDD DDDBBAABB
178,DDBAAABCC BAABCDCDB DCBAAACDD DCAAABCDD ADDCBBCBA DDCCCCBAA
179,AADDDCBBA CAABBCBCD ABBCCBBDC AAAACDDDC DDDCCBAAA DCBBABDBB
180,CDDDCBAAA BBCDDDCAA AAABCDDDD DDDBBBBAA BAAABCDDD DDCBAAABB
181,DDDBAAABB ABBBBBCDD BBBCDDBBA AAABCDDDD DDDCBBAAA DDCCBBAAA
182,ACCDDCCAA DDDCCCBAA AAABBCDDD DDCBBAAAB AAABBCDDD CCAAABCDD
183,ABDDDDBAA DCBAAABDD ACDDDCCBA AAAABCDDD DDDCCBAAA AAABBCDDD
184,ACDDDCBAA DCBAAABDD ABDDDCCBA ABAABCDDD DDDCBBAAA AAABBCDDD
185,ACDDDBACB CBBAABCDD DDAABCCBA AABCBBCDD DDDBBBCBA AAABBDDCD
186,DCAAACDCC ABBBABCDD DDCCCCCAA DBAAABCDD DCABBBBCC ABCDDDCAA
187,ABCDDDCAA DDDCCBAAA AAABCCDDD CDDCBAAAA AACDACDDB CACCABACD
188,DBADDCBAA DDCCBCBAA AABCCCCDD BAAABCDDD DDDCCBAAA AAACCCDCC
189,DCBAAACDD ACCBDDDBA DDCBAAABC BCDDCBAAA ABCDDCCBB CDDDCBAAA
190,BCCDCDAAB CAADCBABD CCBDDDBAA BDDBAABCD DDCBBABAA DDBAACDCD
191,AAABCCDDD DCDDCCBAA DCAAABCCD BCDDCCBAA BAABBDCDD CCDCCCCAA
192,BCDDCBCAA CAABCCCCD BCDDCCBAA BCCAAACDD DDDCBAAAA ABBDCACDD
193,CDDCCBAAA BCDDDCBAA AABBCCDDD DDCBBBAAA AAABCCDDD DDDBBAAAA
194,AABBCBCDD DDCBABBAA ABBBCDDDC CDBAADDDB DDCCCCBAA ABCBACDDC
195,AAAACDDDD CDDDCBBAA AABCCDDDD BDDCBCBBA CCBAABCDD DDDBBBBBA
196,AACCCCCCC DDDDCBAAA AABCCDDDD AABCCDDDC DDCBAAABC BDDDCBAAB
197,AACCAADDC AABDCBBCD DDBAABCCB DDBAAABBC DDDDBAAAA CDDCAAACD
198,BAADCABDC BACDCAACD DAABDDDBA AAACCCDDC BDDBABDBA BCDCAABDD
199,CDDCBAAAC CCDDDCBAA AABCCCDDD DDCBBBBAA BAAABCDDD DDCBAAABC
200,AABBCDDBB DDCABBAAC BBAABCDDD DDCCBBAAA CDDCAAACD DCAACDCAB
201,AABDCBBDD DCACCBABD AAACCCDDD DDBBAAABC CBAACDDCA ABCDDDBAB
202,DDCAAAABD AACDCDCCB DDDCBAAAB ABDDDCBAA AAABCDDDD DDDCCBAAA
203,ABDDDCBAA DCBAAABDD ABDDDCCBA AAAABCDDD DDDCCBAAA AAABBCDDD
204,DDCBBBBBB AAABCCDDD DDDDCCBAA AABDDDCBB AAABCDDDD BADDBCCAD
205,DDAACCBBC CCBBAABCD AABCCDDDC AAADDDCBB DDCBBAAAB BBCDDCDBA
206,BDDDCBBAA DCDDCCBAA AAABCDDDD DDCBBBBAA AAAABCDDD DDCCABBCB
207,CBDCAACDB AACDCABCD DABCDBABC ADDAACBBD DCCBCDCAA CDBAADDBA
208,AACDDDBCA CCCDCDBAA BAABCBCDD BDDDCBBAA DDCBAABCC AAABBCDDD
209,DDDDCCAAA DDBAAAACD AABBCCDDB DBAAABCDD CDDDCBAAA AAABBBCDD
210,DDBABCBAB AAABBBCDD ABBCDDDBA BABDDCABB DDDBABBBA DCCDCBBAA
211,DDDCCBBAA DDDCDBAAA AAABCCDDD DDCBAABBB AABDCBCDD CBAAABCDD
212,AACDDCCCC AAABCCDDD DDDCCBAAA AABDDDCCB AAAABCDDD AAABCDDCD
213,CDDCCCBAA DBABAADDD BBCDDDCAA ACDCBABCB DDDCBAAAA AAABBCDDD
214,DDDCCBAAA AAABBCCDD BCCCDCCBA AADDCCCCC DDDCBBAAA AAAABCDDD
215,AABBBCCDD CCDDDCBAA AABCCDDDD ADDCBBBBA DCBAAACDD DCBAABBDD
216,AABCDDCCC DDDCCBAAA AABCCDDDD DDBBBBBBA CBAAAACDD ACDDBCCBB
217,DDCBBAAAB ABBAABCDD CBAAACDDB BAAABCDDD DDCCCCBAA DDDCBBBAA
218,AAABBCDDD CABDDCABA AAABCCDDD DDCCBBAAA AABBCDDDC CDCCDCBAA
219,DDDCCBAAA BBAAAACDD BBBBCDDCA BDBAACDDD DDDCCBAAA BBAAABCDD
220,BBBAABDDD CCCDCCBAA BAAABCDDD DDDCBBAAA AACDDCCCC ABABCDDDB
221,BAAABCDDD BBAABDDDC DDDCCBBAA AAABBCDDD DDCBAAABC BBCCDDBAB
222,AABBDDCDD DDDCCBAAA AABCCDDDD BDDBBBCBA DCBAAACDD ABDDDBBBA
223,DDCBAABBC AAACCDDCB DDCBAAABC CDDDCBAAA ABDDDCCBC DDDDCAAAA
224,AABCDDDDC DDDCCBBAA AABCCCDDD DDCBBBBAA AAABBCDDD DCCCBDBCA
225,DDCCDCBAA ACBABBCCD AACDCCDCB AAADDDCCB DDDBBAAAA AABCDDDBA
226,AAACBDDDD AAABCDCDC DDDCBBAAA AABDDDCCB AAABBCCDD DCBBAACDD
227,DDDCCCAAA BAAABBCDD BCDDCCBAA AABDDCCCC DDDDCBAAA AAAABCDDD
228,AABCDCDCB DDCCBBAAA AAABCDDDD CAAABCDDD DDDCCBAAA AABBCDBDD
229,ABBBCDDBA AAAABCDDD DDDCCCBAA AABCDDDCB AAAABCDDD AAABDDDDB
230,AABBCDDDD DDDCCBAAA AABCCCDDD DDCBBBBAA CBAAABCDD AABCDDDCA
231,DCBAABBCD BCCCDDCBA DDCAAABCC CDDDCBAAA AABCDDDCC DDCCCCAAA
232,CAADDBACD CBABCDDBA ABDDCAAAC AAABCDCDD CDCDDBAAB DCAAABDDD
233,BDDDCCAAA DCAACBCCB ADDCBAACD AAACDDCBB ABCDDDAAC DBAABCBDD
234,DDDDCBAAA AAAABBDDD ABBCDDDCA ACDBABBDD DDDCCBAAA CBBAABBDD
235,AAAACDDDD DCDDCBBAA AABBCCDDD DDDCBBAAA BAAACDCDD CBCCDDCAA
