,0
0,CEDBBEFEBAB DFFEBAACEDD AABBCDFFEEE FFEDDCAABDF EFFCABEFDAA
1,FFFFEDBAAAB BAABBBCEFFF CCAABDFFECC FFFEECBBBAA BBBBBCCEFFF
2,ABDCBCCCEFF FFFDBAAABDE BDDEEFFBAAA DDCBAABCEFF FFEDCBBBBBB
3,BCBCFFCABEE DBAABEEEEDE EEFFFDBAAAB DEECBACFFDA ABCEFFFBBCD
4,ACEDCBBCDFF FFFECBAABCD ABBBBDFEDDE FFEDBAAACEF FFCBAAACDEE
5,AABCDDEEEEE FFFEDCBAAAA AACDEFFEDBA DCBAABCDEFF EEDDDEEECAA
6,EEDEFECBAAA AABBCDEEFFF FFEECAACDCC FFFEDCBBBAA ABABEFFFDCB
7,CEFFEDCABBA BBBBBABEFFE FEBABDFECAB CEFFFDBAABB AABDDACFFEF
8,AAACDEEEEEE FFEECBAABCD DEEFFFCBAAA CBAAABDEEFF EEEEEEEDCAA
9,FFEEDDBBAAA AAAACCDEFFF EEDBBEEAADF FFFEDCBBBAA BBBBBCDDDFF
10,AEFFECBABDE FFECBAABDEF AABBBDFEEEE EEDCBAABDEF FFFEDCCBBAA
11,AABCDEEEEEE FFFEECBBAAB AABBBCDFFFF FFEDBAABBDE BDEEDFEEBAA
12,ECAABDEEEEE ABAABCDEFFF EEECAAAEFED FFFEDBAAABC EEEEEEDBAAA
13,AACEEEDDEEE FECBAABDEEF CCBBAACEEFF FFFEEDCBAAA AABCCDEFFEE
14,FECBAAACEFE BBBBBBCEFFF CDDFFCAACDE FFFEEDCBAAA DDCDCDDCAAF
15,AAABDEEEEFF FFEDBAABCEE ABCBCFFECCD FFEDBAAABDE CEEDDDEFCAA
16,FFDDCCAABBD ABABBCDFFFF FFFECAAACDE EFEFEECCBAA FFEDCCCBAAD
17,FFDABCCBBCB AAABDEEEFFE FEDBAAACEFF FFECBABBCCC DDBCCCBABEF
18,FFFECBBBCAB FFFEDCBAABB ACDEFFECBAA AAAABCDEFFF FFDDCABBADF
19,BCBBFFFFCBA CBBABBCDFFF EEFFFCAABBC FFFEEDCBAAA BBAACFDFEEE
20,AABBACEFFED BDEFEECDBAA AABBCDEFFEE DCBAACCDFFE DEEFFEBAABA
21,ECAAABEEEFF EEEEEEDDCAA BAABCDFFFEC AAABCEEEEFF FEEFEDCCAAB
22,CAAEFDACFEC ACFEBBCFECC CDCBAABBEFF EFEDFECABDA AABCDEEEEFB
23,DFFEDDBAACD CBBBABDFFEE FDBCEEBABDF FFFDCBAABCB DDAABEDCFDE
24,BEFFFEDBBAA AAAABCEEFFF FFECBBBABCE EFFFEDCBAAA AAABCDEEFFE
25,CEFFFEDBAAA BAAABCEEFFF FFEDBBAAACE EEFFEECBAAA AAABBDEEFFF
26,EFFEEDCBAAA CCBBBABDEFF EEDDEFDBAAB FFDBAABDCDE BAAABCEEFFF
27,FFEEECDDAAA AAABBCDEFFF EEFFDBAABDE EEEEEEDCAAA BAABCCDEFFF
28,FFCCDDEDBAA FEEFEDBCBAB EFFDCAAACDE ACEFFFDBBAB CBBCDFFFDAA
29,ABBBBDEEEFF EEEFEEDBAAA AABCDEFFEDC BAAACEFFEDD DBAABCCEDEF
30,EFFFEDCBAAA BAAABCDEFFF EEDDEFCAAAE EEFFEDCBAAA AABBBCCEFFF
31,ADEEEEBABEE DBABEFFDDCC BBBAABDFFFE EFFEDDDCAAA DEDAABDEEFE
32,FFCAABCDDCD FFEEDCBAAAC DEFFFDBAAAC AADEFFEDDCA BABCDEEECAF
33,CCEAAEFCACF EBACFEBACEE CBBDCAADEFF DEEEDEEEBAA DECAACDEFFB
34,FDAAABBDFFF DEEEEEEDCAA AAABCEFFEED BAAABDEEFFF FFFEEDBAAAC
35,FEBAABBCEFE AABBCDDEEFF BBDFFEAABCD FFFEEDCAAAA EFEEBBCCAAF
36,AAACBCDFFFF FEFEDDAAACD CDEEFFDCBAA BBAABDDEFFE EFEEFDCAAAA
37,DBAADCECEEF DEEEEEDCBAA BAABDEFFEDB AAABCDEFEEE DBBDFEFEEAA
38,FFFEDCBABAA EDDEEDFDBAA BBAABCEFFED DEDBAACEFEE ABABBCDEFFF
39,CFFFDECABBA AAAABEFFEED EFFDAAABCEE FDBDEABABEE ABBCCADFEFE
40,ACCFEBCFECA ACEFFEDBAAB BAABBBDFFFF FFEEDBAABDD EAACDBCFFCD
41,CAAABDDFFEE BACDFFDDBBC FEECCCAAACF DFFFECBAABC ECDEDFFBBAA
42,AABDEEEEEED FFEDBAABCDE AABBCDEFFFE FFEDBAAABDE DEEDDEEECAA
43,FFFEDCBBBAA AABBCDEEFFF FFECABEDBBD FFECDEDBAAB AAABCCDEFFF
44,CDCCAABEFFE BDDCEFFDCAA EDCAAABDEFF CBAACBDEFFF DEFFEDAACDB
45,ABDDBBFFECA DFFEBAABCDE DDEFFECBAAA BCDDBABDFFE ABDFFDACEEB
46,AABBACEFFEE FEFFEDDBAAA AACDEFFEDBA CBAACDCFFDE EEFFECAABBA
