,0
0,FFDEDCCBBAA AAABBDDEFFF EEEEEEDDBAA FECBAAABCEF CDEEEEEECAA FFEDCBBBBBB AAABBDDEFFF AAABCDDEFFF FFFEBABBBBB ABBBCCCDEFF AABBDEFFECB FEDCAAACDEF DEFFFECBAAA FFEDDCCBBAA CCCBBBACEFF DFFFEDCBBAA FFEDDCCBBAA BBAABCDFFFF FFECBABBCCD ABABDEEEFFC ABBBBBDEEFF AABBCCCEEFF AAABCDDEFFE
1,AAEFFEEDDCB ECBAABCCEFF AABCEEFFEDA FFEDDDCCBAA FFEECBBABBC AAABCCDEFFF FFFEDCBAAAB AABCDDDEEFF AABCDEFFFEB FFDBBCCBBBB BBBBBBCDEFF FFFDDCCCBAA AAABBCDEFFF FFEDCCCBBAA FFFEDCBAABA DCBCFFEECAA FFEDCCBBBBA AABDEFFEDCB FDAABBCDDDE FECBBAACEFF AABBCCDEEFF AABCDEEEEEE AABBBCDDEFF
2,DFFFEDCBBAA FFDCBBBBBBB EEEEEEEDBAA FFEEEDCCBAA CBBBBBCDEFF CDEFFFDCBAA FECBAAABDEF AABCCDDEEFF AAABCDEEEFF AABBCCDDEFF EFFEEDDBAAA DCBAAABDEFF CEFFFDCBAAA EECCDFEECAA EDDCCBAABEF ACFFEDDCCCB FFEEDDCBBAA DBCFFEDCBAA BAABBCEEFFF AABBCCDEFEE AABBBCDEEFF AABBCDEEFFF AABBCDDCDFF
3,DECBBABCDEF AAABCCDEEFF AABBCDEEFFF FEEDDDEDCAA FFECAAABCDF AABCDEFFEDB FFFDCBBBBBB AABCCCCDEFF DEEFFEBAABB AABCEEDDDEF AABBBCDEFFF FFEDDCBBBAA AABBBCDEFFF FFDCBCBACCC EEEEEEDCBAA CBBBBBCCEFF EFFEEDCBAAA FFDCAAADEED CBAAACDEFFF AAABCCDEFFF AABBCCDEEFF AABBCDDEEFF ABBBCDEFFFA
4,FFEEDDDBAAA AAABBCDEFFF AABCEFFFECA CBBAABCDEFF CDDEEFEDCAA FFECBBBBBBC AAABCDEEFFF ABCDEEEFEDA FAABBCDDEEF AABBCCDDEFF EEFFEDCBAAA CBAAABDEFFF EFFFEDCBAAA FEEDDDDCBAA DDCCBBAADFF BEFFEDCCBAA FFEEDCCBBAA BBAABCDEFFF FECBAABCDEF FFEEDCBBBBA FFFEDCCBAAA FFEEDDCCBAA BBBBBCCDEFF
5,FCCCBAABDFF AABBCDDEEFF ABBCCCCCCEF AACDDEEEEED FFFEDDCBAAA AABBCDDEEFF AABCEFEEEDD FFEDDDCBAAA EEDDDDEDDBA FDCCCCCCBBB BBBBBBCDEFF AAACEEEEEED FFEEEDCBAAA EBAABCCCEFF EEEEEDDCBAA FFEDDCBBBAA FFFEDDCBBAA CBBBBBBCEFF AABBDEEEEEE FFDCFBCCBAB DFFDAABBDEF CBAAABDEFFF EEEEEEEDCAA
6,AACEEEEDDDD FFECCCBBBBB BBBBBBBBEFF FFFEDDCBBAA FFFEDCBBAAA AAABCCDEFFF FFFEDCBBAAB AABDEFFEDDC FCAACDDDDDD EEEEEEDDBAA FFEDCBAAACE AABBCDEEEFF AAABCDEEEFF AAACDDDEEFF AABDEEFFECA FFEDCBBAABE AAACEEEEEED FFEEDDCBAAA FFEDBBBBBBB BAAABDDDEFF EBACDEFFDBB EEEEEEDAAAA CBBABBCDEFF
7,FFEEDCBBBAA AABBCCDEFFF AABCDDFEEED FFEEDDCCBAA EDCBAABBEFF ABCEFFFECBA FFECAABBCCD AABCDDDEEFF DEEFFFCAAAA AABBCDDEEFF AAABBCDFFFE FFEEDCCBBAA AAABBCDEFFF AACEFEEDDDC FFEEEDCBBAA BBAABBDEFFF FFFEDCBBBAA BEFFFECBBAA CAAABCEEFFF EEABAACEEEF AABBCCEEEFF AABCDDEEFFC AABBBCDDEFF
8,FFEEEEDBAAA FFEDDCCBBAA FFEEDDCBBAA FEDCCBAABEF AABCDEFFFDB FFEEDCCBAAA BBAABCDEFFF AABBCCDEEFF EEFFEECAAAA AABBCDEEEFF CDDEEFEDBAA BBBBBBBDEFF ACDFFFECBAA FFEDCCBBBAA FFEEEDCBAAA AAABCDEFFFE FFEEEDBBBAA FFECBABDCBA AAABCDEEFFF AABCCDDEFFF AABBCCDEEFF AABBCCDEEFF AAABCDEFFFD
9,EFFEDCCBAAA BAAABCDEFFF AAABCDEEFFF ECCACEECDEA FFEDCCBAABB EEEEEEDCBAA AAABBCDEFFF ABBBBBCDEFF FEBAABCDEEF AABBBCDEEFF EEFFEDCBAAA FFEEDBAABCE AABBCDEEFFF FFEDDCCBBAA FFEEEDCBAAA AAABCDEFFEE FFFEDBAAABC BBAABCDEFFF FFEDBBBBBCC AABBBDDEEFF AAABCDDEEFF AABBCDEEFFF AABBBCDDEFF
10,FEDDEFDCAAA AABBCCDEEFF AABBCDEFFEE FFEEEDCBAAA AABBBCDEFFF FFFEDCCBAAA FFFEECBBAAA FFEEEDCBAAA AAABBCDEFFF CDEEEEEDBAA CCBBBBBCDFF ABCEFFEDCBB CBBAABDEFFF ABCCCCDEEFF CCDEEEEDCAA FDAAEEDCCCB EEEEEEDCBAA FFFEDCBBAAA AABCDDEEEEF BCBCAADFFFF DDEEFFAAACB AACEFECDDCC BBCDEEFFEBA
11,FFEEDCBBBAA FFEEDCCBBAA FFEEDDCBBAA FFEEEDCCBAA AAABCCDEFFF AACEEFFEDCB FFFEDCCBBAA AAABCDEEEFF AAABCCDEFFF AABCCCCDDFF EEFFEEDBAAA FEDCBBAABDF AABBCDEEEFF FFECBBBBBBB EEEEEEDCBAA FFEDCBBAABF AACDEEEEEDD FFEDCBAABCD EFFEEDCBBAA BBAAABEFFFF AAABCCDEEFF BBBBBBCEFFF AAABDDEEEEF
12,EFFEEDCBAAA FECBBBBCDDD FEEEEEDCBAA FFEEEDDCBAA FECBBAABDFF AABBCDEEFFF FFFEEDCBAAA FEAABBCCCDD AAABCDDEEFF AABBCDDDEFF AAABBCDEFFF FFEDCBAABCD BEFFEEDCBAA FFDCCCBCBBA FFEEEDDCBAA BBBBBBCDFFF EEEEEEDCBAA DBBBBBBDEFF FFFEEDCBAAA BCDEEEFEAAB EEDDDBAACEF AABBCDDEEFF AAABCDDEFFE
13,FFFEDCCBAAA FFEEDDCBBAA FFEEDDCBBAA BBBBBBCDEFF AACDEFFEDCB FFEEDCCBBAA AAABCDEEEFF BCDEFFFDAAA AAABCDEEEFF AABBCCDEFFE FFFEDCBAAAB DDEEFFECBAA FFEDCBBBBBB BBBBBBCDEFF CDEFFEEDBAA FFEDCCCBBBA AAABCCDEFFF FFFEEDCBAAA AABBCDEEEFF FFFEDBBBAAB FFFEEDCBBAA FCAABCDDEFF AABBBCDEEFF
