,0
0,DCBAA ABCDD DDBAA BCDDA DCBAB ABCDD CDDAA ABCCD ACDCA AACDD DCBAA BBAAD DDCAA DDCAA CDCAA ABCDD AABCD ABBCD
1,ADDBA AACDD DDBAA DDBAA ABCDC DBABB AABDD DCABA AABCD CBABD ADCBB DCCAA CDDBA BBBBD DCBAA CCAAD AABCD ABBCD
2,DDCAA DCBAB DDCBA CAABD CDCBA AACDD AABDD ABBCD DDCAA AACDD DCBAB DCBAD BDCBA DCBAB DBABC ABCDD AABCD ABBCD
3,BAACD ABCDD BDCAA DCAAC ACDCA DABBB BBCDA ABCCD AACDC DCAAC ABDCC CCCCA AABCD DDCBA BDBAD ABCCD AABCD AABCD
4,DDCAA ABCDD DDBAB BCDDA DBABC ABCDD DDAAB ABBCD DDCAA ABCDD DCBBA CBBAD CDCBA DDCAA BDBAB DDBAA DCBBA DDBAA
5,BAACD AABDD AACDD DDCAA ABCDD CDCBA DCBAB DBBBB AABCD CDCBA DCBAB DDCBA DCBBA DDCAA ABCDD ADCCB CAACD ABBCD
6,ADCCB DCBBA ABDCC DDBAA AACDD DBABC DCBAB CCCCA CBABD ABCDD AABDD ABCDC DBABD CDDBA DCBAA BABCD BCDBC DCBAA
7,DCBAA ABCDD DDCBA DBAAD BDDBA AACDD BBCDA ABCCD AADDB DCAAB AACDD DDCBA AACDD BAACD DBAAC BCACD AACCD BBBAD
8,DDCAA DDCBA DDCAA ABCDC DCBAA ABCDD BCDDA ABCDD CDDAA AACDD DCBAA DDCBA ABDDC DCCBA CBABD ABCDD AABDD AABCD
9,DDBAA AACCD BDCAC DDBAA DDCAA ABCDD BDCAB AABCD DDCAA BABCD ADCBB DDCBA ABDDC DBBBB CDCAA ABCDD ABCDD ABBCD
10,DDCAA AABDD DDCBA AABCD DDBAA DCBAA CAACD ACDCA BAACD DDCAA ABCDD ACDDA DBCBA DDCBA BABDD ACBCD CDBBA BBABD
11,DCBAA DCBAA DDCBA AABCD BDDCA DCBAA AABCD ABCCD DDCAA AABCD ADDBB DDCBA CBABD DDCBA ABDDC DAACD ABBDD AABCD
12,DDBAA BBDCA DDCBA DCAAC ABCDD DCBAA AABCD ABCCD AACDC BABDD DCBAA DDCBA AABDD DDCAA ACDCB BBDDA CBACD ABBCD
13,DCBAA DDBAA DCBAD ABDDC DCBAA ABCDD CABCD AABDD DCAAC DDCAA BABBD ACDCA DBBAB ABCDC BABCD DDCAA DDCBA ABBCD
14,ACCCC AABCD DDCAA DDBAA AACDC DCAAB AABDD ACCCC BCDCA CAACD BDCBB DDCBA AACDD DDCBA DCBAB AACDD ABBCD ABBDD
15,DCBAA AACDD DDCBA AABCD DDCBA DABCC AABCD ABBCD CDDBA AABCD DCBAA DDCBA CAACD DDCAA ACDDB AABCD AABCD ABBCD
16,CDCAA DCBAA DDBBA AABDD DDBBA CABCD AABCD DABBC CDDBA DBABD ABCDD DDBAA BDDCA DCBAB CDCBA ABCCD AACDD AABCD
17,AACDD DCBAA DDBAA CBABD DDCBA ABCDD CDDAA ABBCD ACDCA DBBAB DDBAA DBABD CDDBA CBABD ABDDB DBBBB ABBCD DDCBA
18,DDCAA DDBBA CBAAD ACDCA CAACD ABCDC AABDD CCCDA DCBAA BCDCA AACDD DBACD CDCBA AABCD DDCAA ABCDD DCCBA ABBCD
