,0
0,HHEFEDCCBBA AAABCEFGGHH FFGFGFFECAA GFDCBBBCDGH DEFGFFGFDAA HHGEDCBBBBB AABBCEFGGHH AABBDEFGGHH HHHFCBBBBCC ABBCCDDEFHH AABCEGHHGDC GGFCAAACEGH EFGHGFDCBAA HHGEEDCCBBA DDCCBBBDGHH EGHHGEDCBAA HHGFEDCCBBA BBBBBCFGHHH HHFDBBBCCDE ABBBEFFGHGD ABCBBCEFGHH AABCDDDFGHH AABBCEFGHHG
1,AAFGGGFFEDC GDBAABDDFHH ABCDFGHHFEA HGFEEEDCCAA HHGFDCBBBBC AABBCDEGHHG HHGFEDBBBBB AABDEEFFGGH AABCEGGHGFC HHECCCCCCCC CBBBBCCEFHH HHGEEDDDBAA AABBCDEFHHH HHGEDDDCBAA HGHGFDBABBB EDCDHHGFDBA HHFEDCCCCBA AACEGHHGEDB HFBABCDEEFF GGCBBAADFGH AABCCDEFGHH AABDEFGGFGG BBBBCDEFGHH
2,FHHGFEDCBAA HHECCCCCCCC FFFFGFFECAA HGGFFEDCBAA CBBBBCCEGHH DEGGGGFDBAA HGDBBAACEGH AABCDEFFGGH AABCDEFGGHH ABBCCDEEGHH GGGGFFECBAA FDBBBBCEGHH DGHHGFDCBAA GFDDEHFFDBA FFEDCBBACGH ADHHGFEDDCB HHGGFEDCBAA ECDHHGEDBAA BAABCDFGGHH AABCDDEGHGG ABBBCDEFGHH AABBDEFGGGH ABBCDEEDEGH
3,EGDBBBBCFGH AABBCDFFGHH AABCDEFGGGH GGFEEEFEDBA HGFCBABCDFH AABCEGHHGEC HHGFDBBBBBB AABCDDDFGHH FFGHHFBAABC AABDFFFEFGH BBBBBCEFHHH HHGFEDCCBAA ABBBCDEFGHH GHECCDCBDDD GGGGFFFDBAA CBBBBBCDFHH GGGGFEDCBAA HGECBABEFFE DCBAACEGGHH AABCDDEFGHH AABCCDEFGHH AABCDEFFGHH BBBCDEGHHGA
4,HHFGFFECBAA AABBCDFGGHH ABCDFGHHGDA DCBBBBCEGHH DEEFGGGFCAA HHGDBBBBCCD AABBCEFGGHH ABDEFGGGGEA HAABCDEFFGG ABBCCDEFGHH FGGGGFDCBAA CCBABCEFGHH GGHHGECBBAA HGFFFEEDCBA EEDCCBBBEHH BFHHGFDCBBA HHGFEDDCBAA BBBBBCEGHHG HFDBAACDEFG HHGFECCCCBA HHHFEDCBBBA HGGFFEDCBAA BBBBCCDEGHH
5,HDCCCBACEGH AABCDEFFGHH BBCCDDDDDFH AADEFFFGGFE HHGGFECBBAA AABCDEFFGHH AABDGGGFFFF HHFFEECBBBA FFFEEFFFECA HFDDDDDCCBB BBBBBCDEGHH AABDFGGGGFF HGGGFEDCBAA GCAABCDDFHH GGGGFFEDBAA HHGFEDCCBBA HHGGFEDCBAA DCBBBBCDGHH AABCEFGGGGG GHFDHBDCBBB EGGEAABCEGG CBBABCEGHHH FFFFFFFFDAA
6,AADFGGFFEFE HHFDDDCCBBB CCCCCCBCFHH HHGGEEDCBAA HHGFEDCBBBB ABBBCDEFGHH HHGFECCBBBB AACFGGGGEEC HCABDEEEEFF GGGFFFFECAA HHGFDCBAACG AABCDEFGGGH AAABDEFFGHH AABDEEFFGGH ABCEFGHGGDA HHFECBBBBCF AABDFGFGFGF HHGFFEDBBAA HHGECCCCCBB BBABCEFFGHH FBADEFGHFBB GGGGGGEAAAA DCBBBCDEFHH
7,HHGFEDCBBBB AABBCDEGGHH AACDFFHGFFE GGGGFEDCBAA GECBBBBCFHH ABDFHHGFDBA HHFCABBCDDE AABCEEFFGGH EFGGHGDBAAB AABCDEEFGGH ABBBCDFGHHG HHGFEDCCBAA BBBBCDEFGHH AADGGGFFEED HGGGFEDCBAA BBBBBCEFHHH HHGGECBBBBB CFHHGFCBBBA CBAABDFGGHH GGBBABCFGGH AABCCDFGGGH AACDEEFGGHD BBBBCDEEGHH
8,GHGFGFECBAA HHGEEDCCBBA HGGFFEDCBAA GFEDCBBABFH AABDEGGHGEC HHGFEDCBBAA BBBBBCEFGHH AABCDDEFGHH GGGGGFDAAAB AABCDEFFGGH DEEFGHGEBAA CCBBBBCEGHH ACEGHHFDCBA HHGEDDCCBBA HGGGFEDCAAA AABCDEFGGGG HHGGFECBBAA HHFDBACEDCB AAABCEFGGGH AABCDEEGGHH AABCCDEFGHH AABBCDEFGHH AABCDEFGHGF
9,GHHGEDCBBAA BBBBBDEFGHH AABCDEFGGGG FDDBDFGCEGA HHGFDDBBBBC FFGGGFEDBAA BAABCDFGGHH BBBCCCDEGHH HGBAABDEFGG ABBCCDEFGHH GGGGFEDCBAA HGGGFCAABDF AABCDEFGGHH HHGFEDDCBAA HHGGFEDCBAA AABBDFGGGGF HHGFECBBABD BBBABDFGHHH HHGEBBBBCCC ABBCCEFFGGH AABCDEFFGHH AABCDEFGGGG BBBBCDEEFHH
10,GGEEGHFDBAA AABCDDEFGHH AABCDFGGGGF HGGGFEDCBAA AABBCDEFGHH HHHGFDCBBAA HHGGFDCBBAA HGGGFEDCBAA AABBCDEFGHH DEFGGGFECAA DCCCBBCCEHH ABDGHHGFDBB DCBABCEFGHH ABCCCDEFGHH CDFGGGGFDBA HEAAFFEDDDC GGGGGFEDBAA HHGFEDCBBBB AABCEFFGGGG BDBDAAEHGHG EFGGHHAABCB AADGHGDEEDC BBCEFGGHGBA
11,HHGFEDCBBAA HHGFEDCCBAA HHGFFEDCBAA GGGGFEDCBAA AABBCDEFGHH ABDFGHGFECB HHGGEDDCBAA BAACDEFGGGH AABBCDFFGHH ABCCDDDEFGH FGGGGFECBAA HGEDCBABCFH AABCDEFGGGH HHFDCBBCCCC GGGGFFEDBAA HGFEDCBBABG AACEGGGGFEE HHGFDBBABDE FHHGFECCBAA CBBBBCGHHGG AABCDDEFGHH BBBBBBDGHHH AABCEFFGGGH
12,GHHGFEDBBAA HGDCBBBCEEF GGGFFFEDCAA HGGGFEECBAA GFDCBBABEGH AABCDEFGGHH HHGGFEDCBAA HFBBBCDDDEE AABCDEFGGHH AABCDEEEFHH BBBBCDEGHHH HHGEDBAABDF CFGHGGFCBAA HHFDDDCCCBA GGGGFFECBAA CCBBBBDFGHH FGGGGFEDBAA ECBBBBCEGHH HHGGFEDBBAA BCEGGGHGAAC GFFEECAADGH AABCDEFFGHH AABBDEFGHHG
13,HHGFEDCBBAA HHGFEEDCBAA HHGFEEDCBAA CCCBBBCEGHH ABDFGGGGFDB HHGFEDDCBAA AABCDEFGGGH BDFGGHGFAAB AABCDEFGGGH AABCDDFGHHF HHGGECBBABC EFFGGGFDBAA HHGEDCBBBBB BBBBBBDEGHH CEGGGGFECAA HHFECCCCCBA AABBCDEFGHH HHGGFECBAAA AABCDEFGGGH HHHFECBBBBB GGGGFEDCBAA GCAABCEFGGH ABBBCDEFGHH
14,AACEEFFFGGG CBABBDEFGHH AABDEFGGGFE HHGFEDDCBAA HHGFEDCBBBA BBBBCDEFHHH HGGFFEDCBAA AABCDEFFGGH AABCDEFGGGH BFGFFFDAACH AABCDGHHHFC HHGFEDBBBBB AABCDEGGGGG HHFEEDDCCBA GGGGGFEDBAA AABBCDEFGHH GFFGGFFDCAA HHGFEDCBBBB GCBABBCEGHH AABCDEFGGHH AABCDEFFFGH AABDEFFGFGH ABBCDDDDFHH
15,HHGFEDCBBBB BBBBCDEFGHH AACDFGHHFEB GGGGFFECBAA AABBCDEGGHH GGGGFEDCBAA HHGFDBBBBBC AABDEEFFGGH AABCDEFGGHH ABBCCDEFGHH DEFGGGGFCAA HHFDCBABBDG AABDEGGGGFF HGEDDDDCCBB GGGGFFECBAA HGEDCBBACFH FGGGGFEDBAA ECBAACEFGHH GGGGGEBBBAA ABBCCDEFGHH ABBCCDDFGHH AABCDEFGGGH AABBDDEFGHH
16,DEGHGFECBAA HHGFEDCCBBA HHGFEEDCBAA HGGFFEDCBAA AABCCEEFGHH HHGFEDCCBAA HHGECBBBBCC AACEEEFFFGG AABCDFGHHGB ABBBCDEFGHH CCDFFFGHEAA HGGGGECBAAA AABBCDEFGHH ACFFGGGFEDC HHGFECBABBD ABCDGHGGFDB HHGFEDCCBBA BBABCDFGHHG HHGGFDBBBBB AABCDDEFGHH AABBCDEFGHH AABCCDFFGHH AABBCDEFFHH
17,BBBBBDFGHHH HHFEDDCCBBB HGGFFEEDBAA HHGEEDDCBBA EDCBABCEGHH GGHGFEDCBAA GBAABDEFGGH BBCCCCCDFHH HHHDBBBCCCD ABBCCDDEGHH AABCEGGGGFE HFFGGEBBBBB BABDBCGHHFE HHGFEDCCBAA GECBAACFGHH CCDHHHFECBA HHGFEDCBBBB ABBCDCCEGHH FGGGGFDCBAA HBBBCDDEEFF AABCCDEFFHH ABEGGHHFDBA CCBBBBDEFHH
18,HGGGGEDCBAA HHGGFEDCBAA HHGFEDCCBAA BBBBBCDFGHH CDFGHHFDBAA HFDBAABDFGH AABCDEFGGGH HHHFCBBBBCD AABCDEFGGGG EFFFFFGGDAA HHGFFDCCBAA AACDDEFFGGH HHGEDCBBBBB BCEFGGGFEBA FCAABCEFGGH ADGHGGFECBA EEDCBBBCDGH AABCDFGGGGF HHGDBBBCCCD AABCDEFGGHH HFDDEEFDCBA BBABCDFGFHH ABCDFFGGGGA
19,HFEFGFFDBAA HGECCCCDCCB HHGFFEDCBAA GECBBABDFGH FFGGGFFECAA HHGFECCBBBA ABBBCDEGGHH AABDEFGGGFD DAABCEFGGGH ABBCCDDEGHH GGGGGEDCBAA CBBBBCEFGHH FGGHGFDCBAA HGGFFEDCBAA AAABCEFFGHH DGHHGFDCBAA HHGGFEDCBAA HHGECBBABDF HHGFGEDCBAA AABDCDDFGHH ABBBCDEFGHH AABCDEFFGHH ABBBCDEFGHH
20,EDCCBBBCFHH ACGGGFFEEDC HHGFEDCBBBA ECBBBCDEGHH HHGGFDCBBAA BABBCDEFGHH HHGGFEDCBAA HHGFEDCBBBB AABBCEFGHHF FAABCDEFGGH BBBBCCDFGHH HHGGFEDCBAA AABCDEFFGHH HHGEEEDCBAA HHGFDBBBCCC EEFHGGEDBAA HGFEDCBAACH AABDFGGGGFC HHGFDCBBBBB EEFFFFFGEAA FFECBABCEGH AADFGFFFEEF BBBBBCEFGHH
21,HHGFEDCBBBB ACBACFFHHFE HGGGEDCBBAA BBBBCCDFGHH CEFGHGFDBAA AABBCDEFGHH AABCEFGGGGG HECBBBBCEGH AACDFGGGFFF HHHGFDCBBAA HHGFDDCBBBA GGGGGFECBAA HGECBABCEFG AAABDFGGGGH FGGGGFECBAA CBBCCCDDEHH ABFGGGFEEDD AABCDEFGGHH AACDEFGGHGC HHGFDDCCBAA CBABBDEFGHH ABCCBCDEGHH HHHGFDBBBBB
22,AADFGGFFFEE HGECCCDCCBB GGGGFFEDBAA HHGFFEDCBAA GDBBBBCDFHH AABCDFGHHGE HHGFEDDCBAA AABCDEFFGGH AABCDEFGGGH BBBCCCDEFHH CDEFHHGECAA HFDBAABCEGH ACEGHHGECBA HHGFEDCCBAA EDDCBBBDFHH CGHHGFDCBAA HHGFEDCCBAA ABDGHHGFDCA GEBAACDFGGH AABCDEFGHHF HGEECBBBCCD AABCDFGGGGG BBBBCCEFGHH
23,CDBABCGGHGF ACCBCCDFGHH AABCDEGGGGG HGFEEEDEDAA CBBBBCDFGHH EFGHGFECBAA HCAABCEFFGG HGFDECAABDH GHHGFCBBBBB AABDEFEFFGH BBBBCCDFGHH HHGFEDCCBAA BBBBCCEFGHH AHHDCEDDDCD FFFGGGFECAA ECBBBBCEFHH GGGGFFDCBAA HGDFGECBBBA AABCDEFGGGH AABCDEEGGHH AABCCEFFGHH AABCDEFFGGH AABBCDEFGHH
24,BABBCDFGGHH AABBDEFGGHH AABCEFGGGGG HHGFEEDCCAA GEBAABDEFHH EFFGGGFDBAA HHGFDBBBBBB AABCDEFFGGH DDEFGGGGEBA ACEFGHGFDBA CCCBBCCDFHH ABDGHHGFDCB CBAABDFGHHG GGHHFDCBBBA HGGGFEDCBAA AABDFGGGGFF HGGGFEDBAAA HFDBAACEGGF HHFDCBBBCCC HECBCBACEHH ABBBCDEFGHH AABCDEFFGHH AABBDEGHHGE
25,HHHFFECCBAA HHGFDCBBCCB HHGFEDCCBBA BBBBBCDFGHH ABDFFGHGFCA HHGFEDBBBBB AABCDEFGGGH FGHHGEBABBB AABCDFFFGGH AABCCDEFGHH HHGFFEDCBAA CBABCDEFGHH DFFHHFDBBAA DDEFGGGFDBA HHGFDBBABCD AABBCDEFGHH HGGGFEDCBAA BBBBBDEFGHH HHGFFEDCAAA AABCDEFFGHH AABBCEFGGHH ABABCEGGGGH BBCEGGGGGCA
