,0
0,FFFEDA BAFFFA FFAFFA FFFCBA CBFDFA AAAACF AAABCF AAAFAF AAEAFF BBAFFC FFFEFA FFFEEA FFFDDA FFFBAA BBAAAF AAACBF AAACDF BBFFBA EECFFA FFFDDA FFFDCA FFFBCA FFFAFA DCFAAF AAACBF AAABBF AAACCF AAACCF AAADCF AAABBF AAABCF AAACBF FFFECA FFFDCA AAADDF AAABCF AAAEDF AAADCF AAAAAF AAAEAF AAABBF AAABBF AAAFFA FFFDCA FFFFEA FFFEDA AAACCF AAABBF AABBCF EEDFFA FFFDDA FFFCEA FFFCDA FFFCDA FFFCFA FFFEDA FFFEEA FFFEEA BBAABF AAADCF AAADDF FFFDEA FFFDDA FFFCDA FFFEEA FFFBDA EEEFFA FFFFDA FFFEBA BBAAAF AAACCF EECFFA FFFCDA FFFACA AAACCF AAABDF AAAFFB AAAFDF CBFAAF FFFEDA AAAFAF FFFAAF AAAFEF AABAFF AAAABF AAAFFF AAABBF BBACAF AAABAF AAACCF AAABBF DCFFAC
1,BBBAAF CCFAFA FFFDEA FFFDDA FFFDBA EEAAAF AABBAF AABCDF AAABBF AAAFAF AADFFA EEFFFA FFFDDA FFAECA FFFEEA FFFEEA FFFDDA FFFDDA FFEAAA AAAACF AAABBF AAABBF AAABBF EDFFFA FFFDDA FFFDDA FFFCDA AABADF AAACCF AAADEF AAABCF AAABBF AAABBF AAADCF AAAEDF FFFFFA FFFDEA AAACDF FFFEEA FFFEEA FFFDCA BBBAAF AAABBF AAACCF EEEFAA FFDFDA CCCFFA FFFAAA AAABBF AAABBF AAABBF AAAFFA FFFCDA FFFDAA FFFDDA FFFCEA FFFAAA FFFCEA FFEBAA BBCFAA FFDDCA AAAEFF FFDFFA FFFEDA FFFEFA FFFEEA FFFAFA FFFFEA BBAAAF AAACCF FFFFEA FFFFEA FFFCCA AAACBF AAAEDF AAADEF EEEFFA FFABFA BBAADF AAACCF AACAAF BBAEAF AAAECF AAABBF AAABDF AAADAF BBAFAC BBABAF AAACAF AAABBF AAACBF AAAEAF
2,AAAEFF FFFCDA FFFEDA FFFDDA FFFDDA FFFABA EFAFFA FFFDFA EFAAAF AAFEFA FFFFFA FFFEEA FFFDEA FFFDDA FFFEEA FFFDDA FFFABA BBBAAF AAABAF AAACCF AAACBF AAABCF FFFDEA FFFBFA FFFCEA FFFDFA AAABBF AAACCF AAADCF AAACCF AAACCF AAABBF AAABBF AAACCF AAACCF AAACCF AAACCF AAACCF AAABBF AAABBF AABFEF FFFFEA FFFEEA FFFFDA FFFDDA FFFAAA AAAABF AAABCF AAAEBF FFFEFA FFFCDA FFFCDA FFFDEA BCCAAF FFFAFA FFFFEA FFFDEA FFFDEA FFFBAA AAACBF AAADDF FFFEEA FFFBDA FFFEEA FFFDEA FFFEEA FFFEEA FFFCFA FFFAAA AAEFFA FFFDFA FFFAAA FFFAAB AAAFDF AAACCF AAEABF BBCAFF AABFFF BBABAF FFFAAA AAADDF AAACBF AAABBF AAACBF AAACCF AAABCF AAADCF AAAAAF AAAAAF AAACCF EEFFDA AAABBF
3,AAFFEA FFAFFA BABAAF AAABBF AAADDF AAACDF AAAFDF AAADBF AAAAAF AAACCF AAACCF AAAFEF FFAFAA EFAAFF DCFAFA EEFBFA FFFBDA FFFEDA AAABCF AABADF AAABCF AAABCF AACFFA FFFDEA FFFDEA FFFDEA BBAFEF AABEDF AAFAFF AAAEFF AAABBF AAABAF AAABBF CBCFFA FFFAAA AAABCF AABDEF AAACFF FFFCBA AABABF AAAAAF AAABAF AAABBF BACFFA FFFEEA FFFCDA EFEAAF FFFCBA AAAECF AAABBF AAACCF AAACBF AAEFEA FFCAAF EEFAAF CCBFAF AAFAFF FFFEEA FFFFEA FFFDDA FFFACA DDCAFE AAAECF AAADBF AABFFB FFFFEA FFFEEA FFFECA FFFDDA FFFCDA AAACCF EEDFFA EEFFEA CCAAAF AAADCF AAACDF AAAAEF AACAFF AAADBF AABCAF AAACBF AAABBF AAACCF AAACBF AAACCF AAACCF AAACBF AAACBF AAACBF AAABCF AAABBF EEFFFA
4,DCFFFA FFFEBA FFFEDA FFFBBA EEAAAF AAABCF AAACCF AAACAF AAABDF AAABDF DDEFFA FFFEEA FFFCCA FFFAAF AAACCF AAACBF AAADCF AAAACF FFFEEA FFFDDA FFFCDA FFFABA AADAAF AAAABF AAABBF AAABBF AAADCF AAACCF AAADCF AAADEF AAAEFF FFFFEA FFFABA AAACCF AAADDF AAABCF AAADCF AAAFBF AAACDF AAABBF AAACBF EEFFFA FFFDEA FFFDDA FFFEDA BCAAAF AAACCF AAACBF AAACEF FFFEEA FFFDDA FFFCDA FFFBBA EEEFFA FFFCCA FFFEEA FFFEEA FFFEEA EEEAAF AAABBF AAADCF FFFDEA FFFBCA FFFDDA FFFDEA FFFDEA FFFEFA FFFDFA FFFBAA BBBAAF AABABF EEFFEA FFFBDA FFFDCA AABEBF BBAAFF FFFCBA FFECFA FFFAAF FFFDEA BAFFDA FFFBEA FFEFFA DCFFFA FFFECA FFCEDA FFFDEA FFFDCA FFFDAA AAABBF AAACBF AAABCF
5,FFFAAA EEFFFA BBBABF AAADDF AAAABF AAACCF AAACCF AAABBF AAACCF AAADBF AAAFDF AAAABF AAACCF AAFFBF AAAEDF FFFEEA FFFEEA FFFDEA FFFDDA FFFDCA AAACCF AAACDF AAAAAF AAADCF AAACCF AAACEF FFFCBA FFFADA FFFDDA FFFAFA FFFCBA FFFFAA EECFFA EFAAAF CCDFFA EEFFFA FFFABA AAACFF FFFDDA FFFDDA FFFBBA AAAAAF AAABBF AAACCF AAACCF AAAFDF AADFAF FFFCAA FFFABA FFEFFA FFFEEA FFFCDA FFFCCA AAACAF BBAFAF AAACAF AAFFEA FFFFFA FFFEFA FFFEEA FFFCCA FFFCDA FFFDEA FFFEDA FFFEEA FFFEEA FFFDEA FFFEEA FFFCCA BBAAAF AAAABF AAAFDF AAACCF AAABCF AAAEEF AABFDF AAFBFA AAAFFA BAFFFA FFAAEF AAAFFF FFFAAA AAACBF AAAFEF FEFAFA CDAAAF AAABFF DCFFAA AABAAF AADAFF EEFFFA FFFBBA
6,BACAAF AAAAFF FFFDDA BAFFDA FFFEDA FFFABA FFFABA FFFAAB BAAFFA FFEFEA CCCAAF AAACCF EDFEEA FFFCBA FFFEDA FFFFFA FFFEDA FFFDDA FFFCCA BBAAAF AAAFEF AAACBF AAAABF BBAABF FFFDEA FFFDDA FFFDFA AAABEF AAACCF AAADDF EECFFA DCCFEA FFFEAA AAABEF AAAFFA AAFEAF FFCAFA EEFFFA FFFFFA FFFDDA FFFDEA FFFDEA FFFBBA AAABBF AAACCF AAACCF AAADCF AAACEF BAEAAF AAABCF AAAFFF AACFAF AAAFBF AAAFEF AAACCF AAABCF AAACCF AAADCF BACFFA FFFFFA FFFDDA FFFCDA FFFCCA AAAACF AAAAAF AAACCF EEABFA CCFFFA FFFDEA FFFEDA FFFDEA FFFDCA FFFEDA FFFEBA FFFAAA FFEEFA FFFABA BBAAEF AACFBC AAAFEF FFBAFA AAAADF AABFFA FFFAAB AABAAF DEABAF FFFCAA EEFFFA FFFFAA BCAAAF AAAECF AAABBF
7,DDFFEA FFFCDA FFFEBA FFFAAA BBBAAF AAAADF AAACAF AABEAF AACAAF AAAFFF AAFFFA DEAFFA EFAFFA FFFFBA FFFEEA FFFEEA FFFFEA FFFAAC AAAEAF AAACCF AAABBF AAACDF FFFDEA FFFDEA FFFDEA FFFAAA AAACAF AAADDF AAABDF AAAFFF AAAAEF AACABF AAACBF AAAEDF FFFDDA AAABCF AAADCF AAACCF AAABAF AAAABF AAACBF AAABAF AAABBF FFFFFA FFFDDA FFFDEA FFFBFA FFFCBA CCAFAF AAAAAF AAABBF AAABBF AAACBF AAEFFE FFFDEA FFDEFA FFFFEA FFFEEA FFFEEA FFFEEA FFFCDA AAAAAF AAABBF AAEFFA FFEFEA FFFEDA FFFDEA FFFCAA AAACCF FFFEEA FFFABA FFDFDA FFFCDA AAACCF AABEDF AAACCF EDEFFA EDFAAE AAACCF CDAAAF BCAAAF AAAFAF AAAFAF AABAAF AAACCF AAAFFF AAAFEF DDDFFA AAACBF AAABBF AAACBF AAABCF
8,DDBFFA AAAFFA FFFDEA FFFDDA FFFDDA FFFBCA FFFEEA FFFDCA FFFEEA FFFCEA FFFFBA FFFDDA FFFDEA FFFDCA FFFAAA AAABBF AAACBF AAADBF AAAEDF FFFDDA FFFDDA FFFDDA FFFEEA FFFDDA FFFBDA BBAAAF AAACCF AAACCF AAACCF AAADCF AAABCF AAACCF AAAFDF EEFFFA FFFDCA AAACCF AAADCF AAACCF AABFFA AABAAF AAABCF AAABBF FFFEEA FFFCCA FFFFFA FFFBAA AAABBF AAADCF AAADCF AAAFFF FFFDDA FFFCDA FFFCDA FFFDDA FFFCDA FFFEEA FFFEEA FFFEEA FFFEEA EFAAAF AAACCF AAACBF AAADDF FFFFEA FFFDDA FFFFEA FFFBCA FFFEEA FFFDDA FFFCDA AAAFFF FFFDCA FFFAAA AAACBF AAAEDF AABCAF AAAEAF AABEFF AAAADF AAAFAF AAACBF AAAABF AAABDF AAADBF AAABCF AAABBF AAABBF AAACBF AAABAF AAACCF AAABBF FEFCAA
9,AAAFFD FFFCDA FFFDDA FFFCBA FFFDBA BBAABF AAABAF AAABCF AAAFCF AAADFF AABBAF BAFAFA FFAFAB CCAFEF FFFEEA EEAFFA FFFAFA FFFABA FFAFAA AAAFAF DDAAAF AAAFFA FFFDEA FFFEEA FFFAAA AAACCF AABDBF AAACCF AAACBF AAADFF AAACBF AAABDF FFFFFA AAABBF AAABCF AAABBF AAACBF AAACCF AAABBF AABABF AAACBF FFFCEA FFFDDA FFFBDA FFFAFA FFEFFA FFCAAF AAADCF AAAAAF AAACBF AAACBF AAAFFA FFFEDA FFFCAA FFFDCA FFFEDA FFFEEA FFFEEA FFFEEA FFFAEA BAAAAF AAACBF AABECF FFFEDA FFFDEA FFFDEA FFFAFA AAACFF FFFBEA BBAAAF AAACCF DCFFFA FFFEEA FFFBBA AAACCF AABEDF AAAFEF BABAAF AAABCF AAAAAF AAACBF AAAFDF AAACCF AAAEFF AAAEDF AAACCF AAACCF DEACFF BBACAF AAABBF AAABAF AAACBF
