,0
0,HGDBDCB GGGECBA BBBCEGH ABCEFGH ACFECHF GGGEDBA HGFDCAB BBCDEGH ABEFGGF GGGFDBA HGFDCBA HGFCCAB ABCDFGH ABCEFGH ABCDFGH ABCEFGH GGFFDBA ABCEFGH ABDEFGH BBBDEGH ABCDEGH FHGECBA GGFECBA ABCEFGH ABEGGGD HGFDBBA HGEDCBB HGFEDBA HGFECBA AACDFGH ACGHGDB HGFECBA HGFECBA GGGECBA GEBBBDH ABEGGGF HGFDCBA ABCDFGH ACDCDHH DCEGHCA AFDHEDE ACCDEGH ABCEFHG ABCEFGH ABBDFGH ABDFHEE
1,AADGGGG HGFECBA HGDCBBC ABBDFGH ABCEFGH FGGEEBA HGEDBBB GGFEDBA HGFECBA FBBBDFH ABCDFGH ABDFHGE HGFECBA HFCBCDE ABCEFGH ABCDFGH ABCDFGH EFGGEBA HGECBBB HGFEDBA HGDBBBF ABCDFGH GGGEBBA GGGEBAA ABCDFGH ABCEGHG HGFDCBA HGFDCBA HFEFDBA HDACFFC DCBBCHH HGGECBA HGFCBBB GFFFEBA AACDFGH HGFDCBA HGDBBCC ABDEFGH HHFCBBB AACEFGH ABCFFGH ABCDFGH ABCEFGH CFCCBFH BBCCEGH ABCDFGH
2,BEHGECA HGFDCBA HGECBBB GFFFFBA CABDGHG GGFEDBA HGFDCBA HGFECBA HFCCBBE ABCDFGH ABCFGGG HGFDCBA HGFDCBA ABCEFGH ABCEFGH ABCEFGH ABCDFGH ABCEFGH ABCEFGH ABCDEGH FGGFEBA HGFDCBA HGECBBB ABCDFGH ABEGGFD HGEDCBA HFDBBBH GGGFDBA HGFECBA CBBCEGH ABFGGFE HGFECBA HGFECBA HGFECBA CBACGHF HGFDBBB FBACFGH ABDEGGG AADDFGG ABEGHDE ABDEFGH ABCDFGH ABDEEGH ABCEFGH BBCDEGH CCBBDGH
3,EHFDCCB ABBDFGH ABCDFGH ABCDFGH ABCEFGH ABDEGGG HGFDABC GGFEEBA HGFECBA ABCDFGH ABCDFGH FHGFDBA HGFECBA ABCDGGH ABCDGGG ABCDEGH ABCEGHE HDABCEG ABDEFGH DCBBDGH BBCCEGH ABCEGHF HGFDCBA GGGFCAA ABCDEGH ABCEFGH EHFDBBC EBAFFFG DDHGFCA HGFECBA HDDCBCD ABCCEGH FGGFEBA HGFDCBA HGFDCBA ABEGGGE HGECABF ABCEFGH ABCDFGH ABCEFGH ABCEFGH ABCDFGH ABCEFGH ABCDFGH ABCDFGH DEFGGDA
4,GHECDBA HGFDCBA BBBCEGH ABCEFGH ABCDFGH GGGFDBA HGECBBB ABCDFGH ABCDEGH GGGECBA HGFDCBA BBBCEGH ABCDFGH ABCEFGH ABDEFGH FFGFEBA HCBCDEE ABCDFGH ABCEFGH ABCDEGH BCEGHFA HGFDCBA HGEBABE ABCEFGH BDGHGCA HGEDCBA HGDCCCB GGFEDBA HGFECBA BBBDFGH ACFGGED HGFECBA HGFDCBA HGFECBA GECBBCH AADGHGE HGEDCBA ABCEEGH HGEDCBA GFFFEBA GGGECBA HHFCCBA HHECBBB HGFECBA DCBBDGH ABCDFGH
5,HFCDCCB AACDFGH ABCEFGH ABCDFGH ABCEFGH CCCCCFH ABDFGGG DFGGEBA HGFECBA HGFDCBA ABCEFGH ABBDFGH ABCDFGH HGDCCBB HGECBBB HGDDCBB GHGCBBB FGFFECA HFCCCCC HGFECBA DCBBCFH ABCDFGH ABCDFHH EGGGEAA HGFDCBA HGFDCBA HFCBBCD BBBDFGH FGFFEBA HGFECBA HGFDCBA HGFECBA HGFECBA HGFEDBA HGDBBBC ABCDFHH ABCEFGH ABDDFHG EFGBBGB GHGDABC EGGGEAA ABCDGGH HGECABD ABEFGFF ABCDFGH GGGFDAA
6,AACFGGG HGDBDCB HGECBBB HGFECAB GGGFDBA BBBDFGH GGFEDAA HGFDCBA HGFDCBA HGDBBBD ABCDEGH ABCEFGH HGFECBA HGEAACE ABCEFGH GGGCCCA HFBBCDF ACFCFFG HFGEDBA GGGECBA HGFECBA DCBBDGH ABCEFGH ABCEFGH BBBCEGH ABCCGGH ABBDGGH ABCDFGH ABCEFGH GGGFDBA HGFDCBA DCCBCFH ABBDFGH FEHDEEA HGFDCBA HGFDCBA HGFDCBA GFFFDCA ECBCBFH BBBCGHH HBCBDEG EGHECAB AACFFGH HGCCCCC HHCBBBD BBCCEGH
7,HHFDCBA HGEDBBB ABBEFGH ABCEGGH ABCFFGG DHGDBEA GGGEDBA HGFEDBA HHFDBBB ABBDFGH ABCEFGH HGFECBA HGFDCAA ABCEFGH AADEFGG AADDFGH ABCDFGH HGCBBCD ABDEFGH BBCDEGH ABCDEGH ABEGGFC HGFDCBA HGFECBA BBBDEGH ABCEFGH ABCFGGG HGFDBBA HGFECBA HGFECBA HEBABEH ABCFGGG HGFECBA HGFDCAA ABEGGFD HFEDCBB HEBABEG ABDEFGG HHEBCBB ABEFEFH AACEGGH ACCDEGH ABDFFGG CDEFFGA BBBDEGH ABCDEGH
8,GHGBBCB HGFDCBA HGEDCBA HGFECBA HGFECBA HGFECBA HGFDCBA CBBCEGH ABCEFGH FGGGDBA HGFDCBA HGFDCBA GECBBDH ABCEFGH ABCEFGH ABCEFGH BEFGGEA HGCBBCC ABCEFGH BCCCEGH BBCDEGH HGFDCBA HHFDCBA ABCDFGH ABCEFHG HGFDCBA HGEDCBA HGFEDBA HGFECBA HGFCBBC ABCDFGH ABFGGFE HGFDCBA HGFECBA HGFDCBA AFHGECB CBBCEGH ABDEFGH ABCEGGH AADEFGG ABCEFGH ABCDFGH ABCDFGH ABCDFGH ABCDFGH BCEGHCB
9,EGHFDBA HGFDCBA FDBBBFH ABCEFGH ABCDFHH ABEFGFF HFCDAED GFCDEFA HGFDCBA GDBBCFG BBBDFHG HGFECBA CBBCEGH ABCEFGH ABCEFGH ABCDFGH HHFBBBC ABCEFGH ABCEFGH ABCDFGH DEGHFBA HGFDCBA GFFEECA CBBDEGH ABCEFGH ABCFGGG HGFDCBA HGFECBA HGFECBA HGFDBBA BBCDFGH AEGHGDA HGFECBA ECCBBGH GECBADH ABDFGGF HGFDCBA ABCDGGH ABDEFFH ABCDFGH ABBDFHH ABCDFHH ABDEFGH ABDFEGG BBCDFGH BBBCEGH
