,0
0,DDCBABBBA DDDCCBAAA AAAABCCDD AAABCCDDD ABBDCBDDC DDDCCBBAA DDDCBBAAA AAABBCCDD AABCCDDCC DDDDCBAAA DDDCBBAAA DDCCBBAAB AAABBCDDD AAABCCDDD AAABBCCDD AAABCCDDD DDDCCCBAA AABBCCDDD AABBCCDDD AAABBCDDD AAABBCCDD CDDDCBAAA DDDCCBAAA AAABCCDDD AABCDDDCB DDDCBBAAA DDCCBBAAA DDDCCBBAA DDDCCBAAA AAABBCDDD AACDDDCBA DDDCCBAAA DDDCCBAAA DDDCCBBAA DCBAAABBD AABCDDDDC DDDCBBAAA AAABBCDDD AACBBBDDD BCBCDDCAA ACCCDCBBC AABBBCCDD AAABCCDDD AAABCCCDD AAABBCDDD AABBCDDBC
1,AAACDDDDD DDDCCBAAA DDCBBAAAB AAABBCDDD AAABCCDDD CDDDCCBAA DDCBBAAAA DDDCCBBAA DDDCCBAAA DBAAABCDD AAABBCDDD AABBCDDCC DDDCCBAAA DDBAAABBC AAABCCDDD AAABBCCDD AAABBCDDD CCDDDCBAA DDCBBAAAA DDDCCBBAA DDCBAAABD AAABBCDDD DDDCCBAAA DDDDCBAAA AAABBCCDD AAABCDDDD DDCCBBAAA DDDCBBAAA DDCCCCBAA DBAABCDBB CBBAAACDD DDDCCBAAA DDDCBAAAA DCCCCCBAA AAABBCDDD DDDCBBBAA DDCBAAABB AABBCCDDD DDDCBAAAA AAABCCDDD AAABCCDDD AAABBCDDD AAABCCDDD ABCBBABCD AAABBBCDD AAABBCDDD
2,ABDDDCBAA DDDCBBAAA DDCBBAAAA DCDCCCBAA BAABBCDDC DDDCCBBAA DDDCBBAAA DDDCCBAAA DDBBBAABC AAABBCDDD AAABCDDDD DDDCBBAAA DDDCBBAAA AAABCCDDD AAABCCDDD AAABCCDDD AAABBCDDD AAABCCDDD AAABCCDDD AAABBCCDD CDDDCCBAA DDDCBBAAA DDCCBBAAA AAABBCDDD AABCDDDCB DDCCBBAAA DDCBAAABD DDCDCBBAA DDDCCBAAA BAAABBCDD AABCDDCCC DDCCCBAAA DDDCCBBAA DDDCCBAAA BAAABDDDC DDDCBBAAA CBAABCDDD AAABCDDDD AAACBCDDD AABCDDCCC AABBCCCDD AAABBCDDD AABBCCCDD AABBCCCDD AAABBCDDD BBBAABCDD
3,BDDCBBBAA AAABBCDDD AAABBCDDD AABBBCDDD AAABCCDDD AABBCCDDD DDDCBAABB DDCCCCBAA DDDCCBAAA AAABBCCDD AAABBCDDD CDDDCBBAA DDDCCBAAA AABBBCDDD AAABBCDDD AAABBCCDD AAABCDDDB DCAAABBCD AABBCCDDD BBAAABCDD AAABBCCDD AAABCDDDC DDDCBBAAA DDDDCBAAA AABBBCCDD AAABCCDDD BDDCBBAAB CBAACCCCD BCCDDCBAA DDDCCBAAA DCBBBBABB AAABBCDDD CDDDCCBAA DDDCBBAAA DDDCBBAAA AABCDDDCC DDDCBAABC AABBCCDDD AAABBCDDD AAABCCDDD AAABCCDDD AAABBCDDD AAABCCDDD AAABBCDDD AAABBCDDD BCCCDDCAA
4,DDDBBBBAA DDDCBBAAA AAAABCCDD AAABCCDDD AAABBCDDD DDDDCCBAA DDCCBAAAA AAABBCDDD AAABBCCDD DDDCCBAAA DDDCBBAAA AAABBCCDD AAABBCDDD AAABCCDDD AABBCCDDD CCDDCCBAA DCAABBBCC AAABBCDDD AAABCCDDD AAABBCCDD AABCDDDCA DDDCBBAAA DDCBAAABC AAABCCDDD ABCDDDCAA DDDCBBAAA DDCBBBBAA DDDCCCBAA DDDCCBAAA AAAABCDDD AABDDDCCB DDDCCBAAA DDDCBBAAA DDDCCBAAA DCBAAAABD AAACDDDCC DDCCBBAAA AABBCCCDD DDCBBBAAA DDCDCCBAA DDDDCBAAA DDDCBABAA DDDBBAAAA DDDCCBAAA BBAAABCDD AAABBCDDD
5,DDBBBBBBA AAABBCDDD AAABCCDDD AAABBCDDD AAABCCDDD BBBBBBBDD AABCCDDDD BCDDDCBAA DDDCCBAAA DDDCBBAAA AAABCCDDD AAABBCDDD AAABBCDDD DDCBBBAAA DDCBBBAAA DDCBBBBAA DDDDBAAAB CDDCCCCAA DDBBBBBBB DDDCCBAAA BBAAABCDD AAABBCDDD AAABBCDDD CDDDDCBAA DDCCBBBAA DDDCBBAAA DDCBAABBC AAAABCDDD CDDCCCBAA DDDCCBAAA DDDCBBAAA DDDCCBAAA DDDCCBAAA DDDCCBBAA DDCBAAABB AAABBCDDD AAABCCDDD AABCBCDDD BDCCAACDA CDDDBAAAB CCDDDCAAA AAABBCDDD DDCBBAABC AABCCDDCC AAABBCDDD DDDDCBAAA
6,AAABCDDDD DDCBABBAA DDCCBAAAA DDCCCBAAA CDDDCBBAA AAAABCDDD DDDCCBAAA DDDCBBBAA DDDCBBAAA DDCBAAABB AABBBCDDD AAABCCCDD DDDCCBAAA DDCBAAABC AAABCCDDD DDDDBABAA DDBAAABCC AACCBCDCD DCDCCBBAA DDDCCBAAA DDDCCBAAA BBAAABCDD AAABCCDDD AABBCCDDD AAAABBCDD AABABCDDD AAABBCDDD AAABBCDDD AAABCCDDD DDDDCCBAA DDDCBBAAA BBBBAABDD AAABBCDDD CBDDBCCBA DDDCBBAAA DDDCBBAAA DDDCBBAAA DDCCCCBBA CBAABABDD AAAABCDDD DAAAABCCD CDDDCBAAA AAABCCDDD DDCBBBBBB DDCBAAABC AAABBCCDD
7,DDDCBBAAA DDCBBBAAA AAABCCCDD AAABCCDDD AAABCCDDD BDDCBACBA DDDCCBBAA DDDCCBBAA DDDCBAAAA AAAABCDDD AAABCCDDD DDDCCBAAA DDDCBBAAA AAABCCDDD AAABCCDDD AAABBCCDD AAABBCDDD DDCBAABBB AABBCCDDD AAABBCCDD AAABBCCDD AABCDDDCB DDDCBBAAA DDDCCBAAA AAABBCCDD AAABCCDDD AAABCDDDD DDDCBAAAA DDDCCBAAA DDDCCBAAA DCBAAABCD AAABCDDDD DDDCCBBAA DDDCBBAAA AABCDDDCB DDCBBBBAA DCBAAABCD AABBCCDDD DDDBABAAB AABCCCCDD AAABCCDDD AABBBCCDD AAABCCDDD BBCCCCDDA AAABBCCDD AAABBCCDD
8,DDDCAABBA DDDCBBAAA DDCCBBAAA DDDCCBAAA DDDCCBAAA DDDCCBAAA DDDCBBAAA BAAABBCDD AAABCCDDD CCDDDCBAA DDDCBBAAA DDDCBBAAA DCBAAABCD AAABCCDDD AAABCCDDD AAABCCDDD ABCCDDDBA DDCBAABBB AABBCCDDD AABBBBCDD AAABBCCDD DDDCBBAAA DDDCBBAAA AAABBCDDD AABBCCDDD DDDCBBAAA DDCCBBAAA DDDCCBBAA DDDCCBAAA DDDCBAAAB AAABBCDDD AACDDDCCB DDDCBBBAA DDCCCBAAA DDDCBBAAA ABDDDCBAA BAAABCCDD AABBCCDDD AAABCCDDD AAABCCDDD AAABCCDDD AAABBCDDD AAABBCDDD AAABBCDDD AAABBCDDD AABCDDCAA
9,CCDDCBAAA DDDCBBAAA DCBAAABDD AAABCCDDD AAABBCDDD AABCCDCDC DCCBBABBB DDCBBCDBA DDCCBBAAA DBBAAACCD AAAABCDDC DDDCCBAAA BAAABCCDD AAABCCDDD AAABCCDDD AAABBCDDD DDDCAAABB AAABCCDDD AAABCCDDD AAABBCDDD BCCDDDBAA DDDCBBAAA DCCCCCBAA BAAABCDDD AAABCCDDD AAABCDDDD DDDCBBAAA DDDCCBBAA DDDCCBBAA DDDCBBAAA AAABBCDDD ABCDDDCBA DDDCCBAAA CBBBAABDD DCBBAAACD AABBCDDDC DDDCBBAAA AAABBCDDD AABBCCCDD AAABBCCDD AAABBCDDD AAABBCDDD AABBCCDDD AABCCCCDD AAABBCDDD AAABBCDDD
