,0
0,FFFFAA BCFFBA FEAFDA FFFEAA CDFBFA AAAAFF AAAAFF AAAFCF AAEAFE BBAFFC FFFFAA FFFFAA FFFEAA FFFEAB BBAAEF AAAAFF AAAAFF BCFFAB EEDFBA FFFFAA FFFFAA FFFEAA FFFCCA DDFFAF AAABFF AAAAFF AAABFF AAABFF AAABFF AAAAFF AAAAFF AAABFF FFFFAA FFFFAA AAABFF AAAAFF AAABFF AAABFF AAAAFF AAADEF AAAAFF AAAAFF ABBFFA FFFFAA FFEFAA FFFFAA AAAAFF AABAFF AABAFF EEEFBA FFFEAA FFEEAA FFFEAA FFFEAA FFFEAA FFFFAA FFFFAA FFFFAA BBAAFF AAABFF AAABFF FFFFAA FFFEAA FFFEAA FFFFAA FFEDAA EEEFEA FFEFAA FFFFAA BBABAF AAABFF EEDFCA FFFEAA FFFDAA AAABFF AABAFF AAAEFC AAADFF CCFACF FFFFAA AABFAF FFDAAE AAAFFE AABAFF AAAAFF AAAEFE AAAAFF BBABDF AAABEF AAAAFF AAAAFF DDFFAC
1,BBBAFF CDFAFB FFFFAA FFFFAA FFEFAA EDAABF AABBDF AABBFF AAAAFF AAAFCF AADCFB EEFFAA FFFEAA FFAFAB FFFFAA FFFFAA FFEEAA FFFFAA FFDDAB AAAAFF AAAAFF AAAAFF AAAAFF EEFFAA FFFEAA FFFFAA FFFEAA AACAFF AAABFF AAABFF AAAAFF AAAAFF AABAFF AAABFF AAABFF FFEFBA FFFFAA AAAAFF FFFFAA FFFFAA FFFEAA BBBACF AAAAFF AAAAFF EEEFAA FFDFAA CDDDFA FFFEAB AAAAFF AAAAFF AAAAFF AABFFB FFFEAA FFEFAB FFFFAA FFFEAA FFEAAC FFFEAA FFDEAB BCDFAB FFDFAA AAABFE FFDFAA FFFFAA FFFFAA FFFFAA FFEAEA FFFFAA BBAAFF AAABFF FFFFAA FFFFAA FFFEAA AAABFF AAABFF AAAAFF EEEFBA FFAAFA BBAAFF AAABFF AACAEF BBADCF AAABFF AABAFF AAAAFF AAACFF BBAFAC BBAAFF AAABFF AAAAFF AAABFF AAADEF
2,AAABFE FFFEAA FFFFAA FFFEAA FFFEAA FFEAAB EEAEFA FFFDCA EEABAF AAEAFB FFFFAA FFFFAA FFFFAA FFFEAA FFFFAA FFFFAA FFFDAB BBBAAF AAAAEF AAAAFF AAABFF AAAAFF FFFFAA FFFCBA FFFEAA FFFEBA AAAAFF AAABFF AAABFF AAAAFF AAAAFF AAAAFF AAAAFF AAAAFF AAABFF AAAAFF AAABFF AAAAFF AAAAFF AAAAFF AACDFE FFFFAA FFFFAA FFEFAA FFFFAA FFFBAB AABAFF AAAAFF AAACFF FFEEBA FFFEAA FFFEAA FFFEAA BBBADF FFFAEA FFEFAA FFFFAA FFFFAA FFFFAB AAAAFF AAABFF FFFFAA FFFDAA FFFFAA FFFEAA FFFFAA FFFFAA FFFDCA FFFEAB AAEFEB FFEEBA FFFBAB FFFBAC AABDFF AABBFF AADAFF BBBAFF AACCFE BBAAFF FFFAAC AAABFF AAAAFF AAAAFF AAABFF AAABFF AAAAFF AAABFF AAAAFF ABAAEF AAABFF EEFFAA AAAAFF
3,ABFFDB FEBFBA BBBACF AAAAFF AAABFF AAAAFF AAADFF AAABFF ABBACF AAAAFF AAAAFF AAACFF FFAFAB EDAAFD DEFADB EEFCCA FFFEAA FFEFAA AAAAFF AABAFF AABAFF AABAFF AADFFB FFFFAA FFFFAA FFFEAA BBAFFD AABBFF AAFAFE AABBFE AAAAFF AAAAFF AAAAFF CCDFFA FFFDAB AAAAFF AACAFF AAAAFF FFFFAA AABAFF AABAFF AAAAFF AAAAFF BBDFEA FFEFAA FFFEAA EECADF FFFEAA AAABFF AAAAFF AAABFF AAABFF ABEFBB FFBAAE EEFEAE CCCFAF ABEAFE FFFFAA FFFFAA FFFEAA FFEAAB DCBAFD AAACFF AAABFF AACFFC FFFFAA FFFFAA FFFFAA FFFFAA FFFEAA AAAAFF EEEFCA EEFFAA CBAAFF AABBFF AAAAFF AABAFF AACAFF AAABFF AABBEF AAABFF AAAAFF AAABFF AAABFF AAAAFF AAAAFF AAABFF AAABFF AAABFF AAAAFF AAAAFF EEEFAA
4,DDFFDA FFFFAA FFFFAA FFFEAA EDAAAF AAAAFF AAABFF AABBFF AAAAFF AAAAFF DDEFFA FFFFAA FFFEAA FEEAAE AAAAFF AABBFF AAABFF AAAAFF FFFFAA FFFFAA FFFEAA FFFCAB AACAFF AABAFF AAAAFF AAAAFF AAABFF AAABFF AAABFF AAABFF AAABFE FFFFAA FFEBAB AAABFF AAABFF AAAAFF AAABFF AAAEFF AAAAFF AAAAFF AAAAFF EEFFAA FFFEAA FFFEAA FFFFAA BBAAEF AAABFF AABBFF AAAAFF FFFFAA FFFEAA FFFEAA FFFEAA EEEFAA FFFFAA FFFFAA FFFFAA FFFFAA EDDBAF AAAAFF AAABFF FFFEAA FFFEAA FFFFAA FFFEAA FFFEAA FFFFAA FFFEBA FFFEAB BBBABF AABAFF EEFFAA FFFEAA FFEFAA AACCFF BBAAFF FFFEAA FFEDBA FFFABD FFFEAA BCFFAA FFFDAA FEEFBA DDFFAA FFFFAA FFDFAA FFFEAA FFEFAA FFEFAB AAAAFF AAABFF AAAAFF
5,FFFDAB EEFFBA BBBAFF AABBFF AAAAFF AAABFF AAAAFF AAAAFF AAAAFF AAABFF AAACFF AAAAFF AAAAFF AAEEDE AAABFF FFFFAA FFFFAA FFFFAA FFFFAA FFFFAA AAABFF AAAAFF AAAAEF AABBFF AAAAFF AAAAFF FFFEAA FFFCAA FFFEAA FFFBBA FFFEAA FFFFAA EEDFFA EDABAF CDEFFA EEFFAA FFFCAB AAAAFE FFFFAA FFFEAA FFEDAB AAAAEF AAAAFF AAAAFF AABAFF AAADFF AADEBF FFFFAB FFFDAA FFEFBA FFFFAA FFFEAA FFFEAA AABBEF BBAFAF AABBEF ABFFBB FFFFAA FFFFAA FFFFAA FFFEAA FFFEAA FFEEAA FFFFAA FFFFAA FFFFAA FFFEAA FFFFAA FFFFAA BBAAEF AAAAFF AAACFF AAABFF AAAAFF AAABFF AACFFD ABFAFA ABADFA BBEFFA FEAAFE AAACFE FFFCAB AAABFF AABCFF FFFBBA CCAADF AABAFE DDFFAB AABADF AACAFF EEEFDA FFFEAA
6,BBBAFF AAAAFE FFFFAA BCFFAA FFFFAA FFEDAB FFFCAA FFFAAC BBAFFA FFEFAA CCCCAF AAABFF EEFFAA FFFEAA FFFFAA FEEFBA FFFFAA FFFFAA FFFEAA BBBAEF AAACFE AAAAFF AAAAFF BBAAFF FFFFAA FFFEAA FFEEBA AAAAFF AAAAFF AAABFF EECDFA DDDFAA FFFFAA AAAAFF AAACFC ABEFAF FFCBDA EEFFAA FFEFBA FFFFAA FFFFAA FFFFAA FFFDAA AAAAFF AAABFF AAABFF AAABFF AAAAFF BBDADF AAAAFF AAAEFD AADEDF AAADFF AABCFE AAAAFF AAAAFF AAABFF AAABFF BBDFFA FFFFAA FFFFAA FFFEAA FFEEAA AAAAFF AAAAEF AAAAFF EDAAFC CDFFFA FFFEAA FFFFAA FFFFAA FFEFAA FFFFAA FFEFAA FFFAAC FFDEEA FFFBAB BBAAFF AADFBC AABFFD FFBAEB ABAAFF AACCFB FFFAAC AABAEF DDADAF FFFFAA EEFFAA FFFFAA BBAAEF AAABFF AAAAFF
7,DEFFAA FFFEAA FFFFAA FFEDAB BBBBAF AAAAFF AAABFF AACDDF AACACF AAADFE AAFFFB DDAFFA EEAFDA FFFFAA FFFFAA FFFFAA FFFFAA FFDAAC AAADCF AAAAFF AAAAFF AAAAFF FFFEAA FFFEAA FFFEAA FFFDAB AABBEF AAABFF AAAAFF AAACFE AABAFF AACAFF AABBFF AAACFF FFFEAA AAAAFF AAABFF AAAAFF AAAAFF AABAFF AAABFF AAAAFF AAAAFF FEEFBA FFFEAA FFFFAA FFFCCA FFFEAA CBAFAF AABAFF AAAAFF AAAAFF AAAAFF AAEDFD FFFFAA FFDEDA FFFFAA FFFFAA FFFFAA FFFFAA FFEEAA AAAAFF AAAAFF AAEEFA FFEFAA FFEFAA FFFEAA FFFFAC AAAAFF FFFFAA FFFCAB FFEFAA FFFEAA AAABFF AABCFF AAABFF EEEFBA EEFAAD AAAAFF CCAAEF BBAAFF AAAFBF AAAFDF AABAFF AAAAFF AAAFFD AAADFE DDDDFA AABBFF AAAAFF AAABFF AAAAFF
8,DDCFFA ABBFFA FFFFAA FFFEAA FFFEAA FFFEAA FFFFAA FFFFAA FFFFAA FFFEAA FFFFAA FFFEAA FFFEAA FFFFAA FFFEAC AAAAFF AAABFF AAABFF AAABFF FFFFAA FFFEAA FFFEAA FFFFAA FFFFAA FFFDAA BBAAFF AAAAFF AAAAFF AAABFF AAABFF AAAAFF AAAAFF AAACFF EEEFCA FFFFAA AAAAFF AAABFF AAAAFF AACBFC AABAFF AAAAFF AAAAFF FFFFAA FFFEAA FFFFAA FFFEAB AAAAFF AAABFF AAABFF AABBFD FFFEAA FFFEAA FFFEAA FFFFAA FFFEAA FFFFAA FFFFAA FFFFAA FFFFAA EEAAAF AAAAFF AAAAFF AAABFF FFFFAA FFFEAA FFFFAA FFFDAA FFFFAA FFFFAA FFFEAA AAAEFE FFFFAA FFEEAB AAABFF AAABFF AABBEF AAACEF AABBFE AABAFF AAAFBF AAABFF AAAAFF AABAFF AAABFF AAAAFF AAAAFF AAAAFF AAABFF AAAAFF AAABFF AAAAFF FFFFAB
9,AAAEFD FFFEAA FFFFAA FFFEAA FFEFAA BBAAFF AABBDF AAAAFF AAADFF AAAAFE AABBEF BCFAFA FFAFAC CBAFFD FFFFAA EEBFDA FFFCBA FFFDAA FFBFAC AABEEF DCAABF ABBAFB FFFFAA FFFFAA FFFEAB AAABFF AABCEF AAABFF AABBFF AAAAFE AAABFF AABAFF FFFFBA AAAAFF AAAAFF AAAAFF AAABFF AABBFF AAAAFF AABAFF AAAAFF FFFEAA FFFFAA FFFDAA FFEAFA FFEFBA FFBBAE AAABFF AAAAFF AAABFF AABBFF AABFFC FFEFAA FFFFAA FFFFAA FFFFAA FFFFAA FFFFAA FFFFAA FFEBBA BBAAFF AAABFF AACCFF FFFFAA FFFFAA FFFFAA FFFABA AAAAFE FFFDAA BBAAFF AAABFF DDFFEA FFEFAA FFFEAA AAABFF AACCFE AAAEFE BBBBBF AAAAFF ABBADF AAAAFF AAACFF AAAAFF AAABFE AAACFF AAAAFF AAABFF DCAAFE BBABFF AABAFF AAABFF AAAAFF
