,0
0,DCBBA AACDD CDCBA DBABD CCCCA DCBAA AABDD AACDD DDAAB ABBCD ABDDB DBABD CDCAA DCBBA BBABD CDCBA DCBBA AABDD DBABB AACDC AABCD ABBCD AACDD
1,ADDCB CAACD ABDDB DCCBA DCBAB AABDD DDBAA ABCCD ABDDC DBBBB BABCD DCBBA AABDD DCBBA DDBAA BBDCA DCBBA ABDCB DABCC DAABD ABBCD ABCDD AABCD
2,DDCBA DBBBB CCCCA DDCBA BABCD CDDBA DBABD ABCDD AACDD ABBCD DDCBA BAACD CDCAA DBDCA CBAAD ADCBB DDCBA BDDBA AABDD ABBDD AABCD AACDD ABCBD
3,CAABD AACDD ABCDD DCCBA DBABD ABDDB DCBAA ABBCD CDCAA ABCCD AABDD DCBBA AABDD DBBAB DDCBA BABCD DDCBA DBACC BABDD ABBDD AABCD ABCCD ABCDC
4,DCCBA AABDD ABDDB BAACD BCDCA DCAAB AACDD ACDDB BABCD ABBCD DDCBA BABDD DDCAA DCCBA CBAAD BDCBA DCBBA AABDD DBABD DCBBA DDBAA DCCBA AABCD
5,CBABD ABCDD ABBBD ACCDC DDCAA ABCCD ABDCC DCCAA CCCCA DBBBA AABCD ABDDC DDCBA CABCD DDCBA DCBBA DDCBA BABCD ABCDD DCCBA CCABD BABDD CCCCA
6,ACDCC DCBBA BBBBD DDCBA DDBAA AABDD DCBAA ACDCB CACCC DCCBA DCBAC ABCDD AACCD ABCCD ABDDB DCBAB ABDDC DCCAA DCBBA AACCD BBCDA DDDAA BABCD
7,DCBAA AABDD ABCDC DDCBA CAABD ACDCA DBABC ABCCD CDDAA ABCCD AABDD DCBBA AABCD ACDCB DDCBA AABDD DDBAA CDCAA AABDD CAACD ABBDD ABCDC AABCD
8,DCCBA DCBBA DDCBA DCAAD ABDDB DCBAA AABCD ABBDD DDCAA ABCCD CCDBA BAACD ADDBA DCBBA DDCAA AACDD DDBAA DCABA AACDD ABCDD ABBCD AABCD AACDD
9,DDBAA AABCD AACDD CBCCB DCBAB CDCBA AABDD ABBCD DAACD AABCD DDCAA DDBAC ABCDD DCBBA DDCBA AACDD DCBAB AABDD DCAAB AACDD AACDD ABCDD AABCD
10,DCDBA AABDD ABCDD DDCBA AABDD DDBAA DDBAA DDCAA AABDD CDDCA BBABD ACDCA BABCD ABBCD BCDCA DACBB DDCBA DCBAA ABCDD BBADD CDCAB ADDCB ABDDA
11,DCBAA DCBAA DDCBA DDCBA AABDD ACDCB DDBAA AACDD AABDD ABBCD DDCBA DBAAD ABCDD DBABB DDCBA DCBAB ACDCC DCAAB DDCBA AABDD ABBCD AABDD ABCDD
