,0
0,FECDBBA FCBBBDF AACDEEF EEEECBA FEDBBBC AACDEFE FFEDBAA FECBBBB AABCEFF ABCDEEF ABCEFEC FDBBBCC ABCDEEF ABBCDEF FFECBBA DBABDEF CEFFDBA FFDCBBA FEEDCBA BBBBDFF CFFECBA FEEDBAA FFEDBAA AABDEFE FEDBBBB ABCEEEF DCFDACD AABDDEF AACDDEF BBBCDFF
1,AAEEEED FEDCBBB AABDEEF BDEFECA FEDCBBA FFEDBAA BABBDFF AABDEFE FFEDBAA ABCDEEF ABBCDEF ACEFFDA FEBBBBB FFDCAAB AABDEFF FEDECAA ABBCDFF EFECBAA FFECBAA FFDBBBB BAAEFED FFEDBAA EEDCBAF BEFECBA FDABBCD BEFFCAA AACDEEF AABCDFF AACDEFE BBBCCEF
2,CFFDCBA FEDCBBB EEEDBAB EEEEDBA FEEDCBA FEDBBBB AABCEFF EFEDCAA FECBABC ABCDEEF ABBCDEF ABCDEEF ABBDEEF BCEFFDA FFDCBBA BABCDEF BEFFDBA FECBBAC FEEDCAA DCBBBEF ADFEDCC FEEDCBA FFEDCAA FFECBAA BABCDFF AABCEFF ABECCDF ABBCDEF ABBCEFF ABBCDEF
3,EFCBBBD AABCDEF ABBDEEF AACDEFF FECBCCB FFEDCAA ABBCEFF ACEFECA FFECBAA AACDEFF ABBCDEF FFDBABC ABCEFEE BBBCCEF ACEFECA FEDCCBA ABBCDFF ABDEEEE BACCCEF EEEECAA EBBBBEF ABEFEEB FFEDCBA DBACEFE DCAACEF ABCDEEF ABCCDEF AABCDEF AACDEFF ABBCDEF
4,FEDDCBA FCBABDF ABCDEFF BDEFECA ECBABDF ABBCDEF FFEDBAA FBBBBDE AABCEFF AACDEFF EEEECAA ABCDEEF ABBDDEF AACDFFC FFDCBBA AABDEFF DEFECAA FECBBBB FEEDCBA CBBACEF AEFEDBB FFECBAA FFEDCAA AABDEFE FECBACD BFFDCBA FEEDBAA FEDCBBA FEDCCBA FDBAACF
5,FCDCBAC ABCDEEF ABBCDFF BBCCCDF ABDEEEE FEEDCAA FECBABD ABCCDFF AACEFEE FFECBAA FEDCBBB DDEEDCA FCCCCBB EDCBACF AABDEFF ACEEEDC FEEDCBA FECBBBB AABDFEE FEEDCBA FEDCBBA FEEDCBA FEEDBAA BBBBDFF AACDEFF ABDEDEE CCBBBEF EAABDFF DBBBCEF BBBBDFF
6,AADEEED FFECBAA FEDABCB BBBBCFF FFECBBA FFEDBAA FCAABEF ABBCEEF FFECBAA ABBDEFF FFDDCBA ACDEDEE EEEEDBA FEDCBBA BBBBDFF AACDEEF AABCEFF AABCDFF ABBCEFF BDEFECA FFDCBBA ABDDEEF EEEEDBA FFEDBAA FFDBBBB FECAABF AACFFCC BDEFEBA DDEEECA FFEDAAB
7,FFDCBBA BABBDEF ABCDEEF ACDFEDC FFEDBBA FFEDBAA AABCEEF DFFECBA FFDBABB ABCDEEF ABBCDEF FFECAAB ABCDEEF ABBCDEF BEFFDBA FEDDBAA ABBCDEF AABDEFF FEDCBBA FEEDCBA CBBBCEF EEEDCBA CBBBBEF FFDBBBA CBABDFF ADFFBBB ABCCEEF AABDEEF ABCDEEF CCABCEF
8,FFDDDBA FEDCBBA FFEDBBA FEEDCBA FFECBAA AABCEFF EFEDBAA FFECBAA BBBBDEF ABCDEEF AACDEFF FFECAAB ABCDEFF ABBCDEF FFDCBBA BBBCDFF ABDFFDB FEDCBBA FEEDCBA FFEDBAA AABCEFF FFECBBA FEEDCBA FCAEECA BABCEFF AACDEFF ABCCDEF AABCEEF AABCEEF ABBCDFF
9,EFEDBAA FECBBBC AACDEFF ABCDEEE ECBBDFB FFEDBAA DAACEEF EFEDCBA BABCDFF AACDEEF ABDEFEA AACDEFF ABBCDEF ABCEFEA FFDCBAA FEBABCE AABCEFF EFECBAA FEEDCBA FFEDBAA AABCEFF FEEDCAA DBBDFEA AABDEFF FFDBBBB ABBDEEF ABBCEFF ABCDEFF ABCDEEF BBBCDEF
10,EDBCFCA BABCDFF ABBCEFF AACEFED FEEDCBA BABCDFF AACDEFE FEDCBAA FFEDBAA FFCBBBB FFDBBBB AABCEFF ACEEFDB FFECBAA AABCDFF DFFECAA DCAACEF ABDEEEE AABCEFF EEEEDBA FCACEDC FFCBBBB FEEDCBA FEDCBBB AACDEEF ABDEEED ACDDCDF EFEABCB AADFFCC BBBBDFF
11,FFDCBAA FEDCBBA FFECBAA FEEDCAA FEEDCBA DCAACEF AABDEFF CEFECBA FFEDBAA FECABCD ABBCDEF AABDEFF ABCEEEE AACEFFD FFDCBBA DCBABDF ABCDEFF CFFDCAA ACDEFFB FEEDCBA FEDCBBA AACDEFF FEEDCAA FDBAADF DFEDCBA FFDBBBB ADDCCDF ABBCDEF BBBBCEF ABBCDFF
12,EFEDCAA FEDCBBB ABEEFCA EEEECBA FEEDCBA FFEDBAA AABCEFF AACDEFF FFEDCAA FFDCBBB ABBCDEF AACDEEF ABCDEEF ABBCDEF ACEFECB FDBABDF ADFEECA FEDCBBB EEEECBA FEEDCAA DCBBBDF ABDEEEE FEEDBAA BABCDFF FEEDCAA FABBDEE FFAACDC EDBABEF ABCCEFF ABBCDFF
13,FFECBAA FEDCBBA FFECBAA FEEDCAA CCBBBDF AABDEFF FFEDBAA FEEDBAA AABDEFF AABDEFF FFAABCD ABCDEEF ABBCDEF FEEDCBA CBABDFF EEEDCAA FEDCBBA AACEEFE AABCEFF EFEDCAA FEDBBBB BBBBDEF AACDEFE FFECBAB AACDEEF CDEFEBA DBAADFF FEEDCAA FBABCEE ABBCDEF
14,ABDDEEE FFDBAAC ABCDDEF ABDFFEB FEDCBBA FFEDBAA FEDBBBB AABCEFF FEEDCBA BABCDFF ABBCDFF ABCDEEF BEEEECA BBBCDEF EFEDCAA FFDBABB AABDEFF FEDCBBA FFEBABC FFEDCAA AABCEFF ACEDDEE FEEDCBA FFDCBBA FCAABDF ABBCDEF ABCCDEF ABCDCEF AACDEEF AABDEEF
15,FEDCBBA FDBABCE AABDEFF BCEFECA FEEDCBA CBBACEF AACDEFF FFECBBA FFECBAA ABCDEFF ABBCDEF ABCDEEF ABBCDEF AABCDFF FFECBBA ECBABDF AACDEFF FEDBBBB FEEDCBA FEEDCBA FEDCBBA ABDEEEE FEEDCBA AABDEFF EEEEDAA EBABDEF AACDDEF ABBCEFF ABBDEFF ABBCDFF
16,BCFFDBA FEDCBBA FFECBAA FEEDCBA FEEDCBA BBABDFF AACDEFE FEECBBA FEDCBBB ABCDEFF BBBBCEF ABDEFEA ABCCDEF AABCEFF EFECBAA FFECBAA AABCDFF AACDEEE FEEDCBA FECABBD ABBEFEE FFEDCAA FEEDBAA AABDEFE FEEDCAA AACDEFF AACCDFF AABDEFF AABDEFF ABBCDEF
17,BBBBDFF FFDCBAA FFDCBAA FEEDCBA FEDCBBA FFEDBAA AABDEFF FEDCBBA FAABDEF ABDEEEE AABCEFF FABCCDE ABBCDEF ABBCDEF FEEDCAA FFDBBBB BBCCBEF FEDCBBA FEEDCAA BAACEFF AADFFDC FFECBBA ECBBBCF BBBBDFF CEFFDBA FECBBBB AABCDEF ABBCDEF ABDEEED FEEDBAA
18,FDEECAA FFDCBBA FFDCCBA FFEDBAA BBBBCEF AACDEFF FFDCBAA BABCDFF AABDEFF BCEFECA ABBCDEF AACEEEF ABBCEFE FEEDBAA FECAACE ABCCDEF FEDCBBA AABDEFF FEEDCAA ABCDEEF ACFFEDB FFDCBBA ABBCDFF ABCEFED FFDBABB AACDEFF CDEFFBA DEEEDBA BAACDFF ABBCDFF
19,FBCDDCA FEDCBBB EFEDBAA FEEDCBA FECBABD AACEEEE FFEDBAA FEDCBBA ABBCDFF ABCDEFF EEEECAA ABCDEEF ABCDDEF ABCEFEA FFDCBBA AABCEFF CEFFDBA FEDCBBA FEEDBAA ABCDDEF BEFEDBA FFECBBA FFEDCAA FCBBADF FEDDCAA DBABDFF AACDEEF AABCDEF AACDEEF ABBCDEF
20,FEDCBAD ABCDEEE FFECBAA FFDCBBA ECAABEF EEFECBA FFDCBAA AABCDFF FFEDCAA FECCBBB FECBABE AACEFFD EABCDEF ABBCDEF AABDEFF FFEDBAA ABCDEEF EFECBAA FEEDCBA FEBABCC CBEFECA FFDCBBA BBBBDFF ACEFFDA FFDCBAA ABCCEEF FFEBABB CBABCEF ABDEEEE BCDDBBF
21,FFECBAA AACEEDF DFFDCAA FEDCBBA ABBCDEF AABDEFF FFDCBAB AABCEEF AACDEEF FFDBBBB AABCEFF ABEFEDB FFEDBAA FEEDBAA FEDBBBB FFEDBAA FECBBBC ABCCDEF ABBCEFF FFEDCAA CAACEEF AACDEFE CCBBBDF AABDEFF ABCDEEF FFDCBAA FFECBAA AABDEFF ABCCDEF EEEEDBA
22,ABDEEEE FFDCBAA FEECCBA EEEDCBA FEECBBA FFECBAA AABCEFF ABCEFEC FFECBBA CAACEFF AABCEFF ABCDEEF ABCCDEF ABBCDFF FFEDBAA CAABDEF ABDEFEC FEDCBBA FEEDBAA BBABDFF AEFEDBA FFEDBAA CCBBBEF DFEECAA FDBABDE AACDEFF EEEEDAA FDBBBCE ABCDEFF AABCDEF
23,CDABCFF FAADDDE AABDDEF AACEFEE FDBCCBC FFECAAB ABBDDFF FFEDCAA FBABCEE CFEDCBA BABCEFF FFBBBBC ABCEEEE BBBCDEF ABDFFDB FFDCBAA ABBCDEF ABDEEEE EDBADCE EEEECBA FCBABDF ABEFEDC FFECBBA EFECBBA AABDEFF ABCDEEF AABDDFF AABCEEF AACDEFF ABBCDEF
24,AABCEFF ABBCDEF AACDEEF ABCEEED FFDCBBA FFEDBAA AABCEFF EFEDCBA FFECBAA AABCEFF ABBCDEF DEEEDBA ABCEFED FFECBAA AABCDFF EFEDCAA CBABDEF FECBCBA FEEDCBA FFEDBAA AACEEEE FFECCBA FEDDCBA BAACEFE FEDBBBB FFECBAB AABCDEF AABCDFF AACDEEF ABBCDEF
25,FFEDCAA FEDCBBA ECFEDBA FEDDBBA BBBBCEF AABDEFF FFEDBAA FEDBABB AABDEFF AABDFFD FBBBCDE ABCDEEF ABCDDEF EEFECAA FFDCBBA ABCDEEF BDEFDBA FBABCDE FEEDCBA FEBAACE AABCEEF BEFEECA FFDCBBA AABDEFF FFEDCBA AABCEFF ABBCEFF AABDEEF ABBCEFF AABCDFF
26,FFDCBBA CBBBCFF AACDEEF ABDFFDC FEDDCBA CBABCEF AACDEFE FFECBAA AABDEFF ABCEEEF CDEEEDA CABCDEF ABCDEEF ABBCDEF FFECBAA FDBBBDF AABDFFE FEBBBCC FFEDBBA FECCCBA AABCEFF FFEDBAA FEDBAAE FFEDBAA AABDEFF AACDEEF ABBDEEF AABDEEF AABDEFF ABBCDFF
27,FDBBCCC AABCEFF AABDDFF FDDDCBA FEDCCBA FFEDBAA BBBBDFF EFEDCBA FEBABCD AACDEFF ABBCDFF FEAABCD BEEEECA BBBBCEF ABEFECB FFDCBBA AABCEEF AABDEFF ADEFDBD FFEDCAA FECBABD ABDEEEE FFEDBBA BABEFEC FEDAABD ABDEEFD BBDCDED BBABDEF AACDEFF ABBCDFF
