,0
0,DDDCBABBBAA DDDDCCBAAAA AAAAABCCDDD AAABBCCDDDD ABACCCBBDDC DDDDCCBBAAA DDDCCBBAAAA AAAABBBCDDD AAABCCDDDCC DDDDDCCBAAA DDDCCBBAAAA DDDCCBBBAAB AAAABBCCDDD AAABBCCDDDD AAABBBCCDDD AAABBCCCDDD DDDDCCCBAAA AAABBCCCDDD AAABBCCCDDD AAAABBCCDDD AAAABBCCDDD CDDDDCBBAAA DDDDCCBBAAA AAABBCCDDDD AAABCDDDDCB DDDCCBBAAAA DDDCCBBAAAA DDDDCCBBAAA DDDDCCBBAAA AAAABBCDDDD AABDDDDCCBA DDDCCCBBAAA DDDDCCBAAAA DDDDCCBBAAA DCCBAAAABCD AAABCDDDDCC DDDCCBBAAAA AAABBBCDDDD AABCBBBCDDD BCBBCDDDBAA ABDBCDCBBBC AABBBBCCCDD AAABBCCDDDD AAABBCCCDDD AAAABBCCDDD AAABBCDDCBC
1,AAAACDDDDDD DDDCCCBBAAA DDDCBBAAAAB AAAABBCDDDD AAABBCCDDDD CDDDDCCBBAA DDDCBBBAAAA DDDDCCBBAAA DDDCCCBBAAA DBAAAABBCDD AAABBBCCDDD AAABCCDDDCC DDDCCCBBAAA DDCBAAABBCC AAABBCCDDDD AAABBBCCDDD AAAABBCCDDD CCDDDDCBBAA DDDCBBAAAAA DDDDCCBBAAA DDCBBAAAABD AAAABBCCDDD DDDDCCBAAAA DDDDDCBAAAA AAAABBCCDDD AAABBCDDDDD DDDCCBBAAAA DDDCCBBBAAA DDCCCCCBAAA DCBAABCDDBB CBBAAAABDDD DDDDCCBBAAA DDDCCBBAAAA DDCCCCCCBAA AAAABBCCDDD DDDCCBBBAAA DDDCBAAABBB AAABBCCCDDD DDDDBBBAAAA AAABBCCDDDD AAAABCCCDDD AAABBBCCDDD AAABBCCCDDD ABDBBBAACDD AAAABBBCDDD AAAABBCCDDD
2,ABCDDDCCBAA DDDCCBBBAAA DDDCBBBAAAA DCDDCCCCBAA BAAABBCDDDC DDDDCCBBAAA DDDCCBBBAAA DDDDCCBBAAA DDCBBBAAABC AAAABBCCDDD AAABBCDDDDD DDDCCBBAAAA DDDCCBBAAAA AAABBCCDDDD AAABBCCDDDD AAABBCCCDDD AAAABBCCDDD AAABBCCCDDD AAABBCCCDDD AAAABBCCDDD CCDDDCCBBAA DDDDCBBBAAA DDDCBBBAAAA AAABBBCCDDD AABBCDDDCCB DDDCCBBAAAA DDCCBAAAACD DDCDDCBBAAA DDDDCCBBAAA BBAAABBCDDD AABCCDDDCCC DDDCCCBBAAA DDDDCCBBAAA DDDDCCBBAAA BBAAABCDDDC DDDDCBBAAAA CBAAABCCDDD AAABBCCDDDD AAABCBCDDDD AAABCDDDBCC AAABCCCCDDD AAAABBCCDDD AAABBCCCDDD AAABBCCCDDD AAAABBBCDDD BBBAAABCDDD
3,ADDDCBBABAA AAAABBCCDDD AAABBBCCDDD AAABBBCCDDD AAAABCCDDDD AAABBCCDDDD DDDCCBAAABA DDCCCCCBAAA DDDCCCBBAAA AAABBBCCDDD AAAABBCCDDD CDDDDCBBAAA DDDDCCBBAAA AABBBBCDDDD AAABBBCDDDD AAAABBCCDDD AAABBCDDDDB DDBAAABBCCD AAABBCCCDDD BBBAAABCCDD AAAABBBCDDD AAABBCDDDDC DDDCCBBAAAA DDDDDCBBAAA AAABBBCCDDD AAABBCCCDDD BDDDCBBAAAB CCAAACCCCCD BCBDDDCCBAA DDDDCCBBAAA DDBBBBBAACB AAAABBBCDDD CDDDDCCBBAA DDDCCBBBAAA DDDCCBBBAAA AAABCDDDDCC DDDCBBAAABC AAABBCCDDDD AAABBBCDDDD AAABBCCDDDD AAABBCCCDDD AAABBBCCDDD AAABBCCCDDD AAABBBCCDDD AAAABBCCDDD BCCCDDDDCAA
4,DDDDBBBBAAA DDDCCBBAAAA AAAAABBCDDD AAABBCCCDDD AAABBBCCDDD DDDDCCCBAAA DDDCCBAAAAA AAABBBCDDDD AAABBBCCDDD DDDDCCBBAAA DDDCCBBAAAA AAAABBCCDDD AAAABBCCDDD AAABBCCDDDD AAABBCCDDDD CCCDDCCCBAA DCAAABBBBCC AAABBBCCDDD AAABBCCDDDD AAABBBCCDDD AABBCDDDDBA DDDCCBBAAAA DDDCBAAAABC AAABBCCDDDD ABBCDDDDBAA DDDCCBBAAAA DDCBBBBBBAA DDDCCCCBAAA DDDDCCBBAAA AAAAABCCDDD AABCDDDCCCB DDDCCCBBAAA DDDCCBBAAAA DDDDCCBBAAA DCBBAAAABCD AAABCDDDDCC DDDCBBBAAAA AAABBCCCDDD DDDCBBBAAAA DDCCDCCBAAA DDDDDCBBAAA DDDDCBABAAA DDDCBBBAAAA DDDDCCBAAAA BBBAAABBDDD AAAABBCCDDD
5,DDCBBBBBBAA AAAABBCDDDD AAAABCCDDDD AAABBBCCDDD AAABBCCDDDD BBBBBBBBCDD AAABCCDDDDD BCCDDDCBBAA DDDDCCBBAAA DDDCCBBBAAA AAABBCCCDDD AAAABBCDDDD AAABBBCCDDD DDDCBBBBAAA DDDCBBBAAAA DDDCBBBBAAA DDDDCBAAAAB CDDDCCCCBAA DDCBBBBBBBB DDDCCCBAAAA BBBAAABBCDD AAAABBCCDDD AAAABBCDDDD BCDCDDCBAAA DDDCCBBBAAA DDDDCBBAAAA DDCBAAABBBC AAAAABCCDDD CDDDCCCBBAA DDDDCCBBAAA DDDCCBBAAAA DDDDCCBBAAA DDDDCCBBAAA DDDCCCBBAAA DDDCBAAAABB AAAABBCDDDD AAABBCCCDDD AAABCBBDDDD BDCDCAABDDA CDDDCBAAABB CCDDDDCBAAA AAAABBCDDDD DDCCBBAAABC AAACCCDDDCC AAAABBCDDDD DDDDDCCBAAA
6,AAAABCDDDDD DDDCBABBBAA DDDCBBBAAAA DDDCCCBAAAA CDDDDCCBAAA AAAAABCCDDD DDDDCCBBAAA DDDCCBBBAAA DDDCCBBBAAA DDCCBAAAABB AAABBBCCDDD AAABBCCCDDD DDDDCCBBAAA DDDCBAAABCC AAABBCCDDDD DDDDCBABBAA DDCAAAABBCC AABDBBCDCCD DDCDCCBBAAA DDDDCCBBAAA DDDCCCBBAAA BBAAAABBCDD AAABBCCCDDD AAABBCCDDDD AAAAABBCDDD AAABABCDDDD AAAABBCDDDD AAABBBCCDDD AAABBCCDDDD CDDDDCCBAAA DDDCCBBAAAA BBBBAAABCDD AAAABBCCDDD DBCDDBBCCBA DDDCCBBAAAA DDDCCBBAAAA DDDCCBBAAAA DDCCCCCBBAA CBBAABBBCDD AAAAABCDDDD DAABAABBCDD CDDDDCBAAAA AAAABCDCDDD DDCBBBBBBBB DDDBBAAAABC AAABBBBCDDD
7,DDDDCBBAAAA DDDCBBBAAAA AAAABCCCDDD AAABBCCDDDD AAAACCCCDDD ADDDCBAACBA DCDDCCBBAAA DDDDCCBBAAA DDDCCBAAAAA AAAABBCCDDD AAAABCCDDDD DDDCCCBBAAA DDDDCBBAAAA AAAABCCCDDD AAABCCCCDDD AAABBBCCDDD AAAABBCDDDD DDCBAAAABBB AAABBCCCDDD AAAABBCCDDD AAAABBCCDDD AAABCDDDDCA DDDCCBBBAAA DDDDCCBBAAA AAAABBBCDDD AAABBCCCDDD AAABBCDDDDD DDDCCBBAAAA DDDDCCBBAAA DDDDCCBBAAA DCBBAAABBCD AAABBCDDDDD DDDDCCBBAAA DDDCCBBBAAA AAABCDDDCCB DDCCBBBBAAA DDCBAAABCDD AABBBCCDDDD DDDDBABBAAB AAABCCCCCDD AAAABCCDDDD AABBBBCCDDD AAABCCCDDDD BBBCCCCCDDA AAAABBCCDDD AAAABBCCDDD
8,DDDDBAABBBA DDDCCBBAAAA DDDCCBBAAAA DDDDCCBBAAA DDDCCCBBAAA DDDCCCBBAAA DDDCCBBAAAA BBAAABBCDDD AAABBCCCDDD CCDDDDCBAAA DDDCCBBAAAA DDDCCBBAAAA DCBBAAAABDD AAABBCCCDDD AAABBCCDDDD AAABBCCCDDD ABCCCDDDCBA DDDBAAABBBB AAABBCCCDDD AABBBBBCCDD AAAABBCCDDD DDDCCBBAAAA DDDCCBBAAAA AAABBBCCDDD AAABBCCDDDD DDDCCBBAAAA DDDCCBBAAAA DDDCCCBBAAA DDDDCCBBAAA DDDCCBAAAAB AAABBBCCDDD AABCDDDCCCB DDDCCBBBAAA DDDCCCBBAAA DDDCCBBBAAA ABDDDDCBBAA BAAAABBCDDD AAABBCCDDDD AAAABCCDDDD AAABBCCDDDD AAABBCCDDDD AAABBBCCDDD AAABBBCCDDD AAAABBCCDDD AAAABBCCDDD AABCCDDDBAB
9,CCDDDCBBAAA DDDCCBBAAAA DCBAAAABCDD AAAABCCCDDD AAABBBCCDDD AAABCCCDCDC DCDBBBAACBB DDCBABCCDBA DDDCCBBBAAA DBCAAAACCCD AAAABBCDDDC DDDCCCBBAAA BBAAABBCDDD AAABBCCDDDD AAABBCCDDDD AAABBBCCDDD DDDCBAAAABB AAABBCCCDDD AAABBCCDDDD AAABBBCCDDD BBCCDDDCBAA DDDCCBBAAAA DDCCCCCBBAA BAAAABCCDDD AAAABCCCDDD AAABBCCDDDD DDDCCBBAAAA DDDCCCBBAAA DDDDCCBBAAA DDDDCBBAAAA AAAABBCCDDD ABCCDDDCBAA DDDDCCBBAAA CBBBBAAADDD DDCBAAAABDD AAABCCDDDDC DDDCCBBAAAA AAABBBCDDDD AABBBCCCCDD AAABBBCCCDD AAAABBCCDDD AAABBBCDDDD AAABBCCCDDD AAABCCCCDDD AAAABBCCDDD AAAABBCCDDD
